,Boman_Index,y
Neg_2111,0.19406,0
Neg_1531,-0.6482,0
Neg_1519,0.03151,0
Neg_2540,-1.43684,0
Neg_2113,-2.48504,0
Neg_1965,0.23591,0
Neg_48,0.61267,0
Neg_625,-0.30273,0
Neg_2721,0.03655,0
Neg_2716,0.91413,0
Neg_1116,-1.66827,0
Neg_2714,0.3362,0
Neg_729,-0.36457,0
Neg_770,-1.36774,0
Neg_1441,0.55274,0
Neg_1629,0.21803,0
Neg_65,0.356,0
Neg_2121,-0.16884,0
Neg_271,0.33672,0
Neg_2572,1.10152,0
Neg_2089,0.12387,0
Neg_655,-1.69378,0
Neg_806,0.31448,0
Neg_1034,0.61093,0
Neg_2211,0.45675,0
Neg_393,-0.46667,0
Neg_2684,0.41499,0
Neg_2028,0.06026,0
Neg_1695,0.85359,0
Neg_1024,2.22179,0
Neg_881,0.8703,0
Neg_2862,-0.58777,0
Neg_632,0.49853,0
Neg_665,-0.80017,0
Neg_1699,-0.40356,0
Neg_1752,0.41367,0
Neg_1536,0.76984,0
Neg_1132,-0.06836,0
Neg_692,-0.10577,0
Neg_2046,0.26879,0
Neg_866,1.15765,0
Neg_719,0.11043,0
Neg_2407,-0.06846,0
Neg_668,-0.73647,0
Neg_2488,-0.05359,0
Neg_359,-1.7135,0
Neg_1168,-2.2369,0
Neg_578,-0.50554,0
Neg_2655,-0.91329,0
Neg_1419,1.52802,0
Neg_426,-0.58096,0
Neg_1644,0.00725,0
Neg_643,0.92757,0
Neg_1902,0.00436,0
Neg_385,-2.24377,0
Neg_2361,-0.88476,0
Neg_907,0.48431,0
Neg_399,-0.33592,0
Neg_1577,-0.5254,0
Neg_2127,0.09592,0
Neg_73,-0.78453,0
Neg_2598,-0.42649,0
Neg_516,1.93919,0
Neg_1466,-0.77421,0
Neg_672,-0.34106,0
Neg_630,0.29745,0
Neg_39,-0.88509,0
Neg_2465,-0.17389,0
Neg_2722,0.67471,0
Neg_2105,-0.34827,0
Neg_1077,0.27848,0
Neg_2550,0.94801,0
Neg_1756,-0.14178,0
Neg_172,0.34913,0
Neg_1428,-0.34761,0
Neg_797,-0.20995,0
Neg_2239,0.17009,0
Neg_1268,1.53095,0
Neg_112,0.76371,0
Neg_2432,0.89059,0
Neg_1624,0.22323,0
Neg_1571,0.7819,0
Neg_753,0.69579,0
Neg_1875,-0.32073,0
Neg_2353,-0.50933,0
Neg_1805,-0.4198,0
Neg_1530,0.29049,0
Neg_357,-0.23691,0
Neg_695,-0.6308,0
Neg_551,-0.45101,0
Neg_2897,1.19606,0
Neg_438,-1.76598,0
Neg_858,-0.84061,0
Neg_1072,0.24182,0
Neg_698,0.94573,0
Neg_2433,0.55392,0
Neg_186,-1.56149,0
Neg_1915,0.10811,0
Neg_2470,-0.32646,0
Neg_1547,-0.96217,0
Neg_313,0.01231,0
Neg_1232,-0.05838,0
Neg_2015,0.44688,0
Neg_1413,-0.55875,0
Neg_1495,-0.2926,0
Neg_2297,0.88597,0
Neg_416,-0.19706,0
Neg_1252,-0.05738,0
Neg_1013,1.04415,0
Neg_1631,-0.6392,0
Neg_874,-1.51282,0
Neg_1984,1.39635,0
Neg_1431,0.50194,0
Neg_505,1.40356,0
Neg_2401,0.66743,0
Neg_2119,-1.33241,0
Neg_1685,-0.00799,0
Neg_2727,-0.29431,0
Neg_1640,-0.7336,0
Neg_1134,0.99369,0
Neg_799,-1.09516,0
Neg_790,-0.44776,0
Neg_2135,0.7035,0
Neg_2208,-1.44379,0
Neg_1475,0.70524,0
Neg_1085,-0.44,0
Neg_1713,-1.13828,0
Neg_309,-0.84416,0
Neg_1162,0.76929,0
Neg_2075,-1.88511,0
Neg_1698,-1.65525,0
Neg_518,-2.48044,0
Neg_1163,-0.05911,0
Neg_1359,0.19212,0
Neg_1119,0.01317,0
Neg_2643,-1.84138,0
Neg_277,-0.12942,0
Neg_1587,-0.29105,0
Neg_2585,-0.1386,0
Neg_1060,-0.71082,0
Neg_330,-0.51265,0
Neg_1369,-0.68131,0
Neg_2785,-0.49149,0
Neg_2535,0.6661,0
Neg_1564,0.12779,0
Neg_2036,0.61124,0
Neg_1200,-0.13684,0
Neg_1709,0.62972,0
Neg_1329,-0.49964,0
Neg_32,2.04059,0
Neg_776,-1.25475,0
Neg_437,-0.89459,0
Neg_2653,-0.31355,0
Neg_95,0.22873,0
Neg_1757,1.57459,0
Neg_780,-1.57006,0
Neg_1804,0.42661,0
Neg_1545,0.52583,0
Neg_2797,5.00378,0
Neg_430,-2.11725,0
Neg_1573,0.01873,0
Neg_1378,-0.80951,0
Neg_473,-0.23602,0
Neg_649,0.536,0
Neg_524,-0.68283,0
Neg_1517,0.52218,0
Neg_880,0.49809,0
Neg_1693,0.33438,0
Neg_1092,-0.54503,0
Neg_1226,0.75933,0
Neg_246,0.78827,0
Neg_442,-1.88254,0
Neg_2422,0.26061,0
Neg_2661,-1.07765,0
Neg_2189,-0.34734,0
Neg_673,0.16361,0
Neg_2244,-0.97153,0
Neg_613,1.82491,0
Neg_1133,-0.11491,0
Neg_1919,1.85657,0
Neg_1393,0.26416,0
Neg_1980,0.50316,0
Neg_195,1.71306,0
Neg_2354,0.52461,0
Neg_2388,0.84599,0
Neg_1181,-2.5391,0
Neg_1550,-0.36126,0
Neg_2158,-0.80801,0
Neg_2197,0.09073,0
Neg_2274,-0.00965,0
Neg_2679,1.56876,0
Neg_1439,-1.88535,0
Neg_2281,-0.74052,0
Neg_2841,0.19777,0
Neg_2266,-0.79907,0
Neg_571,1.18259,0
Neg_1009,0.40414,0
Neg_1655,-0.45139,0
Neg_1487,0.13908,0
Neg_28,0.56344,0
Neg_2509,1.15574,0
Neg_2175,0.04863,0
Neg_2232,0.61883,0
Neg_201,0.46679,0
Neg_1333,0.08566,0
Neg_2778,0.92556,0
Neg_1704,0.33585,0
Neg_2156,-1.22165,0
Neg_1706,0.27718,0
Neg_143,-0.01118,0
Neg_2595,-1.25499,0
Neg_166,0.61185,0
Neg_2209,0.10094,0
Neg_1608,-1.46016,0
Neg_1581,0.11454,0
Neg_1609,-0.03547,0
Neg_865,-1.67388,0
Neg_666,0.09009,0
Neg_1267,-0.09824,0
Neg_639,-0.37842,0
Neg_1590,-1.61297,0
Neg_1701,1.05872,0
Neg_1093,0.41601,0
Neg_752,-1.35562,0
Neg_1210,-0.67532,0
Neg_2603,0.18251,0
Neg_463,1.79831,0
Neg_972,-0.434,0
Neg_1224,-3.2876,0
Neg_1027,-0.11828,0
Neg_2430,0.52113,0
Neg_282,-1.8752,0
Neg_421,0.28725,0
Neg_986,-0.03906,0
Neg_1349,0.17115,0
Neg_495,-1.60418,0
Neg_2223,-0.78517,0
Neg_2245,-1.79349,0
Neg_522,0.57865,0
Neg_490,0.97871,0
Neg_153,0.6223,0
Neg_1916,-0.00442,0
Neg_2569,0.63444,0
Neg_1724,-0.86362,0
Neg_220,1.24981,0
Neg_573,-0.28171,0
Neg_2008,-0.49844,0
Neg_2076,-0.74154,0
Neg_1440,-0.8151,0
Neg_1258,-0.87348,0
Neg_2009,1.35659,0
Neg_486,0.36316,0
Neg_555,0.99267,0
Neg_232,1.87543,0
Neg_1407,-0.16836,0
Neg_637,0.80689,0
Neg_2372,-1.45623,0
Neg_338,1.00501,0
Neg_192,-0.47855,0
Neg_1926,-0.31155,0
Neg_1337,-0.22924,0
Neg_2531,0.54439,0
Neg_765,0.49657,0
Neg_98,-0.6718,0
Neg_2026,0.06205,0
Neg_1650,0.04732,0
Neg_386,0.46757,0
Neg_14,-0.9534,0
Neg_1660,0.65354,0
Neg_2005,0.59061,0
Neg_2292,1.39893,0
Neg_117,-0.21976,0
Neg_424,0.35214,0
Neg_2444,2.96177,0
Neg_1668,-0.28606,0
Neg_1025,0.98032,0
Neg_164,0.28349,0
Neg_2016,0.84429,0
Neg_2102,1.69981,0
Neg_247,0.90071,0
Neg_488,0.00135,0
Neg_679,0.5361,0
Neg_818,-1.33331,0
Neg_2499,1.7391,0
Neg_1976,-0.19112,0
Neg_2906,-1.15057,0
Neg_1983,-0.80329,0
Neg_2100,0.19854,0
Neg_2451,-1.26418,0
Neg_888,-0.21707,0
Neg_402,-1.60992,0
Neg_569,0.24733,0
Neg_1480,-1.21069,0
Neg_2632,1.16426,0
Neg_1799,0.64223,0
Neg_1198,-0.20697,0
Neg_105,-0.78201,0
Neg_536,-1.1923,0
Neg_382,-0.54195,0
Neg_2073,-1.12229,0
Neg_530,1.69858,0
Neg_1566,0.8755,0
Neg_1996,0.10238,0
Neg_827,1.36846,0
Neg_800,1.27056,0
Neg_1849,0.9393,0
Neg_6,-0.32103,0
Neg_174,-0.83818,0
Neg_2072,-1.09457,0
Neg_1934,2.19741,0
Neg_615,-1.10824,0
Neg_425,0.42412,0
Neg_1646,-0.95088,0
Neg_738,1.08948,0
Neg_1286,0.65349,0
Neg_963,-0.00156,0
Neg_2190,0.04113,0
Neg_212,-0.21774,0
Neg_730,-0.03126,0
Neg_319,-0.45993,0
Neg_1401,-0.13263,0
Neg_1035,-1.38559,0
Neg_1190,-0.52313,0
Neg_1508,-0.45985,0
Neg_1653,-0.59761,0
Neg_2304,-0.7253,0
Neg_1355,0.23457,0
Neg_1434,1.07014,0
Neg_2485,-0.36021,0
Neg_367,0.98065,0
Neg_1625,0.56043,0
Neg_2700,2.61556,0
Neg_150,0.04928,0
Neg_30,-0.00845,0
Neg_452,-0.15614,0
Neg_905,-1.22054,0
Neg_2519,1.06706,0
Neg_1361,0.05211,0
Neg_2014,-1.6583,0
Neg_2510,-0.32062,0
Neg_2920,0.23856,0
Neg_1963,-0.5037,0
Neg_311,-2.20132,0
Neg_134,-0.24733,0
Neg_194,0.28987,0
Neg_947,-0.49414,0
Neg_1215,-0.53946,0
Neg_882,-0.8352,0
Neg_1465,-2.19604,0
Neg_1711,-0.39391,0
Neg_956,1.78752,0
Neg_99,0.59661,0
Neg_2313,-0.66312,0
Neg_1819,0.35689,0
Neg_1891,2.81248,0
Neg_119,-0.43162,0
Neg_2288,-0.34609,0
Neg_2253,0.26829,0
Neg_2736,0.86184,0
Neg_2730,-0.24505,0
Neg_2856,-0.38338,0
Neg_1186,1.91048,0
Neg_850,-0.16041,0
Neg_1774,2.05314,0
Neg_1923,-1.17984,0
Neg_1266,1.27395,0
Neg_652,0.2161,0
Neg_1259,1.76622,0
Neg_2822,-1.84703,0
Neg_804,-0.19544,0
Neg_1565,-0.5913,0
Neg_1331,-1.64383,0
Neg_1375,0.98362,0
Neg_1537,0.32214,0
Neg_304,-0.56466,0
Neg_1554,-0.15369,0
Neg_466,-0.13702,0
Neg_1562,2.71735,0
Neg_2565,0.29528,0
Neg_394,-0.09766,0
Neg_2558,0.48101,0
Neg_544,-0.76757,0
Neg_179,0.62823,0
Neg_1057,1.85343,0
Neg_2837,1.06669,0
Neg_1053,-1.95429,0
Neg_2283,-2.4404,0
Neg_1612,-0.58261,0
Neg_700,-1.51617,0
Neg_2176,-1.51928,0
Neg_1761,-1.22476,0
Neg_2213,-1.06817,0
Neg_1829,-0.71931,0
Neg_1338,0.09921,0
Neg_1346,0.38235,0
Neg_441,1.11785,0
Neg_1743,-0.21321,0
Neg_2367,-0.05442,0
Neg_337,0.31851,0
Neg_1371,0.64271,0
Neg_2743,2.91626,0
Neg_500,-3.04559,0
Neg_408,0.16734,0
Neg_2761,-0.69776,0
Neg_2584,-2.19109,0
Neg_142,-0.71454,0
Neg_225,0.69272,0
Neg_1476,-1.79568,0
Neg_1498,-0.0747,0
Neg_1385,0.68199,0
Neg_2698,-0.32843,0
Neg_295,-0.31956,0
Neg_2362,-0.55046,0
Neg_867,-0.76001,0
Neg_1314,0.57757,0
Neg_1398,1.11934,0
Neg_817,0.51835,0
Neg_1403,0.1148,0
Neg_959,0.34681,0
Neg_108,-1.31334,0
Neg_2110,-0.94194,0
Neg_2117,0.06764,0
Neg_2310,0.6968,0
Neg_1813,-0.99754,0
Neg_869,1.46163,0
Neg_1682,-0.30356,0
Neg_902,-1.6991,0
Neg_1135,-2.25161,0
Neg_485,-0.29359,0
Neg_1645,-0.88371,0
Neg_221,1.27452,0
Neg_838,0.27529,0
Neg_2064,-0.87457,0
Neg_1339,-0.56002,0
Neg_2271,0.28807,0
Neg_1951,-0.99501,0
Neg_1856,-0.35199,0
Neg_1003,0.07208,0
Neg_1901,0.10141,0
Neg_1563,0.3805,0
Neg_2201,-2.00477,0
Neg_2575,-0.35058,0
Neg_1221,1.25006,0
Neg_340,-0.36463,0
Neg_1074,0.74477,0
Neg_1374,-0.85794,0
Neg_2571,-1.27581,0
Neg_1183,1.35784,0
Neg_2870,0.84905,0
Neg_1083,-0.36144,0
Neg_167,0.88754,0
Neg_344,-3.21186,0
Neg_1326,-0.67741,0
Neg_1370,-2.79692,0
Neg_2695,-0.54084,0
Neg_1058,-0.10039,0
Neg_1678,-2.75563,0
Neg_610,0.1263,0
Neg_897,0.26914,0
Neg_132,-0.11153,0
Neg_677,-0.70406,0
Neg_813,-0.42736,0
Neg_1019,-1.84303,0
Neg_828,-0.16815,0
Neg_1816,-0.20334,0
Neg_253,2.54786,0
Neg_1690,-1.63756,0
Neg_467,1.74341,0
Neg_1677,-1.76572,0
Neg_1184,0.17447,0
Neg_2363,1.36826,0
Neg_2801,-0.05353,0
Neg_1607,-1.18376,0
Neg_2193,-0.40728,0
Neg_427,0.85633,0
Neg_792,-0.54398,0
Neg_1150,-1.0173,0
Neg_1620,-0.02716,0
Neg_329,-0.08642,0
Neg_412,0.48461,0
Neg_2107,-0.55083,0
Neg_1347,-0.16079,0
Neg_2649,-1.70411,0
Neg_1559,-0.05848,0
Neg_176,-1.55522,0
Neg_826,-0.20448,0
Neg_1461,-0.95076,0
Neg_281,-0.18828,0
Neg_2733,-0.34267,0
Neg_2492,-0.42773,0
Neg_623,0.7434,0
Neg_2280,-0.59713,0
Neg_751,0.59715,0
Neg_2711,1.61858,0
Neg_844,-1.4969,0
Neg_2577,0.20234,0
Neg_1087,-0.94013,0
Neg_388,-1.3959,0
Neg_670,-0.07805,0
Neg_1159,-0.92625,0
Neg_2772,0.2907,0
Neg_1736,-0.08666,0
Neg_339,-0.00404,0
Neg_2366,0.44428,0
Neg_331,-0.24395,0
Neg_1388,-0.84804,0
Neg_2112,-0.91586,0
Neg_1610,0.67452,0
Neg_2146,-0.33565,0
Neg_525,1.63197,0
Neg_2300,0.45032,0
Neg_714,-0.23876,0
Neg_236,-0.28677,0
Neg_1515,-0.75371,0
Neg_985,-0.05797,0
Neg_198,-0.94958,0
Neg_2591,1.10487,0
Neg_1102,0.00379,0
Neg_1654,2.14435,0
Neg_2167,-0.02411,0
Neg_1270,-0.78061,0
Neg_590,0.80449,0
Neg_1115,-0.77774,0
Neg_2846,-1.18318,0
Neg_1838,0.29452,0
Neg_548,0.77124,0
Neg_2526,-0.69643,0
Neg_1922,-0.00228,0
Neg_2471,-0.10488,0
Neg_1459,-0.74849,0
Neg_2356,1.19985,0
Neg_801,0.28706,0
Neg_553,-1.99212,0
Neg_1811,0.33935,0
Neg_1158,-0.62984,0
Neg_391,0.30287,0
Neg_269,-0.98752,0
Neg_2109,0.18523,0
Neg_1279,-0.42707,0
Neg_197,0.31412,0
Neg_2312,0.57939,0
Neg_1754,-0.68795,0
Neg_61,0.301,0
Neg_587,1.16031,0
Neg_35,0.80466,0
Neg_1452,-1.53287,0
Neg_341,-0.14147,0
Neg_709,0.46481,0
Neg_1623,-0.39029,0
Neg_1835,-2.08067,0
Neg_1499,0.09035,0
Neg_2701,0.0611,0
Neg_185,0.3649,0
Neg_532,-0.58456,0
Neg_1049,-2.49837,0
Neg_2203,-0.3008,0
Neg_351,0.84999,0
Neg_1511,-0.37162,0
Neg_432,3.98706,0
Neg_1708,0.25175,0
Neg_1616,0.94723,0
Neg_316,-0.54658,0
Neg_1845,2.30779,0
Neg_1042,0.49877,0
Neg_2467,-0.5367,0
Neg_76,0.77018,0
Neg_383,2.34399,0
Neg_1783,0.54368,0
Neg_2387,-0.42081,0
Neg_161,-0.485,0
Neg_297,-0.18416,0
Neg_1854,0.00649,0
Neg_1749,-0.86136,0
Neg_1467,-0.43575,0
Neg_1234,1.00738,0
Neg_969,-1.1637,0
Neg_2061,0.73965,0
Neg_241,0.99874,0
Neg_350,-0.61649,0
Neg_124,0.54334,0
Neg_2482,0.33607,0
Neg_1086,-1.2515,0
Neg_2791,0.05616,0
Neg_1879,0.9123,0
Neg_1827,-0.05976,0
Neg_622,0.05823,0
Neg_658,0.74949,0
Neg_791,-1.12802,0
Neg_1472,-0.79389,0
Neg_196,1.29226,0
Neg_1282,-0.27371,0
Neg_944,-2.03511,0
Neg_2374,1.2622,0
Neg_1523,0.03023,0
Neg_883,0.51488,0
Neg_498,-1.34924,0
Neg_547,-0.69115,0
Neg_1867,1.11264,0
Neg_2901,-0.10262,0
Neg_1209,-0.23008,0
Neg_663,0.51474,0
Neg_52,-0.08757,0
Neg_2436,1.38818,0
Neg_942,1.1455,0
Neg_2853,0.46059,0
Neg_2596,-0.76512,0
Neg_2788,-0.42649,0
Neg_1613,-0.00675,0
Neg_376,0.56294,0
Neg_1539,0.0149,0
Neg_2129,-0.95535,0
Neg_1776,0.1077,0
Neg_2748,-0.8643,0
Neg_2084,-1.96152,0
Neg_934,1.1945,0
Neg_2877,-0.23185,0
Neg_1288,1.05193,0
Neg_2819,0.25282,0
Neg_1930,0.34986,0
Neg_2505,0.65236,0
Neg_1975,-0.8261,0
Neg_2331,-0.99025,0
Neg_1728,0.36151,0
Neg_1310,0.12682,0
Neg_852,0.12653,0
Neg_2633,-0.84877,0
Neg_1747,-0.05915,0
Neg_812,0.33317,0
Neg_2030,-0.58343,0
Neg_1551,-1.03648,0
Neg_1679,-0.12998,0
Neg_1249,-0.65349,0
Neg_243,-1.40865,0
Neg_2817,-0.12552,0
Neg_554,-0.20151,0
Neg_756,-0.30089,0
Neg_276,1.28384,0
Neg_2656,-0.16513,0
Neg_480,-0.65477,0
Neg_1664,0.60379,0
Neg_149,-0.96085,0
Neg_2104,0.18052,0
Neg_657,-1.25487,0
Neg_946,-0.63527,0
Neg_2273,2.06528,0
Neg_550,-0.48666,0
Neg_2142,-0.25131,0
Neg_987,-0.84396,0
Neg_207,0.4689,0
Neg_1126,-1.30535,0
Neg_2865,1.98245,0
Neg_2504,0.66304,0
Neg_2,1.60499,0
Neg_2607,0.51676,0
Neg_137,-0.80212,0
Neg_1020,0.74629,0
Neg_1755,-0.18666,0
Neg_1942,0.01024,0
Neg_1684,0.35415,0
Neg_1807,0.80952,0
Neg_2548,-0.26837,0
Neg_1931,0.20807,0
Neg_368,2.74561,0
NP01383,0.41127,1
NP06615,0.44533,1
NP07289,-0.62167,1
NP10706,-0.3908,1
NP06413,0.3564,1
NP07002,-0.48963,1
NP06013,0.74074,1
NP07905,1.29305,1
NP06037,0.39802,1
NP06312,-1.20665,1
NP09289,0.58956,1
NP01011,-1.60896,1
NP01453,-0.51091,1
NP06668,0.34798,1
NP02209,0.00652,1
NP01806,-0.58108,1
NP09844,3.05314,1
NP02902,-1.03096,1
NP01105,-0.35192,1
NP06071,1.15695,1
NP07560,1.29223,1
NP00803,0.07175,1
NP02175,0.72342,1
NP11065,-0.52485,1
NP06911,0.86732,1
NP04654,0.78009,1
NP00357,0.1211,1
NP05821,1.43921,1
NP09379,0.51948,1
NP01973,1.24675,1
NP10650,1.64123,1
NP09728,-0.52272,1
NP11120,-0.48529,1
NP08528,-0.54606,1
NP10951,-1.051,1
NP03962,0.49856,1
NP05936,1.29169,1
NP08204,0.46347,1
NP08996,0.7708,1
NP07496,-0.54746,1
NP09370,0.67534,1
NP07908,0.40631,1
NP06403,0.51053,1
NP06054,-1.08665,1
NP04810,0.91323,1
NP11371,0.73361,1
NP07837,2.79277,1
NP09481,0.39215,1
NP02239,-0.09711,1
NP07453,-0.06117,1
NP04764,-1.20928,1
NP04158,2.47423,1
NP06987,1.30004,1
NP01433,-0.62377,1
NP04534,0.69925,1
NP07086,-1.12738,1
NP05516,-0.14965,1
NP05063,0.23136,1
NP07269,-0.2939,1
NP02755,2.99052,1
NP05160,-0.13354,1
NP06035,0.91759,1
NP09486,-0.56329,1
NP11162,-0.11758,1
NP04918,-1.10655,1
NP02297,2.34053,1
NP04799,0.69237,1
NP06246,1.27374,1
NP06774,1.7587,1
NP05423,0.91976,1
NP05932,-1.83596,1
NP06294,0.09141,1
NP02530,1.75928,1
NP10595,1.02995,1
NP03760,-0.32985,1
NP09525,-0.29359,1
NP08660,-0.21976,1
NP07479,1.98959,1
NP07037,-0.09917,1
NP07434,0.74496,1
NP09477,-1.27377,1
NP06784,0.22497,1
NP07355,1.57321,1
NP06870,-0.79876,1
NP09352,-0.88311,1
NP07707,0.55615,1
NP09784,1.02942,1
NP01353,-0.05028,1
NP09887,0.94645,1
NP04674,0.22913,1
NP09161,-0.09611,1
NP05120,0.06019,1
NP05410,0.08394,1
NP09361,1.34119,1
NP09284,-0.01841,1
NP08168,2.19838,1
NP00761,-0.04247,1
NP02104,2.58476,1
NP03207,0.31383,1
NP11365,-0.11944,1
NP02019,0.64627,1
NP02207,0.24199,1
NP05328,0.59526,1
NP04642,0.85956,1
NP07101,-0.00557,1
NP07414,0.65273,1
NP00909,0.01409,1
NP08937,-1.14067,1
NP07140,-0.31884,1
NP07351,0.85868,1
NP07928,2.09786,1
NP09752,1.28847,1
NP10729,-1.60822,1
NP10907,0.67909,1
NP10303,0.46283,1
NP03765,-0.556,1
NP09802,-0.26147,1
NP03485,0.80191,1
NP02446,-0.15678,1
NP07268,-0.91177,1
NP07668,0.53089,1
NP04708,2.15162,1
NP05887,-1.4609,1
NP09362,1.14566,1
NP01350,-0.1259,1
NP02533,0.0772,1
NP05110,-0.05638,1
NP04072,0.86332,1
NP06286,0.23683,1
NP05525,-0.85109,1
NP08523,-1.27615,1
NP09921,-1.17927,1
NP07040,0.04745,1
NP01821,-0.17029,1
NP09789,-0.09674,1
NP00034,-0.09579,1
NP07665,1.17,1
NP06185,3.0528,1
NP07813,0.62913,1
NP01054,-0.81557,1
NP09908,0.73211,1
NP05451,-0.05431,1
NP08483,-1.4123,1
NP00352,0.29181,1
NP03774,-0.34706,1
NP06815,-0.43121,1
NP04705,0.59224,1
NP03766,-0.40765,1
NP11075,-1.25404,1
NP04789,0.91989,1
NP09791,-0.51636,1
NP06287,0.18211,1
NP08651,-0.21785,1
NP06344,2.4925,1
NP07954,-0.6165,1
NP10623,0.49527,1
NP04197,0.03542,1
NP08666,-1.06927,1
NP02281,-0.19854,1
NP02028,0.54882,1
NP05644,-0.23018,1
NP02242,0.58857,1
NP07290,-2.27104,1
NP04798,0.89715,1
NP06231,-0.42651,1
NP07262,0.90639,1
NP07626,0.83317,1
NP08057,-0.27988,1
NP06826,0.61845,1
NP07336,0.17571,1
NP04359,0.10917,1
NP05295,0.25251,1
NP04666,0.68021,1
NP06429,1.58562,1
NP07720,-0.41739,1
NP01893,0.36962,1
NP07432,0.59505,1
NP08838,-1.30213,1
NP07048,-2.6598,1
NP07092,0.81697,1
NP11347,-0.09043,1
NP03368,-0.02404,1
NP06836,1.21411,1
NP09588,-0.26069,1
NP07359,-1.14293,1
NP05728,-2.01337,1
NP02023,0.45681,1
NP03799,-2.39774,1
NP01356,0.04818,1
NP08565,0.82119,1
NP06625,-1.43741,1
NP05092,-0.50415,1
NP06869,1.30619,1
NP00041,-0.26624,1
NP06243,0.00328,1
NP11322,0.05948,1
NP06806,0.22294,1
NP06903,-0.45002,1
NP10783,0.55709,1
NP02526,0.87817,1
NP09356,1.16391,1
NP02520,-0.60232,1
NP01819,-0.16667,1
NP06169,-1.23761,1
NP01411,-0.69198,1
NP01226,1.78407,1
NP01741,-1.33858,1
NP07230,1.74326,1
NP01768,-0.06711,1
NP10810,1.29873,1
NP02079,2.09611,1
NP02177,-0.07406,1
NP04276,1.00646,1
NP08176,0.64123,1
NP04628,0.26865,1
NP04221,2.1735,1
NP01529,-0.06406,1
NP09265,0.38561,1
NP10292,1.22185,1
NP02816,-0.04652,1
NP01352,0.04136,1
NP08544,0.39282,1
NP11369,0.36984,1
NP06971,0.48046,1
NP03791,-0.47359,1
NP07383,-1.48652,1
NP07439,0.945,1
NP01250,0.7398,1
NP01533,-1.35529,1
NP05506,1.13901,1
NP08518,-0.11126,1
NP07575,-0.31438,1
NP02125,1.51826,1
NP09051,0.90629,1
NP08487,-0.01256,1
NP01898,-1.39199,1
NP03523,-1.04533,1
NP07577,-0.28468,1
NP01295,0.54224,1
NP02584,0.14728,1
NP06557,-0.50259,1
NP08704,-1.37827,1
NP03762,-0.26652,1
NP01775,-0.79009,1
NP06703,0.00677,1
NP08253,0.41432,1
NP06706,-0.02924,1
NP09779,0.54745,1
NP06981,-1.07466,1
NP04814,1.40333,1
NP07571,0.7111,1
NP06573,-0.23041,1
NP01420,-1.17823,1
NP08587,-1.74668,1
NP03846,0.65824,1
NP09154,0.31342,1
NP04206,1.86281,1
NP05003,-0.42633,1
NP07241,-0.21849,1
NP07494,1.09261,1
NP01247,1.23415,1
NP07861,0.74492,1
NP02789,0.9685,1
NP06857,1.28685,1
NP01386,-0.04373,1
NP06420,-0.38715,1
NP08245,0.12302,1
NP06575,0.65912,1
NP07273,-1.17635,1
NP06252,-1.12067,1
NP09210,-0.49277,1
NP07421,-0.06,1
NP08446,0.31639,1
NP06432,0.35868,1
NP09755,-1.14254,1
NP04054,-2.57717,1
NP00885,1.45859,1
NP03057,-0.55667,1
NP04287,1.47857,1
NP07623,0.75788,1
NP07387,-0.58263,1
NP01494,0.25028,1
NP05413,0.56866,1
NP04195,-0.64545,1
NP03592,0.8968,1
NP09722,-1.11402,1
NP02008,0.90829,1
NP02984,0.7056,1
NP05732,-1.76811,1
NP08167,0.96817,1
NP06962,-2.36008,1
NP01695,1.57003,1
NP05218,0.77306,1
NP04802,-0.71264,1
NP06862,1.50227,1
NP03744,2.47217,1
NP08202,-0.35911,1
NP05004,-1.21377,1
NP10833,1.84225,1
NP05208,-1.01648,1
NP01752,-1.74928,1
NP02251,0.09212,1
NP09152,0.75536,1
NP01292,-0.78012,1
NP06275,-2.64751,1
NP09386,1.48594,1
NP07274,1.43677,1
NP07232,-0.13594,1
NP08056,0.09466,1
NP02561,0.90162,1
NP07940,-0.78231,1
NP02883,-0.05467,1
NP08546,0.56238,1
NP05089,-0.06859,1
NP03759,-0.35597,1
NP06758,-0.00304,1
NP11314,-0.43591,1
NP03367,0.70738,1
NP09774,-0.21682,1
NP01528,-1.50227,1
NP01731,-0.85011,1
NP01535,-1.59456,1
NP04211,1.99841,1
NP05642,0.3172,1
NP05184,-0.24124,1
NP04629,0.49004,1
NP06902,0.03351,1
NP06823,0.4965,1
NP09803,0.07569,1
NP01323,0.13095,1
NP03420,-0.49018,1
NP03500,-0.86833,1
NP04372,0.28343,1
NP00804,0.07742,1
NP00052,-0.23766,1
NP04822,0.33301,1
NP04668,-0.33905,1
NP04716,-0.26918,1
NP01901,-0.59953,1
NP06751,0.51596,1
NP01483,-1.47055,1
NP01036,1.08141,1
NP01104,1.14515,1
NP06288,0.98581,1
NP04658,1.0696,1
NP07081,-0.86251,1
NP05991,-0.22409,1
NP01733,1.32655,1
NP09655,-1.62129,1
NP08571,0.3409,1
NP10815,1.11765,1
NP06996,-0.23069,1
NP00805,0.70765,1
NP06921,-0.68248,1
NP06419,-0.38864,1
NP02694,0.71494,1
NP06307,4.69494,1
NP06406,1.06975,1
NP05169,0.04858,1
NP05236,0.1068,1
NP05768,1.22705,1
NP06636,-0.25973,1
NP08573,-0.69667,1
NP08547,0.47899,1
NP11283,0.41292,1
NP08606,-1.29403,1
NP08081,0.72346,1
NP04273,-0.44507,1
NP09580,-0.20283,1
NP01484,-0.1067,1
