,Isoelectric_point,y
Neg_625,-1.2323,0
Neg_2721,1.0624,0
Neg_2716,0.63269,0
Neg_1116,0.07814,0
Neg_2714,-1.14874,0
Neg_729,-0.9501,0
Neg_770,0.1639,0
Neg_1441,-0.15554,0
Neg_1629,-0.90259,0
Neg_65,0.78694,0
Neg_2121,-0.66233,0
Neg_271,-0.17711,0
Neg_2572,-0.13549,0
Neg_2089,-1.5632,0
Neg_655,0.02911,0
Neg_806,-1.66968,0
Neg_1034,0.16609,0
Neg_2211,-1.22497,0
Neg_393,0.60186,0
Neg_2684,-1.28946,0
Neg_2028,-1.67393,0
Neg_1695,-1.23146,0
Neg_1024,0.17097,0
Neg_881,0.7278,0
Neg_2862,0.61593,0
Neg_632,0.4429,0
Neg_665,-0.06861,0
Neg_1699,-1.12136,0
Neg_1752,0.57061,0
Neg_1536,0.32597,0
Neg_1132,-1.32358,0
Neg_692,-1.21967,0
Neg_2046,0.75366,0
Neg_866,-1.12523,0
Neg_719,0.72999,0
Neg_2407,1.32641,0
Neg_668,-0.76207,0
Neg_2488,1.18674,0
Neg_359,0.6567,0
Neg_1168,-0.41163,0
Neg_578,-0.61111,0
Neg_2655,-1.06062,0
Neg_1419,1.3313,0
Neg_426,-1.63143,0
Neg_1644,0.83175,0
Neg_643,-1.44181,0
Neg_1902,-1.41645,0
Neg_385,-0.19328,0
Neg_2361,-0.93999,0
Neg_907,0.41594,0
Neg_399,-0.06692,0
Neg_1577,0.56505,0
Neg_2127,0.12481,0
Neg_73,0.25909,0
Neg_2598,0.10156,0
Neg_516,-1.27358,0
Neg_1466,-0.54642,0
Neg_672,0.92139,0
Neg_630,-0.73208,0
Neg_39,-0.22833,0
Neg_2465,0.17198,0
Neg_2722,-1.41645,0
Neg_2105,-0.9939,0
Neg_1077,-1.49783,0
Neg_2550,0.68585,0
Neg_1756,-0.70816,0
Neg_172,-0.43859,0
Neg_1428,-1.25715,0
Neg_797,-1.43557,0
Neg_2239,-0.46386,0
Neg_1268,0.55856,0
Neg_112,-0.91286,0
Neg_2432,0.40516,0
Neg_1624,1.05053,0
Neg_1571,0.52849,0
Neg_753,0.68332,0
Neg_1875,-0.97941,0
Neg_2353,0.85265,0
Neg_1805,-1.27055,0
Neg_1530,0.96789,0
Neg_357,-0.85988,0
Neg_695,0.52554,0
Neg_551,0.36911,0
Neg_2897,-0.22024,0
Neg_438,-0.24079,0
Neg_858,0.39893,0
Neg_1072,0.72957,0
Neg_698,-1.83732,0
Neg_2433,0.14402,0
Neg_186,0.23365,0
Neg_1915,0.94582,0
Neg_2470,0.47289,0
Neg_1547,-0.35705,0
Neg_313,0.21882,0
Neg_1232,-1.41772,0
Neg_2015,-1.36405,0
Neg_1413,0.50389,0
Neg_1495,1.20022,0
Neg_2297,0.28554,0
Neg_416,0.42656,0
Neg_1252,-1.63249,0
Neg_1013,0.35546,0
Neg_1631,0.54129,0
Neg_874,0.52562,0
Neg_1984,-1.49791,0
Neg_1431,0.87556,0
Neg_505,1.90666,0
Neg_2401,-1.36384,0
Neg_2119,-0.75095,0
Neg_1685,0.59352,0
Neg_2727,-1.2072,0
Neg_1640,0.44779,0
Neg_1134,-1.26069,0
Neg_799,-0.76797,0
Neg_790,0.41358,0
Neg_2135,0.74115,0
Neg_2208,-0.15773,0
Neg_1475,-1.12229,0
Neg_1085,-0.75786,0
Neg_1713,0.67599,0
Neg_309,-1.49867,0
Neg_1162,0.73572,0
Neg_2075,-0.71355,0
Neg_1698,0.80766,0
Neg_518,0.22725,0
Neg_1163,-0.89517,0
Neg_1359,0.66782,0
Neg_1119,0.98221,0
Neg_2643,-1.05843,0
Neg_277,0.3558,0
Neg_1587,0.53759,0
Neg_2585,-0.82593,0
Neg_1060,0.54129,0
Neg_330,-1.49783,0
Neg_1369,-1.02827,0
Neg_2785,-1.39017,0
Neg_2535,0.80176,0
Neg_1564,-1.38928,0
Neg_2036,-0.76275,0
Neg_1200,0.51611,0
Neg_1709,1.05592,0
Neg_1329,-1.63362,0
Neg_32,1.08077,0
Neg_776,-1.28807,0
Neg_437,-1.34148,0
Neg_2653,0.63042,0
Neg_95,0.44897,0
Neg_1757,1.16872,0
Neg_780,0.62183,0
Neg_1804,-1.14545,0
Neg_1545,-0.66604,0
Neg_2797,1.16063,0
Neg_430,-0.73512,0
Neg_1573,-0.9848,0
Neg_1378,-0.89433,0
Neg_473,1.02239,0
Neg_649,-1.14301,0
Neg_524,-1.34148,0
Neg_1517,0.79401,0
Neg_880,0.731,0
Neg_1693,0.47693,0
Neg_1092,-1.34957,0
Neg_1226,0.78264,0
Neg_246,-1.47108,0
Neg_442,0.22573,0
Neg_2422,-1.00199,0
Neg_2661,-0.60269,0
Neg_2189,-0.51609,0
Neg_673,-1.41426,0
Neg_2244,0.0773,0
Neg_613,-1.47445,0
Neg_1133,0.63514,0
Neg_1919,-0.94268,0
Neg_1393,1.1576,0
Neg_1980,1.42683,0
Neg_195,1.00242,0
Neg_2354,-1.32038,0
Neg_2388,-1.16019,0
Neg_1181,-0.19328,0
Neg_1550,-1.41772,0
Neg_2158,0.44934,0
Neg_2197,0.16996,0
Neg_2274,-0.30246,0
Neg_2679,0.97673,0
Neg_1439,0.77885,0
Neg_2281,0.02044,0
Neg_2841,0.58712,0
Neg_2266,-0.98582,0
Neg_571,0.3622,0
Neg_1009,0.83512,0
Neg_1655,0.22623,0
Neg_1487,0.4402,0
Neg_28,-1.33457,0
Neg_2509,0.10661,0
Neg_2175,1.07639,0
Neg_2232,-0.5909,0
Neg_201,1.87566,0
Neg_1333,0.37332,0
Neg_2778,0.0281,0
Neg_1704,0.85231,0
Neg_2156,0.14705,0
Neg_1706,-0.06187,0
Neg_143,0.42774,0
Neg_2595,-1.53708,0
Neg_166,-0.23372,0
Neg_2209,-0.67716,0
Neg_1608,0.69074,0
Neg_1581,0.8705,0
Neg_1609,-1.19035,0
Neg_865,-0.41096,0
Neg_666,0.78252,0
Neg_1267,0.51063,0
Neg_639,0.36877,0
Neg_1590,0.53906,0
Neg_1701,-1.41586,0
Neg_1093,1.22499,0
Neg_752,-0.46285,0
Neg_1210,0.41594,0
Neg_2603,-1.43789,0
Neg_463,0.98035,0
Neg_972,0.54854,0
Neg_1224,1.82175,0
Neg_1027,0.1115,0
Neg_2430,-0.15167,0
Neg_282,0.92442,0
Neg_421,-0.35435,0
Neg_986,1.06678,0
Neg_1349,-1.38259,0
Neg_495,0.85669,0
Neg_2223,-0.50329,0
Neg_2245,0.78458,0
Neg_522,-1.39687,0
Neg_490,1.00129,0
Neg_153,0.02726,0
Neg_1916,-1.41148,0
Neg_2569,0.46977,0
Neg_1724,0.41864,0
Neg_220,0.52984,0
Neg_573,-0.54642,0
Neg_2008,0.48957,0
Neg_2076,0.4429,0
Neg_1440,-0.85019,0
Neg_1258,-0.9565,0
Neg_2009,0.44391,0
Neg_486,-0.40894,0
Neg_555,-1.10198,0
Neg_232,1.01776,0
Neg_1407,-0.84092,0
Neg_637,0.62014,0
Neg_2372,-1.32851,0
Neg_338,0.69242,0
Neg_192,-0.75517,0
Neg_1926,-1.45874,0
Neg_1337,-0.95886,0
Neg_2531,-1.45428,0
Neg_765,-0.76106,0
Neg_98,-0.41163,0
Neg_2026,-0.62375,0
Neg_1650,-1.20017,0
Neg_386,0.00767,0
Neg_14,0.47997,0
Neg_1660,-1.71572,0
Neg_2005,-1.22674,0
Neg_2292,-0.40624,0
Neg_117,0.39724,0
Neg_424,0.15042,0
Neg_2444,1.14563,0
Neg_1668,-1.30804,0
Neg_1025,0.51602,0
Neg_164,-1.41148,0
Neg_2016,0.77279,0
Neg_2102,0.98406,0
Neg_247,1.27932,0
Neg_488,-0.2445,0
Neg_679,-1.14739,0
Neg_818,-0.19598,0
Neg_2499,1.26686,0
Neg_1976,-0.43135,0
Neg_2906,-0.9784,0
Neg_1983,0.47491,0
Neg_2100,0.14856,0
Neg_2451,-1.06871,0
Neg_888,0.91903,0
Neg_402,-0.15167,0
Neg_569,-1.07477,0
Neg_1480,0.13391,0
Neg_2632,0.79132,0
Neg_1799,-0.75205,0
Neg_1198,-1.38031,0
Neg_105,0.1639,0
Neg_536,0.28958,0
Neg_382,1.49051,0
Neg_2073,0.5669,0
Neg_530,0.72342,0
Neg_1566,1.01776,0
Neg_1996,0.69899,0
Neg_827,0.73926,0
Neg_800,-0.86847,0
Neg_1849,0.75897,0
Neg_6,-0.46016,0
Neg_174,-0.16034,0
Neg_2072,-0.21215,0
Neg_1934,1.52851,0
Neg_615,-1.41443,0
Neg_425,-0.24517,0
Neg_1646,0.60228,0
Neg_738,1.34023,0
Neg_1286,0.73361,0
Neg_963,-1.36591,0
Neg_2190,0.40802,0
Neg_212,-1.13121,0
Neg_730,-0.97419,0
Neg_319,0.13795,0
Neg_1401,0.10198,0
Neg_1035,-0.17172,0
Neg_1190,0.63901,0
Neg_1508,-0.36682,0
Neg_1653,0.40634,0
Neg_2304,-0.06591,0
Neg_1355,0.84119,0
Neg_1434,0.85138,0
Neg_2485,0.91178,0
Neg_367,1.1148,0
Neg_1625,0.65982,0
Neg_2700,0.64289,0
Neg_150,-0.06962,0
Neg_30,0.57634,0
Neg_452,0.62018,0
Neg_905,-1.28807,0
Neg_2519,1.35885,0
Neg_1361,-0.74691,0
Neg_2014,0.73235,0
Neg_2510,0.85265,0
Neg_2920,0.76925,0
Neg_1963,-1.02356,0
Neg_311,-0.06659,0
Neg_134,-1.27358,0
Neg_194,1.22385,0
Neg_947,-0.14922,0
Neg_1215,-1.01479,0
Neg_882,0.18479,0
Neg_1465,0.22152,0
Neg_1711,-0.15184,0
Neg_956,0.77127,0
Neg_99,-1.371,0
Neg_2313,0.22236,0
Neg_1819,0.41055,0
Neg_1891,1.37106,0
Neg_119,-1.48688,0
Neg_2288,0.83689,0
Neg_2253,-1.26162,0
Neg_2736,0.86621,0
Neg_2730,0.79898,0
Neg_2856,0.64777,0
Neg_1186,0.48131,0
Neg_850,0.16794,0
Neg_1774,1.21766,0
Neg_1923,0.73749,0
Neg_1266,1.22579,0
Neg_652,-1.31806,0
Neg_1259,1.97338,0
Neg_2822,-0.06288,0
Neg_804,-1.31073,0
Neg_1565,-1.15623,0
Neg_1331,-0.3557,0
Neg_1375,0.8449,0
Neg_1537,-1.47163,0
Neg_304,0.1275,0
Neg_1554,-1.03232,0
Neg_466,-1.47163,0
Neg_1562,1.26071,0
Neg_2565,0.7043,0
Neg_394,1.29086,0
Neg_2558,-1.15952,0
Neg_544,-0.29976,0
Neg_179,-0.9784,0
Neg_1057,0.67406,0
Neg_2837,-1.18648,0
Neg_1053,-0.7614,0
Neg_2283,0.99147,0
Neg_1612,-0.15571,0
Neg_700,0.36355,0
Neg_2176,0.20838,0
Neg_1761,0.75493,0
Neg_2213,-0.0676,0
Neg_1829,0.50305,0
Neg_1338,0.43549,0
Neg_1346,0.64365,0
Neg_441,-1.23984,0
Neg_1743,-1.2267,0
Neg_2367,-1.58877,0
Neg_337,0.84414,0
Neg_1371,1.04556,0
Neg_2743,1.38184,0
Neg_500,0.43178,0
Neg_408,-0.19328,0
Neg_2761,0.64112,0
Neg_2584,0.81592,0
Neg_142,-0.15521,0
Neg_225,1.17478,0
Neg_1476,-0.71086,0
Neg_1498,1.42969,0
Neg_1385,0.42934,0
Neg_2698,-1.56703,0
Neg_295,-0.46622,0
Neg_2362,-0.98716,0
Neg_867,0.74878,0
Neg_1314,0.64744,0
Neg_1398,0.76571,0
Neg_817,0.6471,0
Neg_1403,-0.0526,0
Neg_959,0.97909,0
Neg_108,0.17822,0
Neg_2110,0.74313,0
Neg_2117,0.80412,0
Neg_2310,1.00655,0
Neg_1813,0.75493,0
Neg_869,0.94194,0
Neg_1682,-1.06433,0
Neg_902,-0.85794,0
Neg_1135,1.07976,0
Neg_485,0.53927,0
Neg_1645,0.44282,0
Neg_221,0.02195,0
Neg_838,-0.61111,0
Neg_2064,-0.06187,0
Neg_1339,-0.14358,0
Neg_2271,-0.47616,0
Neg_1951,-0.2103,0
Neg_1856,-1.23753,0
Neg_1003,-1.16457,0
Neg_1901,0.16861,0
Neg_1563,-0.41703,0
Neg_2201,0.14098,0
Neg_2575,-0.27466,0
Neg_1221,0.62865,0
Neg_340,0.40482,0
Neg_1074,-1.45049,0
Neg_1374,0.15783,0
Neg_2571,-0.2322,0
Neg_1183,0.67978,0
Neg_2870,-1.23062,0
Neg_1083,-1.38848,0
Neg_167,-1.54441,0
Neg_344,1.37291,0
Neg_1326,-1.49867,0
Neg_1370,0.23297,0
Neg_2695,-1.32189,0
Neg_1058,-1.36439,0
Neg_1678,-0.19328,0
Neg_610,0.51568,0
Neg_897,0.57246,0
Neg_132,-1.36397,0
Neg_677,-0.67581,0
Neg_813,0.81996,0
Neg_1019,0.14637,0
Neg_828,-1.11588,0
Neg_1816,-0.76123,0
Neg_253,1.10655,0
Neg_1690,0.14739,0
Neg_467,-1.31816,0
Neg_1677,0.59057,0
Neg_1184,0.08084,0
Neg_2363,-1.39632,0
Neg_2801,1.2319,0
Neg_1607,-1.305,0
Neg_2193,-1.03535,0
Neg_427,1.33433,0
Neg_792,0.80412,0
Neg_1150,0.59723,0
Neg_1620,-1.77852,0
Neg_329,0.84119,0
Neg_412,-1.20602,0
Neg_2107,-0.9437,0
Neg_1347,-0.14611,0
Neg_2649,0.21309,0
Neg_1559,-1.02575,0
Neg_176,0.31081,0
Neg_826,-1.00401,0
Neg_1461,0.48452,0
Neg_281,0.85265,0
Neg_2733,-1.26078,0
Neg_2492,0.66782,0
Neg_623,-0.08908,0
Neg_2280,0.44678,0
Neg_751,0.89375,0
Neg_2711,0.69672,0
Neg_844,-0.68659,0
Neg_2577,0.82468,0
Neg_1087,0.16356,0
Neg_388,-1.32851,0
Neg_670,0.87918,0
Neg_1159,0.17636,0
Neg_2772,0.41712,0
Neg_1736,-0.97672,0
Neg_339,0.88209,0
Neg_2366,-1.36372,0
Neg_331,-0.85828,0
Neg_1388,0.12953,0
Neg_2112,0.79856,0
Neg_1610,-0.32301,0
Neg_2146,-1.60254,0
Neg_525,-1.49867,0
Neg_2300,0.35521,0
Neg_714,0.95327,0
Neg_236,-0.06288,0
Neg_1515,-0.22294,0
Neg_985,0.17872,0
Neg_198,-1.2943,0
Neg_2591,-1.36456,0
Neg_1102,-0.10837,0
Neg_1654,-1.27649,0
Neg_2167,-1.33971,0
Neg_1270,0.68568,0
Neg_590,-0.43825,0
Neg_1115,0.12818,0
Neg_2846,-0.81599,0
Neg_1838,1.18729,0
Neg_548,-0.20137,0
Neg_2526,-1.06433,0
Neg_1922,0.70657,0
Neg_2471,0.1174,0
Neg_1459,0.11942,0
Neg_2356,-1.44914,0
Neg_801,-0.83755,0
Neg_553,0.0276,0
Neg_1811,-1.19271,0
Neg_1158,0.75981,0
Neg_391,1.42868,0
Neg_269,-0.46016,0
Neg_2109,0.6816,0
Neg_1279,-1.36296,0
Neg_197,0.54601,0
Neg_2312,1.51056,0
Neg_1754,-0.76485,0
Neg_61,1.07706,0
Neg_587,0.38983,0
Neg_35,-1.38874,0
Neg_1452,-1.11656,0
Neg_341,-1.45874,0
Neg_709,0.43195,0
Neg_1623,-1.17822,0
Neg_1835,-1.57381,0
Neg_1499,-1.34148,0
Neg_2701,-0.20137,0
Neg_185,0.46952,0
Neg_532,0.6845,0
Neg_1049,0.11571,0
Neg_2203,-1.39851,0
Neg_351,0.49985,0
Neg_1511,-1.35294,0
Neg_432,0.53186,0
Neg_1708,0.64744,0
Neg_1616,-0.66503,0
Neg_316,0.90117,0
Neg_1845,0.67304,0
Neg_1042,-0.65863,0
Neg_2467,0.19692,0
Neg_76,0.46682,0
Neg_383,1.27065,0
Neg_1783,1.39313,0
Neg_2387,-0.23393,0
Neg_161,-0.15335,0
Neg_297,0.19692,0
Neg_1854,-0.9811,0
Neg_1749,0.20838,0
Neg_1467,-0.32402,0
Neg_1234,-1.38815,0
Neg_969,1.43256,0
Neg_2061,0.41813,0
Neg_241,-1.34375,0
Neg_350,-1.5049,0
Neg_124,-1.34569,0
Neg_2482,-0.83789,0
Neg_1086,-1.00098,0
Neg_2791,0.60329,0
Neg_1879,-0.68525,0
Neg_1827,0.77464,0
Neg_622,-1.41763,0
Neg_658,1.26071,0
Neg_791,-1.65435,0
Neg_1472,-0.44803,0
Neg_196,0.72317,0
Neg_1282,0.92711,0
Neg_944,0.66496,0
Neg_2374,0.78567,0
Neg_1523,-0.3776,0
Neg_883,-1.52243,0
Neg_498,0.35782,0
Neg_547,-0.74691,0
Neg_1867,-1.59003,0
Neg_2901,-0.41703,0
Neg_1209,0.36152,0
Neg_663,0.31957,0
Neg_52,0.61231,0
Neg_2436,-1.34148,0
Neg_942,-1.32362,0
Neg_2853,-0.70614,0
Neg_2596,0.88036,0
Neg_2788,-1.2943,0
Neg_1613,0.98002,0
Neg_376,0.2665,0
Neg_1539,-0.63268,0
Neg_2129,0.61008,0
Neg_1776,0.70417,0
Neg_2748,-1.5258,0
Neg_2084,0.46868,0
Neg_934,1.32136,0
Neg_2877,0.59942,0
Neg_1288,1.97338,0
Neg_2819,-1.34569,0
Neg_1930,-0.48172,0
Neg_2505,-0.35368,0
Neg_1975,0.13525,0
Neg_2331,-1.06938,0
Neg_1728,-1.00199,0
Neg_1310,0.41763,0
Neg_852,-1.04681,0
Neg_2633,-0.35637,0
Neg_1747,0.60296,0
Neg_812,0.37938,0
Neg_2030,-0.18654,0
Neg_1551,1.01776,0
Neg_1679,-1.21419,0
Neg_1249,0.70683,0
Neg_243,-0.13937,0
Neg_2817,0.37045,0
Neg_554,-1.26743,0
Neg_756,-1.26743,0
Neg_276,0.03046,0
Neg_2656,0.452,0
Neg_480,-0.05782,0
Neg_1664,0.73016,0
Neg_149,0.1329,0
Neg_2104,0.47592,0
Neg_657,1.16316,0
Neg_946,-1.29986,0
Neg_2273,-0.63807,0
Neg_550,0.73707,0
Neg_2142,-0.75062,0
Neg_987,0.38823,0
Neg_207,-1.47104,0
Neg_1126,-1.59066,0
Neg_2865,-1.06306,0
Neg_2504,1.32422,0
Neg_2,1.12609,0
Neg_2607,-0.60505,0
Neg_137,-0.06524,0
Neg_1020,0.61475,0
Neg_1755,-0.40355,0
Neg_1942,-1.06433,0
Neg_1684,-0.54642,0
Neg_1807,-0.20676,0
Neg_2548,-0.70226,0
Neg_1931,-1.14722,0
Neg_368,-1.4814,0
NP01383,-1.11201,1
NP06615,0.94169,1
NP07289,1.10166,1
NP10706,-0.50329,1
NP06413,0.79738,1
NP07002,0.99147,1
NP06013,1.23863,1
NP07905,-1.80935,1
NP06037,-0.56798,1
NP06312,0.46952,1
NP09289,-1.28807,1
NP01011,0.47592,1
NP01453,0.85265,1
NP06668,1.43256,1
NP02209,0.86444,1
NP01806,1.24352,1
NP09844,1.21791,1
NP02902,0.85265,1
NP01105,0.60532,1
NP06071,0.79738,1
NP07560,-1.36237,1
NP00803,0.85265,1
NP02175,-0.97672,1
NP11065,-1.35294,1
NP06911,-1.53245,1
NP04654,0.58746,1
NP00357,0.67304,1
NP05821,-0.06288,1
NP09379,-1.68021,1
NP01973,-0.44937,1
NP10650,1.42464,1
NP09728,-0.46016,1
NP11120,-1.44914,1
NP08528,-0.05252,1
NP10951,1.82175,1
NP03962,0.85214,1
NP05936,1.28042,1
NP08204,0.83445,1
NP08996,0.56168,1
NP07496,-1.2997,1
NP09370,-1.28807,1
NP07908,-1.63346,1
NP06403,0.86444,1
NP06054,1.8797,1
NP04810,-0.06591,1
NP11371,0.72671,1
NP07837,1.90666,1
NP09481,0.43245,1
NP02239,-0.20946,1
NP07453,0.66664,1
NP04764,-1.498,1
NP04158,-1.32851,1
NP06987,0.94784,1
NP01433,0.68231,1
NP04534,1.24352,1
NP07086,-1.57381,1
NP05516,-0.89079,1
NP05063,-0.28915,1
NP07269,0.21343,1
NP02755,0.47289,1
NP05160,-0.05277,1
NP06035,-0.56798,1
NP09486,0.85265,1
NP11162,-1.29026,1
NP04918,-0.40995,1
NP02297,-1.51864,1
NP04799,-1.189,1
NP06246,-1.39628,1
NP06774,0.96401,1
NP05423,-1.38747,1
NP05932,0.60532,1
NP06294,-1.65654,1
NP02530,1.00546,1
NP10595,0.55106,1
NP03760,0.47491,1
NP09525,0.50524,1
NP08660,0.60127,1
NP07479,0.4739,1
NP07037,0.85265,1
NP07434,1.92957,1
NP09477,1.82175,1
NP06784,1.00141,1
NP07355,-1.53245,1
NP06870,-0.50329,1
NP09352,0.20939,1
NP07707,0.50305,1
NP09784,-0.47094,1
NP01353,-1.13644,1
NP09887,1.05053,1
NP04674,-0.74573,1
NP09161,-1.20939,1
NP05120,0.77919,1
NP05410,-1.5258,1
NP09361,0.59386,1
NP09284,0.60127,1
NP08168,-1.55777,1
NP00761,1.82175,1
NP02104,-0.98868,1
NP03207,0.85265,1
NP11365,0.20602,1
NP02019,-1.45179,1
NP02207,-0.46016,1
NP05328,0.7861,1
NP04642,-0.353,1
NP07101,-0.70546,1
NP07414,-0.50329,1
NP00909,0.43414,1
NP08937,1.82714,1
NP07140,1.87566,1
NP07351,0.93486,1
NP07928,-1.46329,1
NP09752,-0.20676,1
NP10729,-0.52485,1
NP10907,1.34023,1
NP10303,-1.44333,1
NP03765,0.47491,1
NP09802,-1.18648,1
NP03485,1.07706,1
NP02446,-1.30475,1
NP07268,-1.498,1
NP07668,-1.2997,1
NP04708,-0.16498,1
NP05887,-1.06871,1
NP09362,0.59386,1
NP01350,-1.24831,1
NP02533,0.83108,1
NP05110,-1.26415,1
NP04072,-0.20676,1
NP06286,-0.20946,1
NP05525,0.47592,1
NP08523,-1.498,1
NP09921,1.17478,1
NP07040,0.85265,1
NP01821,0.74583,1
NP09789,1.82175,1
NP00034,0.43085,1
NP07665,-0.19059,1
NP06185,1.42464,1
NP07813,0.73269,1
NP01054,0.43414,1
NP09908,1.27823,1
NP05451,0.3659,1
NP08483,0.57297,1
NP00352,0.44964,1
NP03774,0.74313,1
NP06815,1.1207,1
NP04705,1.01809,1
NP03766,0.74886,1
NP11075,-0.06119,1
NP04789,-0.40961,1
NP09791,1.82175,1
NP06287,-1.5258,1
NP08651,0.85265,1
NP06344,0.90117,1
NP07954,1.32136,1
NP10623,-1.49783,1
NP04197,-1.2286,1
NP08666,-0.46016,1
NP02281,-0.46016,1
NP02028,-1.59614,1
NP05644,-1.21428,1
NP02242,-1.67221,1
NP07290,1.57779,1
NP04798,-1.02019,1
NP06231,0.60532,1
NP07262,-1.41426,1
NP07626,-0.54642,1
NP08057,-1.36254,1
NP06826,1.42464,1
NP07336,-1.41426,1
NP04359,-1.30964,1
NP05295,0.82417,1
NP04666,0.55999,1
NP06429,1.21774,1
NP07720,-1.43793,1
NP01893,-1.58476,1
NP07432,-0.48172,1
NP08838,1.82175,1
NP07048,0.50692,1
NP07092,-0.70631,1
NP11347,-1.19237,1
NP03368,-0.50329,1
NP06836,0.87758,1
NP09588,0.50524,1
NP07359,0.99147,1
NP05728,0.75493,1
NP02023,-1.22969,1
NP03799,1.65866,1
NP01356,-0.99609,1
NP08565,0.73938,1
NP06625,0.55208,1
NP05092,-0.76746,1
NP06869,0.79738,1
NP00041,0.32041,1
NP06243,0.20905,1
NP11322,0.3659,1
NP06806,0.24662,1
NP06903,0.84119,1
NP10783,-1.79031,1
NP02526,0.67406,1
NP09356,-1.51299,1
NP02520,0.83108,1
NP01819,0.48991,1
NP06169,-1.06871,1
NP01411,1.13906,1
NP01226,1.40737,1
NP01741,0.50524,1
NP07230,-1.51763,1
NP01768,0.09676,1
NP10810,-1.7519,1
NP02079,0.76891,1
NP02177,-1.48275,1
NP04276,-1.27055,1
NP08176,-1.60928,1
NP04628,0.3809,1
NP04221,-1.51763,1
NP01529,0.74886,1
NP09265,-1.51299,1
NP10292,0.88078,1
NP02816,0.85265,1
NP01352,-0.7614,1
NP08544,0.76571,1
NP11369,0.37433,1
NP06971,1.32136,1
NP03791,-0.13937,1
NP07383,-0.13937,1
NP07439,-0.51407,1
NP01250,-1.50781,1
NP01533,1.10166,1
NP05506,0.73825,1
NP08518,0.85265,1
NP07575,0.85265,1
NP02125,0.53556,1
NP09051,-1.03644,1
NP08487,0.50524,1
NP01898,-0.05816,1
NP03523,0.85265,1
NP07577,-1.27038,1
NP01295,1.42464,1
NP02584,-1.03535,1
NP06557,-0.13937,1
NP08704,1.82175,1
NP03762,0.47491,1
NP01775,-0.46555,1
NP06703,0.03821,1
NP08253,-1.55035,1
NP06706,0.95609,1
NP09779,1.07976,1
NP06981,-1.41426,1
NP04814,-0.46487,1
NP07571,0.33811,1
NP06573,0.60532,1
NP01420,1.07976,1
NP08587,1.82175,1
NP03846,-1.11656,1
NP09154,-0.941,1
NP04206,0.36742,1
NP05003,-0.05816,1
NP07241,-1.46026,1
NP07494,-1.44333,1
NP01247,-1.47433,1
NP07861,-1.32851,1
NP02789,1.32422,1
NP06857,-0.50329,1
NP01386,-0.28241,1
NP06420,1.82175,1
NP08245,-1.3013,1
NP06575,1.82444,1
NP07273,1.37291,1
NP06252,-0.52485,1
NP09210,-0.50329,1
NP07421,0.99147,1
NP08446,0.85265,1
NP06432,0.77447,1
NP09755,1.82175,1
NP04054,1.6317,1
NP00885,1.13906,1
NP03057,1.33147,1
NP04287,0.6925,1
NP07623,0.89375,1
NP07387,-1.32345,1
NP01494,0.07174,1
NP05413,-1.16356,1
NP04195,0.56446,1
NP03592,-1.65435,1
NP09722,1.87566,1
NP02008,-1.23753,1
NP02984,-1.57811,1
NP05732,0.74313,1
NP08167,-1.60848,1
NP06962,-0.61111,1
NP01695,1.17668,1
NP05218,0.39522,1
NP04802,-1.20712,1
NP06862,0.79738,1
NP03744,-1.70152,1
NP08202,-1.30205,1
NP05004,0.19068,1
NP10833,0.78694,1
NP05208,-0.21384,1
NP01752,-0.19328,1
NP02251,-1.63143,1
NP09152,-0.20676,1
NP01292,-1.498,1
NP06275,1.37291,1
NP09386,1.22229,1
NP07274,-1.44914,1
NP07232,0.60127,1
NP08056,-1.63143,1
NP02561,0.71192,1
NP07940,1.37291,1
NP02883,0.67658,1
NP08546,-0.19059,1
NP05089,0.14536,1
NP03759,0.47491,1
NP06758,-0.60488,1
NP11314,0.71011,1
NP03367,-1.67768,1
NP09774,0.85265,1
NP01528,1.10166,1
NP01731,0.50524,1
NP01535,1.10166,1
NP04211,-0.98211,1
NP05642,-0.19328,1
NP05184,-0.21384,1
NP04629,-0.95953,1
NP06902,-1.60827,1
NP06823,1.3313,1
NP09803,-0.41703,1
NP01323,-0.55181,1
NP03420,1.82175,1
NP03500,-0.50329,1
NP04372,0.66209,1
NP00804,1.82444,1
NP00052,0.21377,1
NP04822,-0.52014,1
NP04668,0.52748,1
NP04716,-1.25758,1
NP01901,0.61307,1
NP06751,-0.9041,1
NP01483,-0.81599,1
NP01036,1.87701,1
NP01104,1.87701,1
NP06288,-1.54669,1
NP04658,0.39724,1
NP07081,-1.498,1
NP05991,0.85265,1
NP01733,-1.70152,1
NP09655,-0.54642,1
NP08571,0.72393,1
NP10815,-1.79621,1
NP06996,0.74886,1
NP00805,0.85265,1
NP06921,0.66664,1
NP06419,1.92957,1
NP02694,-0.54642,1
NP06307,0.76571,1
NP06406,-0.96459,1
NP05169,-0.50329,1
NP05236,1.82714,1
NP05768,-0.19059,1
NP06636,0.22118,1
NP08573,0.51863,1
NP08547,0.60725,1
NP11283,0.79376,1
NP08606,0.85265,1
NP08081,0.41426,1
NP04273,-1.66732,1
NP09580,-1.42201,1
NP01484,-0.10769,1
NP01249,-1.46519,1
NP09891,0.74313,1
NP07407,-1.44611,1
NP04362,-0.21485,1
NP05197,0.60262,1
NP06313,1.87701,1
NP00714,-1.65654,1
NP07718,0.03855,1
NP02640,1.87836,1
NP08455,-1.41426,1
