,Bulkiness,y
Neg_2905,1.11917,0
Neg_1488,-0.7994,0
Neg_180,-1.02842,0
Neg_557,-0.82653,0
Neg_1595,-0.8942,0
Neg_1103,-0.0839,0
Neg_510,-0.78421,0
Neg_2472,-0.80975,0
Neg_122,-0.22893,0
Neg_2290,0.12832,0
Neg_2696,-1.01162,0
Neg_1289,0.75268,0
Neg_1936,-0.85147,0
Neg_2265,0.26632,0
Neg_2555,-0.21584,0
Neg_1580,-0.10632,0
Neg_2082,0.58057,0
Neg_1591,-1.02536,0
Neg_1470,-0.37993,0
Neg_1509,-1.11859,0
Neg_77,-0.18138,0
Neg_1247,-0.66239,0
Neg_2122,-0.39346,0
Neg_1953,-0.43887,0
Neg_2894,-0.79869,0
Neg_1260,-0.07078,0
Neg_2719,-0.74165,0
Neg_2111,-1.016,0
Neg_1531,0.11209,0
Neg_1519,-1.1309,0
Neg_2540,1.56286,0
Neg_2113,-0.63838,0
Neg_1965,-0.61504,0
Neg_48,-0.08036,0
Neg_625,-1.2265,0
Neg_2721,-0.13765,0
Neg_2716,-0.72737,0
Neg_1116,-1.10445,0
Neg_2714,-1.29341,0
Neg_729,-0.42523,0
Neg_770,-0.99784,0
Neg_1441,-0.45156,0
Neg_1629,-0.78944,0
Neg_65,-0.01727,0
Neg_2121,-1.06684,0
Neg_271,-0.06227,0
Neg_2572,-0.97151,0
Neg_2089,-0.55706,0
Neg_655,-0.67321,0
Neg_806,-0.61963,0
Neg_1034,0.15025,0
Neg_2211,-0.46996,0
Neg_393,-0.92341,0
Neg_2684,-0.28266,0
Neg_2028,-1.06374,0
Neg_1695,-0.57971,0
Neg_1024,0.91495,0
Neg_881,-1.12194,0
Neg_2862,-0.71322,0
Neg_632,-1.23793,0
Neg_665,-0.10522,0
Neg_1699,-0.83094,0
Neg_1752,-0.57769,0
Neg_1536,-0.58423,0
Neg_1132,-0.75738,0
Neg_692,-0.14939,0
Neg_2046,-0.78915,0
Neg_866,-1.29886,0
Neg_719,-1.1918,0
Neg_2407,-1.02529,0
Neg_668,-0.65859,0
Neg_2488,-0.17255,0
Neg_359,-1.17247,0
Neg_1168,1.24025,0
Neg_578,-1.30929,0
Neg_2655,-0.78668,0
Neg_1419,-0.57527,0
Neg_426,-0.69838,0
Neg_1644,0.63046,0
Neg_643,0.2116,0
Neg_1902,-0.73532,0
Neg_385,-0.291,0
Neg_2361,-0.82948,0
Neg_907,-0.06171,0
Neg_399,-1.30189,0
Neg_1577,-1.25479,0
Neg_2127,-0.43389,0
Neg_73,-0.60478,0
Neg_2598,-0.25961,0
Neg_516,-0.95027,0
Neg_1466,-0.97742,0
Neg_672,-0.5965,0
Neg_630,-0.39248,0
Neg_39,-0.54692,0
Neg_2465,0.269,0
Neg_2722,-0.85205,0
Neg_2105,0.87603,0
Neg_1077,-0.46252,0
Neg_2550,-1.02776,0
Neg_1756,1.15943,0
Neg_172,-0.68811,0
Neg_1428,-0.04417,0
Neg_797,-1.2886,0
Neg_2239,-0.64951,0
Neg_1268,-0.40646,0
Neg_112,-0.0941,0
Neg_2432,-1.09111,0
Neg_1624,-0.90534,0
Neg_1571,0.21004,0
Neg_753,0.18842,0
Neg_1875,0.69747,0
Neg_2353,0.67951,0
Neg_1805,-0.89874,0
Neg_1530,-0.49411,0
Neg_357,-1.21413,0
Neg_695,-0.75141,0
Neg_551,0.16235,0
Neg_2897,-0.38384,0
Neg_438,-0.47346,0
Neg_858,-0.97582,0
Neg_1072,-0.3731,0
Neg_698,-0.05931,0
Neg_2433,1.03862,0
Neg_186,0.38371,0
Neg_1915,-0.50345,0
Neg_2470,1.02084,0
Neg_1547,-0.24004,0
Neg_313,-0.52629,0
Neg_1232,-0.01215,0
Neg_2015,-0.03677,0
Neg_1413,0.24021,0
Neg_1495,-0.76271,0
Neg_2297,-0.49234,0
Neg_416,-0.56141,0
Neg_1252,-0.35492,0
Neg_1013,-1.16912,0
Neg_1631,0.10324,0
Neg_874,-0.70445,0
Neg_1984,-0.59939,0
Neg_1431,-0.39749,0
Neg_505,-0.29198,0
Neg_2401,-0.92157,0
Neg_2119,-0.68924,0
Neg_1685,-0.43895,0
Neg_2727,-0.7133,0
Neg_1640,-0.66526,0
Neg_1134,-0.17616,0
Neg_799,-1.00699,0
Neg_790,0.35832,0
Neg_2135,-0.55879,0
Neg_2208,0.25695,0
Neg_1475,-0.37087,0
Neg_1085,-0.3323,0
Neg_1713,-0.99617,0
Neg_309,-1.27789,0
Neg_1162,0.15517,0
Neg_2075,-0.77862,0
Neg_1698,-0.02471,0
Neg_518,1.43354,0
Neg_1163,-1.01144,0
Neg_1359,-0.24063,0
Neg_1119,-0.73039,0
Neg_2643,-0.96223,0
Neg_277,-0.73989,0
Neg_1587,-0.46511,0
Neg_2585,-0.07838,0
Neg_1060,-0.90912,0
Neg_330,-1.07806,0
Neg_1369,-0.1358,0
Neg_2785,-0.48224,0
Neg_2535,-0.15218,0
Neg_1564,-1.21675,0
Neg_2036,-0.45689,0
Neg_1200,-1.0612,0
Neg_1709,-1.15474,0
Neg_1329,-1.03116,0
Neg_32,-0.99356,0
Neg_776,-0.04276,0
Neg_437,-1.09727,0
Neg_2653,-1.23177,0
Neg_95,-0.70314,0
Neg_1757,-0.58545,0
Neg_780,0.86951,0
Neg_1804,-0.55023,0
Neg_1545,-0.39363,0
Neg_2797,-1.21914,0
Neg_430,0.56112,0
Neg_1573,-0.3054,0
Neg_1378,0.07136,0
Neg_473,-1.33274,0
Neg_649,-0.61112,0
Neg_524,-0.9443,0
Neg_1517,0.26256,0
Neg_880,-0.55887,0
Neg_1693,-0.24842,0
Neg_1092,-1.01076,0
Neg_1226,-0.73252,0
Neg_246,-0.81855,0
Neg_442,-0.46843,0
Neg_2422,-0.8021,0
Neg_2661,-0.4679,0
Neg_2189,-0.29305,0
Neg_673,-0.40099,0
Neg_2244,-0.19868,0
Neg_613,-0.4276,0
Neg_1133,-0.19208,0
Neg_1919,-0.97603,0
Neg_1393,0.99081,0
Neg_1980,1.12946,0
Neg_195,-0.15131,0
Neg_2354,0.37371,0
Neg_2388,-0.97679,0
Neg_1181,2.68514,0
Neg_1550,0.2859,0
Neg_2158,-0.83202,0
Neg_2197,-0.36454,0
Neg_2274,0.17114,0
Neg_2679,-0.56233,0
Neg_1439,-1.03016,0
Neg_2281,-0.42449,0
Neg_2841,1.1223,0
Neg_2266,-0.56494,0
Neg_571,-1.29177,0
Neg_1009,-0.62076,0
Neg_1655,0.0731,0
Neg_1487,-0.20134,0
Neg_28,-0.36496,0
Neg_2509,-0.44753,0
Neg_2175,0.59261,0
Neg_2232,-1.13841,0
Neg_201,1.97334,0
Neg_1333,-0.05079,0
Neg_2778,-0.40771,0
Neg_1704,-0.4019,0
Neg_2156,-1.05061,0
Neg_1706,0.54664,0
Neg_143,-0.85308,0
Neg_2595,-1.22347,0
Neg_166,-0.27219,0
Neg_2209,0.7254,0
Neg_1608,-0.93325,0
Neg_1581,-0.80689,0
Neg_1609,-0.31727,0
Neg_865,-0.74966,0
Neg_666,-0.76967,0
Neg_1267,-0.48023,0
Neg_639,-1.1982,0
Neg_1590,-0.20984,0
Neg_1701,-0.7551,0
Neg_1093,-1.15246,0
Neg_752,-0.63602,0
Neg_1210,0.1014,0
Neg_2603,-0.31466,0
Neg_463,-0.33843,0
Neg_972,-0.26074,0
Neg_1224,2.57048,0
Neg_1027,-0.54658,0
Neg_2430,-0.51565,0
Neg_282,-1.15399,0
Neg_421,-0.81543,0
Neg_986,0.78513,0
Neg_1349,0.22962,0
Neg_495,-1.14961,0
Neg_2223,-0.30267,0
Neg_2245,0.37215,0
Neg_522,-0.06157,0
Neg_490,-1.01056,0
Neg_153,-0.77682,0
Neg_1916,-0.24474,0
Neg_2569,-1.15811,0
Neg_1724,1.75424,0
Neg_220,0.67049,0
Neg_573,0.32268,0
Neg_2008,-0.7597,0
Neg_2076,-0.28643,0
Neg_1440,0.05004,0
Neg_1258,-0.33847,0
Neg_2009,-0.20953,0
Neg_486,0.53625,0
Neg_555,-1.32202,0
Neg_232,1.41926,0
Neg_1407,-1.19444,0
Neg_637,-0.39064,0
Neg_2372,-0.34926,0
Neg_338,-0.65686,0
Neg_192,0.04172,0
Neg_1926,0.07376,0
Neg_1337,-0.99121,0
Neg_2531,-0.71564,0
Neg_765,-0.09701,0
Neg_98,-0.90794,0
Neg_2026,-0.59784,0
Neg_1650,-0.8299,0
Neg_386,0.04896,0
Neg_14,-1.08689,0
Neg_1660,-0.93519,0
Neg_2005,0.02583,0
Neg_2292,0.15365,0
Neg_117,-0.09322,0
Neg_424,-1.00862,0
Neg_2444,-0.43632,0
Neg_1668,-1.02666,0
Neg_1025,-0.62082,0
Neg_164,0.1074,0
Neg_2016,-0.61994,0
Neg_2102,-1.20855,0
Neg_247,-0.40638,0
Neg_488,0.50335,0
Neg_679,-0.95367,0
Neg_818,-0.51616,0
Neg_2499,-0.53676,0
Neg_1976,-0.93441,0
Neg_2906,-0.28767,0
Neg_1983,0.30234,0
Neg_2100,-1.03946,0
Neg_2451,-0.17318,0
Neg_888,-0.61459,0
Neg_402,-1.05086,0
Neg_569,0.17422,0
Neg_1480,0.04704,0
Neg_2632,-0.91525,0
Neg_1799,-1.14054,0
Neg_1198,-0.98853,0
Neg_105,0.07515,0
Neg_536,-0.91508,0
Neg_382,-0.78025,0
Neg_2073,0.97923,0
Neg_530,-0.90152,0
Neg_1566,-0.54585,0
Neg_1996,-0.44943,0
Neg_827,-0.57911,0
Neg_800,-1.30424,0
Neg_1849,-0.37724,0
Neg_6,-0.5519,0
Neg_174,-0.91664,0
Neg_2072,-0.67772,0
Neg_1934,-0.77431,0
Neg_615,-0.13921,0
Neg_425,-0.83279,0
Neg_1646,-0.24324,0
Neg_738,-0.27162,0
Neg_1286,1.3445,0
Neg_963,-0.4986,0
Neg_2190,-1.21579,0
Neg_212,0.51625,0
Neg_730,0.51508,0
Neg_319,-0.42656,0
Neg_1401,-0.88537,0
Neg_1035,-0.09402,0
Neg_1190,-0.466,0
Neg_1508,-1.23581,0
Neg_1653,-1.17908,0
Neg_2304,-0.90457,0
Neg_1355,-0.73565,0
Neg_1434,-0.61146,0
Neg_2485,-1.05241,0
Neg_367,-0.09479,0
Neg_1625,-0.29812,0
Neg_2700,-0.65532,0
Neg_150,0.28615,0
Neg_30,-0.16233,0
Neg_452,-0.64448,0
Neg_905,-0.20633,0
Neg_2519,-1.15276,0
Neg_1361,-0.04968,0
Neg_2014,0.00393,0
Neg_2510,-0.61169,0
Neg_2920,0.36725,0
Neg_1963,1.79578,0
Neg_311,-0.44739,0
Neg_134,-0.07477,0
Neg_194,-0.21764,0
Neg_947,-0.97363,0
Neg_1215,-0.35865,0
Neg_882,-0.63865,0
Neg_1465,0.57828,0
Neg_1711,-0.17883,0
Neg_956,-0.8477,0
Neg_99,-0.36572,0
Neg_2313,-0.14751,0
Neg_1819,-0.51204,0
Neg_1891,-0.71393,0
Neg_119,-0.52119,0
Neg_2288,0.70294,0
Neg_2253,-1.25439,0
Neg_2736,-0.95008,0
Neg_2730,-1.35862,0
Neg_2856,-1.10008,0
Neg_1186,0.22231,0
Neg_850,0.35923,0
Neg_1774,-0.68615,0
Neg_1923,-1.10807,0
Neg_1266,-1.03178,0
Neg_652,-0.83194,0
Neg_1259,-1.00516,0
Neg_2822,1.41468,0
Neg_804,-0.5384,0
Neg_1565,-0.84584,0
Neg_1331,0.81962,0
Neg_1375,-0.56108,0
Neg_1537,-1.08472,0
Neg_304,-0.41216,0
Neg_1554,-1.14958,0
Neg_466,-0.3423,0
Neg_1562,-0.24295,0
Neg_2565,-0.77905,0
Neg_394,0.51886,0
Neg_2558,-1.07229,0
Neg_544,-0.22366,0
Neg_179,-0.53202,0
Neg_1057,-0.73577,0
Neg_2837,-0.44095,0
Neg_1053,-0.43231,0
Neg_2283,-0.29057,0
Neg_1612,-0.77194,0
Neg_700,-1.01385,0
Neg_2176,-0.28317,0
Neg_1761,-0.30095,0
Neg_2213,-0.71587,0
Neg_1829,0.30559,0
Neg_1338,0.50179,0
Neg_1346,-0.9335,0
Neg_441,0.31465,0
Neg_1743,-0.95585,0
Neg_2367,-0.80495,0
Neg_337,-0.59401,0
Neg_1371,-1.27496,0
Neg_2743,0.03767,0
Neg_500,1.62385,0
Neg_408,-1.12272,0
Neg_2761,-1.08828,0
Neg_2584,-0.59573,0
Neg_142,-1.06697,0
Neg_225,-0.59949,0
Neg_1476,-0.12918,0
Neg_1498,-0.50597,0
Neg_1385,0.43261,0
Neg_2698,-0.38312,0
Neg_295,-1.27534,0
Neg_2362,-0.57138,0
Neg_867,0.56383,0
Neg_1314,-0.55306,0
Neg_1398,-1.09541,0
Neg_817,-0.88568,0
Neg_1403,-0.0489,0
Neg_959,-0.88776,0
Neg_108,1.28488,0
Neg_2110,0.27053,0
Neg_2117,-0.72002,0
Neg_2310,0.37794,0
Neg_1813,0.71068,0
Neg_869,-0.74679,0
Neg_1682,-0.3404,0
Neg_902,-0.89339,0
Neg_1135,0.09908,0
Neg_485,0.3684,0
Neg_1645,-1.0818,0
Neg_221,-1.03529,0
Neg_838,-0.20972,0
Neg_2064,-0.63917,0
Neg_1339,-0.73257,0
Neg_2271,-0.08341,0
Neg_1951,-0.84164,0
Neg_1856,-0.27209,0
Neg_1003,-1.2853,0
Neg_1901,-0.29154,0
Neg_1563,0.12085,0
Neg_2201,-0.15853,0
Neg_2575,-0.82521,0
Neg_1221,0.04316,0
Neg_340,-0.87,0
Neg_1074,0.21461,0
Neg_1374,1.66029,0
Neg_2571,-0.99271,0
Neg_1183,-1.00442,0
Neg_2870,-0.71099,0
Neg_1083,0.19546,0
Neg_167,1.01327,0
Neg_344,3.71085,0
Neg_1326,0.41478,0
Neg_1370,1.97498,0
Neg_2695,-0.32713,0
Neg_1058,0.37272,0
Neg_1678,-0.5606,0
Neg_610,0.24017,0
Neg_897,-1.11777,0
Neg_132,-0.90606,0
Neg_677,-0.87576,0
Neg_813,0.05714,0
Neg_1019,-0.53538,0
Neg_828,-1.04614,0
Neg_1816,0.21013,0
Neg_253,-0.82137,0
Neg_1690,-0.41685,0
Neg_467,-1.03505,0
Neg_1677,0.69077,0
Neg_1184,-0.83938,0
Neg_2363,-0.45799,0
Neg_2801,0.64433,0
Neg_1607,-0.69817,0
Neg_2193,-0.05812,0
Neg_427,-1.33156,0
Neg_792,-0.5713,0
Neg_1150,0.94084,0
Neg_1620,3.51914,0
Neg_329,2.19181,0
Neg_412,-0.2467,0
Neg_2107,-0.28496,0
Neg_1347,-0.6985,0
Neg_2649,0.26617,0
Neg_1559,-0.63307,0
Neg_176,-0.03901,0
Neg_826,-0.56155,0
Neg_1461,0.03719,0
Neg_281,0.13588,0
Neg_2733,0.31089,0
Neg_2492,-0.85534,0
Neg_623,-1.20323,0
Neg_2280,-0.08817,0
Neg_751,-0.81754,0
Neg_2711,-0.7964,0
Neg_844,0.09247,0
Neg_2577,0.19795,0
Neg_1087,-0.93222,0
Neg_388,0.37387,0
Neg_670,-1.03209,0
Neg_1159,-0.65802,0
Neg_2772,-0.91016,0
Neg_1736,0.55883,0
Neg_339,-0.71136,0
Neg_2366,-0.49535,0
Neg_331,1.09905,0
Neg_1388,-0.23867,0
Neg_2112,-1.3484,0
Neg_1610,-0.58343,0
Neg_2146,-0.23416,0
Neg_525,-0.84385,0
Neg_2300,0.12611,0
Neg_714,-1.24967,0
Neg_236,-0.97943,0
Neg_1515,1.08002,0
Neg_985,-0.32798,0
Neg_198,-0.3311,0
Neg_2591,0.29897,0
Neg_1102,-0.60618,0
Neg_1654,-1.02577,0
Neg_2167,-0.36211,0
Neg_1270,-0.67511,0
Neg_590,-0.6586,0
Neg_1115,-1.26512,0
Neg_2846,-0.18344,0
Neg_1838,0.76119,0
Neg_548,-1.41492,0
Neg_2526,-0.74288,0
Neg_1922,-1.04597,0
Neg_2471,-0.27101,0
Neg_1459,-0.92708,0
Neg_2356,-0.51402,0
Neg_801,-0.89453,0
Neg_553,-1.28377,0
Neg_1811,-0.33729,0
Neg_1158,0.15359,0
Neg_391,-0.51922,0
Neg_269,0.77624,0
Neg_2109,-0.96272,0
Neg_1279,0.0161,0
Neg_197,-0.32308,0
Neg_2312,-1.40445,0
Neg_1754,-1.18098,0
Neg_61,1.19474,0
Neg_587,-1.0295,0
Neg_35,-1.07501,0
Neg_1452,0.48791,0
Neg_341,0.86044,0
Neg_709,-0.82285,0
Neg_1623,-0.86363,0
Neg_1835,0.70067,0
Neg_1499,-0.65201,0
Neg_2701,-0.01762,0
Neg_185,-0.10263,0
Neg_532,-1.13488,0
Neg_1049,-0.93119,0
Neg_2203,-0.23906,0
Neg_351,-0.55065,0
Neg_1511,-0.756,0
Neg_432,0.00985,0
Neg_1708,-0.35998,0
Neg_1616,-0.55297,0
Neg_316,0.94254,0
Neg_1845,0.10387,0
Neg_1042,-0.18557,0
Neg_2467,-0.2343,0
Neg_76,-1.36849,0
Neg_383,1.05073,0
Neg_1783,-0.63695,0
Neg_2387,-1.02559,0
Neg_161,-0.27014,0
Neg_297,-0.32588,0
Neg_1854,0.24859,0
Neg_1749,1.58763,0
Neg_1467,-0.38662,0
Neg_1234,0.52588,0
Neg_969,-1.32185,0
Neg_2061,-0.69552,0
Neg_241,0.44597,0
Neg_350,-1.16158,0
Neg_124,0.25194,0
Neg_2482,-0.79598,0
Neg_1086,-0.17067,0
Neg_2791,0.05738,0
Neg_1879,-1.0753,0
Neg_1827,-0.95002,0
Neg_622,-0.56088,0
Neg_658,-0.1635,0
Neg_791,-0.62979,0
Neg_1472,-0.67656,0
Neg_196,-0.73562,0
Neg_1282,0.15749,0
Neg_944,-0.60896,0
Neg_2374,-0.74335,0
Neg_1523,-0.79991,0
Neg_883,-0.8698,0
Neg_498,0.4592,0
Neg_547,0.96173,0
Neg_1867,-0.61305,0
Neg_2901,-1.15115,0
Neg_1209,-0.89079,0
Neg_663,-0.07173,0
Neg_52,-0.76881,0
Neg_2436,-1.06265,0
Neg_942,-0.49448,0
Neg_2853,-1.17825,0
Neg_2596,-0.5028,0
Neg_2788,-0.79691,0
Neg_1613,0.4427,0
Neg_376,-1.24311,0
Neg_1539,-0.9279,0
Neg_2129,-1.16084,0
Neg_1776,-0.9058,0
Neg_2748,-1.02276,0
Neg_2084,-0.76996,0
Neg_934,2.31828,0
Neg_2877,-0.16833,0
Neg_1288,-0.1964,0
Neg_2819,-1.05122,0
Neg_1930,1.5625,0
Neg_2505,-1.09274,0
Neg_1975,-0.1631,0
Neg_2331,-0.04441,0
Neg_1728,-0.50191,0
Neg_1310,-0.86154,0
Neg_852,-0.68527,0
Neg_2633,-0.81199,0
Neg_1747,-0.07451,0
Neg_812,-0.42925,0
Neg_2030,-0.70498,0
Neg_1551,0.43469,0
Neg_1679,-0.94918,0
Neg_1249,-0.2549,0
Neg_243,-0.46415,0
Neg_2817,-0.90372,0
Neg_554,-0.43571,0
Neg_756,-0.70914,0
Neg_276,-0.82217,0
Neg_2656,0.42993,0
Neg_480,-1.08772,0
Neg_1664,-0.78435,0
Neg_149,-0.77686,0
Neg_2104,-0.64322,0
Neg_657,0.14282,0
Neg_946,-0.29185,0
Neg_2273,0.23058,0
Neg_550,-0.13981,0
Neg_2142,-0.82821,0
Neg_987,-0.40234,0
Neg_207,-0.64024,0
Neg_1126,-0.49105,0
Neg_2865,-0.40156,0
Neg_2504,0.82241,0
Neg_2,0.69588,0
Neg_2607,-0.21144,0
Neg_137,-0.25207,0
Neg_1020,-0.82103,0
Neg_1755,-0.11503,0
Neg_1942,-0.09814,0
Neg_1684,0.51428,0
Neg_1807,-0.49227,0
Neg_2548,-0.7622,0
Neg_1931,-0.51045,0
Neg_368,-0.52822,0
NP01383,-0.72395,1
NP06615,0.73018,1
NP07289,0.21215,1
NP10706,2.16307,1
NP06413,0.0414,1
NP07002,1.78992,1
NP06013,1.53825,1
NP07905,-0.59381,1
NP06037,2.88699,1
NP06312,1.09496,1
NP09289,-1.17633,1
NP01011,0.54069,1
NP01453,1.60244,1
NP06668,1.27983,1
NP02209,-0.10464,1
NP01806,0.23071,1
NP09844,2.23814,1
NP02902,-0.22557,1
NP01105,3.11286,1
NP06071,1.69146,1
NP07560,-0.73076,1
NP00803,5.44043,1
NP02175,0.27844,1
NP11065,-0.60407,1
NP06911,-0.33362,1
NP04654,-0.94632,1
NP00357,0.73278,1
NP05821,0.40393,1
NP09379,-0.65265,1
NP01973,-0.79676,1
NP10650,2.90462,1
NP09728,2.60131,1
NP11120,0.72287,1
NP08528,-0.29654,1
NP10951,0.18617,1
NP03962,-0.32373,1
NP05936,-0.97367,1
NP08204,0.43825,1
NP08996,-0.6568,1
NP07496,-0.97497,1
NP09370,0.20577,1
NP07908,1.61039,1
NP06403,0.26958,1
NP06054,1.30173,1
NP04810,-0.80768,1
NP11371,-0.79378,1
NP07837,-1.2186,1
NP09481,-0.15127,1
NP02239,1.56747,1
NP07453,-0.75598,1
NP04764,0.85227,1
NP04158,0.35046,1
NP06987,-0.85803,1
NP01433,0.95562,1
NP04534,-0.24171,1
NP07086,1.95429,1
NP05516,0.14569,1
NP05063,-0.40624,1
NP07269,2.29287,1
NP02755,-0.3478,1
NP05160,-0.69902,1
NP06035,1.79936,1
NP09486,-0.79544,1
NP11162,-0.97504,1
NP04918,0.20642,1
NP02297,0.81068,1
NP04799,-0.65428,1
NP06246,-1.21095,1
NP06774,0.09885,1
NP05423,-0.60059,1
NP05932,0.19137,1
NP06294,-0.34842,1
NP02530,-0.24315,1
NP10595,-0.58507,1
NP03760,0.23,1
NP09525,1.69307,1
NP08660,0.09592,1
NP07479,0.63675,1
NP07037,-0.25094,1
NP07434,2.72064,1
NP09477,1.57021,1
NP06784,-0.60685,1
NP07355,0.42454,1
NP06870,2.62063,1
NP09352,0.32063,1
NP07707,-0.81819,1
NP09784,-0.53175,1
NP01353,-1.20423,1
NP09887,-0.85471,1
NP04674,-1.32088,1
NP09161,-0.76734,1
NP05120,1.25045,1
NP05410,-0.6616,1
NP09361,0.19659,1
NP09284,-0.20472,1
NP08168,-0.67518,1
NP00761,-0.45463,1
NP02104,0.59431,1
NP03207,1.14941,1
NP11365,-1.18601,1
NP02019,-1.08418,1
NP02207,0.00237,1
NP05328,-0.62799,1
NP04642,-0.06665,1
NP07101,1.08292,1
NP07414,0.28401,1
NP00909,0.77309,1
NP08937,1.62652,1
NP07140,0.52639,1
NP07351,0.27681,1
NP07928,-0.65814,1
NP09752,-1.01544,1
NP10729,0.81941,1
NP10907,1.74982,1
NP10303,-0.78949,1
NP03765,0.3205,1
NP09802,1.9735,1
NP03485,0.26522,1
NP02446,-1.39426,1
NP07268,0.00601,1
NP07668,0.08547,1
NP04708,0.85915,1
NP05887,2.48447,1
NP09362,0.4889,1
NP01350,-0.76347,1
NP02533,0.85597,1
NP05110,-0.68117,1
NP04072,0.24451,1
NP06286,0.80983,1
NP05525,0.32702,1
NP08523,0.24463,1
NP09921,-0.43112,1
NP07040,0.34861,1
NP01821,0.0539,1
NP09789,0.52554,1
NP00034,-0.66417,1
NP07665,0.42888,1
NP06185,1.27083,1
NP07813,-0.59713,1
NP01054,-0.5722,1
NP09908,-0.37011,1
NP05451,-0.88593,1
NP08483,0.93699,1
NP00352,0.48041,1
NP03774,0.60967,1
NP06815,0.44031,1
NP04705,1.45994,1
NP03766,-0.14705,1
NP11075,-0.04854,1
NP04789,-0.41502,1
NP09791,0.88002,1
NP06287,0.61644,1
NP08651,1.00932,1
NP06344,-0.44881,1
NP07954,-0.63064,1
NP10623,-0.53856,1
NP04197,-0.45416,1
NP08666,0.69675,1
NP02281,0.29807,1
NP02028,-0.0271,1
NP05644,0.97895,1
NP02242,-0.39037,1
NP07290,2.43349,1
NP04798,0.60685,1
NP06231,3.16332,1
NP07262,0.16483,1
NP07626,-0.08888,1
NP08057,2.47354,1
NP06826,2.15182,1
NP07336,1.2664,1
NP04359,0.44832,1
NP05295,-0.7289,1
NP04666,-0.32105,1
NP06429,0.68556,1
NP07720,-0.37369,1
NP01893,0.46862,1
NP07432,-0.87214,1
NP08838,-0.08743,1
NP07048,1.18751,1
NP07092,1.14438,1
NP11347,-0.90304,1
NP03368,0.12139,1
NP06836,-0.33062,1
NP09588,1.00165,1
NP07359,2.92758,1
NP05728,0.43311,1
NP02023,0.13332,1
NP03799,-0.17478,1
NP01356,-0.64478,1
NP08565,-1.06435,1
NP06625,1.53088,1
NP05092,1.66053,1
NP06869,1.44206,1
NP00041,-0.93738,1
NP06243,-0.79732,1
NP11322,-0.78026,1
NP06806,-0.48491,1
NP06903,-0.85541,1
NP10783,1.92027,1
NP02526,0.8563,1
NP09356,-0.18676,1
NP02520,0.35121,1
NP01819,-0.88164,1
NP06169,-0.3805,1
NP01411,0.74655,1
NP01226,-0.60005,1
NP01741,2.73145,1
NP07230,0.26421,1
NP01768,-0.83079,1
NP10810,-0.19936,1
NP02079,0.63798,1
NP02177,-0.16256,1
NP04276,-0.61971,1
NP08176,-1.21483,1
NP04628,-0.71546,1
NP04221,-0.39784,1
NP01529,-0.43992,1
NP09265,-0.86647,1
NP10292,-0.75736,1
NP02816,-0.0343,1
NP01352,-0.62931,1
NP08544,0.11781,1
NP11369,-1.05403,1
NP06971,0.78162,1
NP03791,-0.75495,1
NP07383,1.71625,1
NP07439,0.63483,1
NP01250,-0.52005,1
NP01533,0.41245,1
NP05506,-0.449,1
NP08518,1.78247,1
NP07575,0.35552,1
NP02125,-1.32535,1
NP09051,-0.95433,1
NP08487,1.84514,1
NP01898,0.29599,1
NP03523,0.66087,1
NP07577,-0.13244,1
NP01295,0.26275,1
NP02584,-0.47516,1
NP06557,-0.03318,1
NP08704,0.2702,1
NP03762,0.30996,1
NP01775,0.1871,1
NP06703,-0.30292,1
NP08253,-0.41743,1
NP06706,-1.05137,1
NP09779,0.69008,1
NP06981,-1.01717,1
NP04814,0.06094,1
NP07571,-0.28936,1
NP06573,0.05981,1
NP01420,1.02661,1
NP08587,1.12836,1
NP03846,1.86419,1
NP09154,-1.22158,1
NP04206,-0.56199,1
NP05003,0.51334,1
NP07241,0.15819,1
NP07494,-0.51754,1
NP01247,-1.01906,1
NP07861,-0.15897,1
NP02789,-0.57133,1
NP06857,0.92169,1
NP01386,-0.25682,1
NP06420,2.19563,1
NP08245,-0.80209,1
NP06575,-0.6565,1
NP07273,2.78989,1
NP06252,1.71925,1
NP09210,0.49491,1
NP07421,1.17128,1
NP08446,0.70394,1
NP06432,0.26273,1
NP09755,0.3405,1
NP04054,0.50269,1
NP00885,3.15061,1
NP03057,-0.3557,1
NP04287,-0.68211,1
NP07623,-1.16264,1
NP07387,3.11653,1
NP01494,-0.72333,1
NP05413,-0.41806,1
NP04195,0.43767,1
NP03592,0.1336,1
NP09722,0.72656,1
NP02008,0.37651,1
NP02984,0.14211,1
NP05732,-0.40929,1
NP08167,0.12523,1
NP06962,1.68507,1
NP01695,-0.69952,1
NP05218,-0.08621,1
NP04802,0.58121,1
NP06862,1.60227,1
NP03744,-0.27009,1
NP08202,0.89425,1
NP05004,-0.78262,1
NP10833,3.51497,1
NP05208,2.00407,1
NP01752,1.56642,1
NP02251,0.04735,1
NP09152,-0.52724,1
NP01292,1.05686,1
NP06275,4.50987,1
NP09386,-0.14827,1
NP07274,2.60874,1
NP07232,3.42778,1
NP08056,-0.1122,1
NP02561,-0.67606,1
NP07940,3.37621,1
NP02883,1.19179,1
NP08546,-0.04805,1
NP05089,1.48495,1
NP03759,0.3134,1
NP06758,-0.28227,1
NP11314,-0.28289,1
NP03367,-0.49591,1
NP09774,1.65553,1
NP01528,-0.6491,1
NP01731,1.31513,1
NP01535,-0.8424,1
NP04211,-0.42035,1
NP05642,1.47512,1
NP05184,0.3473,1
