,Hopp_woods,y
Neg_1595,-1.1223,0
Neg_1103,0.65184,0
Neg_510,-0.71291,0
Neg_2472,-0.53485,0
Neg_122,-0.90579,0
Neg_2290,0.77185,0
Neg_2696,-0.37512,0
Neg_1289,-0.31881,0
Neg_1936,-0.3316,0
Neg_2265,1.76614,0
Neg_2555,1.07017,0
Neg_1580,-0.37155,0
Neg_2082,-0.25389,0
Neg_1591,-0.71768,0
Neg_1470,0.24891,0
Neg_1509,-1.04045,0
Neg_77,0.80837,0
Neg_1247,-1.49277,0
Neg_2122,-1.07589,0
Neg_1953,-0.18417,0
Neg_2894,-1.02832,0
Neg_1260,-0.08348,0
Neg_2719,-1.40006,0
Neg_2111,-0.27506,0
Neg_1531,0.01841,0
Neg_1519,-0.31179,0
Neg_2540,1.75999,0
Neg_2113,0.37061,0
Neg_1965,-0.43755,0
Neg_48,-0.85071,0
Neg_625,-0.56668,0
Neg_2721,-0.63376,0
Neg_2716,-1.0183,0
Neg_1116,-0.57511,0
Neg_2714,-0.04751,0
Neg_729,-0.34035,0
Neg_770,0.31176,0
Neg_1441,0.3631,0
Neg_1629,-0.16837,0
Neg_65,-0.88472,0
Neg_2121,-0.01718,0
Neg_271,0.19219,0
Neg_2572,-0.09864,0
Neg_2089,-0.18618,0
Neg_655,-1.36798,0
Neg_806,1.21402,0
Neg_1034,-0.77112,0
Neg_2211,0.23367,0
Neg_393,0.78701,0
Neg_2684,-0.17373,0
Neg_2028,-0.9283,0
Neg_1695,-0.80256,0
Neg_1024,2.48201,0
Neg_881,-0.38792,0
Neg_2862,-0.84465,0
Neg_632,1.99894,0
Neg_665,-0.93476,0
Neg_1699,-0.37387,0
Neg_1752,-0.23695,0
Neg_1536,0.4008,0
Neg_1132,-0.3704,0
Neg_692,-0.12391,0
Neg_2046,-0.7251,0
Neg_866,0.50684,0
Neg_719,-0.58671,0
Neg_2407,-0.66398,0
Neg_668,-0.09752,0
Neg_2488,-0.52175,0
Neg_359,-1.01198,0
Neg_1168,-0.6288,0
Neg_578,-1.05228,0
Neg_2655,-0.83288,0
Neg_1419,-0.51325,0
Neg_426,-1.04257,0
Neg_1644,1.75887,0
Neg_643,0.87247,0
Neg_1902,-0.61418,0
Neg_385,0.66821,0
Neg_2361,-0.71554,0
Neg_907,-0.70912,0
Neg_399,-0.47656,0
Neg_1577,-0.78387,0
Neg_2127,0.57414,0
Neg_73,-0.95468,0
Neg_2598,-0.72754,0
Neg_516,-0.34565,0
Neg_1466,0.35482,0
Neg_672,0.23985,0
Neg_630,0.12443,0
Neg_39,0.07539,0
Neg_2465,-0.18981,0
Neg_2722,-0.9649,0
Neg_2105,-0.62075,0
Neg_1077,1.05073,0
Neg_2550,-0.11494,0
Neg_1756,1.48734,0
Neg_172,0.1736,0
Neg_1428,0.86314,0
Neg_797,-0.14584,0
Neg_2239,-1.11139,0
Neg_1268,1.0372,0
Neg_112,-0.58367,0
Neg_2432,-0.65167,0
Neg_1624,0.04459,0
Neg_1571,0.69372,0
Neg_753,-0.37987,0
Neg_1875,-0.26192,0
Neg_2353,-0.35088,0
Neg_1805,-0.77772,0
Neg_1530,-1.02761,0
Neg_357,-0.51621,0
Neg_695,-0.75596,0
Neg_551,-0.19967,0
Neg_2897,0.03416,0
Neg_438,-0.9101,0
Neg_858,-1.17449,0
Neg_1072,0.56733,0
Neg_698,0.31614,0
Neg_2433,0.79916,0
Neg_186,-1.01341,0
Neg_1915,-0.06966,0
Neg_2470,1.70667,0
Neg_1547,-0.00382,0
Neg_313,-0.7413,0
Neg_1232,-1.22321,0
Neg_2015,0.12783,0
Neg_1413,-0.05519,0
Neg_1495,-0.72302,0
Neg_2297,-0.52597,0
Neg_416,-0.69481,0
Neg_1252,-0.14431,0
Neg_1013,-0.65081,0
Neg_1631,0.84913,0
Neg_874,-1.03929,0
Neg_1984,-0.56382,0
Neg_1431,1.77975,0
Neg_505,0.71749,0
Neg_2401,-0.97845,0
Neg_2119,-1.17303,0
Neg_1685,-0.21312,0
Neg_2727,-0.22637,0
Neg_1640,-0.28192,0
Neg_1134,0.25256,0
Neg_799,-1.01659,0
Neg_790,-0.55107,0
Neg_2135,-1.04636,0
Neg_2208,-0.3819,0
Neg_1475,0.16923,0
Neg_1085,-0.40034,0
Neg_1713,-1.32465,0
Neg_309,-0.44063,0
Neg_1162,-1.1678,0
Neg_2075,-0.47762,0
Neg_1698,-0.8473,0
Neg_518,0.01853,0
Neg_1163,1.23536,0
Neg_1359,0.10855,0
Neg_1119,-0.48478,0
Neg_2643,-1.27145,0
Neg_277,-1.36403,0
Neg_1587,-0.95228,0
Neg_2585,-0.4426,0
Neg_1060,-1.52007,0
Neg_330,-0.55682,0
Neg_1369,-0.8681,0
Neg_2785,-1.15252,0
Neg_2535,0.05448,0
Neg_1564,-1.18384,0
Neg_2036,0.94607,0
Neg_1200,-0.90651,0
Neg_1709,-1.20554,0
Neg_1329,-1.08033,0
Neg_32,-0.72974,0
Neg_776,-0.4891,0
Neg_437,-0.78236,0
Neg_2653,-1.17288,0
Neg_95,1.35587,0
Neg_1757,-0.40448,0
Neg_780,-0.71001,0
Neg_1804,-0.73351,0
Neg_1545,-0.55694,0
Neg_2797,-1.19891,0
Neg_430,-0.0218,0
Neg_1573,-0.07676,0
Neg_1378,0.007,0
Neg_473,-0.9316,0
Neg_649,-0.45617,0
Neg_524,-1.45988,0
Neg_1517,-1.05696,0
Neg_880,-0.25045,0
Neg_1693,-0.78037,0
Neg_1092,-1.23218,0
Neg_1226,-0.77118,0
Neg_246,-1.31991,0
Neg_442,-1.29163,0
Neg_2422,-0.72535,0
Neg_2661,-0.93131,0
Neg_2189,-0.74857,0
Neg_673,-1.28598,0
Neg_2244,0.02712,0
Neg_613,0.5244,0
Neg_1133,0.00526,0
Neg_1919,0.29736,0
Neg_1393,1.2848,0
Neg_1980,-0.06254,0
Neg_195,0.34315,0
Neg_2354,-0.08158,0
Neg_2388,-0.12763,0
Neg_1181,0.61929,0
Neg_1550,0.04565,0
Neg_2158,0.51542,0
Neg_2197,-0.90325,0
Neg_2274,-1.01944,0
Neg_2679,-0.69528,0
Neg_1439,-1.30216,0
Neg_2281,-0.35361,0
Neg_2841,2.70538,0
Neg_2266,-0.92335,0
Neg_571,0.03921,0
Neg_1009,-0.56639,0
Neg_1655,1.00028,0
Neg_1487,-0.17712,0
Neg_28,-1.18182,0
Neg_2509,-1.08387,0
Neg_2175,-0.45023,0
Neg_2232,-1.29313,0
Neg_201,0.47203,0
Neg_1333,-0.90842,0
Neg_2778,-0.02631,0
Neg_1704,-1.21096,0
Neg_2156,-0.48618,0
Neg_1706,0.33661,0
Neg_143,-0.89837,0
Neg_2595,-0.11793,0
Neg_166,0.27161,0
Neg_2209,0.56875,0
Neg_1608,-0.93747,0
Neg_1581,-1.17809,0
Neg_1609,-0.81648,0
Neg_865,-1.11141,0
Neg_666,-0.45987,0
Neg_1267,1.69306,0
Neg_639,0.25763,0
Neg_1590,-1.23321,0
Neg_1701,0.09992,0
Neg_1093,-0.8603,0
Neg_752,-1.3923,0
Neg_1210,-0.28069,0
Neg_2603,-0.73527,0
Neg_463,-0.34247,0
Neg_972,-0.31623,0
Neg_1224,2.60865,0
Neg_1027,-1.1813,0
Neg_2430,-0.76517,0
Neg_282,-1.22751,0
Neg_421,-0.18989,0
Neg_986,0.3541,0
Neg_1349,-0.05985,0
Neg_495,-0.52146,0
Neg_2223,-0.19037,0
Neg_2245,0.64819,0
Neg_522,0.37763,0
Neg_490,-0.62606,0
Neg_153,-1.2086,0
Neg_1916,-0.05599,0
Neg_2569,-0.71636,0
Neg_1724,0.13766,0
Neg_220,2.14985,0
Neg_573,1.6794,0
Neg_2008,0.04688,0
Neg_2076,-0.66295,0
Neg_1440,-0.8573,0
Neg_1258,-1.0748,0
Neg_2009,0.19829,0
Neg_486,-0.91424,0
Neg_555,-0.57085,0
Neg_232,0.00468,0
Neg_1407,0.75452,0
Neg_637,0.17249,0
Neg_2372,1.49411,0
Neg_338,-0.07593,0
Neg_192,-0.4988,0
Neg_1926,0.22642,0
Neg_1337,-0.76943,0
Neg_2531,-0.74044,0
Neg_765,-0.6603,0
Neg_98,0.24426,0
Neg_2026,-0.53679,0
Neg_1650,-1.35761,0
Neg_386,-0.2431,0
Neg_14,0.6086,0
Neg_1660,-0.87448,0
Neg_2005,-0.26336,0
Neg_2292,-0.68618,0
Neg_117,-0.07546,0
Neg_424,-0.61698,0
Neg_2444,-0.43868,0
Neg_1668,-0.759,0
Neg_1025,0.11183,0
Neg_164,-1.06358,0
Neg_2016,-0.749,0
Neg_2102,-0.41203,0
Neg_247,0.44236,0
Neg_488,1.19836,0
Neg_679,-0.52165,0
Neg_818,-0.61855,0
Neg_2499,0.92921,0
Neg_1976,-0.35434,0
Neg_2906,-1.01207,0
Neg_1983,1.67284,0
Neg_2100,-0.40921,0
Neg_2451,-1.03049,0
Neg_888,-0.6164,0
Neg_402,-0.90563,0
Neg_569,-0.92051,0
Neg_1480,-0.6478,0
Neg_2632,-0.65121,0
Neg_1799,-1.15617,0
Neg_1198,-0.43081,0
Neg_105,2.25866,0
Neg_536,-0.90906,0
Neg_382,0.49431,0
Neg_2073,-0.20322,0
Neg_530,-1.14234,0
Neg_1566,0.54398,0
Neg_1996,1.6065,0
Neg_827,0.68734,0
Neg_800,-0.15756,0
Neg_1849,-1.27735,0
Neg_6,0.20367,0
Neg_174,-0.73609,0
Neg_2072,1.87672,0
Neg_1934,-0.5532,0
Neg_615,-1.12005,0
Neg_425,-0.93562,0
Neg_1646,-0.31931,0
Neg_738,1.5074,0
Neg_1286,2.029,0
Neg_963,-1.29035,0
Neg_2190,-0.71564,0
Neg_212,1.10544,0
Neg_730,-0.03083,0
Neg_319,-0.96475,0
Neg_1401,-1.09089,0
Neg_1035,-0.53798,0
Neg_1190,-1.22913,0
Neg_1508,-1.2279,0
Neg_1653,-1.08535,0
Neg_2304,-0.52699,0
Neg_1355,0.55208,0
Neg_1434,0.32643,0
Neg_2485,-0.74507,0
Neg_367,-0.03697,0
Neg_1625,-0.12335,0
Neg_2700,0.69781,0
Neg_150,-1.13748,0
Neg_30,0.0116,0
Neg_452,-0.69183,0
Neg_905,-1.0874,0
Neg_2519,0.87716,0
Neg_1361,0.07572,0
Neg_2014,-0.51383,0
Neg_2510,0.53052,0
Neg_2920,1.09215,0
Neg_1963,2.23717,0
Neg_311,-0.60296,0
Neg_134,-1.01637,0
Neg_194,0.43524,0
Neg_947,0.05517,0
Neg_1215,0.02317,0
Neg_882,0.40168,0
Neg_1465,-0.04887,0
Neg_1711,0.07703,0
Neg_956,-0.42134,0
Neg_99,-1.12309,0
Neg_2313,-1.01055,0
Neg_1819,-1.18207,0
Neg_1891,0.38327,0
Neg_119,-1.33958,0
Neg_2288,0.62352,0
Neg_2253,-0.07454,0
Neg_2736,-0.04511,0
Neg_2730,-0.9966,0
Neg_2856,-0.30562,0
Neg_1186,-0.59301,0
Neg_850,-0.87667,0
Neg_1774,-0.34992,0
Neg_1923,0.56977,0
Neg_1266,-0.37274,0
Neg_652,-1.43237,0
Neg_1259,-0.68839,0
Neg_2822,-0.29277,0
Neg_804,0.5158,0
Neg_1565,0.21537,0
Neg_1331,1.05656,0
Neg_1375,-0.29365,0
Neg_1537,2.07758,0
Neg_304,0.25615,0
Neg_1554,0.08845,0
Neg_466,0.42163,0
Neg_1562,-0.97533,0
Neg_2565,0.21121,0
Neg_394,-1.19879,0
Neg_2558,0.5151,0
Neg_544,-0.61692,0
Neg_179,0.20892,0
Neg_1057,0.69859,0
Neg_2837,1.09362,0
Neg_1053,-1.29535,0
Neg_2283,-0.39426,0
Neg_1612,-0.22585,0
Neg_700,-0.76725,0
Neg_2176,-0.01876,0
Neg_1761,-0.85784,0
Neg_2213,-0.22267,0
Neg_1829,0.23466,0
Neg_1338,0.28395,0
Neg_1346,-0.6643,0
Neg_441,0.24563,0
Neg_1743,-1.15124,0
Neg_2367,-0.57827,0
Neg_337,1.56643,0
Neg_1371,-1.07536,0
Neg_2743,0.34918,0
Neg_500,-0.32693,0
Neg_408,-0.97024,0
Neg_2761,-1.06207,0
Neg_2584,-1.10593,0
Neg_142,-0.81994,0
Neg_225,0.24965,0
Neg_1476,0.54374,0
Neg_1498,-0.56449,0
Neg_1385,1.34186,0
Neg_2698,-1.23658,0
Neg_295,-1.02765,0
Neg_2362,0.80917,0
Neg_867,-0.48497,0
Neg_1314,0.32739,0
Neg_1398,-0.81768,0
Neg_817,-0.73347,0
Neg_1403,-1.04365,0
Neg_959,-0.57113,0
Neg_108,1.54181,0
Neg_2110,-0.00935,0
Neg_2117,0.19446,0
Neg_2310,0.20942,0
Neg_1813,-1.2926,0
Neg_869,0.18637,0
Neg_1682,-1.24936,0
Neg_902,-1.30291,0
Neg_1135,-1.41446,0
Neg_485,1.02456,0
Neg_1645,-1.28143,0
Neg_221,-0.83905,0
Neg_838,0.38436,0
Neg_2064,-1.13306,0
Neg_1339,-0.74667,0
Neg_2271,-1.16825,0
Neg_1951,-1.12197,0
Neg_1856,-0.82155,0
Neg_1003,-1.37804,0
Neg_1901,-0.53124,0
Neg_1563,-1.2248,0
Neg_2201,-0.66261,0
Neg_2575,-0.09907,0
Neg_1221,0.32077,0
Neg_340,0.14564,0
Neg_1074,2.00729,0
Neg_1374,0.72467,0
Neg_2571,-0.61934,0
Neg_1183,-0.56039,0
Neg_2870,-0.80989,0
Neg_1083,0.58976,0
Neg_167,1.76338,0
Neg_344,0.5965,0
Neg_1326,-0.08601,0
Neg_1370,-0.46071,0
Neg_2695,-0.84807,0
Neg_1058,0.67403,0
Neg_1678,-0.07194,0
Neg_610,-0.37104,0
Neg_897,-0.31826,0
Neg_132,0.38603,0
Neg_677,2.02326,0
Neg_813,-1.32235,0
Neg_1019,-1.09738,0
Neg_828,-1.18338,0
Neg_1816,-0.01005,0
Neg_253,-0.93547,0
Neg_1690,-0.22355,0
Neg_467,-0.78496,0
Neg_1677,-0.18446,0
Neg_1184,-0.29708,0
Neg_2363,-1.26618,0
Neg_2801,-0.8984,0
Neg_1607,-1.37441,0
Neg_2193,-0.47428,0
Neg_427,-0.3948,0
Neg_792,-0.69286,0
Neg_1150,0.83342,0
Neg_1620,3.94226,0
Neg_329,1.65379,0
Neg_412,-0.56338,0
Neg_2107,-0.60495,0
Neg_1347,-1.48525,0
Neg_2649,-0.94402,0
Neg_1559,-0.98962,0
Neg_176,-1.29043,0
Neg_826,-1.28189,0
Neg_1461,-0.50648,0
Neg_281,1.89755,0
Neg_2733,-0.09446,0
Neg_2492,-0.0881,0
Neg_623,-0.96088,0
Neg_2280,-0.86466,0
Neg_751,0.09314,0
Neg_2711,0.01138,0
Neg_844,0.50507,0
Neg_2577,0.84856,0
Neg_1087,-1.18256,0
Neg_388,-0.92871,0
Neg_670,-0.61228,0
Neg_1159,-1.01096,0
Neg_2772,-0.81738,0
Neg_1736,0.76914,0
Neg_339,-0.93971,0
Neg_2366,-1.47169,0
Neg_331,0.64453,0
Neg_1388,-0.51506,0
Neg_2112,-1.37805,0
Neg_1610,0.09929,0
Neg_2146,-0.87243,0
Neg_525,-0.50687,0
Neg_2300,0.32205,0
Neg_714,-1.50904,0
Neg_236,-0.64903,0
Neg_1515,1.40372,0
Neg_985,-0.25079,0
Neg_198,0.47985,0
Neg_2591,1.27808,0
Neg_1102,-1.05228,0
Neg_1654,0.32492,0
Neg_2167,-0.04016,0
Neg_1270,0.67572,0
Neg_590,-0.74159,0
Neg_1115,-0.60312,0
Neg_2846,0.1222,0
Neg_1838,-0.13616,0
Neg_548,-0.59259,0
Neg_2526,-0.67811,0
Neg_1922,-0.65076,0
Neg_2471,0.42417,0
Neg_1459,-0.92457,0
Neg_2356,-1.30942,0
Neg_801,0.59146,0
Neg_553,-0.66767,0
Neg_1811,-0.84739,0
Neg_1158,-0.29785,0
Neg_391,-0.59647,0
Neg_269,-0.67012,0
Neg_2109,-0.84043,0
Neg_1279,-0.2037,0
Neg_197,-0.06836,0
Neg_2312,0.14901,0
Neg_1754,-0.87143,0
Neg_61,-0.69013,0
Neg_587,-0.81464,0
Neg_35,-0.208,0
Neg_1452,1.16392,0
Neg_341,-1.01491,0
Neg_709,0.35954,0
Neg_1623,-0.46896,0
Neg_1835,-0.27046,0
Neg_1499,-0.91011,0
Neg_2701,1.52902,0
Neg_185,0.01754,0
Neg_532,1.04715,0
Neg_1049,-1.3418,0
Neg_2203,-0.78896,0
Neg_351,-1.07031,0
Neg_1511,-1.03603,0
Neg_432,-1.40681,0
Neg_1708,-0.04055,0
Neg_1616,-0.95136,0
Neg_316,1.351,0
Neg_1845,1.89501,0
Neg_1042,-1.33082,0
Neg_2467,-0.75211,0
Neg_76,0.40978,0
Neg_383,-0.64726,0
Neg_1783,-0.09382,0
Neg_2387,-0.92037,0
Neg_161,-0.53837,0
Neg_297,0.36526,0
Neg_1854,-0.59117,0
Neg_1749,0.86734,0
Neg_1467,-1.09146,0
Neg_1234,1.09121,0
Neg_969,-1.00703,0
Neg_2061,0.16993,0
Neg_241,1.03871,0
Neg_350,-1.23226,0
Neg_124,-0.03312,0
Neg_2482,-0.49798,0
Neg_1086,0.6884,0
Neg_2791,-0.96783,0
Neg_1879,-1.24637,0
Neg_1827,0.62139,0
Neg_622,0.65315,0
Neg_658,-1.13614,0
Neg_791,0.22635,0
Neg_1472,-1.22625,0
Neg_196,-1.37319,0
Neg_1282,-0.79066,0
Neg_944,-0.87094,0
Neg_2374,-0.50514,0
Neg_1523,-1.25222,0
Neg_883,-0.39893,0
Neg_498,-0.51418,0
Neg_547,-0.14025,0
Neg_1867,-1.04778,0
Neg_2901,-0.59055,0
Neg_1209,-1.52953,0
Neg_663,-0.91616,0
Neg_52,0.04006,0
Neg_2436,-0.46588,0
Neg_942,0.54646,0
Neg_2853,-0.55974,0
Neg_2596,-1.21003,0
Neg_2788,0.92211,0
Neg_1613,-0.61016,0
Neg_376,-1.18074,0
Neg_1539,0.34909,0
Neg_2129,-0.40955,0
Neg_1776,-0.16833,0
Neg_2748,-0.056,0
Neg_2084,-0.60037,0
Neg_934,-0.9796,0
Neg_2877,-0.63041,0
Neg_1288,-0.2879,0
Neg_2819,-0.06706,0
Neg_1930,-0.85243,0
Neg_2505,0.63232,0
Neg_1975,0.38828,0
Neg_2331,2.46695,0
Neg_1728,0.32913,0
Neg_1310,-0.56156,0
Neg_852,-1.32463,0
Neg_2633,-1.06643,0
Neg_1747,0.56433,0
Neg_812,-0.1782,0
Neg_2030,-0.55673,0
Neg_1551,0.65124,0
Neg_1679,-1.08025,0
Neg_1249,-0.1529,0
Neg_243,-0.9219,0
Neg_2817,-0.74194,0
Neg_554,-0.59129,0
Neg_756,-0.64352,0
Neg_276,-1.08682,0
Neg_2656,0.06721,0
Neg_480,0.04103,0
Neg_1664,-0.35459,0
Neg_149,-1.22765,0
Neg_2104,-0.79748,0
Neg_657,-1.15634,0
Neg_946,-0.7609,0
Neg_2273,1.08201,0
Neg_550,-0.51187,0
Neg_2142,-0.40423,0
Neg_987,-0.34513,0
Neg_207,0.22332,0
Neg_1126,0.58911,0
Neg_2865,-0.98599,0
Neg_2504,1.54403,0
Neg_2,-0.3127,0
Neg_2607,-1.01655,0
Neg_137,0.01904,0
Neg_1020,-0.73965,0
Neg_1755,0.43386,0
Neg_1942,-1.15746,0
Neg_1684,1.20316,0
Neg_1807,-0.04267,0
Neg_2548,-1.04821,0
Neg_1931,-1.05631,0
Neg_368,0.9583,0
NP01383,-1.23013,1
NP06615,-1.19469,1
NP07289,-0.45834,1
NP10706,0.73827,1
NP06413,-0.77638,1
NP07002,0.78896,1
NP06013,0.77727,1
NP07905,0.7105,1
NP06037,2.33652,1
NP06312,0.65688,1
NP09289,1.34791,1
NP01011,-0.11267,1
NP01453,1.3087,1
NP06668,0.38022,1
NP02209,-1.29734,1
NP01806,0.38766,1
NP09844,1.79605,1
NP02902,2.65643,1
NP01105,2.85395,1
NP06071,0.73216,1
NP07560,-0.26105,1
NP00803,1.34087,1
NP02175,-0.46891,1
NP11065,-0.72168,1
NP06911,0.17141,1
NP04654,-0.71194,1
NP00357,1.20507,1
NP05821,-1.06138,1
NP09379,-0.39053,1
NP01973,-0.5121,1
NP10650,2.05036,1
NP09728,-1.39899,1
NP11120,-0.19472,1
NP08528,-0.19417,1
NP10951,0.03979,1
NP03962,-0.04863,1
NP05936,-0.51301,1
NP08204,0.24689,1
NP08996,-0.58687,1
NP07496,-0.80771,1
NP09370,-0.13354,1
NP07908,1.92081,1
NP06403,-1.4981,1
NP06054,1.135,1
NP04810,0.98361,1
NP11371,0.06159,1
NP07837,-0.30051,1
NP09481,-0.34984,1
NP02239,1.47695,1
NP07453,0.12918,1
NP04764,-0.42243,1
NP04158,-0.27175,1
NP06987,-0.40671,1
NP01433,0.51714,1
NP04534,-0.9879,1
NP07086,2.07542,1
NP05516,0.4699,1
NP05063,-0.403,1
NP07269,-0.28641,1
NP02755,0.23401,1
NP05160,-1.38447,1
NP06035,2.38151,1
NP09486,-0.22605,1
NP11162,-0.12799,1
NP04918,-0.89508,1
NP02297,2.51911,1
NP04799,0.40311,1
NP06246,-0.23381,1
NP06774,0.14726,1
NP05423,-0.299,1
NP05932,-0.85449,1
NP06294,-0.18697,1
NP02530,2.55968,1
NP10595,-0.76801,1
NP03760,-0.20732,1
NP09525,-0.17339,1
NP08660,-0.87519,1
NP07479,0.67743,1
NP07037,-1.16686,1
NP07434,0.83252,1
NP09477,-0.98271,1
NP06784,0.29696,1
NP07355,-0.59335,1
NP06870,1.34287,1
NP09352,-0.63155,1
NP07707,-0.36137,1
NP09784,-0.43518,1
NP01353,-0.48437,1
NP09887,-1.3923,1
NP04674,0.04611,1
NP09161,-1.49969,1
NP05120,-0.26423,1
NP05410,0.69094,1
NP09361,0.17157,1
NP09284,1.82514,1
NP08168,0.78959,1
NP00761,0.03435,1
NP02104,-1.1728,1
NP03207,2.54115,1
NP11365,-0.64718,1
NP02019,-0.76806,1
NP02207,-0.49165,1
NP05328,-0.71143,1
NP04642,-0.35885,1
NP07101,0.46128,1
NP07414,-1.25635,1
NP00909,1.48295,1
NP08937,0.97849,1
NP07140,0.75101,1
NP07351,0.09678,1
NP07928,-0.39535,1
NP09752,1.84936,1
NP10729,0.77392,1
NP10907,-0.56429,1
NP10303,-0.84747,1
NP03765,-0.21436,1
NP09802,1.44096,1
NP03485,3.35392,1
NP02446,0.23671,1
NP07268,-0.038,1
NP07668,-0.09369,1
NP04708,0.26889,1
NP05887,0.40671,1
NP09362,0.123,1
NP01350,-0.91628,1
NP02533,2.49562,1
NP05110,0.30013,1
NP04072,-0.83364,1
NP06286,0.78704,1
NP05525,1.07706,1
NP08523,1.70199,1
NP09921,-0.91009,1
NP07040,-1.06156,1
NP01821,-0.19462,1
NP09789,0.4896,1
NP00034,0.2594,1
NP07665,0.60628,1
NP06185,1.02988,1
NP07813,0.23501,1
NP01054,0.97729,1
NP09908,0.70755,1
NP05451,-0.73714,1
NP08483,1.64818,1
NP00352,0.47169,1
NP03774,-0.75988,1
NP06815,-1.18546,1
NP04705,-0.51244,1
NP03766,-0.81693,1
NP11075,1.57976,1
NP04789,0.38231,1
NP09791,0.74723,1
NP06287,-0.98029,1
NP08651,2.15783,1
NP06344,1.42114,1
NP07954,1.50482,1
NP10623,-0.23416,1
NP04197,0.66958,1
NP08666,-0.65188,1
NP02281,-0.9625,1
NP02028,-1.02467,1
NP05644,0.92736,1
NP02242,0.84429,1
NP07290,-0.11248,1
NP04798,1.88063,1
NP06231,3.49924,1
NP07262,0.5647,1
NP07626,1.34697,1
NP08057,2.06677,1
NP06826,0.37825,1
NP07336,-0.58678,1
NP04359,0.07989,1
NP05295,-0.85577,1
NP04666,-0.72399,1
NP06429,0.90038,1
NP07720,0.82163,1
NP01893,0.61786,1
NP07432,-0.60608,1
NP08838,0.6905,1
NP07048,-0.23363,1
NP07092,-0.90757,1
NP11347,-0.75513,1
NP03368,0.48262,1
NP06836,0.05841,1
NP09588,0.48539,1
NP07359,0.70857,1
NP05728,-0.76392,1
NP02023,-0.69369,1
NP03799,1.22075,1
NP01356,-0.58395,1
NP08565,-1.24717,1
NP06625,-0.58717,1
NP05092,-0.59087,1
NP06869,1.48663,1
NP00041,-0.69299,1
NP06243,-0.55233,1
NP11322,-1.44316,1
NP06806,-0.82644,1
NP06903,-0.76061,1
NP10783,3.05384,1
NP02526,3.47227,1
NP09356,0.70496,1
NP02520,3.72272,1
NP01819,-0.63776,1
NP06169,0.77832,1
NP01411,-0.78443,1
NP01226,-0.3568,1
NP01741,0.32959,1
NP07230,1.1132,1
NP01768,-1.09263,1
NP10810,0.50938,1
NP02079,-0.44304,1
NP02177,-0.22896,1
NP04276,-0.83305,1
NP08176,0.27747,1
NP04628,-1.06396,1
NP04221,1.86546,1
NP01529,0.10884,1
NP09265,-0.24393,1
NP10292,-0.32529,1
NP02816,0.73043,1
NP01352,-0.53153,1
NP08544,-0.17724,1
NP11369,-0.45841,1
NP06971,1.16611,1
NP03791,-0.89644,1
NP07383,-0.57932,1
NP07439,0.68778,1
NP01250,-0.43833,1
NP01533,0.07809,1
NP05506,-0.91022,1
NP08518,-0.39132,1
NP07575,1.10009,1
NP02125,0.65576,1
NP09051,0.41797,1
NP08487,2.05141,1
NP01898,0.11389,1
NP03523,3.08947,1
NP07577,0.40819,1
NP01295,0.49747,1
NP02584,-0.30888,1
NP06557,0.19805,1
NP08704,0.6905,1
NP03762,0.49621,1
NP01775,-0.5425,1
NP06703,-1.15551,1
NP08253,-0.79672,1
NP06706,-0.29115,1
NP09779,0.54068,1
NP06981,-0.70229,1
NP04814,2.41694,1
NP07571,0.4786,1
NP06573,0.21901,1
NP01420,1.31471,1
NP08587,-0.41828,1
NP03846,2.37618,1
NP09154,-0.36928,1
NP04206,0.26811,1
NP05003,-1.01244,1
NP07241,-0.18188,1
NP07494,-0.01662,1
NP01247,-0.52088,1
NP07861,-1.29981,1
NP02789,2.00914,1
NP06857,1.41622,1
NP01386,-0.21986,1
NP06420,-0.36747,1
NP08245,-0.37139,1
NP06575,-0.13481,1
NP07273,0.85365,1
NP06252,1.1225,1
NP09210,-0.99128,1
NP07421,0.01799,1
NP08446,1.10133,1
NP06432,-0.01601,1
NP09755,0.74102,1
NP04054,0.60321,1
NP00885,3.34883,1
NP03057,0.01436,1
NP04287,-0.63775,1
NP07623,0.20226,1
NP07387,2.26336,1
NP01494,0.00971,1
NP05413,0.18189,1
NP04195,-0.85866,1
NP03592,1.44326,1
NP09722,1.64027,1
NP02008,-0.11742,1
NP02984,0.00553,1
NP05732,-0.03843,1
NP08167,-0.08207,1
NP06962,1.66642,1
NP01695,-0.24616,1
NP05218,-0.44017,1
NP04802,0.3988,1
NP06862,0.9883,1
NP03744,1.4475,1
NP08202,1.76005,1
NP05004,-0.13081,1
NP10833,0.35068,1
NP05208,0.95548,1
NP01752,0.22526,1
NP02251,3.57446,1
NP09152,-0.85788,1
NP01292,-0.27761,1
NP06275,0.86011,1
NP09386,-0.22107,1
NP07274,-0.11444,1
NP07232,1.57299,1
NP08056,2.23822,1
NP02561,-0.5015,1
NP07940,0.15597,1
NP02883,0.6621,1
NP08546,-0.32085,1
NP05089,0.49773,1
NP03759,-0.10083,1
NP06758,-1.14354,1
NP11314,-0.39932,1
NP03367,-0.38155,1
NP09774,-0.10005,1
NP01528,-0.05173,1
NP01731,0.31135,1
NP01535,-0.0363,1
NP04211,0.04699,1
NP05642,2.16047,1
NP05184,-0.37486,1
NP04629,-0.48863,1
NP06902,0.86314,1
NP06823,-1.16656,1
NP09803,1.37416,1
NP01323,-0.24444,1
NP03420,0.51792,1
NP03500,-0.5872,1
NP04372,-0.74837,1
