,Ez__1,Ez__2,Ez__3,Ez__4,Ez__5,Ez__6,Ez__7,Ez__8,Ez__9,Ez__10,Ez__11,Ez__12,Ez__13,Ez__14,Ez__15,Ez__16,Ez__17,Ez__18,Ez__19,Ez__20,Ez__21,Ez__22,Ez__23,Ez__24,Ez__25,Ez__26,Ez__27,Ez__28,Ez__29,Ez__30,y
Neg_1419,1.71616,0.43482,0.64923,-0.40262,-0.92489,0.67789,0.82014,0.29056,0.32893,0.47928,0.80966,1.02497,0.58208,-0.04388,0.46229,-0.98709,-0.98682,-0.60107,-0.47849,-1.02369,-0.87606,-0.89124,-0.86281,-0.15525,-0.97954,-0.73927,-0.7102,-0.487,-0.07909,-0.60307,0
Neg_426,-1.31155,0.05407,0.8867,-0.7678,-0.73491,0.04096,-0.83825,-0.67343,-1.25058,-1.11369,0.19501,-1.0137,-0.70728,-1.24653,-1.1399,-3.03984,-2.83508,-2.78153,-2.89846,-2.87097,-2.55548,-2.38191,-2.45246,-2.46483,-2.53622,-2.02158,-1.76013,-1.88929,-1.74426,-1.83736,0
Neg_1644,0.04846,-0.22473,-1.73113,0.32624,2.32907,-0.1199,-0.01206,0.36017,-0.13393,-0.30329,-0.32679,0.2167,0.81384,-0.05811,-0.71978,-1.81634,-1.61537,-1.8441,-1.72732,-1.60984,-0.83578,-0.8176,-0.91548,-0.96495,-0.98068,-0.30417,-0.51281,-0.70288,-0.44891,-0.37928,0
Neg_643,1.00837,0.44373,0.96352,0.48591,1.15161,1.16067,0.63718,1.23968,1.54801,1.0181,1.44332,0.19544,0.8158,1.19002,0.48924,1.24014,1.40675,1.16255,1.48664,1.53457,0.07785,0.29978,0.02768,0.38427,0.66853,-0.45816,-0.20738,-0.49758,-0.2219,-0.0212,0
Neg_1902,-0.28768,-0.14356,-0.03815,0.71048,0.36048,0.3926,0.20854,0.17747,0.21303,0.41241,0.40473,0.40171,0.41697,-0.11295,0.24475,0.91705,1.08083,0.92782,0.96811,0.9232,0.29109,0.47664,0.40812,0.49745,0.3324,-0.07771,0.12586,0.10343,0.19068,-0.09788,0
Neg_385,-1.92447,-0.22253,-1.6195,-1.35992,-0.25368,-1.94116,-2.02635,-2.01592,-2.31106,-2.41732,-2.65408,-2.51069,-1.08056,-1.70671,-3.05599,0.82574,1.05123,0.81438,0.89509,0.80695,1.50639,1.57313,1.70389,1.70289,1.13944,1.80607,1.45652,0.88079,1.03169,1.72271,0
Neg_2361,-0.48106,-0.35463,0.02468,-0.35064,-0.15277,-1.12287,-1.04641,-1.05158,-1.05794,-1.17092,-1.19951,-1.17615,-1.36986,-1.07861,-1.11034,0.47254,0.57516,0.48227,0.48231,0.39474,0.54838,0.4994,0.58033,0.65645,0.49666,0.21448,0.33155,0.48061,0.52903,0.30518,0
Neg_907,1.69153,0.52237,-0.77758,0.04106,0.55031,0.54501,0.75254,0.93847,0.68043,0.63496,-0.00098,0.42608,1.24832,0.95904,0.41542,-0.20734,-0.15479,-0.33047,-0.25309,-0.13861,-0.47388,-0.52382,-0.63979,-0.7699,-0.45251,-0.39448,-0.56197,-0.84282,-0.80029,-0.47493,0
Neg_399,0.18927,0.32878,0.45321,0.25549,-0.22514,0.2298,0.02015,0.17521,0.23052,-0.01391,-0.01917,-0.05959,-0.09733,0.23225,0.31068,-0.07605,-0.02001,-0.21698,-0.15855,-0.07037,-0.23269,-0.39876,-0.52428,-0.4838,-0.44129,-0.26788,-0.43513,-0.41496,-0.54271,-0.60329,0
Neg_1577,-0.63732,-1.26097,0.19958,0.42224,-1.06816,-0.86433,-0.86647,-0.8729,-0.8278,-0.59473,-0.56801,-0.70896,-1.12157,-0.931,-0.31853,-0.50737,-0.45873,-0.53899,-0.43144,-0.51434,0.13506,0.05764,0.14114,0.12066,-0.06418,0.22523,0.45168,0.43508,0.49408,0.2144,0
Neg_2127,-0.02833,-0.74868,-0.516,-0.71848,-0.23871,-0.33858,-0.2355,-0.28951,-0.18064,-0.31959,-0.10085,-0.15257,-0.31665,-0.10809,-0.1323,-0.21355,-0.29909,-0.15393,-0.03991,-0.07041,0.01482,-0.06537,0.11518,0.2752,0.0217,0.03686,0.06699,0.20843,0.16371,0.25246,0
Neg_73,-0.51143,-0.79022,-0.79871,-0.2719,-0.30061,-0.52984,-0.54672,-0.46765,-0.44131,-0.6337,-0.72934,-0.60771,-0.54262,-0.52776,-0.76307,0.08027,0.00079,0.07291,0.05562,0.09573,0.04993,-0.02451,-0.08062,-0.10911,-0.06839,0.09416,0.07938,-0.09493,-0.0315,-0.0465,0
Neg_2598,-0.42595,-0.59049,-0.15321,-0.47915,-0.86037,-0.58102,-0.37245,-0.50641,-0.4195,-0.3972,-0.6659,-0.48439,-0.57712,-0.40322,-0.21145,0.44202,0.3821,0.46014,0.56132,0.56483,0.494,0.28241,0.45697,0.50421,0.47438,0.36825,0.15108,0.27512,0.2435,0.30972,0
Neg_516,1.23048,1.33483,1.897,1.71165,2.30652,2.0169,1.69704,1.83542,1.79175,1.51522,2.04257,1.52438,1.46656,1.79607,1.21826,-0.18713,-0.13933,0.00087,0.03164,-0.13962,-0.31386,-0.22854,-0.11367,-0.52407,-0.43045,0.01621,-0.57122,-0.09192,-0.61602,-0.46723,0
Neg_1466,-1.70835,-0.69476,-0.41046,-0.6026,-0.25607,-0.47345,-0.87818,-0.92437,-0.74116,-0.88172,-0.37379,-0.93268,-1.22993,-0.83305,-0.6473,0.63689,0.83886,0.76742,0.72022,0.58675,-0.13253,0.07898,0.0512,0.01792,0.04389,-0.56817,-0.44077,-0.27268,-0.61023,-0.40587,0
Neg_672,-0.26771,-0.5252,-0.59104,-0.53011,-0.88269,-0.76135,-0.75527,-0.39031,-0.52365,-0.37867,-0.69872,-0.6781,-0.24092,-0.40977,-0.18352,-0.36109,-0.3059,-0.33188,-0.40832,-0.34325,0.53332,0.53234,0.54414,0.22749,0.31615,0.94783,0.92319,0.87793,0.70843,0.78145,0
Neg_630,0.93758,0.59771,-0.58447,1.0863,0.38077,0.49071,0.47992,0.84602,0.64169,0.70805,-0.0479,0.48517,0.93247,0.26077,0.57095,0.53736,0.70409,0.54902,0.53835,0.4614,0.3329,0.20969,0.06236,0.19987,0.1073,0.14532,-0.06952,-0.19858,0.05908,0.03748,0
Neg_39,-1.39542,-0.52742,-0.80186,-0.49819,-0.2369,-0.86824,-1.13112,-1.15433,-1.22536,-1.30547,-0.56778,-0.8891,-0.88958,-1.0233,-1.18489,0.18471,0.15996,0.21409,0.27048,0.22347,0.66353,0.89817,1.01546,1.09114,0.96309,0.75922,1.03344,1.03366,1.01038,1.09893,0
Neg_2465,0.11183,-0.62421,0.33253,-0.37293,-0.26376,0.18173,0.18223,-0.02947,0.04447,-0.15589,-0.14576,0.13983,0.09673,-0.00697,0.03589,-0.07915,-0.06627,-0.10522,0.02784,-0.08666,-0.34638,-0.14955,-0.3189,-0.25348,-0.23983,-0.36211,-0.32283,-0.42386,-0.35709,-0.44434,0
Neg_2722,0.48741,-0.20177,0.59535,-0.4482,0.4584,0.31995,0.48929,0.2288,0.32077,0.405,0.50154,0.53177,0.01374,0.69009,0.23894,0.04138,0.04406,0.06829,0.2709,0.08802,0.37233,0.32157,0.39259,0.40205,0.50989,0.49125,0.31575,0.39279,0.48299,0.36609,0
Neg_2105,0.26332,-1.2621,0.08641,-0.08545,-0.07737,0.34745,0.58687,0.28517,0.18515,0.51935,-0.09983,0.80848,0.25858,0.14921,0.69653,0.35661,0.47081,0.31727,0.06901,0.1592,-0.22049,-0.22989,-0.29501,-0.16688,0.21855,-0.44057,-0.67215,-0.84053,-0.44369,-0.04603,0
Neg_1077,-0.23038,0.208,-0.13023,-0.92921,-0.61336,0.21825,-0.41868,-0.00216,-0.24019,-0.18702,0.50257,-0.31144,0.20645,-0.28155,-0.52345,0.16047,0.18535,0.14102,0.42174,0.58049,0.74695,0.37049,0.43041,0.8215,1.12568,0.90322,0.28053,0.51223,0.7037,0.73218,0
Neg_2550,1.60871,1.60132,0.56998,1.59281,1.78201,1.44125,1.50292,1.58516,1.19809,1.17244,0.87175,1.21942,1.33506,1.02638,0.83596,-0.99755,-0.9165,-0.93488,-0.80319,-0.82763,-1.59543,-1.65124,-1.78542,-1.58858,-1.6108,-1.48766,-1.66082,-1.81666,-1.51094,-1.55819,0
Neg_1756,0.22027,-0.5996,-0.62525,-0.00152,1.14548,0.19003,0.0063,0.34977,-0.00326,-0.13155,0.54994,0.39803,0.04772,0.7147,0.14899,0.69631,0.85046,0.72201,0.76946,0.99038,1.47786,1.33324,1.55419,1.37387,1.47249,1.55083,1.42767,1.37999,1.03562,1.37654,0
Neg_172,0.36382,1.2788,-0.44789,-0.87645,-0.13263,-0.01356,-0.13902,-0.02872,-0.41788,-0.51027,0.00283,0.0582,0.23798,-0.25394,-0.28933,-0.73847,-0.72056,-0.88097,-0.72015,-0.85091,0.08674,-0.03884,0.04468,0.34844,0.10969,0.44781,0.35836,-0.10623,0.31041,0.37035,0
Neg_1428,-0.39091,-0.81245,-0.7486,-0.5432,-0.1207,-0.23074,-0.37481,-0.45577,-0.1192,-0.41499,0.22407,-0.48268,-0.47508,0.07071,-0.56856,0.23456,0.2421,0.21161,0.28591,0.37173,0.23243,0.19753,0.26111,0.47394,0.65342,0.14477,0.21184,0.24539,0.30983,0.52309,0
Neg_797,-0.65634,-0.23257,-0.62403,-0.47206,-0.00967,0.0265,-0.30686,-0.18691,0.01744,-0.0732,0.25979,-0.4565,0.21918,0.28316,-0.09583,-0.55682,-0.38167,-0.30722,-0.37524,-0.50057,0.04531,0.1372,0.18868,-0.01431,-0.07486,0.21779,0.41332,0.32668,0.24771,0.32107,0
Neg_2239,0.1801,0.38803,0.18125,-0.46414,-0.40879,0.75792,0.55289,0.67371,0.89671,0.68506,0.86306,0.37589,0.50041,0.9527,1.02282,-0.28625,-0.17379,-0.23934,-0.28691,-0.23613,-0.51222,-0.54296,-0.57039,-0.7232,-0.58264,-0.5511,-0.69822,-0.64203,-0.83889,-0.77634,0
Neg_1268,2.04405,0.96141,1.51784,1.62579,1.37603,1.5087,1.60244,1.57276,1.6141,1.76886,1.40557,2.22861,1.44489,1.68142,2.07515,-1.76639,-1.52587,-1.66572,-1.60654,-1.63753,-0.61613,-0.64942,-0.99636,-1.05798,-1.29219,0.324,-0.0134,-0.22078,-0.17908,-0.92182,0
Neg_112,0.19739,0.13267,0.04197,-0.53623,0.32559,0.53347,0.40776,0.51633,0.21011,0.21387,0.68647,0.45205,0.73691,0.29517,0.33777,-0.54371,-0.45681,-0.5504,-0.46676,-0.53236,-0.37032,-0.4035,-0.41538,-0.2597,-0.34376,-0.22904,-0.14651,-0.1863,-0.21388,-0.23944,0
Neg_2432,-0.41602,0.4723,0.93949,0.68665,0.09274,0.84607,0.44873,0.35023,0.30723,0.09411,0.56802,0.32305,0.38614,0.27438,0.16352,-0.51105,-0.21954,-0.14711,-0.08789,-0.06766,-0.64214,-0.50814,-0.56196,-0.5089,-0.45925,-0.53838,-0.49485,-0.75157,-0.69059,-0.36089,0
Neg_1624,0.69793,-0.79743,0.66028,-1.52647,-1.05187,-0.69584,-0.48272,-0.66148,-0.85189,-0.59081,-0.63202,-0.15217,-0.58685,-0.17842,-0.28189,-0.04067,-0.01286,0.0375,0.14535,-0.00098,1.21083,0.96511,0.83727,0.89208,1.0239,1.65777,1.45928,1.15919,1.50776,1.44887,0
Neg_1571,1.49869,0.95374,-0.68805,-0.77201,0.05739,0.52239,0.90285,0.63857,1.29768,1.41081,0.31392,0.54591,0.51987,1.6097,1.30829,-0.64558,-0.4192,-0.42065,-0.43656,-0.45334,-0.43451,-0.30562,-0.34507,-0.59788,-0.46777,-0.33644,-0.19975,-0.50336,-0.96759,-0.73887,0
Neg_753,0.7119,1.22243,0.4553,0.85808,0.90092,0.98593,0.86044,0.62195,0.63103,0.65718,0.64765,0.93226,0.66162,0.46135,0.47461,-1.76571,-1.63464,-1.59379,-1.51976,-1.74164,-1.18155,-1.29566,-1.16844,-1.02744,-1.17952,-0.58667,-0.92953,-0.7763,-0.88144,-1.05168,0
Neg_1875,-0.05124,0.06915,0.10731,-1.75326,-0.28402,-0.13798,-0.56312,-1.1722,-1.15423,-1.05482,-0.55078,-0.96101,-1.12013,-0.93752,-1.2415,-0.9236,-0.85182,-0.93885,-1.02274,-0.94522,-1.37758,-1.26374,-1.20257,-1.44507,-1.45665,-1.53083,-1.14917,-1.05149,-1.19957,-1.21171,0
Neg_2353,-1.62121,-0.13471,-1.15651,-0.4204,-0.01958,-0.27711,-1.25839,-1.42885,-0.74045,-0.91613,-0.23681,-1.29748,-1.28848,-1.1915,-1.33703,1.23666,1.48013,1.11818,1.45997,1.67758,-0.00672,0.5022,0.16998,0.04665,0.05755,-0.50445,-0.10457,-0.21501,-0.37214,-0.33292,0
Neg_1805,-0.60345,-0.06571,0.77447,0.39063,0.10075,0.47872,0.00829,0.09231,0.17341,-0.02855,0.30726,-0.04249,-0.21313,0.10039,-0.06818,-0.92714,-0.83581,-0.7854,-0.6751,-0.73114,-1.37421,-1.13114,-1.15471,-1.11839,-1.06547,-1.22034,-1.18008,-0.94652,-1.11262,-0.97244,0
Neg_1530,0.8196,0.84693,1.05524,0.50072,0.70974,1.01345,0.94722,0.69411,0.67445,0.60944,0.4818,0.79522,0.23529,0.45584,0.23638,-0.44503,-0.66472,-0.71512,-0.66737,-0.57912,-1.62846,-1.66309,-1.70656,-1.66882,-1.48253,-1.53219,-1.65346,-1.62447,-1.70974,-1.54983,0
Neg_357,-0.08717,-0.48532,-0.61484,0.10117,0.72195,0.14381,0.1051,0.15742,0.17561,0.10631,0.01402,0.24804,0.07669,0.2582,0.04896,-0.82271,-0.70077,-0.63096,-0.67389,-0.63701,-0.2529,-0.26074,-0.1781,-0.27123,-0.15165,0.22686,-0.06882,-0.03504,0.16646,0.07281,0
Neg_695,0.11676,0.01999,0.16019,-0.09327,-0.25118,-0.73534,-0.60907,-0.39093,-0.46189,-0.5389,-1.04948,-0.5632,-0.55925,-0.4924,-0.4428,0.23117,0.12493,0.07802,0.20492,0.20325,0.33182,0.14006,0.07467,0.12748,0.25789,0.23885,0.08371,0.02277,0.1683,0.10992,0
Neg_551,0.01492,-0.45474,0.4981,-0.35166,-0.83063,0.03434,-0.15438,-0.0863,0.06705,-0.07534,-0.44802,-0.49593,-0.14745,0.38318,0.23258,-0.59092,-0.47766,-0.64374,-0.48453,-0.5304,0.24322,0.3692,0.45574,0.33676,0.22228,1.0565,0.98684,0.70285,0.53955,0.66568,0
Neg_2897,1.39798,0.76741,1.81887,1.68724,0.66545,1.43951,1.29463,1.41896,0.97257,1.12783,1.65428,0.84192,1.37512,0.19321,1.24117,-0.11411,-0.39763,-0.38542,0.15658,-0.34923,-0.38198,-0.43756,-0.68575,-0.49387,-0.48838,-0.1625,-0.48789,-0.44631,-0.31995,-0.3748,0
Neg_438,-0.89971,-0.46006,-0.306,-0.60921,-0.5349,-1.46376,-1.57612,-1.74847,-1.49589,-1.50049,-1.51912,-1.43928,-1.81797,-1.49215,-1.43704,0.35774,0.40832,0.37189,0.32125,0.37158,0.83459,0.79381,0.82528,0.69775,0.62773,0.7848,0.81355,1.03342,0.84142,0.73041,0
Neg_858,-0.69058,-0.92794,-0.37856,-0.24261,-0.56386,-0.49725,-0.58718,-0.41285,-0.41408,-0.4446,-0.56528,-0.46998,-0.27555,-0.58356,-0.05306,-1.18274,-1.12612,-1.00118,-1.00198,-0.96265,-0.01904,-0.10445,0.033,0.01207,0.03445,0.67454,0.39172,0.55979,0.6404,0.34068,0
Neg_1072,-0.68932,-0.15363,-0.41989,-0.67418,-0.20483,-0.72208,-0.9992,-0.9424,-0.90502,-0.91255,-0.33111,-1.05626,-1.03475,-0.74115,-0.87971,-1.32424,-1.09135,-1.09546,-1.07563,-1.00911,0.23791,0.3303,0.29282,0.28092,0.45557,0.87103,1.23563,1.1552,1.04998,1.12077,0
Neg_698,-0.47974,0.76092,0.64497,-0.73114,0.17765,0.66945,0.45628,0.50228,0.49562,0.58979,1.46324,0.55012,0.47286,0.76959,0.9265,-0.04202,-0.02919,-0.18746,-0.29642,0.02911,0.44003,0.35366,0.10187,0.06241,0.25982,0.51125,0.42597,0.26617,0.49715,0.40216,0
Neg_2433,1.63212,1.81157,1.79598,0.83043,0.85522,1.35296,1.28278,1.43707,1.46978,1.47416,0.77485,0.98727,1.30782,1.47796,1.67735,-1.91003,-1.70011,-1.62428,-1.70239,-1.6713,-1.25482,-1.1363,-1.07921,-1.23057,-0.99057,-0.44033,-0.51057,-0.90691,-0.96992,-0.66572,0
Neg_186,-1.95653,-0.4866,-0.4083,-0.24289,-0.44907,-1.52245,-1.60724,-1.47195,-1.35666,-1.19038,-1.52034,-1.92032,-1.43111,-1.41693,-1.29091,0.3416,0.3368,0.31971,0.35699,0.42081,1.0981,1.1698,0.96038,1.11127,1.35239,1.35868,1.37574,1.14798,0.85899,0.97905,0
Neg_1915,-0.24356,-0.28539,-0.05352,-0.24096,-0.51441,-0.38866,-0.18722,-0.04906,-0.11137,0.0988,-0.3926,-0.11118,-0.19108,0.00175,0.06999,0.15188,0.15622,0.0784,0.15209,0.06057,0.17427,0.13676,0.01483,0.05674,0.04887,0.03217,-0.00349,0.04491,0.00483,-0.10192,0
Neg_2470,-0.64766,-1.03329,-1.56107,0.43655,0.1422,-0.74382,-0.69943,-0.64983,-0.65325,-0.68474,-0.54816,-0.40351,-0.72852,-0.76252,-0.71694,0.18826,0.23238,0.23761,0.19165,0.11859,0.61922,0.50399,0.48922,0.38618,-0.00363,0.59352,0.59842,0.60346,0.36166,0.18097,0
Neg_1547,-1.78133,-1.15203,0.46893,-1.12457,0.11292,-0.1821,-1.01404,-0.74898,-1.02917,-0.99025,-0.44732,-0.85498,-1.10585,-0.996,-1.19167,-0.57357,-0.51749,-0.49924,-0.45395,-0.65301,-1.59543,-1.261,-1.42399,-1.26395,-1.30051,-1.7469,-1.39282,-1.35399,-1.38954,-1.32449,0
Neg_313,0.22782,-0.06675,0.72679,-0.58098,-1.36487,-0.18952,0.00377,-0.12566,-0.03955,0.09681,-0.04184,0.1789,-0.05677,0.06056,0.42078,-0.60494,-0.68098,-0.52526,-0.64057,-0.50507,0.08195,0.01994,0.23908,-0.00758,0.10681,0.3975,0.20709,0.43354,0.33376,0.28523,0
Neg_1232,-0.24294,-0.02575,-0.30408,-0.5076,-0.44661,-0.27887,-0.39501,-0.37612,-0.2439,-0.2479,-0.08304,-0.26963,-0.2127,-0.12451,-0.25048,0.09353,0.13548,0.26102,0.13768,0.12077,0.38557,0.45119,0.45384,0.46496,0.42419,0.34264,0.37719,0.43969,0.55029,0.50848,0
Neg_2015,0.21642,0.2395,-1.33543,-0.45048,0.10856,0.08051,0.10139,0.07993,0.00855,0.09061,0.246,-0.04799,0.32853,0.25918,0.16811,0.0391,0.19608,0.20348,0.22989,0.18353,0.34129,0.40106,0.37626,0.45227,0.34553,0.28798,0.42589,0.263,0.24155,0.03028,0
Neg_1413,-0.41967,-0.87595,-0.81579,-0.47363,-0.18921,-0.75123,-0.72281,-0.67497,-0.54231,-0.8087,-0.70595,-0.64903,-0.76029,-0.4815,-0.76643,-0.41659,-0.52255,-0.64662,-0.62296,-0.56266,-0.08606,-0.08562,-0.20789,-0.28215,-0.21413,0.03102,0.01836,0.20854,-0.14212,0.05526,0
Neg_1495,-0.53384,-0.60871,0.69854,-0.56212,0.21786,-0.15143,-0.27843,-0.38334,-0.28287,-0.30007,-0.42642,-0.25806,-0.41371,-0.20165,-0.31396,0.14328,0.05819,0.12223,0.13235,0.13516,-0.47568,-0.44695,-0.51582,-0.48318,-0.43977,-0.6186,-0.57794,-0.56352,-0.65399,-0.49593,0
Neg_2297,2.21601,5.34575,5.38961,4.51979,4.29316,3.84782,3.34241,3.50801,3.65162,3.54222,2.62827,1.735,1.80724,1.87777,1.71161,-0.56683,-0.66355,-1.05707,-1.1448,-0.90966,-3.79126,-3.85799,-3.96121,-3.68783,-3.24682,-3.95018,-3.62594,-3.68172,-3.72419,-3.69399,0
Neg_416,-1.42532,-0.16239,-0.283,-0.76101,-0.4972,0.13239,-0.33118,-0.3157,0.0337,-0.07211,-0.2285,-0.44091,-0.35059,-0.00056,-0.23948,-0.75441,-0.6675,-0.88991,-0.88046,-0.9307,-2.0503,-1.66838,-1.65729,-1.47644,-1.70476,-2.14489,-1.82573,-1.723,-1.89379,-1.87362,0
Neg_1252,0.25126,0.30739,0.32853,0.35517,0.31554,0.49632,0.25402,0.09277,0.06069,-0.30549,0.5601,0.53686,0.36882,-0.01394,-0.39356,1.27231,1.27247,1.267,1.25354,1.32797,1.14073,1.09484,1.07303,1.21463,1.22057,0.94445,0.99687,0.68792,0.88306,1.2112,0
Neg_1013,0.80167,0.53662,0.31754,1.17058,-0.26821,0.69091,0.73306,0.6269,0.57463,0.66661,0.69184,0.67338,0.80819,0.37606,0.69806,-0.65892,-0.78402,-0.79718,-0.57514,-0.6489,-0.53506,-0.65534,-0.78953,-0.29599,-0.41506,-0.2691,-0.34204,-0.56886,-0.32332,-0.44427,0
Neg_1631,0.23773,-0.45679,-0.26762,-1.22167,0.81945,-0.05517,0.02286,-0.10012,-1.0677,-0.52305,0.26609,0.11717,-0.10333,-0.26575,-0.42146,-0.99679,-1.1065,-1.56693,-1.67053,-1.34895,-0.13308,-0.60144,-1.28733,-1.31638,-0.70344,0.22687,-0.11876,-0.93388,-0.74434,-0.4987,0
Neg_874,-1.13765,-0.12261,-0.49477,-0.5975,-0.0545,-1.6582,-1.55924,-1.68064,-1.55364,-1.71143,-1.72266,-1.54068,-1.63086,-1.53195,-1.62883,0.25226,0.30492,0.30829,0.31054,0.45735,0.79493,0.68638,0.71991,0.64232,0.84113,0.73885,0.64154,0.86582,0.78887,0.80399,0
Neg_1984,1.48267,0.26651,0.69465,0.89207,0.48851,1.22089,1.79929,1.08001,1.54684,1.19383,1.38279,1.39112,1.31562,1.48231,1.12657,1.49691,1.58802,1.95719,1.79123,2.06896,0.82009,0.93398,1.00003,0.7466,1.30571,0.33753,-0.00984,0.03685,0.02429,-0.13096,0
Neg_1431,2.14674,0.76042,0.47793,0.39765,0.13177,0.60752,0.90324,0.41369,0.63591,0.67108,0.14408,0.8763,0.33019,0.91906,0.64231,-1.37889,-1.46149,-1.36729,-1.42653,-1.49477,-0.47708,-0.89205,-0.72221,-1.12691,-1.20332,0.15221,-0.46251,-0.14038,-0.39707,-0.60472,0
Neg_505,0.62292,-0.8953,1.27138,1.26028,0.84895,1.24064,0.59725,1.12951,0.79119,1.00964,1.23023,0.32301,0.6412,0.51486,0.85237,-1.7664,-1.97189,-1.48402,-2.15604,-2.57998,-3.12087,-2.57897,-2.59552,-2.50181,-2.80069,-2.89282,-2.3912,-2.3862,-2.2697,-2.36081,0
Neg_2401,0.71128,-0.50132,0.60127,-0.61263,0.90819,0.37082,0.44621,0.43438,0.40042,0.5389,0.63629,0.79005,0.43676,0.70173,0.72351,-0.58943,-0.56245,-0.62383,-0.51722,-0.47151,0.13963,-0.02645,-0.06789,-0.02513,0.10707,0.38638,0.12118,0.35527,0.24468,0.33207,0
Neg_2119,-0.97077,-0.95469,-0.7779,-0.80156,-0.20447,-0.78966,-1.04343,-0.93626,-0.75184,-0.97949,-0.78466,-1.00893,-0.72654,-0.80958,-1.09516,-0.18,-0.25963,-0.43358,-0.45836,-0.31292,-0.29613,-0.40592,-0.51338,-0.38441,-0.37417,-0.40655,-0.33993,-0.48877,-0.24532,-0.34844,0
Neg_1685,0.7146,-0.79986,-0.42368,-0.27758,-0.43219,-0.46671,-0.32937,0.30045,-0.25856,-0.22327,-0.53193,-0.37047,0.02791,-0.25554,-0.26334,1.57195,1.61547,1.27816,1.15308,1.10699,0.97118,1.07462,0.83828,0.6277,0.63499,0.49014,0.42505,0.35487,0.47135,0.42458,0
Neg_2727,0.09594,0.34878,-0.18995,-0.8086,-0.47449,-0.22525,-0.10498,-0.367,-0.45364,-0.37086,-0.54961,-0.27622,-0.2645,-0.06092,-0.20159,0.54435,0.65325,0.58623,0.71133,0.61947,1.31209,1.3085,1.18949,1.28122,1.25337,1.67892,1.52254,1.37127,1.36537,1.28339,0
Neg_1640,-0.13182,-0.89685,-1.54754,0.38601,0.08566,-0.6646,-0.6723,-0.39521,-0.62097,-0.82853,-0.9089,-0.40571,-0.16563,-0.43028,-0.77312,-0.52065,-0.47005,-0.54041,-0.36735,-0.32386,0.15558,-0.02274,-0.01054,0.01079,-0.00764,0.48004,0.26722,0.14575,0.24818,0.11164,0
Neg_1134,1.30769,1.08909,-0.11757,-0.68721,-0.12103,0.45551,0.15435,0.44428,0.771,0.38848,0.40027,0.21457,0.57916,1.03853,0.61141,-0.50218,-0.27202,-0.27447,-0.15063,-0.013,-0.04129,0.03715,-0.12836,0.11384,0.15349,0.12102,0.16522,-0.06152,0.17695,0.11472,0
Neg_799,-1.49785,-1.00178,-0.29523,-1.12166,-0.43506,-1.12738,-1.2308,-1.3328,-1.26264,-1.20305,-1.14493,-1.12206,-1.42778,-0.96172,-1.23643,0.93868,1.02228,1.02654,0.94936,0.94807,1.14475,1.05656,1.14696,1.02576,1.14549,0.92922,0.94883,1.13168,0.90414,1.03447,0
Neg_790,-0.19772,-0.29516,0.17767,-0.30436,-1.25964,-0.79606,-0.94136,-1.29322,-0.81059,-0.85843,-1.00113,-0.72967,-1.41254,-0.88079,-0.759,-0.18596,-0.1889,-0.1874,-0.18149,-0.10365,0.05439,0.0004,0.149,0.08054,0.13478,-0.01699,-0.00334,0.21765,0.16465,0.09497,0
Neg_2135,0.82525,0.24851,-0.06892,1.31249,0.52691,0.55132,0.70028,0.73044,0.59869,0.68686,0.34127,0.83625,1.06499,0.17675,0.60583,-0.45864,-0.42756,-0.40873,-0.41942,-0.51504,-0.33983,-0.4284,-0.46144,-0.28093,-0.46166,-0.1445,-0.44144,-0.43173,0.05913,-0.44109,0
Neg_2208,-1.20831,-0.86481,-0.38073,-0.72556,-0.12529,-1.02956,-1.38244,-1.15042,-1.08099,-1.26806,-1.09457,-1.3129,-1.04769,-1.13652,-1.37091,0.09025,0.14039,0.00342,-0.04054,-0.01096,0.34392,0.49276,0.43483,0.34305,0.45349,0.52622,0.59505,0.56448,0.50526,0.6397,0
Neg_1475,1.45533,1.54077,0.9839,1.16372,-0.24711,1.89022,1.41799,1.26746,1.55897,1.54171,0.87955,1.06073,0.94159,1.52262,1.36621,0.28412,0.33442,0.60106,0.33828,0.63048,-1.29548,-1.28219,-1.35795,-1.1579,-0.93147,-1.39234,-1.5335,-1.61809,-1.89333,-1.8121,0
Neg_1085,0.04693,0.11112,-0.78016,-0.79472,-0.76692,-0.49574,-0.55648,-0.20805,-0.32365,-0.34738,-0.43861,-0.59284,-0.50645,-0.28414,-0.12498,0.27607,0.32866,0.02064,0.08693,0.08393,0.31271,0.12826,0.08106,0.0699,-0.00694,0.14255,0.20093,0.04072,-0.06925,-0.15029,0
Neg_1713,-0.7011,-0.72046,-0.37586,-0.40579,-1.04393,-1.52293,-1.40597,-1.38216,-1.39465,-1.43749,-1.78735,-1.29158,-1.23806,-1.23516,-1.2649,-0.3184,-0.51173,-0.42068,-0.35866,-0.15126,0.52176,0.18284,0.24341,0.39432,0.69135,0.80599,0.50046,0.50174,0.61929,0.79702,0
Neg_309,-1.23525,-0.83864,-0.5525,0.06275,-0.50327,0.19796,-0.67217,-0.20056,-0.41488,-0.19397,-0.03354,-0.71637,-0.28208,-0.34509,-0.31982,0.59752,0.29656,0.62046,0.34029,0.64813,-0.66857,-0.58703,-0.70745,-0.80231,-0.68286,-0.79225,-0.6971,-0.77905,-1.02052,-1.01895,0
