,Shannon-Entropy,y
Neg_2407,-0.88784,0
Neg_668,0.80805,0
Neg_2488,0.00902,0
Neg_359,0.73117,0
Neg_1168,0.88026,0
Neg_578,0.58208,0
Neg_2655,0.59839,0
Neg_1419,-0.585,0
Neg_426,-3.17075,0
Neg_1644,0.03698,0
Neg_643,-0.04222,0
Neg_1902,0.26061,0
Neg_385,-0.32642,0
Neg_2361,1.22037,0
Neg_907,0.86395,0
Neg_399,0.87094,0
Neg_1577,1.14815,0
Neg_2127,0.89191,0
Neg_73,1.02935,0
Neg_2598,1.3415,0
Neg_516,-0.0399,0
Neg_1466,-0.44523,0
Neg_672,1.1202,0
Neg_630,0.56345,0
Neg_39,0.02533,0
Neg_2465,1.31588,0
Neg_2722,0.57509,0
Neg_2105,-0.21927,0
Neg_1077,-0.17035,0
Neg_2550,0.81969,0
Neg_1756,0.33283,0
Neg_172,1.03168,0
Neg_1428,1.09225,0
Neg_797,1.10389,0
Neg_2239,1.20639,0
Neg_1268,0.7568,0
Neg_112,1.041,0
Neg_2432,-0.8925,0
Neg_1624,0.54481,0
Neg_1571,-0.82261,0
Neg_753,-0.04688,0
Neg_1875,-0.29847,0
Neg_2353,-1.09283,0
Neg_1805,0.45163,0
Neg_1530,0.05328,0
Neg_357,1.29258,0
Neg_695,1.05497,0
Neg_551,0.53083,0
Neg_2897,-0.12376,0
Neg_438,1.15514,0
Neg_858,0.94083,0
Neg_1072,0.78708,0
Neg_698,-0.07484,0
Neg_2433,0.19306,0
Neg_186,0.53782,0
Neg_1915,0.64032,0
Neg_2470,1.14582,0
Neg_1547,-0.11677,0
Neg_313,1.3811,0
Neg_1232,1.32287,0
Neg_2015,1.14582,0
Neg_1413,0.64032,0
Neg_1495,0.50521,0
Neg_2297,-2.72582,0
Neg_416,-1.12312,0
Neg_1252,0.03465,0
Neg_1013,1.28559,0
Neg_1631,-0.99266,0
Neg_874,1.25531,0
Neg_1984,-0.85056,0
Neg_1431,-0.45222,0
Neg_505,-2.35776,0
Neg_2401,0.89657,0
Neg_2119,-0.38233,0
Neg_1685,0.95946,0
Neg_2727,0.83134,0
Neg_1640,1.41372,0
Neg_1134,-0.00262,0
Neg_799,0.49822,0
Neg_790,0.17908,0
Neg_2135,0.95247,0
Neg_2208,1.15048,0
Neg_1475,-0.41262,0
Neg_1085,1.1994,0
Neg_1713,0.82202,0
Neg_309,-0.51279,0
Neg_1162,-1.13011,0
Neg_2075,0.4097,0
Neg_1698,0.00669,0
Neg_518,-0.62227,0
Neg_1163,1.31821,0
Neg_1359,0.95713,0
Neg_1119,0.87793,0
Neg_2643,1.00372,0
Neg_277,0.86628,0
Neg_1587,0.26993,0
Neg_2585,1.03168,0
Neg_1060,-2.44628,0
Neg_330,0.9548,0
Neg_1369,1.25764,0
Neg_2785,0.75214,0
Neg_2535,0.42601,0
Neg_1564,-0.56171,0
Neg_2036,1.08992,0
Neg_1200,1.07827,0
Neg_1709,-0.27751,0
Neg_1329,0.0463,0
Neg_32,-0.00029,0
Neg_776,0.49822,0
Neg_437,0.22567,0
Neg_2653,1.03634,0
Neg_95,1.44167,0
Neg_1757,0.54481,0
Neg_780,-0.27518,0
Neg_1804,0.84532,0
Neg_1545,0.95247,0
Neg_2797,-3.19172,0
Neg_430,0.26993,0
Neg_1573,0.4097,0
Neg_1378,1.19707,0
Neg_473,1.10156,0
Neg_649,0.75447,0
Neg_524,1.16679,0
Neg_1517,-0.04222,0
Neg_880,0.96412,0
Neg_1693,1.08992,0
Neg_1092,1.28094,0
Neg_1226,0.92918,0
Neg_246,0.71719,0
Neg_442,0.87793,0
Neg_2422,0.78009,0
Neg_2661,0.16044,0
Neg_2189,1.25065,0
Neg_673,0.29555,0
Neg_2244,1.42536,0
Neg_613,0.29788,0
Neg_1133,0.40038,0
Neg_1919,0.60305,0
Neg_1393,-1.18601,0
Neg_1980,-0.09347,0
Neg_195,-0.56869,0
Neg_2354,0.41669,0
Neg_2388,0.7964,0
Neg_1181,-0.16802,0
Neg_1550,0.63799,0
Neg_2158,1.1598,0
Neg_2197,1.29025,0
Neg_2274,1.33684,0
Neg_2679,0.86162,0
Neg_1439,0.16976,0
Neg_2281,0.80572,0
Neg_2841,-0.13075,0
Neg_2266,1.03867,0
Neg_571,0.29322,0
Neg_1009,0.32351,0
Neg_1655,0.45163,0
Neg_1487,0.47958,0
Neg_28,0.83367,0
Neg_2509,0.46095,0
Neg_2175,0.74282,0
Neg_2232,0.83367,0
Neg_201,-1.0113,0
Neg_1333,1.26696,0
Neg_2778,0.98509,0
Neg_1704,1.18543,0
Neg_2156,0.836,0
Neg_1706,1.02469,0
Neg_143,0.86861,0
Neg_2595,-0.80164,0
Neg_166,1.17844,0
Neg_2209,-0.05387,0
Neg_1608,0.7335,0
Neg_1581,0.39572,0
Neg_1609,1.26463,0
Neg_865,0.67293,0
Neg_666,0.1884,0
Neg_1267,0.7568,0
Neg_639,1.34383,0
Neg_1590,0.85697,0
Neg_1701,-0.71079,0
Neg_1093,-0.30779,0
Neg_752,0.90821,0
Neg_1210,0.74049,0
Neg_2603,-0.0795,0
Neg_463,0.25828,0
Neg_972,0.98043,0
Neg_1224,-1.57038,0
Neg_1027,0.16743,0
Neg_2430,0.95946,0
Neg_282,0.50521,0
Neg_421,0.28624,0
Neg_986,-0.14705,0
Neg_1349,1.1598,0
Neg_495,-0.43125,0
Neg_2223,0.31186,0
Neg_2245,0.35612,0
Neg_522,1.09457,0
Neg_490,1.32753,0
Neg_153,1.23667,0
Neg_1916,0.95946,0
Neg_2569,0.95015,0
Neg_1724,-0.25421,0
Neg_220,0.36544,0
Neg_573,-2.17605,0
Neg_2008,1.17378,0
Neg_2076,1.08759,0
Neg_1440,0.43067,0
Neg_1258,1.27861,0
Neg_2009,0.27226,0
Neg_486,0.82901,0
Neg_555,0.74515,0
Neg_232,-1.93379,0
Neg_1407,0.53549,0
Neg_637,-0.38932,0
Neg_2372,-0.18432,0
Neg_338,1.29724,0
Neg_192,1.24832,0
Neg_1926,-0.6642,0
Neg_1337,0.67992,0
Neg_2531,1.12952,0
Neg_765,0.98509,0
Neg_98,-0.05154,0
Neg_2026,1.25997,0
Neg_1650,1.39974,0
Neg_386,1.15048,0
Neg_14,0.91753,0
Neg_1660,-0.34273,0
Neg_2005,0.32351,0
Neg_2292,0.48191,0
Neg_117,1.03168,0
Neg_424,0.15345,0
Neg_2444,-1.14175,0
Neg_1668,0.92918,0
Neg_1025,1.07594,0
Neg_164,0.58441,0
Neg_2016,0.76146,0
Neg_2102,0.52152,0
Neg_247,-0.12609,0
Neg_488,0.82901,0
Neg_679,0.96878,0
Neg_818,-1.02994,0
Neg_2499,0.33283,0
Neg_1976,0.55646,0
Neg_2906,0.9152,0
Neg_1983,0.94316,0
Neg_2100,1.21571,0
Neg_2451,-0.33574,0
Neg_888,0.51453,0
Neg_402,1.31122,0
Neg_569,0.78475,0
Neg_1480,0.74282,0
Neg_2632,0.6147,0
Neg_1799,1.03634,0
Neg_1198,0.91986,0
Neg_105,-0.44523,0
Neg_536,-1.4772,0
Neg_382,-0.51744,0
Neg_2073,0.69623,0
Neg_530,0.72185,0
Neg_1566,-0.8692,0
Neg_1996,0.5122,0
Neg_827,0.28624,0
Neg_800,0.95015,0
Neg_1849,0.3468,0
Neg_6,0.57742,0
Neg_174,-0.98102,0
Neg_2072,-0.15404,0
Neg_1934,-1.51214,0
Neg_615,-0.61761,0
Neg_425,0.96179,0
Neg_1646,0.98043,0
Neg_738,-1.45158,0
Neg_1286,-0.43591,0
Neg_963,0.89191,0
Neg_2190,-1.03925,0
Neg_212,0.94083,0
Neg_730,0.79407,0
Neg_319,1.06662,0
Neg_1401,1.07827,0
Neg_1035,0.46095,0
Neg_1190,1.01071,0
Neg_1508,0.78941,0
Neg_1653,-0.182,0
Neg_2304,0.74748,0
Neg_1355,-1.83362,0
Neg_1434,0.64964,0
Neg_2485,-0.66886,0
Neg_367,-0.26819,0
Neg_1625,1.01304,0
Neg_2700,-1.87322,0
Neg_150,1.08526,0
Neg_30,1.29957,0
Neg_452,1.20406,0
Neg_905,-0.19364,0
Neg_2519,-0.9321,0
Neg_1361,0.22101,0
Neg_2014,0.46561,0
Neg_2510,-0.27751,0
Neg_2920,0.12783,0
Neg_1963,0.37942,0
Neg_311,0.60305,0
Neg_134,1.06196,0
Neg_194,0.18607,0
Neg_947,1.43002,0
Neg_1215,0.76378,0
Neg_882,0.75447,0
Neg_1465,-1.60998,0
Neg_1711,0.88958,0
Neg_956,1.06662,0
Neg_99,0.90588,0
Neg_2313,0.63799,0
Neg_1819,0.77543,0
Neg_1891,-0.21927,0
Neg_119,0.69856,0
Neg_2288,1.00372,0
Neg_2253,1.29957,0
Neg_2736,0.45862,0
Neg_2730,0.57044,0
Neg_2856,0.89191,0
Neg_1186,0.15112,0
Neg_850,-0.48483,0
Neg_1774,-1.28152,0
Neg_1923,-0.00262,0
Neg_1266,-0.71545,0
Neg_652,0.95946,0
Neg_1259,-1.55175,0
Neg_2822,-0.40097,0
Neg_804,1.58843,0
Neg_1565,0.90123,0
Neg_1331,-0.8692,0
Neg_1375,0.21868,0
Neg_1537,-0.92511,0
Neg_304,1.39042,0
Neg_1554,0.88259,0
Neg_466,-0.35205,0
Neg_1562,-0.41495,0
Neg_2565,0.98742,0
Neg_394,-0.03291,0
Neg_2558,1.12486,0
Neg_544,1.09923,0
Neg_179,0.57975,0
Neg_1057,-0.01893,0
Neg_2837,0.55879,0
Neg_1053,0.49822,0
Neg_2283,-0.5058,0
Neg_1612,-0.11677,0
Neg_700,1.23202,0
Neg_2176,-0.75738,0
Neg_1761,-0.78534,0
Neg_2213,1.12952,0
Neg_1829,0.80339,0
Neg_1338,0.74515,0
Neg_1346,0.84765,0
Neg_441,0.13249,0
Neg_1743,1.16912,0
Neg_2367,1.0177,0
Neg_337,0.25362,0
Neg_1371,0.836,0
Neg_2743,-1.99435,0
Neg_500,-0.76903,0
Neg_408,-1.83362,0
Neg_2761,1.03401,0
Neg_2584,0.25595,0
Neg_142,1.27395,0
Neg_225,-0.84591,0
Neg_1476,0.60072,0
Neg_1498,0.08357,0
Neg_1385,0.28391,0
Neg_2698,1.32287,0
Neg_295,1.20639,0
Neg_2362,0.83367,0
Neg_867,0.90821,0
Neg_1314,0.50288,0
Neg_1398,0.10919,0
Neg_817,0.82202,0
Neg_1403,1.25531,0
Neg_959,0.21868,0
Neg_108,0.34913,0
Neg_2110,-0.4662,0
Neg_2117,1.05497,0
Neg_2310,-0.99732,0
Neg_1813,-0.02359,0
Neg_869,0.22334,0
Neg_1682,0.21169,0
Neg_902,1.10389,0
Neg_1135,-1.28851,0
Neg_485,-1.11846,0
Neg_1645,1.35781,0
Neg_221,0.9152,0
Neg_838,0.67293,0
Neg_2064,1.25065,0
Neg_1339,0.91054,0
Neg_2271,0.69856,0
Neg_1951,-0.24023,0
Neg_1856,0.0859,0
Neg_1003,1.02935,0
Neg_1901,0.31652,0
Neg_1563,0.32118,0
Neg_2201,0.40737,0
Neg_2575,1.25298,0
Neg_1221,0.33516,0
Neg_340,0.52152,0
Neg_1074,-1.17902,0
Neg_1374,0.12783,0
Neg_2571,0.47958,0
Neg_1183,0.71952,0
Neg_2870,1.01071,0
Neg_1083,1.15048,0
Neg_167,-0.57568,0
Neg_344,-1.94077,0
Neg_1326,0.43998,0
Neg_1370,-1.07653,0
Neg_2695,0.1884,0
Neg_1058,-0.46852,0
Neg_1678,-0.82261,0
Neg_610,0.71021,0
Neg_897,0.77077,0
Neg_132,0.96878,0
Neg_677,0.05328,0
Neg_813,-0.24489,0
Neg_1019,0.94083,0
Neg_828,1.05963,0
Neg_1816,1.44633,0
Neg_253,-0.18898,0
Neg_1690,0.31652,0
Neg_467,0.50521,0
Neg_1677,0.7964,0
Neg_1184,1.19474,0
Neg_2363,0.32118,0
Neg_2801,0.7335,0
Neg_1607,0.90123,0
Neg_2193,0.8756,0
Neg_427,0.3864,0
Neg_792,0.64964,0
Neg_1150,0.64498,0
Neg_1620,-2.23662,0
Neg_329,-0.62227,0
Neg_412,1.29025,0
Neg_2107,1.09923,0
Neg_1347,1.46497,0
Neg_2649,-0.59432,0
Neg_1559,1.16912,0
Neg_176,1.28559,0
Neg_826,-0.84823,0
Neg_1461,-0.4033,0
Neg_281,-0.56171,0
Neg_2733,0.61703,0
Neg_2492,1.23202,0
Neg_623,0.98742,0
Neg_2280,0.16743,0
Neg_751,0.71719,0
Neg_2711,1.20639,0
Neg_844,0.35845,0
Neg_2577,0.64731,0
Neg_1087,1.16912,0
Neg_388,0.12084,0
Neg_670,0.84532,0
Neg_1159,1.10855,0
Neg_2772,0.85697,0
Neg_1736,1.06196,0
Neg_339,1.26929,0
Neg_2366,0.94782,0
Neg_331,0.08357,0
Neg_1388,0.88958,0
Neg_2112,0.71487,0
Neg_1610,0.67526,0
Neg_2146,0.42601,0
Neg_525,-0.19597,0
Neg_2300,0.60538,0
Neg_714,0.92685,0
Neg_236,0.74515,0
Neg_1515,0.02999,0
Neg_985,1.041,0
Neg_198,0.82202,0
Neg_2591,-0.52676,0
Neg_1102,0.43299,0
Neg_1654,0.53083,0
Neg_2167,1.04798,0
Neg_1270,0.2676,0
Neg_590,0.85464,0
Neg_1115,1.25531,0
Neg_2846,-1.7847,0
Neg_1838,0.89424,0
Neg_548,0.4726,0
Neg_2526,0.44231,0
Neg_1922,0.25129,0
Neg_2471,1.03168,0
Neg_1459,0.95946,0
Neg_2356,-1.27919,0
Neg_801,1.20406,0
Neg_553,0.87793,0
Neg_1811,1.11787,0
Neg_1158,1.0969,0
Neg_391,-0.84591,0
Neg_269,-0.52909,0
Neg_2109,1.11554,0
Neg_1279,1.15514,0
Neg_197,0.0626,0
Neg_2312,-0.66653,0
Neg_1754,1.55116,0
Neg_61,-0.98568,0
Neg_587,0.94083,0
Neg_35,0.01601,0
Neg_1452,-0.34972,0
Neg_341,0.31652,0
Neg_709,0.74748,0
Neg_1623,0.71719,0
Neg_1835,-0.9484,0
Neg_1499,1.18077,0
Neg_2701,0.10453,0
Neg_185,0.54481,0
Neg_532,0.35379,0
Neg_1049,0.33516,0
Neg_2203,1.19474,0
Neg_351,0.79407,0
Neg_1511,0.71021,0
Neg_432,-1.29317,0
Neg_1708,0.76146,0
Neg_1616,0.55879,0
Neg_316,0.0859,0
Neg_1845,-0.44523,0
Neg_1042,0.53316,0
Neg_2467,0.48657,0
Neg_76,-0.32875,0
Neg_383,-1.13709,0
Neg_1783,0.59839,0
Neg_2387,-2.10617,0
Neg_161,0.88725,0
Neg_297,0.65663,0
Neg_1854,0.6147,0
Neg_1749,0.98276,0
Neg_1467,0.81037,0
Neg_1234,-1.26988,0
Neg_969,-0.14472,0
Neg_2061,0.68691,0
Neg_241,0.65663,0
Neg_350,1.18776,0
Neg_124,-0.40097,0
Neg_2482,1.02469,0
Neg_1086,1.12486,0
Neg_2791,0.23033,0
Neg_1879,1.10622,0
Neg_1827,0.78475,0
Neg_622,0.61936,0
Neg_658,-1.09749,0
Neg_791,0.49589,0
Neg_1472,0.76844,0
Neg_196,1.00838,0
Neg_1282,-0.10745,0
Neg_944,-0.28682,0
Neg_2374,0.00902,0
Neg_1523,1.05963,0
Neg_883,0.43299,0
Neg_498,-0.09347,0
Neg_547,1.12486,0
Neg_1867,0.08124,0
Neg_2901,0.39572,0
Neg_1209,0.69856,0
Neg_663,-0.00029,0
Neg_52,1.09225,0
Neg_2436,0.04863,0
Neg_942,-0.62693,0
Neg_2853,0.55646,0
Neg_2596,0.85929,0
Neg_2788,0.83833,0
Neg_1613,0.86162,0
Neg_376,0.68691,0
Neg_1539,0.6147,0
Neg_2129,1.10389,0
Neg_1776,1.35082,0
Neg_2748,-2.07356,0
Neg_2084,0.1255,0
Neg_934,-1.50516,0
Neg_2877,1.24366,0
Neg_1288,-1.75441,0
Neg_2819,0.46328,0
Neg_1930,0.37942,0
Neg_2505,0.86861,0
Neg_1975,0.1255,0
Neg_2331,-1.83362,0
Neg_1728,1.1598,0
Neg_1310,0.56345,0
Neg_852,1.52786,0
Neg_2633,0.36311,0
Neg_1747,1.02935,0
Neg_812,1.06429,0
Neg_2030,0.68225,0
Neg_1551,0.29089,0
Neg_1679,1.33218,0
Neg_1249,1.37645,0
Neg_243,-1.44925,0
Neg_2817,0.94549,0
Neg_554,0.64964,0
Neg_756,1.02935,0
Neg_276,-0.12376,0
Neg_2656,0.02533,0
Neg_480,-0.02825,0
Neg_1664,0.51919,0
Neg_149,0.72651,0
Neg_2104,0.46561,0
Neg_657,-0.54307,0
Neg_946,1.03634,0
Neg_2273,-0.7504,0
Neg_550,-0.81329,0
Neg_2142,0.91753,0
Neg_987,1.239,0
Neg_207,0.59839,0
Neg_1126,0.98509,0
Neg_2865,0.16277,0
Neg_2504,-1.24425,0
Neg_2,0.35845,0
Neg_2607,0.99674,0
Neg_137,0.64731,0
Neg_1020,-0.52443,0
Neg_1755,0.74748,0
Neg_1942,0.26061,0
Neg_1684,-1.99901,0
Neg_1807,-0.39631,0
Neg_2548,1.00605,0
Neg_1931,0.631,0
Neg_368,-1.45158,0
NP01383,1.33451,1
NP06615,0.73117,1
NP07289,-0.98568,1
NP10706,-0.14006,1
NP06413,-1.5401,1
NP07002,0.06493,1
NP06013,-1.50516,1
NP07905,-2.11782,1
NP06037,-1.14641,1
NP06312,-1.07653,1
NP09289,0.38407,1
NP01011,-0.78767,1
NP01453,-1.07187,1
NP06668,-1.75441,1
NP02209,0.57044,1
NP01806,0.25828,1
NP09844,-2.46957,1
NP02902,-1.0113,1
NP01105,-0.98568,1
NP06071,-1.45158,1
NP07560,-0.17501,1
NP00803,-1.99202,1
NP02175,0.51453,1
NP11065,0.8127,1
NP06911,0.29788,1
NP04654,1.02003,1
NP00357,1.18543,1
NP05821,-1.0113,1
NP09379,0.46794,1
NP01973,-0.80164,1
NP10650,-1.19533,1
NP09728,-0.65954,1
NP11120,-0.14938,1
NP08528,0.51686,1
NP10951,-1.99202,1
NP03962,0.96412,1
NP05936,0.3701,1
NP08204,-0.20995,1
NP08996,0.31885,1
NP07496,0.97577,1
NP09370,-0.69449,1
NP07908,-0.98568,1
NP06403,0.29788,1
NP06054,-0.14006,1
NP04810,0.43998,1
NP11371,1.22969,1
NP07837,-1.99202,1
NP09481,0.64032,1
NP02239,-0.25654,1
NP07453,-1.40033,1
NP04764,0.25828,1
NP04158,-1.0113,1
NP06987,0.10919,1
NP01433,0.90588,1
NP04534,-1.04391,1
NP07086,-2.36707,1
NP05516,0.42135,1
NP05063,0.92219,1
NP07269,0.74748,1
NP02755,-0.39398,1
NP05160,1.17844,1
NP06035,-1.14641,1
NP09486,0.28158,1
NP11162,0.70089,1
NP04918,0.72651,1
NP02297,-1.90117,1
NP04799,0.92452,1
NP06246,0.28857,1
NP06774,-1.44226,1
NP05423,0.12783,1
NP05932,-0.98568,1
NP06294,-0.37302,1
NP02530,-0.75272,1
NP10595,0.4493,1
NP03760,0.07658,1
NP09525,-0.15404,1
NP08660,-0.32642,1
NP07479,0.04397,1
NP07037,-1.40965,1
NP07434,-0.8692,1
NP09477,-0.73642,1
NP06784,-0.13308,1
NP07355,-0.63625,1
NP06870,-1.14641,1
NP09352,0.22567,1
NP07707,0.84532,1
NP09784,0.4726,1
NP01353,0.98975,1
NP09887,0.83367,1
NP04674,1.31355,1
NP09161,0.37243,1
NP05120,0.01601,1
NP05410,-0.69449,1
NP09361,-0.21461,1
NP09284,0.228,1
NP08168,-0.46387,1
NP00761,-1.40965,1
NP02104,0.02999,1
NP03207,-1.15806,1
NP11365,1.3019,1
NP02019,-0.05387,1
NP02207,-1.18368,1
NP05328,1.15514,1
NP04642,1.22037,1
NP07101,0.61703,1
NP07414,-0.57801,1
NP00909,-0.04688,1
NP08937,-0.44523,1
NP07140,-1.93379,1
NP07351,-1.13709,1
NP07928,-0.4429,1
NP09752,-0.98568,1
NP10729,-0.96005,1
NP10907,-0.50813,1
NP10303,0.00902,1
NP03765,-0.02359,1
NP09802,-0.15171,1
NP03485,-1.14175,1
NP02446,0.12317,1
NP07268,-0.62693,1
NP07668,-0.93909,1
NP04708,-0.69682,1
NP05887,-1.14641,1
NP09362,0.12783,1
NP01350,1.13418,1
NP02533,-0.03757,1
NP05110,0.58674,1
NP04072,-0.23557,1
NP06286,-0.79932,1
NP05525,0.36311,1
NP08523,-0.14472,1
NP09921,-0.0166,1
NP07040,-0.98568,1
NP01821,0.21635,1
NP09789,-1.40965,1
NP00034,0.76378,1
NP07665,-0.17035,1
NP06185,-1.99202,1
NP07813,0.42601,1
NP01054,-0.01893,1
NP09908,0.43765,1
NP05451,0.92918,1
NP08483,-1.57038,1
NP00352,0.8756,1
NP03774,0.29788,1
NP06815,0.23033,1
NP04705,-0.9717,1
NP03766,0.25362,1
NP11075,0.00669,1
NP04789,0.91986,1
NP09791,-0.98568,1
NP06287,-1.14641,1
NP08651,-1.0113,1
NP06344,-0.7667,1
NP07954,-0.57335,1
NP10623,-0.9717,1
NP04197,0.87327,1
NP08666,-0.54773,1
NP02281,0.26061,1
NP02028,-0.02126,1
NP05644,0.96412,1
NP02242,-0.31944,1
NP07290,-1.40033,1
NP04798,0.09522,1
NP06231,-0.62227,1
NP07262,-0.62227,1
NP07626,-0.17035,1
NP08057,-1.64027,1
NP06826,-0.80164,1
NP07336,-0.45688,1
NP04359,0.50754,1
NP05295,-1.24425,1
NP04666,1.43468,1
NP06429,-1.05323,1
NP07720,1.19008,1
NP01893,-1.10215,1
NP07432,0.1255,1
NP08838,-1.40965,1
NP07048,-1.57038,1
NP07092,-0.70613,1
NP11347,1.08759,1
NP03368,0.20004,1
NP06836,-0.4662,1
NP09588,0.06493,1
NP07359,-0.50813,1
NP05728,-1.26289,1
NP02023,-0.17967,1
NP03799,-1.87555,1
NP01356,1.2227,1
NP08565,1.03634,1
NP06625,-0.58966,1
NP05092,0.61237,1
NP06869,-0.96005,1
NP00041,1.1598,1
NP06243,0.88259,1
NP11322,1.33917,1
NP06806,1.46497,1
NP06903,-0.49182,1
NP10783,-1.6985,1
NP02526,-0.13541,1
NP09356,0.22567,1
NP02520,-0.80164,1
NP01819,0.41902,1
NP06169,-0.04688,1
NP01411,-0.34273,1
NP01226,0.35612,1
NP01741,-2.25759,1
NP07230,-0.99965,1
NP01768,1.13884,1
NP10810,-0.43824,1
NP02079,-0.00262,1
NP02177,0.13948,1
NP04276,0.90821,1
NP08176,-1.16039,1
NP04628,1.39974,1
NP04221,-0.23324,1
NP01529,0.78009,1
NP09265,-1.67521,1
NP10292,0.00669,1
NP02816,-0.98568,1
NP01352,1.4836,1
NP08544,-0.76204,1
NP11369,1.22037,1
NP06971,-0.65023,1
NP03791,0.79407,1
NP07383,-0.91812,1
NP07439,-0.20296,1
NP01250,1.09457,1
NP01533,0.33283,1
NP05506,0.1255,1
NP08518,-1.64027,1
NP07575,-2.71184,1
NP02125,-0.08649,1
NP09051,0.74748,1
NP08487,-1.72879,1
NP01898,-1.50516,1
NP03523,-0.98568,1
NP07577,0.38873,1
NP01295,-1.75907,1
NP02584,0.17442,1
NP06557,-2.25759,1
NP08704,-1.57038,1
NP03762,0.46561,1
NP01775,0.51919,1
NP06703,0.90821,1
NP08253,0.5285,1
NP06706,0.03232,1
NP09779,0.06493,1
NP06981,-0.56869,1
NP04814,0.64265,1
NP07571,0.58674,1
NP06573,-2.59769,1
NP01420,-0.29614,1
NP08587,-1.11846,1
NP03846,-0.98568,1
NP09154,1.32986,1
NP04206,1.0177,1
NP05003,0.74748,1
NP07241,-0.13075,1
NP07494,0.06726,1
NP01247,0.59606,1
NP07861,0.20004,1
NP02789,-1.99202,1
NP06857,-1.57038,1
NP01386,1.20173,1
NP06420,-1.15806,1
NP08245,0.73117,1
NP06575,-2.32281,1
NP07273,-0.96005,1
NP06252,-1.57038,1
NP09210,-0.90414,1
NP07421,-0.78534,1
NP08446,-0.98568,1
NP06432,-0.78301,1
NP09755,-2.83996,1
NP04054,-1.4376,1
NP00885,-1.40965,1
NP03057,-0.48949,1
NP04287,0.94083,1
NP07623,0.5518,1
NP07387,-0.44523,1
NP01494,1.05031,1
NP05413,0.81969,1
NP04195,0.17442,1
NP03592,-1.01363,1
NP09722,-2.7165,1
NP02008,-0.53608,1
NP02984,-0.45688,1
NP05732,-1.78237,1
NP08167,-0.59898,1
NP06962,-1.57038,1
NP01695,0.77543,1
NP05218,0.2676,1
NP04802,-0.0958,1
NP06862,-0.65256,1
NP03744,-1.50516,1
NP08202,0.00204,1
NP05004,0.57277,1
NP10833,-0.78767,1
NP05208,-1.0509,1
NP01752,-1.57038,1
NP02251,-0.78534,1
NP09152,1.3415,1
NP01292,-0.73409,1
NP06275,-2.17605,1
NP09386,-0.14938,1
NP07274,-0.55472,1
NP07232,-1.50516,1
NP08056,-0.78534,1
NP02561,0.89191,1
NP07940,-2.22264,1
NP02883,-0.33574,1
NP08546,-0.70148,1
NP05089,0.23965,1
NP03759,0.62634,1
NP06758,-2.89121,1
NP11314,1.36247,1
NP03367,-1.15806,1
NP09774,-0.78767,1
NP01528,-0.3241,1
NP01731,-1.14641,1
NP01535,-0.11444,1
NP04211,0.78708,1
NP05642,-1.40965,1
NP05184,0.00669,1
NP04629,1.27861,1
NP06902,-0.41728,1
NP06823,0.62401,1
NP09803,0.08823,1
NP01323,0.62401,1
NP03420,-1.79169,1
NP03500,-0.78534,1
NP04372,0.8127,1
NP00804,-1.40965,1
NP00052,0.57044,1
NP04822,0.31419,1
NP04668,1.02003,1
NP04716,-0.29381,1
NP01901,-1.26988,1
NP06751,0.16743,1
NP01483,-0.38233,1
NP01036,-1.0113,1
NP01104,-1.37004,1
NP06288,-0.35671,1
NP04658,1.27395,1
NP07081,-1.14641,1
NP05991,-0.02825,1
NP01733,-2.41599,1
NP09655,-1.79169,1
NP08571,-0.94607,1
NP10815,-1.1534,1
NP06996,0.228,1
NP00805,-2.25759,1
NP06921,-0.65954,1
NP06419,-1.56106,1
NP02694,-1.40965,1
NP06307,-2.08054,1
NP06406,0.49822,1
NP05169,-0.25654,1
NP05236,-0.02825,1
NP05768,-0.24489,1
NP06636,-0.6479,1
NP08573,-0.31944,1
NP08547,0.98276,1
NP11283,1.32753,1
NP08606,-0.56171,1
NP08081,0.68691,1
NP04273,-1.78703,1
NP09580,-0.52909,1
NP01484,1.00372,1
NP01249,1.05264,1
NP09891,0.55413,1
NP07407,-2.02697,1
NP04362,0.31419,1
NP05197,0.58907,1
NP06313,-1.11846,1
NP00714,-1.25124,1
NP07718,-2.26458,1
NP02640,-2.32281,1
NP08455,-1.57737,1
NP08580,-1.6985,1
NP09912,0.07192,1
NP10736,-1.11846,1
NP08878,-2.08054,1
NP06311,-1.07653,1
NP07012,-1.34908,1
NP08430,-0.73642,1
NP10370,-0.98568,1
NP02602,-1.7847,1
NP02971,-1.0113,1
NP02108,0.02067,1
NP06879,0.13482,1
NP01248,1.00838,1
NP11334,1.01537,1
NP04384,0.4889,1
NP05921,-1.6985,1
NP02026,-0.10745,1
NP04052,-2.01998,1
NP10757,-0.98568,1
NP00032,0.99906,1
NP06350,-1.58203,1
NP04300,0.71952,1
NP07879,-1.02295,1
NP07628,0.81037,1
NP10725,-0.49182,1
NP04981,0.91753,1
NP07459,-0.7667,1
NP04344,0.26061,1
NP00953,-0.33807,1
NP06977,-0.78767,1
NP01426,-0.13541,1
NP04701,0.66362,1
NP07826,-1.99202,1
NP06985,-1.33044,1
NP05220,-0.38233,1
NP08261,-1.0113,1
NP07074,-0.04455,1
NP02467,-1.14641,1
NP04788,0.09289,1
NP06026,-1.52146,1
NP07663,0.33516,1
NP05437,-0.90647,1
NP07412,-0.585,1
NP11344,1.31355,1
NP03637,-0.39398,1
NP04728,-0.35205,1
