,GAAC_alphatic,GAAC_aromatic,GAAC_postivecharge,GAAC_negativecharge,GAAC_uncharge,y
Neg_1183,-0.54354,-0.98844,0.95425,0.56076,0.09722,0
Neg_2870,-0.63832,0.63458,0.35494,1.09822,-0.80538,0
Neg_1083,0.65763,0.60447,-0.52263,0.70394,-1.25335,0
Neg_167,-0.44689,-0.916,-0.98097,2.44439,-0.2355,0
Neg_344,4.24446,-1.47323,-1.99951,-1.44384,-1.09671,0
Neg_1326,0.45991,0.32231,-0.90552,1.34032,-1.11927,0
Neg_1370,2.25919,0.68142,-1.01492,-1.44384,-0.97488,0
Neg_2695,1.04355,-0.69444,-0.75395,0.21659,-0.34078,0
Neg_1058,0.47564,0.73039,-0.65689,0.83411,-1.15209,0
Neg_1678,2.25919,0.95075,-1.26107,-0.81741,-1.4622,0
Neg_610,-0.83976,0.49749,-0.19844,-0.22153,0.87931,0
Neg_897,0.31975,-0.65501,0.61775,0.30067,-0.58009,0
Neg_132,-0.78168,-0.20579,-0.55159,0.76711,0.70685,0
Neg_677,-0.03121,-0.43066,-0.09386,0.57692,-0.09456,0
Neg_813,1.32495,-0.89609,-0.24132,-0.39978,-0.37153,0
Neg_1019,0.99905,0.78164,-0.96913,-0.86111,-0.20423,0
Neg_828,-0.64734,0.14276,-0.19443,0.36587,0.43293,0
Neg_1816,-0.14315,0.60447,-0.52263,-0.19097,0.27823,0
Neg_253,-0.98252,-1.08384,2.27099,0.66944,-0.34078,0
Neg_1690,1.09139,0.14276,-0.89185,-1.13062,0.24342,0
Neg_467,-0.64734,-0.75502,1.11835,2.31478,-1.40805,0
Neg_1677,1.51958,-0.46324,-0.46109,-1.18283,-0.08146,0
Neg_1184,-0.36188,-0.57546,0.25683,-0.05176,0.59537,0
Neg_2363,-0.96097,-0.78558,-0.27125,1.22185,0.70482,0
Neg_2801,0.50062,-0.52265,-0.262,-0.70686,0.51574,0
Neg_1607,0.2957,0.17015,-0.99823,0.04262,0.21451,0
Neg_2193,0.42084,-0.6913,-0.80848,-0.23138,0.69144,0
Neg_427,-0.33258,-1.21259,1.09717,-0.83761,1.00584,0
Neg_792,0.235,0.14276,-0.03034,-0.39978,-0.00024,0
Neg_1150,0.30947,0.28328,-0.71527,-0.62675,0.46589,0
Neg_1620,0.85783,-1.47323,-1.99951,4.19409,-1.94952,0
Neg_329,0.54641,-1.47323,0.46196,-0.39978,0.32464,0
Neg_412,-0.42676,-0.29491,0.00043,0.64428,0.12159,0
Neg_2107,0.65763,-0.05258,-0.86345,-0.34241,0.18183,0
Neg_1347,-0.53349,0.61191,0.22375,-0.63554,0.53424,0
Neg_2649,0.50062,1.37851,-1.13076,-1.44384,0.51574,0
Neg_1559,-0.95077,2.46315,0.27261,0.64428,-1.1748,0
Neg_176,0.98315,0.69456,-0.37854,-0.6799,-0.66585,0
Neg_826,-0.75115,1.22008,-0.35853,0.64428,-0.21683,0
Neg_1461,0.39071,-0.66524,0.95425,-1.44384,0.48708,0
Neg_281,0.05098,-0.00415,-0.65689,-0.30487,0.61998,0
Neg_2733,0.94206,-0.67848,-0.54684,0.40466,-0.5275,0
Neg_2492,-0.03121,0.09063,0.22375,-0.77025,0.42944,0
Neg_623,-1.71134,0.14276,1.13886,-0.03436,0.9744,0
Neg_2280,0.43046,-0.09792,-0.42836,-0.64414,0.39376,0
Neg_751,0.53172,-0.25362,1.62303,-0.26189,-1.26911,0
Neg_2711,-0.93532,0.26439,1.33538,0.44221,-0.40896,0
Neg_844,0.01701,0.46595,-1.40876,-0.44154,0.9744,0
Neg_2577,0.51957,-0.916,1.56537,0.28426,-1.24374,0
Neg_1087,0.31365,1.02572,-0.17244,-0.53971,-0.4122,0
Neg_388,1.23336,-0.52265,-0.84117,0.27579,-0.63089,0
Neg_670,0.88427,0.05129,1.62303,-0.49828,-1.6369,0
Neg_1159,0.74105,0.74875,0.40042,-0.34758,-1.21854,0
Neg_2772,-0.77233,-0.64875,-0.19108,-0.42109,1.65068,0
Neg_1736,0.39071,-0.0368,-0.35853,0.22666,-0.32512,0
Neg_339,-0.36901,0.30258,0.11032,-0.61777,0.61025,0
Neg_2366,-0.26751,-0.00415,-0.32124,0.83411,-0.1553,0
Neg_331,-0.677,-1.14344,-0.19108,0.09029,1.45177,0
Neg_1388,0.65763,-0.1907,-0.12411,0.14711,-0.60359,0
Neg_2112,0.41666,0.09787,-0.15341,-0.7478,0.18927,0
Neg_1610,-0.93532,0.09063,1.81179,0.98108,-1.03776,0
Neg_2146,-0.54354,-0.82684,-1.40876,0.18489,1.85157,0
Neg_525,-1.01066,-0.96824,0.30812,3.51545,-1.29976,0
Neg_2300,-1.36454,1.95462,1.13327,0.07479,-0.5614,0
Neg_714,0.5623,-0.81365,0.86383,-0.54893,-0.23893,0
Neg_236,0.30312,-0.71574,-1.07646,-0.6608,1.33989,0
Neg_1515,1.4665,0.48554,0.23819,0.45445,-2.33346,0
Neg_985,-0.27661,-0.0881,-0.10066,-0.54893,0.83516,0
Neg_198,0.90029,0.58348,-1.19394,-0.30487,-0.26605,0
Neg_2591,-0.59849,-0.52265,-0.262,1.5041,-0.05757,0
Neg_1102,0.13971,-0.74966,-0.01564,-0.13487,0.42162,0
Neg_1654,-1.12188,-0.31896,0.63778,1.68834,-0.37153,0
Neg_2167,0.04165,-0.40775,-0.70115,0.2083,0.50314,0
Neg_1270,0.51957,0.19848,0.54684,-0.14777,-0.90766,0
Neg_590,-0.49437,-1.30313,0.02148,0.13874,1.17958,0
Neg_1115,-0.23212,0.92083,0.18846,-0.05176,-0.39732,0
Neg_2846,-0.75115,-0.57546,-1.99951,-0.7478,3.03197,0
Neg_1838,-0.60447,0.45893,0.56898,-0.62675,0.46589,0
Neg_548,-0.64188,-1.47323,-0.05625,0.20468,1.43607,0
Neg_2526,1.13032,-0.7999,-0.46109,0.12225,-0.48756,0
Neg_1922,-0.71122,-0.23016,-0.6741,-1.28322,2.3239,0
Neg_2471,-0.02451,0.32231,0.29786,0.50507,-0.75829,0
Neg_1459,0.13735,1.26573,-0.4976,-0.38208,-0.28107,0
Neg_2356,-1.74471,-1.47323,-1.15558,0.34598,3.20214,0
Neg_801,-0.10502,0.01084,0.26102,0.47382,-0.43783,0
Neg_553,0.24698,1.63444,-1.14746,-1.20291,0.44959,0
Neg_1811,-0.71871,-0.21074,-0.61493,0.12225,1.1876,0
Neg_1158,0.63801,0.66558,-0.04482,-0.33837,-0.77422,0
Neg_391,1.32495,-0.46324,1.69269,-0.6608,-1.70586,0
Neg_269,0.93568,-0.12658,-0.15341,0.64428,-1.29976,0
Neg_2109,-0.10502,0.34063,1.16523,0.21813,-1.03455,0
Neg_1279,0.35178,0.37842,-0.76878,0.25276,-0.28451,0
Neg_197,0.39071,-1.47323,0.21581,-0.19097,0.48708,0
Neg_2312,0.05098,-1.22839,2.25211,-1.06418,0.02929,0
Neg_1754,0.18563,0.30041,-0.37854,-0.22153,0.0473,0
Neg_61,0.05098,-1.47323,0.68573,-0.30487,0.61998,0
Neg_587,-1.57878,0.27378,1.99206,0.24923,-0.02658,0
Neg_35,-1.01066,0.25818,0.11032,1.68834,-0.48756,0
Neg_1452,1.32495,-1.47323,-1.43148,-0.48009,0.82445,0
Neg_341,-0.677,1.9896,-1.47205,0.34598,0.20861,0
Neg_709,0.02739,0.32231,1.28245,-0.05176,-1.02902,0
Neg_1623,-0.05518,-0.73869,-0.82472,-0.16249,1.17376,0
Neg_1835,2.30836,0.22781,-1.99951,-0.78444,-0.6158,0
Neg_1499,-0.72383,1.07833,-0.9631,0.09478,0.66662,0
Neg_2701,0.52742,-1.07909,0.52199,0.69521,-0.78471,0
Neg_185,0.17407,-0.77063,0.78302,0.55349,-0.66412,0
Neg_532,0.96562,-1.47323,1.40867,0.00178,-1.04985,0
Neg_1049,1.74961,0.41559,-1.4241,-0.95571,-0.39263,0
Neg_2203,0.43519,0.45056,-0.59296,0.94259,-1.0677,0
Neg_351,-0.00968,0.34063,1.01453,0.47382,-1.23346,0
Neg_1511,0.00743,0.18419,-0.29542,0.96553,-0.67499,0
Neg_432,-1.7215,-1.47323,3.13746,2.36925,-1.22913,0
Neg_1708,-0.16984,-0.82684,0.65887,-0.19097,0.38961,0
Neg_1616,-1.36999,-0.8517,-1.14746,-0.48009,3.07362,0
Neg_316,-0.09673,2.74239,-0.07314,-0.35439,-1.22913,0
Neg_1845,-1.59456,-0.46324,3.53879,0.9053,-1.09671,0
Neg_1042,-1.16232,-1.26336,0.49392,0.50869,1.25287,0
Neg_2467,0.35545,-0.55852,-0.60623,-0.49828,0.75373,0
Neg_76,0.65763,-1.08847,0.63778,0.34598,-0.71962,0
Neg_383,-1.37944,-0.62271,4.21893,-0.12503,-0.87228,0
Neg_1783,0.00291,-0.86343,0.78706,-0.97106,0.75373,0
Neg_2387,-2.55117,-1.12941,-1.05682,-1.44384,5.16327,0
Neg_161,0.5363,-1.26336,-0.27329,-0.14215,0.49341,0
Neg_297,0.74105,0.54675,-0.15341,-0.26927,-0.79213,0
Neg_1854,-0.04894,-0.99794,-0.69638,0.03013,1.08906,0
Neg_1749,0.71566,0.98588,-0.39421,-0.62675,-0.5935,0
Neg_1467,0.56452,-0.72161,0.06125,-0.27838,0.02243,0
Neg_1234,0.39071,-0.39591,-0.03034,2.73241,-2.2744,0
Neg_969,1.8745,-0.99794,0.17237,-1.44384,-0.34423,0
Neg_2061,-1.64765,1.09766,-0.32124,-0.02012,1.28451,0
Neg_241,-0.23212,-0.49385,-0.20935,1.21377,-0.26605,0
Neg_350,0.15714,-0.46324,-1.07646,0.59208,0.36525,0
Neg_124,0.90029,-1.47323,0.01442,1.4036,-1.15209,0
Neg_2482,0.00482,-0.59498,0.08739,0.32652,0.04214,0
Neg_1086,0.51256,0.28328,-0.71527,-0.08202,-0.16974,0
Neg_2791,-0.23212,-1.02435,-0.35853,-0.7478,1.6783,0
Neg_1879,-0.64948,-0.64025,0.28433,0.62275,0.39162,0
Neg_1827,0.51957,0.19848,1.56537,0.06825,-1.74787,0
Neg_622,-1.0912,0.19848,-0.98097,0.71629,1.10883,0
Neg_658,0.77539,-1.47323,0.17237,-0.70686,0.51574,0
Neg_791,0.21275,1.60484,-1.64787,0.64428,-0.60359,0
Neg_1472,0.64373,-0.63157,0.00043,-0.00826,-0.28451,0
Neg_196,-0.50292,-0.06803,0.78302,0.00877,0.04214,0
Neg_1282,0.72607,0.18419,-0.48476,-0.80134,0.07473,0
Neg_944,1.26267,0.89688,-1.21184,-1.44384,0.06474,0
Neg_2374,-0.49797,-1.47323,0.88221,0.38963,0.52274,0
Neg_1523,-0.16135,-0.18779,-0.15341,-0.16249,0.50923,0
Neg_883,-1.01066,-1.15004,-0.81801,1.06191,1.46172,0
Neg_498,1.51958,-0.63157,-0.76878,-0.92181,0.02006,0
Neg_547,0.48653,0.18419,-0.10607,0.16241,-0.67499,0
Neg_1867,-1.15664,-0.21074,-0.8457,1.88411,0.42616,0
Neg_2901,0.50062,-0.83951,-0.262,0.27579,-0.05757,0
Neg_1209,-0.86158,0.41782,-0.11413,-0.77742,1.32693,0
Neg_663,-1.24899,-0.81365,0.41172,-0.93247,2.24739,0
Neg_52,0.34964,0.30258,0.5972,-0.20474,-0.78209,0
Neg_2436,-1.42283,-0.04736,-0.262,1.13561,0.8024,0
Neg_942,-1.01066,-0.46324,-0.15341,1.68834,0.12159,0
Neg_2853,-0.77371,-0.06803,0.35494,0.73507,0.04214,0
Neg_2596,0.70212,0.41209,-0.03034,-0.60859,-0.48756,0
Neg_2788,0.39071,-1.01152,-0.73361,0.34598,0.41746,0
Neg_1613,0.43519,0.0658,0.46196,-0.54893,-0.37153,0
Neg_376,-1.24685,-0.20223,1.98309,-0.17689,0.25163,0
Neg_1539,-0.73039,-0.18044,-0.52263,0.05961,1.16933,0
Neg_2129,0.4491,1.30425,0.07735,-0.6608,-0.79213,0
Neg_1776,-0.41318,0.21792,1.09163,-0.71543,0.13576,0
Neg_2748,0.21275,-1.47323,-1.99951,0.34598,1.71698,0
Neg_2084,1.74961,-0.00415,0.01442,-0.87435,-1.15209,0
Neg_934,-0.85495,0.68142,-0.03034,-0.60859,0.9744,0
Neg_2877,0.65763,0.60447,0.53228,-0.36995,-1.11411,0
Neg_1288,-0.07642,-1.47323,0.58503,-1.44384,1.70538,0
Neg_2819,0.45991,-0.87472,-0.35853,0.8763,-0.39732,0
Neg_1930,0.58739,0.22781,-0.4449,0.53438,-0.87228,0
Neg_2505,-0.39603,-0.62271,0.72106,0.53438,-0.10283,0
Neg_1975,0.57755,-0.50364,0.06812,-0.19097,-0.19517,0
Neg_2331,0.90029,-1.47323,-0.65689,0.83411,-0.26605,0
Neg_1728,-0.40513,0.92083,-0.08504,0.41227,-0.39732,0
Neg_1310,0.01701,0.14276,-0.22725,0.05961,-0.00024,0
Neg_852,-0.59271,0.22781,-0.4449,0.00685,0.76921,0
Neg_2633,-0.09673,-0.06803,-0.07314,-0.35439,0.46589,0
Neg_1747,-0.97776,0.80281,0.91265,-0.03215,-0.04142,0
Neg_812,-0.1932,-0.66524,0.58503,-0.03436,0.24342,0
Neg_2030,0.56745,-0.59973,-0.80204,-0.59731,0.76367,0
Neg_1551,1.49796,0.32231,0.73545,-0.51579,-1.84122,0
Neg_1679,0.02471,0.35933,-0.02019,0.62275,-0.71364,0
Neg_1249,0.02739,1.22008,0.46196,-0.57379,-0.62293,0
Neg_243,0.47564,-0.73869,-0.65689,-0.87435,1.063,0
Neg_2817,0.19741,1.03434,-0.21707,-0.57979,-0.2355,0
Neg_554,0.65763,-1.21673,-0.35853,0.54485,-0.13947,0
Neg_756,0.41666,-0.7999,-0.56365,0.29626,0.18927,0
Neg_276,-1.52631,-1.0535,2.79555,-0.793,0.99971,0
Neg_2656,0.02739,-0.12658,-0.76878,-0.39978,0.8661,0
Neg_480,-0.85495,0.68142,-0.03034,-0.60859,0.9744,0
Neg_1664,-0.38403,-0.2908,2.32307,0.08405,-1.02242,0
Neg_149,1.05017,-0.04736,-0.262,-0.70686,-0.34423,0
Neg_2104,-0.44689,-0.916,0.54684,0.28426,0.43667,0
Neg_657,1.4665,-0.00415,0.23819,-1.06418,-0.85674,0
Neg_946,0.03634,-0.916,-1.23561,-0.36378,1.61295,0
Neg_2273,-1.27017,-0.57546,1.28245,2.03637,-0.75829,0
Neg_550,-0.23212,3.01563,1.28245,-0.05176,-2.38269,0
Neg_2142,0.90029,0.28966,0.4172,0.60632,-1.86091,0
Neg_987,-0.23212,0.42793,0.31716,-0.95252,0.51574,0
Neg_207,-0.62139,0.32231,-0.35853,1.16631,-0.21683,0
Neg_1126,0.92126,0.52182,-1.27019,0.56694,-0.87862,0
Neg_2865,-1.45679,-1.11009,0.98744,1.37161,0.47065,0
Neg_2504,-2.01164,0.83532,0.11032,-1.44384,2.64521,0
Neg_2,-0.54354,-0.39591,2.43113,-0.19097,-0.65,0
Neg_2607,-0.18633,-0.7603,0.17237,0.03013,0.51574,0
Neg_137,0.19741,0.19848,-1.49024,-1.01182,1.44491,0
Neg_1020,-1.29093,-0.82684,0.06812,0.05961,1.75411,0
Neg_1755,0.82801,-1.12941,-0.11413,0.15557,-0.22835,0
Neg_1942,-0.03121,1.1332,-0.09386,0.57692,-1.03776,0
Neg_1684,0.96562,-1.47323,-0.86345,0.48366,0.07473,0
Neg_1807,-0.86766,-0.81365,1.31594,1.36873,-0.53729,0
Neg_2548,0.39071,-0.18044,0.21581,0.18489,-0.58502,0
Neg_1931,-0.72383,-0.33921,-0.1858,0.53438,0.66662,0
Neg_368,-1.34432,-1.47323,0.11032,3.03071,-0.13947,0
NP01383,-0.3519,0.39137,-0.10607,0.48366,-0.17518,1
NP06615,0.35545,-0.55852,1.90168,-0.49828,-0.90132,1
NP07289,0.05098,2.93401,0.68573,-1.44384,-1.15209,1
NP10706,0.05098,1.46493,-0.65689,0.83411,-1.15209,1
NP06413,0.2869,0.32231,-0.35853,-0.05176,-0.21683,1
NP07002,0.24698,1.0129,0.27261,-1.44384,0.07473,1
NP06013,-0.47167,3.49904,2.54474,-1.44384,-2.17443,1
NP07905,-1.14805,-1.47323,-1.99951,3.71505,0.51574,1
NP06037,-1.19032,2.25597,-0.86345,0.48366,0.07473,1
NP06312,0.39071,1.75875,0.95425,-1.44384,-0.97488,1
NP09289,-1.27017,1.22008,-0.35853,1.34032,-0.21683,1
NP01011,0.96562,-0.23016,-0.86345,-0.48009,0.07473,1
NP01453,1.32495,-1.47323,-1.17902,-0.7478,0.8661,1
NP06668,0.85783,-1.47323,1.69269,-0.81741,-0.48756,1
NP02209,0.01701,-0.18044,0.3635,-0.44154,0.19469,1
NP01806,0.58739,-0.62271,0.33241,-1.44384,0.66662,1
NP09844,-1.01066,1.22008,1.69269,0.64428,-1.29976,1
NP02902,2.10349,-0.12658,-0.76878,-0.39978,-1.29976,1
NP01105,-0.79833,1.46493,-0.65689,-0.30487,0.61998,1
NP06071,-0.00968,0.83532,1.16523,0.34598,-1.53181,1
NP07560,-1.7892,0.68142,-0.52263,1.06191,0.9744,1
NP00803,0.05098,1.46493,-0.65689,-0.30487,-0.26605,1
NP02175,-0.23212,-0.93457,0.46196,1.06191,-0.32512,1
NP11065,0.39071,0.0477,-0.78326,0.32492,-0.17224,1
NP06911,-0.23212,-0.64452,-1.24213,0.80491,0.82445,1
NP04654,-0.36752,-0.53643,1.2111,0.19034,-0.24037,1
NP00357,0.00743,0.18419,-0.10607,-0.48009,0.32464,1
NP05821,-2.62762,3.49904,0.27261,0.48366,0.07473,1
NP09379,-0.18421,-0.47878,-1.31787,1.83291,-0.07521,1
NP01973,-1.22299,-0.73869,0.01442,0.83411,1.063,1
NP10650,-0.23212,-0.39591,0.95425,-0.60859,0.32464,1
NP09728,-0.00968,0.83532,-0.94459,0.34598,-0.13947,1
NP11120,0.96562,-0.64452,-1.24213,0.16241,0.07473,1
NP08528,0.33408,-0.98354,0.23819,-0.68453,0.61998,1
NP10951,2.59892,-0.00415,-0.65689,-1.44384,-1.15209,1
NP03962,0.58026,-0.77063,0.35494,-0.35439,-0.09912,1
NP05936,0.34725,0.03001,2.12202,-0.86111,-1.11087,1
NP08204,0.01701,3.05154,0.95425,-0.44154,-2.14444,1
NP08996,-0.54354,0.54675,0.95425,0.43547,-0.73122,1
NP07496,0.31743,-0.20579,-1.13076,-0.21553,0.70685,1
NP09370,-1.37944,0.22781,-0.4449,1.19379,0.66662,1
NP07908,0.05098,-1.47323,-1.99951,1.97309,0.61998,1
NP06403,-1.41335,0.75572,0.54684,-0.57979,1.10883,1
NP06054,1.68427,-0.8517,0.84064,-1.44384,-0.67499,1
NP04810,-1.7215,0.63458,-0.07314,0.19034,1.3134,1
NP11371,-1.37944,-0.19745,1.49836,-0.28988,0.79486,1
NP07837,-1.64765,-0.00415,2.02834,-1.44384,1.50602,1
NP09481,0.10637,-0.77063,0.24792,0.19034,0.04214,1
NP02239,0.39071,0.14276,0.21581,0.43547,-0.97488,1
NP07453,0.54641,1.22008,-0.76878,-1.44384,0.32464,1
NP04764,-0.23212,-0.70371,-1.99951,-0.25063,2.18109,1
NP04158,-1.90897,1.0129,0.27261,2.41116,-0.67499,1
NP06987,-0.13481,1.05175,1.69269,-0.6608,-1.09671,1
NP01433,1.07016,-1.17942,0.14868,-0.53266,-0.08884,1
NP04534,1.0791,-1.47323,1.88702,-0.12503,-1.38525,1
NP07086,0.65763,1.9896,-1.99951,0.34598,-0.83564,1
NP05516,0.84585,-1.05888,-0.10607,0.32303,-0.42508,1
NP05063,-0.04894,0.19029,-0.04482,0.21437,-0.2009,1
NP07269,-0.12474,0.19848,-0.4717,-1.01182,1.10883,1
NP02755,-1.7892,0.32231,1.28245,1.34032,-0.21683,1
NP05160,-0.47167,-0.23016,1.12466,0.24272,-0.30013,1
NP06035,-1.90897,2.25597,-0.86345,0.48366,0.82445,1
NP09486,0.39071,0.68142,-1.01492,-0.60859,0.32464,1
NP11162,-0.23212,-0.77818,-0.72907,0.17277,1.05824,1
NP04918,0.07929,0.68142,-0.52263,-0.60859,0.32464,1
NP02297,-1.7892,-0.57546,-0.35853,4.12449,-0.75829,1
NP04799,-1.32628,-0.59973,-0.00373,0.92646,1.02708,1
NP06246,-0.56879,-0.16297,-0.00373,1.60369,-0.55341,1
NP06774,0.09568,-1.47323,2.66432,0.53438,-1.38525,1
NP05423,-0.62139,0.54675,-0.15341,1.68834,-0.89366,1
NP05932,0.90029,-0.00415,-0.65689,-0.30487,-0.26605,1
NP06294,0.19741,-0.35876,-1.49024,1.14831,0.10058,1
NP02530,-2.45651,0.83532,0.8136,-0.25063,1.71698,1
NP10595,-0.43973,-0.21635,0.62605,0.64428,-0.32512,1
NP03760,0.84172,-0.35876,0.54684,-0.57979,-0.57158,1
NP09525,-0.42676,1.55675,-1.07646,-0.6608,0.73074,1
NP08660,-0.00968,0.83532,0.11032,0.34598,-0.83564,1
NP07479,-1.64765,-0.00415,0.01442,0.26462,1.50602,1
NP07037,0.90029,1.46493,-0.65689,-0.30487,-1.15209,1
NP07434,-0.07642,-0.66524,1.69269,-1.44384,0.48708,1
NP09477,1.90885,0.54675,-1.07646,-1.44384,-0.48756,1
NP06784,-0.49164,0.32231,0.8722,-1.09582,0.59537,1
NP07355,-0.07642,-1.47323,-0.52263,2.94122,-0.97488,1
NP06870,1.68427,1.0129,-0.86345,0.48366,-2.17443,1
NP09352,-0.39603,0.22781,0.33241,-1.44384,1.17958,1
NP07707,-0.75115,0.7712,0.46196,-0.39978,0.32464,1
NP09784,-1.37944,1.07833,-0.4449,0.53438,0.66662,1
NP01353,-0.62139,0.7712,0.05171,0.64428,-0.35219,1
NP09887,-0.56879,-0.59973,0.79459,-0.08938,0.50025,1
NP04674,0.33807,-0.33521,0.0806,0.32077,-0.45324,1
NP09161,-1.24422,-0.66524,-0.89185,-0.19097,2.43635,1
NP05120,-0.56879,-0.59973,-0.40288,-1.44384,2.34416,1
NP05410,0.09568,-0.62271,-1.99951,0.53438,1.17958,1
NP09361,0.24698,-0.23016,0.84064,0.48366,-1.04985,1
NP09284,-0.59849,-0.52265,0.60675,0.03013,0.51574,1
NP08168,-1.06763,-1.47323,-0.19844,3.13985,-0.30927,1
NP00761,-0.79833,1.46493,0.68573,-1.44384,0.61998,1
NP02104,-1.29093,-0.82684,1.24963,1.56306,-0.19517,1
NP03207,-1.7892,1.22008,-0.76878,-0.39978,1.94904,1
NP11365,-0.73588,0.90322,-0.04482,-0.52261,0.65907,1
NP02019,-0.30998,-1.47323,-0.52263,1.68834,0.24342,1
NP02207,0.09568,-0.62271,-0.4449,0.53438,0.15365,1
NP05328,-0.831,-0.23016,0.27261,-0.72103,1.38674,1
NP04642,-0.32372,-0.52265,0.60675,0.58287,-0.2009,1
NP07101,-0.03121,-0.43066,-1.04668,-0.23138,1.16304,1
NP07414,-1.47778,-0.66524,-1.26107,-0.19097,2.92367,1
NP00909,-2.24716,2.3291,1.4755,-1.44384,1.08906,1
NP08937,1.32495,-0.46324,0.76964,-1.44384,-0.48756,1
NP07140,2.88202,-1.47323,0.46196,-1.44384,-1.29976,1
NP07351,0.15714,1.55675,0.76964,-0.6608,-1.09671,1
NP07928,-2.08378,-0.59973,-0.80204,0.92646,2.34416,1
NP09752,-1.64765,-0.00415,0.68573,0.83411,0.61998,1
NP10729,1.63636,0.68142,-1.99951,-0.60859,-0.32512,1
NP10907,0.09568,-0.62271,1.10971,-0.78444,0.15365,1
NP10303,-0.08383,-0.70371,-0.59296,1.14145,0.01523,1
NP03765,0.84172,-0.35876,0.54684,-0.57979,-0.57158,1
NP09802,0.99905,0.03001,-0.28221,0.59572,-1.33753,1
NP03485,-1.6976,2.3291,1.4755,0.03013,-0.63089,1
NP02446,-0.04894,-0.04736,-0.69638,0.39862,0.22909,1
NP07268,-0.42676,2.56674,-1.99951,0.12225,0.12159,1
NP07668,0.09568,-1.47323,0.33241,1.8532,-0.87228,1
NP04708,-2.24716,0.42793,1.4755,0.76711,0.51574,1
NP05887,0.96562,2.25597,-0.86345,0.48366,-2.17443,1
NP09362,0.11389,-0.2762,0.73545,0.41227,-0.75829,1
NP01350,-0.36188,0.32231,-0.35853,0.47027,0.05391,1
NP02533,-0.75115,0.32231,0.46196,-0.05176,0.32464,1
NP05110,-0.12474,-0.916,-0.4717,0.71629,0.43667,1
NP04072,-0.23212,1.22008,0.46196,0.64428,-1.29976,1
NP06286,0.09568,-0.62271,-0.4449,-0.12503,0.66662,1
NP05525,0.30947,0.63458,-0.07314,-0.89911,0.04214,1
NP08523,1.01353,0.68142,-1.99951,0.22666,-0.32512,1
NP09921,1.81666,-1.04797,-0.05625,-1.11414,-0.35932,1
NP07040,0.05098,1.46493,-0.65689,-0.30487,-0.26605,1
NP01821,-0.06379,-0.59973,-0.80204,-1.44384,2.08074,1
NP09789,-1.64765,2.93401,-0.65689,-1.44384,1.50602,1
NP00034,0.12999,0.21792,0.23298,0.30435,-0.65755,1
NP07665,0.39071,-0.66524,0.95425,1.06191,-1.4622,1
NP06185,-1.64765,1.46493,2.02834,-0.30487,-0.26605,1
NP07813,-1.41335,1.31296,1.56537,0.28426,-0.57158,1
NP01054,-0.39603,2.77937,-0.4449,-1.44384,0.15365,1
NP09908,0.51256,-1.12193,0.24792,-0.35439,0.25401,1
NP05451,-0.59849,1.37851,-0.262,0.03013,-0.05757,1
NP08483,0.90029,2.93401,-0.65689,-1.44384,-1.15209,1
NP00352,-0.09673,-0.06803,-0.07314,-0.35439,0.46589,1
NP03774,1.16387,-0.35876,0.54684,-0.57979,-0.90766,1
NP06815,0.02739,-0.12658,1.69269,-1.09582,-0.21683,1
NP04705,-0.59849,-0.52265,0.60675,-0.70686,1.08906,1
NP03766,0.39071,0.14276,-0.03034,-1.02622,0.32464,1
NP11075,-0.677,1.9896,0.11032,-0.54893,-0.13947,1
NP04789,-1.22299,-0.73869,0.68573,0.26462,1.063,1
NP09791,-0.79833,1.46493,-0.65689,-1.44384,1.50602,1
NP06287,0.24698,-0.23016,-1.99951,1.44741,0.07473,1
NP08651,-0.23212,-0.12658,-0.76878,-0.39978,1.13684,1
NP06344,-1.47778,-0.39591,2.92342,0.22666,-0.32512,1
NP07954,0.65763,-0.70371,0.11032,-0.84724,0.32464,1
NP10623,-0.59849,-0.52265,-1.13076,1.5041,0.51574,1
NP04197,-0.47167,-0.23016,-0.48476,0.48366,0.57455,1
NP08666,-0.07642,0.95075,-1.26107,-0.19097,0.48708,1
NP02281,0.05098,-0.49385,-1.10443,-0.30487,1.21067,1
NP02028,0.06731,-1.16247,-1.14746,1.68834,0.07473,1
NP05644,0.235,-0.93457,-0.76878,0.01784,0.81196,1
NP02242,-0.59849,-0.52265,-1.99951,1.5041,1.08906,1
NP07290,2.10349,1.22008,-0.76878,-1.44384,-1.29976,1
NP04798,-0.57814,-1.47323,0.18846,0.8763,0.68562,1
NP06231,-1.01066,2.56674,0.46196,-0.39978,-0.48756,1
NP07262,-1.01066,1.22008,-0.76878,1.68834,-0.48756,1
NP07626,-1.47778,0.95075,-0.52263,0.43547,0.9744,1
NP08057,1.68427,-0.23016,-0.86345,1.44741,-2.17443,1
NP06826,-0.59849,1.37851,0.60675,-0.70686,-0.05757,1
NP07336,-0.85495,0.68142,-1.01492,1.06191,0.32464,1
NP04359,-0.14315,-0.0881,-0.31165,0.70394,-0.13947,1
NP05295,-2.01164,3.14388,1.16523,-1.44384,0.5567,1
NP04666,-0.13916,-0.02608,0.42522,0.05213,-0.16026,1
NP06429,-0.00968,-0.31896,1.16523,-0.54893,-0.13947,1
NP07720,-0.16587,0.58973,-0.74259,0.95528,-0.43572,1
NP01893,-0.23212,-0.70371,-1.29623,2.73241,-0.60359,1
NP07432,-0.79833,-0.73869,-0.65689,0.26462,1.50602,1
