,Gravy,y
Neg_2472,-0.66097,0
Neg_122,-0.81952,0
Neg_2290,0.80634,0
Neg_2696,0.34096,0
Neg_1289,1.39404,0
Neg_1936,-0.95864,0
Neg_2265,1.85243,0
Neg_2555,1.50315,0
Neg_1580,-0.76833,0
Neg_2082,0.95222,0
Neg_1591,-1.14144,0
Neg_1470,0.33203,0
Neg_1509,-1.13208,0
Neg_77,2.7447,0
Neg_1247,-1.07288,0
Neg_2122,-0.50039,0
Neg_1953,-0.19722,0
Neg_2894,-0.42426,0
Neg_1260,-0.39306,0
Neg_2719,0.03017,0
Neg_2111,-0.55067,0
Neg_1531,-0.20647,0
Neg_1519,-0.73763,0
Neg_2540,1.88238,0
Neg_2113,-0.19079,0
Neg_1965,-0.90933,0
Neg_48,-1.10608,0
Neg_625,-0.61883,0
Neg_2721,-0.57552,0
Neg_2716,-1.3917,0
Neg_1116,-0.56178,0
Neg_2714,-1.09004,0
Neg_729,-0.46929,0
Neg_770,-0.64624,0
Neg_1441,1.09354,0
Neg_1629,-0.33816,0
Neg_65,-0.7186,0
Neg_2121,-1.17877,0
Neg_271,-0.97564,0
Neg_2572,-0.54342,0
Neg_2089,-1.08799,0
Neg_655,-1.09798,0
Neg_806,0.6042,0
Neg_1034,-0.58454,0
Neg_2211,0.35233,0
Neg_393,-0.38896,0
Neg_2684,-0.39228,0
Neg_2028,-0.58042,0
Neg_1695,-0.43348,0
Neg_1024,2.77827,0
Neg_881,0.10234,0
Neg_2862,-0.0405,0
Neg_632,1.77095,0
Neg_665,-0.99297,0
Neg_1699,-1.3797,0
Neg_1752,-0.1661,0
Neg_1536,0.73993,0
Neg_1132,-0.58683,0
Neg_692,-0.9746,0
Neg_2046,-1.19436,0
Neg_866,0.15725,0
Neg_719,-0.24644,0
Neg_2407,-0.71237,0
Neg_668,-0.38772,0
Neg_2488,-1.06476,0
Neg_359,-1.13436,0
Neg_1168,-0.74188,0
Neg_578,-1.23948,0
Neg_2655,-0.19912,0
Neg_1419,0.91905,0
Neg_426,-1.18832,0
Neg_1644,0.2127,0
Neg_643,0.62664,0
Neg_1902,-0.13748,0
Neg_385,-0.7635,0
Neg_2361,-0.29956,0
Neg_907,-0.02283,0
Neg_399,-0.69756,0
Neg_1577,-0.96477,0
Neg_2127,0.06674,0
Neg_73,-0.71071,0
Neg_2598,-0.72665,0
Neg_516,-0.07814,0
Neg_1466,0.07426,0
Neg_672,1.06819,0
Neg_630,0.02461,0
Neg_39,0.27893,0
Neg_2465,-0.06593,0
Neg_2722,-0.79269,0
Neg_2105,-0.14516,0
Neg_1077,-0.67132,0
Neg_2550,-0.6044,0
Neg_1756,1.22861,0
Neg_172,-1.18435,0
Neg_1428,-0.17984,0
Neg_797,-0.32982,0
Neg_2239,-1.35574,0
Neg_1268,0.95871,0
Neg_112,-0.30101,0
Neg_2432,-0.72342,0
Neg_1624,-0.0485,0
Neg_1571,0.01638,0
Neg_753,1.07071,0
Neg_1875,-1.42649,0
Neg_2353,-0.39538,0
Neg_1805,-1.18837,0
Neg_1530,-1.31417,0
Neg_357,-0.46412,0
Neg_695,-0.41273,0
Neg_551,-0.05428,0
Neg_2897,-0.7747,0
Neg_438,-0.46028,0
Neg_858,-0.9706,0
Neg_1072,-0.00068,0
Neg_698,-1.41334,0
Neg_2433,1.23354,0
Neg_186,-1.04667,0
Neg_1915,-0.05873,0
Neg_2470,1.91063,0
Neg_1547,-0.31385,0
Neg_313,-0.66621,0
Neg_1232,-0.44354,0
Neg_2015,-0.62838,0
Neg_1413,0.75451,0
Neg_1495,-0.39892,0
Neg_2297,0.41845,0
Neg_416,0.29515,0
Neg_1252,-0.56391,0
Neg_1013,-0.81168,0
Neg_1631,0.03575,0
Neg_874,-0.70029,0
Neg_1984,0.3345,0
Neg_1431,1.79725,0
Neg_505,1.74041,0
Neg_2401,-0.93259,0
Neg_2119,-1.30046,0
Neg_1685,-0.48494,0
Neg_2727,-0.48699,0
Neg_1640,-0.69422,0
Neg_1134,0.19091,0
Neg_799,-0.85196,0
Neg_790,-0.38228,0
Neg_2135,-1.00044,0
Neg_2208,-0.63662,0
Neg_1475,-0.58483,0
Neg_1085,-0.76172,0
Neg_1713,-1.26221,0
Neg_309,-0.93668,0
Neg_1162,-0.61351,0
Neg_2075,0.01667,0
Neg_1698,-1.20042,0
Neg_518,1.82428,0
Neg_1163,0.91824,0
Neg_1359,0.1248,0
Neg_1119,0.73188,0
Neg_2643,-1.25583,0
Neg_277,-0.96775,0
Neg_1587,-0.78334,0
Neg_2585,-0.17452,0
Neg_1060,-0.99366,0
Neg_330,0.55689,0
Neg_1369,-0.43238,0
Neg_2785,-1.20113,0
Neg_2535,-0.0833,0
Neg_1564,-0.95823,0
Neg_2036,-0.30994,0
Neg_1200,-0.611,0
Neg_1709,-0.92973,0
Neg_1329,-1.21151,0
Neg_32,-0.80106,0
Neg_776,-0.50566,0
Neg_437,-0.57705,0
Neg_2653,-0.063,0
Neg_95,0.90692,0
Neg_1757,-0.86417,0
Neg_780,-0.6075,0
Neg_1804,-1.50232,0
Neg_1545,-1.1068,0
Neg_2797,-1.2294,0
Neg_430,1.49188,0
Neg_1573,0.69789,0
Neg_1378,-0.19031,0
Neg_473,0.20059,0
Neg_649,-0.29846,0
Neg_524,-0.90165,0
Neg_1517,-0.7478,0
Neg_880,-0.40213,0
Neg_1693,-0.477,0
Neg_1092,-0.89019,0
Neg_1226,-0.77608,0
Neg_246,-0.76317,0
Neg_442,-1.14477,0
Neg_2422,-0.63948,0
Neg_2661,-1.03136,0
Neg_2189,-1.39411,0
Neg_673,-1.08933,0
Neg_2244,-0.69377,0
Neg_613,-0.21937,0
Neg_1133,0.13683,0
Neg_1919,-1.10028,0
Neg_1393,1.12351,0
Neg_1980,0.77299,0
Neg_195,0.52554,0
Neg_2354,0.22075,0
Neg_2388,-0.47854,0
Neg_1181,0.69933,0
Neg_1550,-0.13312,0
Neg_2158,0.14302,0
Neg_2197,-0.63641,0
Neg_2274,-0.58934,0
Neg_2679,-0.71243,0
Neg_1439,-0.26781,0
Neg_2281,0.15373,0
Neg_2841,2.80367,0
Neg_2266,-0.25571,0
Neg_571,-0.67478,0
Neg_1009,-0.40093,0
Neg_1655,0.65679,0
Neg_1487,0.28691,0
Neg_28,-1.05398,0
Neg_2509,-1.02567,0
Neg_2175,-0.09613,0
Neg_2232,-1.39711,0
Neg_201,1.95958,0
Neg_1333,-1.14311,0
Neg_2778,0.10293,0
Neg_1704,-0.16458,0
Neg_2156,0.57411,0
Neg_1706,1.31935,0
Neg_143,-1.1965,0
Neg_2595,-0.01483,0
Neg_166,0.86411,0
Neg_2209,1.21194,0
Neg_1608,-0.87046,0
Neg_1581,-0.80116,0
Neg_1609,-0.83131,0
Neg_865,-1.20833,0
Neg_666,-1.37715,0
Neg_1267,0.72312,0
Neg_639,0.46427,0
Neg_1590,-1.13585,0
Neg_1701,-0.16349,0
Neg_1093,-0.23968,0
Neg_752,-0.80889,0
Neg_1210,-0.53688,0
Neg_2603,-1.14165,0
Neg_463,-1.07839,0
Neg_972,0.25588,0
Neg_1224,0.3155,0
Neg_1027,-0.88282,0
Neg_2430,-1.47755,0
Neg_282,-0.67038,0
Neg_421,-0.9711,0
Neg_986,0.0569,0
Neg_1349,0.00715,0
Neg_495,-0.29739,0
Neg_2223,-0.42592,0
Neg_2245,0.53739,0
Neg_522,0.40198,0
Neg_490,-1.14497,0
Neg_153,-0.36336,0
Neg_1916,0.11608,0
Neg_2569,-0.17518,0
Neg_1724,0.14463,0
Neg_220,1.76974,0
Neg_573,1.63027,0
Neg_2008,0.227,0
Neg_2076,-1.04171,0
Neg_1440,-0.12189,0
Neg_1258,-0.89108,0
Neg_2009,0.04852,0
Neg_486,-1.06729,0
Neg_555,-0.84064,0
Neg_232,2.13684,0
Neg_1407,0.03225,0
Neg_637,-0.20545,0
Neg_2372,0.83565,0
Neg_338,-1.15334,0
Neg_192,-1.28921,0
Neg_1926,-0.04063,0
Neg_1337,-0.61723,0
Neg_2531,-0.81993,0
Neg_765,-1.21312,0
Neg_98,-0.69281,0
Neg_2026,-0.72858,0
Neg_1650,-0.97171,0
Neg_386,-0.07115,0
Neg_14,0.591,0
Neg_1660,-0.88826,0
Neg_2005,0.01845,0
Neg_2292,-0.75056,0
Neg_117,-0.43459,0
Neg_424,0.27797,0
Neg_2444,0.16421,0
Neg_1668,-1.50238,0
Neg_1025,0.01069,0
Neg_164,-1.45179,0
Neg_2016,-0.76325,0
Neg_2102,-0.56481,0
Neg_247,-0.41254,0
Neg_488,0.51479,0
Neg_679,-0.6833,0
Neg_818,-0.3108,0
Neg_2499,0.51198,0
Neg_1976,-0.76093,0
Neg_2906,-0.47635,0
Neg_1983,0.2456,0
Neg_2100,-0.92049,0
Neg_2451,-1.5632,0
Neg_888,-1.14233,0
Neg_402,-0.62402,0
Neg_569,-1.12614,0
Neg_1480,-0.93627,0
Neg_2632,-0.87663,0
Neg_1799,-1.37722,0
Neg_1198,-1.00451,0
Neg_105,2.54894,0
Neg_536,0.2262,0
Neg_382,0.92492,0
Neg_2073,-0.51142,0
Neg_530,-0.3211,0
Neg_1566,0.12736,0
Neg_1996,1.16493,0
Neg_827,-0.34946,0
Neg_800,-0.64314,0
Neg_1849,-0.17058,0
Neg_6,0.01731,0
Neg_174,-0.49485,0
Neg_2072,1.27439,0
Neg_1934,-0.82217,0
Neg_615,-0.51565,0
Neg_425,-1.19369,0
Neg_1646,-0.40448,0
Neg_738,1.43649,0
Neg_1286,2.60786,0
Neg_963,-0.59616,0
Neg_2190,-0.92899,0
Neg_212,1.00202,0
Neg_730,0.41483,0
Neg_319,-0.94741,0
Neg_1401,-0.84153,0
Neg_1035,-0.19061,0
Neg_1190,-0.64151,0
Neg_1508,-0.64711,0
Neg_1653,-0.6504,0
Neg_2304,-0.5322,0
Neg_1355,-0.0012,0
Neg_1434,-0.23319,0
Neg_2485,0.0553,0
Neg_367,1.13611,0
Neg_1625,-0.09464,0
Neg_2700,0.57368,0
Neg_150,-0.67607,0
Neg_30,-0.14334,0
Neg_452,0.1566,0
Neg_905,-0.62586,0
Neg_2519,0.92213,0
Neg_1361,-0.13485,0
Neg_2014,-1.3947,0
Neg_2510,1.0054,0
Neg_2920,0.98065,0
Neg_1963,2.40515,0
Neg_311,-0.27642,0
Neg_134,-0.82814,0
Neg_194,0.48112,0
Neg_947,-0.86538,0
Neg_1215,-0.07868,0
Neg_882,0.25296,0
Neg_1465,-0.35682,0
Neg_1711,0.45475,0
Neg_956,-0.15292,0
Neg_99,-0.3491,0
Neg_2313,-0.86372,0
Neg_1819,-0.07345,0
Neg_1891,-0.01153,0
Neg_119,-1.20942,0
Neg_2288,0.55089,0
Neg_2253,0.01377,0
Neg_2736,-0.88705,0
Neg_2730,-1.40491,0
Neg_2856,-0.69111,0
Neg_1186,-0.95679,0
Neg_850,-0.22628,0
Neg_1774,-0.35649,0
Neg_1923,0.64784,0
Neg_1266,-0.83466,0
Neg_652,-0.64414,0
Neg_1259,-0.02711,0
Neg_2822,0.28145,0
Neg_804,0.10382,0
Neg_1565,0.1691,0
Neg_1331,3.67425,0
Neg_1375,-0.13113,0
Neg_1537,1.45519,0
Neg_304,0.30385,0
Neg_1554,0.39362,0
Neg_466,-0.49052,0
Neg_1562,0.13055,0
Neg_2565,-0.90832,0
Neg_394,-0.96137,0
Neg_2558,0.73285,0
Neg_544,-0.97928,0
Neg_179,0.34694,0
Neg_1057,-0.69712,0
Neg_2837,1.1338,0
Neg_1053,-0.52361,0
Neg_2283,-0.92488,0
Neg_1612,0.09763,0
Neg_700,-0.91074,0
Neg_2176,0.88824,0
Neg_1761,-1.39002,0
Neg_2213,-0.27508,0
Neg_1829,-0.25639,0
Neg_1338,1.09681,0
Neg_1346,-0.89109,0
Neg_441,1.15586,0
Neg_1743,-1.18092,0
Neg_2367,-0.68629,0
Neg_337,1.29159,0
Neg_1371,-1.05235,0
Neg_2743,1.97413,0
Neg_500,0.17557,0
Neg_408,0.42473,0
Neg_2761,-0.99978,0
Neg_2584,-0.25468,0
Neg_142,-0.56392,0
Neg_225,-0.46884,0
Neg_1476,0.67845,0
Neg_1498,-0.82736,0
Neg_1385,1.38416,0
Neg_2698,-0.76051,0
Neg_295,-0.81319,0
Neg_2362,0.46743,0
Neg_867,0.72544,0
Neg_1314,-1.13763,0
Neg_1398,-0.43738,0
Neg_817,-0.87061,0
Neg_1403,-1.18903,0
Neg_959,-1.08385,0
Neg_108,1.28871,0
Neg_2110,1.66918,0
Neg_2117,-0.51467,0
Neg_2310,0.72374,0
Neg_1813,0.00298,0
Neg_869,0.49714,0
Neg_1682,-1.20161,0
Neg_902,-1.12729,0
Neg_1135,-0.29252,0
Neg_485,1.16287,0
Neg_1645,-0.97137,0
Neg_221,-0.56074,0
Neg_838,-0.1632,0
Neg_2064,-0.23292,0
Neg_1339,-0.64733,0
Neg_2271,-0.92825,0
Neg_1951,-1.33277,0
Neg_1856,-1.08573,0
Neg_1003,-0.8339,0
Neg_1901,-0.59976,0
Neg_1563,-1.12806,0
Neg_2201,-0.4306,0
Neg_2575,0.02372,0
Neg_1221,1.07217,0
Neg_340,0.67606,0
Neg_1074,-0.09557,0
Neg_1374,1.32245,0
Neg_2571,-0.56725,0
Neg_1183,-0.84285,0
Neg_2870,-1.07127,0
Neg_1083,0.08449,0
Neg_167,2.06211,0
Neg_344,1.46633,0
Neg_1326,0.75534,0
Neg_1370,-0.62062,0
Neg_2695,-1.2681,0
Neg_1058,0.41906,0
Neg_1678,0.71108,0
Neg_610,0.05308,0
Neg_897,-0.11006,0
Neg_132,-0.94939,0
Neg_677,1.64898,0
Neg_813,-1.26846,0
Neg_1019,-1.15637,0
Neg_828,-0.82104,0
Neg_1816,0.74804,0
Neg_253,-0.8773,0
Neg_1690,0.13459,0
Neg_467,-0.54605,0
Neg_1677,0.32549,0
Neg_1184,-0.39494,0
Neg_2363,-1.38031,0
Neg_2801,0.00809,0
Neg_1607,-1.0861,0
Neg_2193,-0.31635,0
Neg_427,-1.08673,0
Neg_792,-0.49286,0
Neg_1150,1.09825,0
Neg_1620,4.36751,0
Neg_329,1.75837,0
Neg_412,-0.66815,0
Neg_2107,-0.60343,0
Neg_1347,-0.64449,0
Neg_2649,0.88811,0
Neg_1559,-0.89129,0
Neg_176,0.06617,0
Neg_826,-0.31054,0
Neg_1461,1.75167,0
Neg_281,1.8093,0
Neg_2733,-0.42943,0
Neg_2492,-1.04721,0
Neg_623,-0.86881,0
Neg_2280,-0.84087,0
Neg_751,-0.06452,0
Neg_2711,-0.26024,0
Neg_844,1.70215,0
Neg_2577,0.16383,0
Neg_1087,-0.51505,0
Neg_388,-0.90678,0
Neg_670,-0.98188,0
Neg_1159,-1.24904,0
Neg_2772,-0.70376,0
Neg_1736,0.89393,0
Neg_339,-0.84214,0
Neg_2366,-0.85519,0
Neg_331,-0.00945,0
Neg_1388,-0.31912,0
Neg_2112,-0.65422,0
Neg_1610,-0.7299,0
Neg_2146,-0.58728,0
Neg_525,-0.83039,0
Neg_2300,-1.28835,0
Neg_714,-0.90316,0
Neg_236,-1.05605,0
Neg_1515,0.01109,0
Neg_985,-0.76719,0
Neg_198,0.22796,0
Neg_2591,1.42815,0
Neg_1102,-1.23671,0
Neg_1654,-0.09699,0
Neg_2167,0.26492,0
Neg_1270,0.2126,0
Neg_590,-0.2405,0
Neg_1115,-0.71593,0
Neg_2846,0.23638,0
Neg_1838,-0.25563,0
Neg_548,-0.49337,0
Neg_2526,-0.61954,0
Neg_1922,-0.28717,0
Neg_2471,0.8081,0
Neg_1459,-1.24243,0
Neg_2356,-0.84389,0
Neg_801,0.08408,0
Neg_553,0.03992,0
Neg_1811,-1.16468,0
Neg_1158,-0.21328,0
Neg_391,1.63705,0
Neg_269,-1.04867,0
Neg_2109,-0.7672,0
Neg_1279,-0.73895,0
Neg_197,1.34483,0
Neg_2312,0.05695,0
Neg_1754,-0.16739,0
Neg_61,0.15831,0
Neg_587,-1.20454,0
Neg_35,-1.17712,0
Neg_1452,1.93868,0
Neg_341,-1.08175,0
Neg_709,-0.19758,0
Neg_1623,-0.43301,0
Neg_1835,-0.07268,0
Neg_1499,-0.3603,0
Neg_2701,1.97805,0
Neg_185,0.21783,0
Neg_532,0.716,0
Neg_1049,-1.35242,0
Neg_2203,-0.54823,0
Neg_351,-0.7934,0
Neg_1511,-1.30254,0
Neg_432,-1.06886,0
Neg_1708,0.223,0
Neg_1616,-0.78985,0
Neg_316,0.16579,0
Neg_1845,0.64514,0
Neg_1042,-1.18255,0
Neg_2467,-0.56599,0
Neg_76,-0.05908,0
Neg_383,0.28414,0
Neg_1783,-0.35815,0
Neg_2387,-0.88205,0
Neg_161,-0.03741,0
Neg_297,-0.92866,0
Neg_1854,-0.00686,0
Neg_1749,0.93556,0
Neg_1467,-0.46989,0
Neg_1234,1.33168,0
Neg_969,-1.18637,0
Neg_2061,0.6116,0
Neg_241,-0.16318,0
Neg_350,-0.54878,0
Neg_124,-0.03629,0
Neg_2482,-0.2491,0
Neg_1086,-0.0442,0
Neg_2791,-1.44325,0
Neg_1879,-1.01813,0
Neg_1827,-1.07351,0
Neg_622,-0.55732,0
Neg_658,-0.60634,0
Neg_791,-0.55923,0
Neg_1472,-1.26073,0
Neg_196,-0.99667,0
Neg_1282,-0.20942,0
Neg_944,-1.24367,0
Neg_2374,-0.36277,0
Neg_1523,-1.02833,0
Neg_883,-0.08981,0
Neg_498,-0.31322,0
Neg_547,0.12658,0
Neg_1867,-1.38221,0
Neg_2901,-1.06095,0
Neg_1209,-1.10354,0
Neg_663,-0.7596,0
Neg_52,-0.13517,0
Neg_2436,1.00709,0
Neg_942,-0.98099,0
Neg_2853,-0.7085,0
Neg_2596,-0.97722,0
Neg_2788,-0.17946,0
Neg_1613,-0.88425,0
Neg_376,-1.06181,0
Neg_1539,0.72539,0
Neg_2129,-0.56788,0
Neg_1776,-0.85526,0
Neg_2748,0.82199,0
Neg_2084,-0.24581,0
Neg_934,1.41242,0
Neg_2877,-0.96231,0
Neg_1288,-0.17424,0
Neg_2819,0.04515,0
Neg_1930,-0.74783,0
Neg_2505,0.51467,0
Neg_1975,0.20424,0
Neg_2331,2.92894,0
Neg_1728,0.47244,0
Neg_1310,-0.8251,0
Neg_852,-1.096,0
Neg_2633,-0.66253,0
Neg_1747,-0.37375,0
Neg_812,0.12835,0
Neg_2030,-0.65238,0
Neg_1551,-0.82443,0
Neg_1679,-1.13917,0
Neg_1249,-0.57806,0
Neg_243,-0.15838,0
Neg_2817,-0.38762,0
Neg_554,-0.72289,0
Neg_756,-0.26429,0
Neg_276,-0.67434,0
Neg_2656,-0.30511,0
Neg_480,1.98211,0
Neg_1664,-0.90767,0
Neg_149,-0.50111,0
Neg_2104,-0.70099,0
Neg_657,-1.49783,0
Neg_946,-1.24852,0
Neg_2273,0.26568,0
Neg_550,-0.24595,0
Neg_2142,-0.56942,0
Neg_987,-0.05309,0
Neg_207,-0.16988,0
Neg_1126,0.56006,0
Neg_2865,-1.35652,0
Neg_2504,0.06426,0
Neg_2,1.23946,0
Neg_2607,-0.71293,0
Neg_137,0.11596,0
Neg_1020,-0.32392,0
Neg_1755,0.40819,0
Neg_1942,-0.74158,0
Neg_1684,1.46096,0
Neg_1807,-0.50829,0
Neg_2548,-0.4557,0
Neg_1931,-0.7782,0
Neg_368,-0.45945,0
NP01383,-0.73162,1
NP06615,-0.82718,1
NP07289,0.20099,1
NP10706,0.87849,1
NP06413,-0.18075,1
NP07002,0.20815,1
NP06013,1.4411,1
NP07905,1.05454,1
NP06037,1.18802,1
NP06312,0.79733,1
NP09289,-0.43919,1
NP01011,-0.9331,1
NP01453,2.32565,1
NP06668,0.65272,1
NP02209,-0.21337,1
NP01806,0.60707,1
NP09844,-0.07183,1
NP02902,2.63839,1
NP01105,2.02104,1
NP06071,1.28368,1
NP07560,-1.03869,1
NP00803,0.17179,1
NP02175,0.66078,1
NP11065,-0.51241,1
NP06911,0.88339,1
NP04654,-0.86254,1
NP00357,0.80044,1
NP05821,0.31605,1
NP09379,-0.08604,1
NP01973,-0.57958,1
NP10650,2.73091,1
NP09728,-0.18724,1
NP11120,-0.91163,1
NP08528,0.11422,1
NP10951,1.63846,1
NP03962,-0.07924,1
NP05936,0.47594,1
NP08204,-0.01399,1
NP08996,-0.22773,1
NP07496,-0.76876,1
NP09370,0.64381,1
NP07908,3.46368,1
NP06403,0.08336,1
NP06054,2.30333,1
NP04810,0.77288,1
NP11371,-0.78913,1
NP07837,0.03096,1
NP09481,-0.55631,1
NP02239,1.32721,1
NP07453,2.20736,1
NP04764,0.40998,1
NP04158,-0.68213,1
NP06987,-0.61431,1
NP01433,0.75417,1
NP04534,-0.0491,1
NP07086,1.61204,1
NP05516,-0.15908,1
NP05063,-0.36447,1
NP07269,0.43597,1
NP02755,-0.11848,1
NP05160,-0.39922,1
NP06035,1.71091,1
NP09486,1.20272,1
NP11162,-0.06132,1
NP04918,-0.2196,1
NP02297,1.72474,1
NP04799,0.69405,1
NP06246,0.77435,1
NP06774,0.41803,1
NP05423,0.22437,1
NP05932,-0.77591,1
NP06294,-0.80874,1
NP02530,2.77853,1
NP10595,-0.46595,1
NP03760,0.33925,1
NP09525,-1.34895,1
NP08660,-0.79272,1
NP07479,0.30124,1
NP07037,-0.18989,1
NP07434,0.77773,1
NP09477,1.41621,1
NP06784,0.15943,1
NP07355,-0.71796,1
NP06870,1.92658,1
NP09352,0.54596,1
NP07707,-0.03326,1
NP09784,-1.34373,1
NP01353,-0.79857,1
NP09887,-1.2952,1
NP04674,-0.44814,1
NP09161,-1.08495,1
NP05120,-0.95299,1
NP05410,1.17543,1
NP09361,1.35697,1
NP09284,2.38302,1
NP08168,0.62311,1
NP00761,0.90388,1
NP02104,-0.86082,1
NP03207,2.65785,1
NP11365,-1.00816,1
NP02019,0.11308,1
NP02207,-0.21029,1
NP05328,-1.02674,1
NP04642,-0.39118,1
NP07101,0.15177,1
NP07414,-1.04238,1
NP00909,0.1184,1
NP08937,0.7392,1
NP07140,0.19265,1
NP07351,1.53399,1
NP07928,-0.73003,1
NP09752,1.21412,1
NP10729,0.25992,1
NP10907,-1.1421,1
NP10303,0.09394,1
NP03765,0.43555,1
NP09802,1.36054,1
NP03485,2.30604,1
NP02446,-0.52173,1
NP07268,0.98266,1
NP07668,0.48948,1
NP04708,-0.41838,1
NP05887,0.79424,1
NP09362,0.63516,1
NP01350,-1.13023,1
NP02533,2.40659,1
NP05110,0.02334,1
NP04072,0.30891,1
NP06286,1.6401,1
NP05525,0.28322,1
NP08523,0.62888,1
NP09921,-0.02064,1
NP07040,0.2773,1
NP01821,0.64995,1
NP09789,1.42631,1
NP00034,-0.43478,1
NP07665,-0.34409,1
NP06185,0.70272,1
NP07813,0.39679,1
NP01054,-0.07776,1
NP09908,1.07646,1
NP05451,-0.6584,1
NP08483,2.49448,1
NP00352,-0.12975,1
NP03774,0.33967,1
NP06815,0.84503,1
NP04705,-0.73397,1
NP03766,-0.34894,1
NP11075,-0.86142,1
NP04789,1.32389,1
NP09791,1.8265,1
NP06287,0.1261,1
NP08651,1.84489,1
NP06344,1.67008,1
NP07954,1.61539,1
NP10623,0.93488,1
NP04197,0.0843,1
NP08666,0.69056,1
NP02281,0.1771,1
NP02028,-0.29699,1
NP05644,1.47581,1
NP02242,-1.48926,1
NP07290,0.03078,1
NP04798,1.27146,1
NP06231,-0.56992,1
NP07262,0.18709,1
NP07626,2.30696,1
NP08057,3.61901,1
NP06826,-0.33238,1
NP07336,1.04496,1
NP04359,0.21452,1
NP05295,-0.37788,1
NP04666,-0.03262,1
NP06429,0.8085,1
NP07720,0.32965,1
NP01893,0.97064,1
NP07432,0.0238,1
NP08838,0.51793,1
NP07048,0.05648,1
NP07092,-0.55223,1
NP11347,-1.10923,1
NP03368,1.16152,1
NP06836,-0.98528,1
NP09588,-0.21397,1
NP07359,0.30611,1
NP05728,1.10209,1
NP02023,-0.91802,1
NP03799,2.13065,1
NP01356,-0.76291,1
NP08565,-0.64958,1
NP06625,-0.21331,1
NP05092,0.06479,1
NP06869,1.26076,1
NP00041,-0.95436,1
NP06243,-1.26392,1
NP11322,-1.07861,1
NP06806,-1.17676,1
NP06903,-0.44503,1
NP10783,2.06075,1
NP02526,3.75419,1
NP09356,-1.01789,1
NP02520,3.05404,1
NP01819,0.24681,1
NP06169,-0.41449,1
NP01411,-1.32567,1
NP01226,0.07699,1
NP01741,-0.76001,1
NP07230,0.20231,1
NP01768,-1.09549,1
NP10810,-0.41678,1
NP02079,0.12934,1
NP02177,0.14791,1
NP04276,0.13616,1
NP08176,-0.21062,1
NP04628,-0.6371,1
NP04221,0.75951,1
NP01529,0.51305,1
NP09265,0.13666,1
NP10292,1.32762,1
NP02816,0.9147,1
NP01352,-0.69348,1
NP08544,0.42765,1
NP11369,0.23479,1
NP06971,1.99899,1
NP03791,-0.02997,1
NP07383,1.97702,1
NP07439,1.59492,1
NP01250,-0.87337,1
NP01533,0.00448,1
NP05506,0.08032,1
NP08518,-1.11907,1
NP07575,-0.16298,1
NP02125,0.52636,1
NP09051,0.87516,1
NP08487,0.85365,1
NP01898,-0.35663,1
NP03523,3.41779,1
NP07577,0.58953,1
NP01295,0.85054,1
NP02584,-0.40899,1
NP06557,0.57467,1
NP08704,0.61273,1
NP03762,0.09951,1
NP01775,0.29556,1
NP06703,-0.78418,1
NP08253,-0.80499,1
NP06706,-0.82293,1
NP09779,-0.01062,1
NP06981,0.07641,1
NP04814,1.98798,1
NP07571,0.79556,1
NP06573,-0.75413,1
NP01420,1.55485,1
NP08587,-0.38796,1
NP03846,-0.66122,1
NP09154,-1.03593,1
NP04206,-0.69248,1
NP05003,-0.54324,1
NP07241,1.36339,1
NP07494,0.15651,1
NP01247,-1.08882,1
NP07861,-0.10418,1
NP02789,0.4515,1
NP06857,2.26911,1
NP01386,-0.60306,1
NP06420,0.38569,1
NP08245,-0.70687,1
NP06575,-0.24557,1
NP07273,2.06524,1
NP06252,2.74886,1
NP09210,-0.74678,1
NP07421,1.41614,1
NP08446,3.45543,1
NP06432,0.63617,1
NP09755,-0.17196,1
NP04054,1.11477,1
NP00885,0.35024,1
NP03057,-0.03614,1
NP04287,-0.2114,1
NP07623,0.69978,1
NP07387,2.41122,1
NP01494,-0.52805,1
NP05413,0.77079,1
NP04195,-1.25899,1
NP03592,1.81413,1
NP09722,2.66953,1
NP02008,0.10144,1
NP02984,-0.66877,1
NP05732,0.27028,1
NP08167,0.7692,1
NP06962,1.01958,1
NP01695,-0.96159,1
NP05218,-0.90112,1
NP04802,-0.38385,1
NP06862,0.33071,1
NP03744,1.72548,1
NP08202,0.26802,1
NP05004,-1.41423,1
NP10833,-0.10148,1
NP05208,0.32768,1
NP01752,-0.83961,1
NP02251,2.78787,1
NP09152,-0.615,1
NP01292,-1.0922,1
NP06275,3.30196,1
NP09386,0.23786,1
NP07274,1.01586,1
NP07232,1.87442,1
NP08056,1.25823,1
NP02561,0.17653,1
NP07940,1.29361,1
NP02883,0.69967,1
NP08546,-0.05673,1
NP05089,1.64724,1
NP03759,0.21063,1
NP06758,-1.33483,1
NP11314,0.36383,1
NP03367,-0.0636,1
NP09774,0.78225,1
NP01528,0.18188,1
NP01731,-1.23871,1
NP01535,0.30748,1
NP04211,-0.73959,1
NP05642,3.3733,1
NP05184,-0.92697,1
NP04629,-0.30333,1
NP06902,-0.23373,1
NP06823,-0.48603,1
NP09803,1.10679,1
NP01323,-0.77264,1
NP03420,2.77994,1
NP03500,-0.40694,1
NP04372,-0.32997,1
NP00804,-0.34771,1
NP00052,0.23459,1
NP04822,0.54701,1
NP04668,-1.04117,1
NP04716,1.45397,1
NP01901,0.36946,1
