,Eisenberg,y
Neg_1488,-0.94486,0
Neg_180,-1.02252,0
Neg_557,-1.07323,0
Neg_1595,-0.53547,0
Neg_1103,1.34633,0
Neg_510,-0.39507,0
Neg_2472,-0.61068,0
Neg_122,-1.08126,0
Neg_2290,0.7676,0
Neg_2696,-0.17335,0
Neg_1289,0.96161,0
Neg_1936,-0.87288,0
Neg_2265,1.12362,0
Neg_2555,1.12536,0
Neg_1580,-0.62701,0
Neg_2082,0.4832,0
Neg_1591,-1.09393,0
Neg_1470,0.34158,0
Neg_1509,-1.28635,0
Neg_77,0.8368,0
Neg_1247,-0.62159,0
Neg_2122,-1.08702,0
Neg_1953,-0.23139,0
Neg_2894,-0.84945,0
Neg_1260,-0.57592,0
Neg_2719,-0.80395,0
Neg_2111,-0.49588,0
Neg_1531,-0.76999,0
Neg_1519,-0.57462,0
Neg_2540,1.1899,0
Neg_2113,-0.29726,0
Neg_1965,-0.87584,0
Neg_48,-0.92676,0
Neg_625,-0.98649,0
Neg_2721,0.16793,0
Neg_2716,-0.9494,0
Neg_1116,-0.53045,0
Neg_2714,-0.32402,0
Neg_729,-0.57686,0
Neg_770,-0.60405,0
Neg_1441,0.86101,0
Neg_1629,-0.25427,0
Neg_65,-0.48587,0
Neg_2121,-0.60903,0
Neg_271,-0.70878,0
Neg_2572,-0.65916,0
Neg_2089,-0.87281,0
Neg_655,-1.37357,0
Neg_806,0.58273,0
Neg_1034,-0.29037,0
Neg_2211,0.31433,0
Neg_393,0.6094,0
Neg_2684,-1.04416,0
Neg_2028,-0.88254,0
Neg_1695,-1.2494,0
Neg_1024,3.11904,0
Neg_881,0.2235,0
Neg_2862,-0.6527,0
Neg_632,1.40957,0
Neg_665,-1.05631,0
Neg_1699,-1.09221,0
Neg_1752,0.6058,0
Neg_1536,0.52006,0
Neg_1132,-0.66137,0
Neg_692,-1.01205,0
Neg_2046,-1.02595,0
Neg_866,0.03665,0
Neg_719,-0.0698,0
Neg_2407,-0.14835,0
Neg_668,-0.75402,0
Neg_2488,-0.73977,0
Neg_359,-0.57653,0
Neg_1168,-1.30866,0
Neg_578,-1.00752,0
Neg_2655,-0.54758,0
Neg_1419,0.79971,0
Neg_426,-0.89436,0
Neg_1644,1.0884,0
Neg_643,0.83087,0
Neg_1902,-0.48163,0
Neg_385,-1.06892,0
Neg_2361,-0.48535,0
Neg_907,-0.5376,0
Neg_399,-0.63589,0
Neg_1577,-0.70724,0
Neg_2127,0.46686,0
Neg_73,-0.82164,0
Neg_2598,-0.86917,0
Neg_516,0.24621,0
Neg_1466,0.02099,0
Neg_672,0.86232,0
Neg_630,-0.19841,0
Neg_39,0.45284,0
Neg_2465,-0.42483,0
Neg_2722,-0.50144,0
Neg_2105,-0.93668,0
Neg_1077,-0.3725,0
Neg_2550,-0.33228,0
Neg_1756,0.75749,0
Neg_172,0.29298,0
Neg_1428,-0.22591,0
Neg_797,-0.37565,0
Neg_2239,-1.20613,0
Neg_1268,0.97035,0
Neg_112,-0.55403,0
Neg_2432,-0.65601,0
Neg_1624,-0.04197,0
Neg_1571,0.35063,0
Neg_753,0.40393,0
Neg_1875,-1.17951,0
Neg_2353,-0.31666,0
Neg_1805,-1.13548,0
Neg_1530,-0.91185,0
Neg_357,-0.06065,0
Neg_695,-0.5543,0
Neg_551,-0.30684,0
Neg_2897,-0.13394,0
Neg_438,-0.64653,0
Neg_858,-0.92706,0
Neg_1072,1.04357,0
Neg_698,-1.3262,0
Neg_2433,0.1255,0
Neg_186,-0.91053,0
Neg_1915,-0.0355,0
Neg_2470,1.35768,0
Neg_1547,-0.71979,0
Neg_313,-0.73871,0
Neg_1232,-1.23416,0
Neg_2015,-0.36722,0
Neg_1413,-0.16473,0
Neg_1495,-1.24485,0
Neg_2297,-0.50205,0
Neg_416,-0.09908,0
Neg_1252,-0.42954,0
Neg_1013,-0.87312,0
Neg_1631,0.46166,0
Neg_874,-0.79076,0
Neg_1984,0.45642,0
Neg_1431,1.69442,0
Neg_505,1.85638,0
Neg_2401,-1.18089,0
Neg_2119,-0.85444,0
Neg_1685,-0.78865,0
Neg_2727,-0.4343,0
Neg_1640,-0.79583,0
Neg_1134,0.01669,0
Neg_799,-1.17049,0
Neg_790,-0.24119,0
Neg_2135,-1.37003,0
Neg_2208,-0.82485,0
Neg_1475,-0.64468,0
Neg_1085,-0.8147,0
Neg_1713,-1.29327,0
Neg_309,-0.94858,0
Neg_1162,-0.97629,0
Neg_2075,0.08736,0
Neg_1698,-1.14567,0
Neg_518,0.45829,0
Neg_1163,0.83358,0
Neg_1359,0.3107,0
Neg_1119,0.28047,0
Neg_2643,-1.35729,0
Neg_277,-1.09004,0
Neg_1587,-0.88676,0
Neg_2585,-0.26318,0
Neg_1060,-1.36903,0
Neg_330,-0.29161,0
Neg_1369,-0.73711,0
Neg_2785,-1.26759,0
Neg_2535,0.37508,0
Neg_1564,-1.1742,0
Neg_2036,-0.26824,0
Neg_1200,-1.21557,0
Neg_1709,-1.09014,0
Neg_1329,-0.83604,0
Neg_32,-0.53366,0
Neg_776,-0.65461,0
Neg_437,-0.87228,0
Neg_2653,-0.27854,0
Neg_95,1.39567,0
Neg_1757,-0.14046,0
Neg_780,-0.93994,0
Neg_1804,-1.51218,0
Neg_1545,-0.9972,0
Neg_2797,-1.41703,0
Neg_430,0.55149,0
Neg_1573,0.47111,0
Neg_1378,-0.2845,0
Neg_473,-0.4956,0
Neg_649,-0.26845,0
Neg_524,-0.92255,0
Neg_1517,-0.89485,0
Neg_880,0.27369,0
Neg_1693,-0.8212,0
Neg_1092,-0.53099,0
Neg_1226,-0.56943,0
Neg_246,-1.06218,0
Neg_442,-1.3623,0
Neg_2422,-0.45655,0
Neg_2661,-0.87102,0
Neg_2189,-0.8261,0
Neg_673,-0.91263,0
Neg_2244,-0.19694,0
Neg_613,0.45255,0
Neg_1133,-0.11818,0
Neg_1919,-0.17935,0
Neg_1393,0.90269,0
Neg_1980,-0.05016,0
Neg_195,0.94917,0
Neg_2354,-0.0878,0
Neg_2388,-0.35235,0
Neg_1181,0.03393,0
Neg_1550,0.13411,0
Neg_2158,-0.15632,0
Neg_2197,-0.65369,0
Neg_2274,-1.08921,0
Neg_2679,-0.49175,0
Neg_1439,-0.81422,0
Neg_2281,-0.25469,0
Neg_2841,1.91728,0
Neg_2266,-0.7651,0
Neg_571,-0.11101,0
Neg_1009,-0.57136,0
Neg_1655,0.36174,0
Neg_1487,-0.04447,0
Neg_28,-0.86807,0
Neg_2509,-0.60733,0
Neg_2175,-0.62462,0
Neg_2232,-1.3663,0
Neg_201,1.619,0
Neg_1333,-1.07026,0
Neg_2778,0.39246,0
Neg_1704,-0.3527,0
Neg_2156,-0.27914,0
Neg_1706,0.52141,0
Neg_143,-1.08278,0
Neg_2595,-0.39548,0
Neg_166,0.65439,0
Neg_2209,1.4001,0
Neg_1608,-0.63139,0
Neg_1581,-1.04703,0
Neg_1609,-1.21023,0
Neg_865,-0.99464,0
Neg_666,-0.86238,0
Neg_1267,0.67313,0
Neg_639,0.90251,0
Neg_1590,-1.11476,0
Neg_1701,0.39017,0
Neg_1093,-0.15188,0
Neg_752,-0.82812,0
Neg_1210,-0.42592,0
Neg_2603,-1.18165,0
Neg_463,-0.88612,0
Neg_972,-0.21481,0
Neg_1224,1.56453,0
Neg_1027,-0.78355,0
Neg_2430,-1.34287,0
Neg_282,-0.75404,0
Neg_421,-0.69606,0
Neg_986,0.39402,0
Neg_1349,-0.14609,0
Neg_495,-0.94617,0
Neg_2223,-0.17121,0
Neg_2245,1.10093,0
Neg_522,0.08607,0
Neg_490,-0.64558,0
Neg_153,-0.78541,0
Neg_1916,-0.04872,0
Neg_2569,-0.40551,0
Neg_1724,-0.78414,0
Neg_220,2.18716,0
Neg_573,2.09084,0
Neg_2008,-0.25965,0
Neg_2076,-0.89036,0
Neg_1440,-0.03839,0
Neg_1258,-1.09999,0
Neg_2009,0.25614,0
Neg_486,-1.42506,0
Neg_555,-0.70535,0
Neg_232,2.12786,0
Neg_1407,0.50573,0
Neg_637,-0.25575,0
Neg_2372,0.286,0
Neg_338,-0.60923,0
Neg_192,-1.17436,0
Neg_1926,-0.1938,0
Neg_1337,-0.87233,0
Neg_2531,-0.81684,0
Neg_765,-0.96326,0
Neg_98,-0.44867,0
Neg_2026,-0.47126,0
Neg_1650,-1.11573,0
Neg_386,0.04018,0
Neg_14,0.65464,0
Neg_1660,-1.1406,0
Neg_2005,-0.92954,0
Neg_2292,-0.4734,0
Neg_117,-0.60275,0
Neg_424,-0.31984,0
Neg_2444,-0.73975,0
Neg_1668,-1.18863,0
Neg_1025,0.32574,0
Neg_164,-1.3766,0
Neg_2016,-0.70719,0
Neg_2102,-0.25133,0
Neg_247,-0.08773,0
Neg_488,0.39289,0
Neg_679,-0.53451,0
Neg_818,-0.79945,0
Neg_2499,1.1622,0
Neg_1976,-0.30898,0
Neg_2906,-0.17474,0
Neg_1983,0.59895,0
Neg_2100,-0.70555,0
Neg_2451,-1.12675,0
Neg_888,0.04438,0
Neg_402,-0.5981,0
Neg_569,-0.98293,0
Neg_1480,-0.74714,0
Neg_2632,-0.56235,0
Neg_1799,-1.35863,0
Neg_1198,-0.71408,0
Neg_105,1.64654,0
Neg_536,0.11304,0
Neg_382,1.30841,0
Neg_2073,-0.32744,0
Neg_530,-0.40343,0
Neg_1566,0.68141,0
Neg_1996,1.18106,0
Neg_827,-0.89116,0
Neg_800,-0.48279,0
Neg_1849,-1.02932,0
Neg_6,-0.14138,0
Neg_174,-0.27067,0
Neg_2072,1.2024,0
Neg_1934,-0.55137,0
Neg_615,-0.13037,0
Neg_425,-0.94883,0
Neg_1646,-0.13397,0
Neg_738,1.13287,0
Neg_1286,1.64989,0
Neg_963,-1.02555,0
Neg_2190,-0.89967,0
Neg_212,0.54649,0
Neg_730,-0.20224,0
Neg_319,-0.51557,0
Neg_1401,-1.14218,0
Neg_1035,-0.52477,0
Neg_1190,-0.7285,0
Neg_1508,-0.6017,0
Neg_1653,-0.6768,0
Neg_2304,0.09164,0
Neg_1355,1.0529,0
Neg_1434,-0.19637,0
Neg_2485,-0.12763,0
Neg_367,0.62043,0
Neg_1625,-0.41338,0
Neg_2700,0.39612,0
Neg_150,-1.39868,0
Neg_30,-0.23026,0
Neg_452,-0.42138,0
Neg_905,-0.42574,0
Neg_2519,0.87792,0
Neg_1361,0.04928,0
Neg_2014,-1.0252,0
Neg_2510,0.87309,0
Neg_2920,0.9848,0
Neg_1963,1.90025,0
Neg_311,-0.53838,0
Neg_134,-0.95603,0
Neg_194,0.69396,0
Neg_947,-0.56017,0
Neg_1215,-0.54572,0
Neg_882,0.16081,0
Neg_1465,-0.53541,0
Neg_1711,0.26643,0
Neg_956,-0.28482,0
Neg_99,-0.83485,0
Neg_2313,-1.02327,0
Neg_1819,-0.71688,0
Neg_1891,0.39948,0
Neg_119,-1.13351,0
Neg_2288,0.22758,0
Neg_2253,-0.23696,0
Neg_2736,-0.73156,0
Neg_2730,-0.67914,0
Neg_2856,-0.53957,0
Neg_1186,-0.26238,0
Neg_850,-0.40106,0
Neg_1774,-1.25361,0
Neg_1923,0.74247,0
Neg_1266,0.01001,0
Neg_652,-0.8427,0
Neg_1259,-0.30321,0
Neg_2822,-0.16817,0
Neg_804,-0.05453,0
Neg_1565,0.1842,0
Neg_1331,2.35847,0
Neg_1375,-0.23887,0
Neg_1537,0.37937,0
Neg_304,0.29762,0
Neg_1554,0.68311,0
Neg_466,-1.14577,0
Neg_1562,0.50751,0
Neg_2565,-0.66364,0
Neg_394,-0.61569,0
Neg_2558,0.63769,0
Neg_544,-0.5255,0
Neg_179,0.32747,0
Neg_1057,0.24322,0
Neg_2837,1.35718,0
Neg_1053,-0.45552,0
Neg_2283,-0.54583,0
Neg_1612,-0.43293,0
Neg_700,-1.03165,0
Neg_2176,0.37339,0
Neg_1761,-1.09789,0
Neg_2213,-0.26545,0
Neg_1829,-0.41782,0
Neg_1338,0.13269,0
Neg_1346,-1.05402,0
Neg_441,0.37411,0
Neg_1743,-1.43858,0
Neg_2367,-0.6192,0
Neg_337,0.88073,0
Neg_1371,-0.24507,0
Neg_2743,1.40825,0
Neg_500,-0.38751,0
Neg_408,-0.13626,0
Neg_2761,-1.1453,0
Neg_2584,-0.77071,0
Neg_142,-0.90973,0
Neg_225,-0.17368,0
Neg_1476,0.56122,0
Neg_1498,-0.76871,0
Neg_1385,0.94258,0
Neg_2698,-1.1492,0
Neg_295,-0.72204,0
Neg_2362,0.18444,0
Neg_867,-0.33227,0
Neg_1314,-0.74719,0
Neg_1398,0.09673,0
Neg_817,-0.96231,0
Neg_1403,-1.26061,0
Neg_959,0.10163,0
Neg_108,1.37573,0
Neg_2110,0.72104,0
Neg_2117,-0.45127,0
Neg_2310,0.76875,0
Neg_1813,-1.05198,0
Neg_869,1.02281,0
Neg_1682,-0.8741,0
Neg_902,-1.15372,0
Neg_1135,-1.25027,0
Neg_485,1.97379,0
Neg_1645,-1.14561,0
Neg_221,-1.03427,0
Neg_838,-0.0484,0
Neg_2064,-0.7584,0
Neg_1339,-0.95906,0
Neg_2271,-0.55999,0
Neg_1951,-1.35543,0
Neg_1856,-0.83789,0
Neg_1003,-0.81798,0
Neg_1901,-0.53931,0
Neg_1563,-1.13847,0
Neg_2201,-0.74771,0
Neg_2575,-0.32538,0
Neg_1221,0.80731,0
Neg_340,0.51497,0
Neg_1074,0.45673,0
Neg_1374,0.55334,0
Neg_2571,-0.37239,0
Neg_1183,-0.57772,0
Neg_2870,-1.0032,0
Neg_1083,-0.22902,0
Neg_167,1.4349,0
Neg_344,0.60516,0
Neg_1326,0.54588,0
Neg_1370,-0.05942,0
Neg_2695,-0.81618,0
Neg_1058,0.03119,0
Neg_1678,0.1243,0
Neg_610,-0.62333,0
Neg_897,-0.27203,0
Neg_132,-0.26382,0
Neg_677,1.81205,0
Neg_813,-1.15689,0
Neg_1019,-0.93224,0
Neg_828,-0.6888,0
Neg_1816,0.46491,0
Neg_253,-0.68336,0
Neg_1690,-0.16486,0
Neg_467,-0.79742,0
Neg_1677,0.07414,0
Neg_1184,-0.40004,0
Neg_2363,-1.341,0
Neg_2801,-0.30064,0
Neg_1607,-1.46679,0
Neg_2193,-0.86942,0
Neg_427,-0.84579,0
Neg_792,-0.43705,0
Neg_1150,0.68576,0
Neg_1620,2.68867,0
Neg_329,1.37015,0
Neg_412,-0.56063,0
Neg_2107,-0.51964,0
Neg_1347,-0.9845,0
Neg_2649,-0.63041,0
Neg_1559,-0.98511,0
Neg_176,-0.85676,0
Neg_826,-0.07249,0
Neg_1461,0.55644,0
Neg_281,1.70128,0
Neg_2733,-0.52901,0
Neg_2492,-0.92507,0
Neg_623,-0.97509,0
Neg_2280,-0.40131,0
Neg_751,0.10488,0
Neg_2711,-0.18565,0
Neg_844,1.01468,0
Neg_2577,-0.05266,0
Neg_1087,-0.78295,0
Neg_388,-1.11326,0
Neg_670,0.12112,0
Neg_1159,-1.0961,0
Neg_2772,-0.95859,0
Neg_1736,1.00274,0
Neg_339,-0.92576,0
Neg_2366,-1.23223,0
Neg_331,0.59188,0
Neg_1388,-0.65068,0
Neg_2112,-1.01386,0
Neg_1610,-0.2086,0
Neg_2146,-0.67944,0
Neg_525,-0.92091,0
Neg_2300,-0.18806,0
Neg_714,-1.16177,0
Neg_236,-0.71148,0
Neg_1515,0.43307,0
Neg_985,-0.282,0
Neg_198,0.54998,0
Neg_2591,0.99694,0
Neg_1102,-0.78141,0
Neg_1654,-0.54663,0
Neg_2167,0.31905,0
Neg_1270,0.16936,0
Neg_590,-0.15907,0
Neg_1115,-0.86735,0
Neg_2846,-0.30544,0
Neg_1838,-0.8028,0
Neg_548,0.15419,0
Neg_2526,-0.53173,0
Neg_1922,-0.42503,0
Neg_2471,0.27705,0
Neg_1459,-1.15257,0
Neg_2356,-1.15895,0
Neg_801,0.51928,0
Neg_553,-0.18293,0
Neg_1811,-1.3042,0
Neg_1158,-0.29296,0
Neg_391,1.19423,0
Neg_269,-0.88754,0
Neg_2109,-0.98222,0
Neg_1279,-0.73994,0
Neg_197,0.92454,0
Neg_2312,0.66839,0
Neg_1754,-0.73543,0
Neg_61,-0.55741,0
Neg_587,-0.98948,0
Neg_35,-1.0759,0
Neg_1452,1.11875,0
Neg_341,-1.0875,0
Neg_709,0.18616,0
Neg_1623,-0.88051,0
Neg_1835,-0.28211,0
Neg_1499,-0.58092,0
Neg_2701,1.0171,0
Neg_185,0.39369,0
Neg_532,0.94073,0
Neg_1049,-1.13098,0
Neg_2203,-0.19119,0
Neg_351,-0.53967,0
Neg_1511,-1.25423,0
Neg_432,-0.86727,0
Neg_1708,0.19162,0
Neg_1616,-0.96153,0
Neg_316,1.43648,0
Neg_1845,0.83732,0
Neg_1042,-1.39893,0
Neg_2467,-0.73953,0
Neg_76,0.41703,0
Neg_383,-0.89213,0
Neg_1783,-0.00576,0
Neg_2387,-0.95349,0
Neg_161,-0.28163,0
Neg_297,-0.44352,0
Neg_1854,-0.87816,0
Neg_1749,0.40678,0
Neg_1467,-1.02501,0
Neg_1234,0.73946,0
Neg_969,-0.70543,0
Neg_2061,0.32726,0
Neg_241,0.0575,0
Neg_350,-0.93236,0
Neg_124,0.14326,0
Neg_2482,-0.69705,0
Neg_1086,0.47163,0
Neg_2791,-0.99155,0
Neg_1879,-1.21915,0
Neg_1827,-0.35286,0
Neg_622,0.30611,0
Neg_658,-0.52299,0
Neg_791,-0.31331,0
Neg_1472,-1.0558,0
Neg_196,-1.08431,0
Neg_1282,-0.60553,0
Neg_944,-1.28152,0
Neg_2374,0.04116,0
Neg_1523,-1.04666,0
Neg_883,-0.31228,0
Neg_498,-0.722,0
Neg_547,-0.08454,0
Neg_1867,-0.87102,0
Neg_2901,-1.20762,0
Neg_1209,-1.14796,0
Neg_663,-1.12178,0
Neg_52,0.0204,0
Neg_2436,0.38482,0
Neg_942,-0.98099,0
Neg_2853,-1.05662,0
Neg_2596,-1.23637,0
Neg_2788,0.22342,0
Neg_1613,-1.03702,0
Neg_376,-1.38322,0
Neg_1539,0.18627,0
Neg_2129,-0.79711,0
Neg_1776,-0.70924,0
Neg_2748,-0.10561,0
Neg_2084,-0.37754,0
Neg_934,0.04669,0
Neg_2877,-1.24663,0
Neg_1288,0.18543,0
Neg_2819,-0.14263,0
Neg_1930,-0.65063,0
Neg_2505,-0.27207,0
Neg_1975,-0.34424,0
Neg_2331,1.61043,0
Neg_1728,0.32966,0
Neg_1310,-0.82037,0
Neg_852,-1.03784,0
Neg_2633,-1.16225,0
Neg_1747,-0.04583,0
Neg_812,-0.1575,0
Neg_2030,-0.63772,0
Neg_1551,-0.3309,0
Neg_1679,-0.96199,0
Neg_1249,-0.96993,0
Neg_243,0.12666,0
Neg_2817,-0.58718,0
Neg_554,-0.77477,0
Neg_756,-0.50418,0
Neg_276,-1.17049,0
Neg_2656,-0.42743,0
Neg_480,1.95677,0
Neg_1664,-0.81335,0
Neg_149,-0.46274,0
Neg_2104,-0.83459,0
Neg_657,-1.06926,0
Neg_946,-1.0653,0
Neg_2273,0.24971,0
Neg_550,-0.39752,0
Neg_2142,-0.59008,0
Neg_987,-0.33603,0
Neg_207,-0.10231,0
Neg_1126,0.27472,0
Neg_2865,-0.97599,0
Neg_2504,1.74384,0
Neg_2,0.78703,0
Neg_2607,-0.984,0
Neg_137,0.28576,0
Neg_1020,-0.23614,0
Neg_1755,0.16524,0
Neg_1942,-0.9252,0
Neg_1684,1.627,0
Neg_1807,-0.69492,0
Neg_2548,-1.00441,0
Neg_1931,-0.83049,0
Neg_368,0.488,0
NP01383,-1.07186,1
NP06615,-1.22292,1
NP07289,0.65305,1
NP10706,0.12185,1
NP06413,0.03403,1
NP07002,0.81184,1
NP06013,0.85295,1
NP07905,0.0199,1
NP06037,1.98621,1
NP06312,1.0181,1
NP09289,0.11222,1
NP01011,-1.02517,1
NP01453,1.98731,1
NP06668,0.72918,1
NP02209,-0.45954,1
NP01806,0.76807,1
NP09844,1.70967,1
NP02902,3.21928,1
NP01105,1.35142,1
NP06071,-0.3384,1
NP07560,-0.70388,1
NP00803,0.39395,1
NP02175,-0.49834,1
NP11065,-0.32466,1
NP06911,0.87271,1
NP04654,-0.87891,1
NP00357,1.14084,1
NP05821,-0.57249,1
NP09379,-0.294,1
NP01973,-0.90333,1
NP10650,2.58167,1
NP09728,0.00441,1
NP11120,-1.04862,1
NP08528,0.06371,1
NP10951,1.71597,1
NP03962,-0.3588,1
NP05936,0.90622,1
NP08204,0.1469,1
NP08996,-0.29741,1
NP07496,-0.86348,1
NP09370,1.07963,1
NP07908,2.2115,1
NP06403,-1.11582,1
NP06054,1.66973,1
NP04810,1.21911,1
NP11371,-0.5542,1
NP07837,0.40782,1
NP09481,0.08574,1
NP02239,1.0396,1
NP07453,2.39104,1
NP04764,0.26139,1
NP04158,0.49404,1
NP06987,-0.56721,1
NP01433,-0.09831,1
NP04534,-0.83573,1
NP07086,1.56185,1
NP05516,0.26612,1
NP05063,0.13465,1
NP07269,0.06928,1
NP02755,0.09234,1
NP05160,-0.85405,1
NP06035,2.5542,1
NP09486,1.43278,1
NP11162,-0.28251,1
NP04918,-1.10389,1
NP02297,1.97209,1
NP04799,0.91822,1
NP06246,0.382,1
NP06774,0.7003,1
NP05423,0.77217,1
NP05932,-0.40004,1
NP06294,-1.21263,1
NP02530,2.45281,1
NP10595,-0.63904,1
NP03760,-0.06996,1
NP09525,-0.84315,1
NP08660,-0.81672,1
NP07479,1.17467,1
NP07037,0.12299,1
NP07434,0.50736,1
NP09477,1.24326,1
NP06784,0.15099,1
NP07355,-1.34702,1
NP06870,1.36241,1
NP09352,0.20613,1
NP07707,0.25401,1
NP09784,-0.86224,1
NP01353,-0.49445,1
NP09887,-1.41904,1
NP04674,0.01922,1
NP09161,-1.23262,1
NP05120,-0.07734,1
NP05410,0.29464,1
NP09361,1.61203,1
NP09284,1.58639,1
NP08168,0.51742,1
NP00761,1.04527,1
NP02104,-0.7173,1
NP03207,3.39982,1
NP11365,-1.06552,1
NP02019,-0.27815,1
NP02207,-0.04859,1
NP05328,-0.54822,1
NP04642,-0.51166,1
NP07101,0.27489,1
NP07414,-0.63922,1
NP00909,1.48635,1
NP08937,1.10221,1
NP07140,2.73509,1
NP07351,2.19573,1
NP07928,-0.65004,1
NP09752,2.31414,1
NP10729,-0.37184,1
NP10907,-0.61992,1
NP10303,-0.02804,1
NP03765,0.01285,1
NP09802,0.77761,1
NP03485,3.09447,1
NP02446,-0.42522,1
NP07268,0.20625,1
NP07668,-0.02184,1
NP04708,-0.66697,1
NP05887,0.59306,1
NP09362,0.60015,1
NP01350,-1.26414,1
NP02533,2.42121,1
NP05110,-0.34354,1
NP04072,0.25873,1
NP06286,0.98118,1
NP05525,0.52693,1
NP08523,0.12032,1
NP09921,-0.43538,1
NP07040,0.31576,1
NP01821,0.59683,1
NP09789,1.78612,1
NP00034,-0.06885,1
NP07665,1.30976,1
NP06185,2.54738,1
NP07813,0.1098,1
NP01054,0.9732,1
NP09908,0.79577,1
NP05451,-0.45692,1
NP08483,2.76644,1
NP00352,-0.09743,1
NP03774,-0.54214,1
NP06815,-0.87067,1
NP04705,-0.85813,1
NP03766,-0.72517,1
NP11075,0.16062,1
NP04789,0.99925,1
NP09791,2.14198,1
NP06287,-0.46845,1
NP08651,2.27163,1
NP06344,3.67743,1
NP07954,1.67891,1
NP10623,-0.10536,1
NP04197,0.33337,1
NP08666,0.17902,1
NP02281,-0.27365,1
NP02028,-0.69117,1
NP05644,1.02937,1
NP02242,-1.44671,1
NP07290,0.00695,1
NP04798,1.8719,1
NP06231,1.20318,1
NP07262,-0.60573,1
NP07626,1.36021,1
NP08057,2.77493,1
NP06826,-0.43398,1
NP07336,0.9688,1
NP04359,-0.26552,1
NP05295,-0.8407,1
NP04666,0.14033,1
NP06429,1.70381,1
NP07720,0.5975,1
NP01893,0.25036,1
NP07432,-0.15464,1
NP08838,1.67045,1
NP07048,-1.10899,1
NP07092,-0.74242,1
NP11347,-1.26762,1
NP03368,0.5993,1
NP06836,-1.15199,1
NP09588,0.42127,1
NP07359,0.26566,1
NP05728,0.27162,1
NP02023,-0.44224,1
NP03799,1.41863,1
NP01356,-0.78313,1
NP08565,-0.9205,1
NP06625,-0.85941,1
NP05092,-0.98553,1
NP06869,1.7496,1
NP00041,-0.66025,1
NP06243,-0.14747,1
NP11322,-0.97371,1
NP06806,-0.95883,1
NP06903,-0.12779,1
NP10783,1.69475,1
NP02526,3.92984,1
NP09356,-0.53743,1
NP02520,3.67054,1
NP01819,0.24249,1
NP06169,-0.60492,1
NP01411,-0.57038,1
NP01226,0.12335,1
NP01741,0.09187,1
NP07230,0.81712,1
NP01768,-1.17058,1
NP10810,-0.44332,1
NP02079,0.51796,1
NP02177,-0.29443,1
NP04276,0.02624,1
NP08176,-0.4242,1
NP04628,-0.83016,1
NP04221,1.03374,1
NP01529,0.45425,1
NP09265,0.42482,1
NP10292,0.54022,1
NP02816,2.02751,1
NP01352,-0.54514,1
NP08544,0.40349,1
NP11369,0.19257,1
NP06971,1.14467,1
NP03791,-0.41406,1
NP07383,0.94117,1
NP07439,1.98589,1
NP01250,-0.84533,1
NP01533,-0.2357,1
NP05506,-0.3004,1
NP08518,-0.77692,1
NP07575,0.90718,1
NP02125,0.87013,1
NP09051,0.55082,1
NP08487,1.3842,1
NP01898,-0.70659,1
NP03523,3.38408,1
NP07577,0.4208,1
NP01295,0.4835,1
NP02584,-1.26832,1
NP06557,0.09342,1
NP08704,1.71865,1
NP03762,0.12342,1
NP01775,-0.26941,1
NP06703,-0.88059,1
NP08253,-0.94404,1
NP06706,-0.05303,1
NP09779,0.54932,1
NP06981,-0.16343,1
NP04814,2.2325,1
NP07571,0.64324,1
NP06573,-0.02617,1
NP01420,1.63169,1
NP08587,0.12864,1
NP03846,-0.33203,1
NP09154,-0.22098,1
NP04206,-0.74752,1
NP05003,-1.09436,1
NP07241,0.25492,1
NP07494,0.30855,1
NP01247,-0.90374,1
NP07861,-0.96027,1
NP02789,2.52567,1
NP06857,3.12508,1
NP01386,-0.56505,1
NP06420,0.27112,1
NP08245,-0.68464,1
NP06575,-0.09436,1
NP07273,1.4629,1
NP06252,1.49947,1
NP09210,-0.21491,1
NP07421,1.2501,1
NP08446,2.44156,1
NP06432,0.2883,1
NP09755,0.40768,1
NP04054,0.69202,1
NP00885,0.8275,1
NP03057,0.4513,1
NP04287,0.09975,1
NP07623,0.59578,1
NP07387,1.01478,1
NP01494,-0.10326,1
NP05413,0.83611,1
NP04195,-0.92676,1
NP03592,0.96226,1
NP09722,1.99132,1
NP02008,0.43653,1
NP02984,-0.6818,1
NP05732,0.11923,1
NP08167,0.10884,1
NP06962,0.45108,1
NP01695,0.14536,1
NP05218,-1.3745,1
NP04802,-0.27206,1
NP06862,0.39258,1
NP03744,1.17304,1
NP08202,0.35253,1
NP05004,-0.40322,1
NP10833,-0.35375,1
NP05208,0.10196,1
NP01752,-0.70875,1
NP02251,1.93908,1
NP09152,-0.5002,1
NP01292,-0.54862,1
NP06275,1.69281,1
NP09386,-0.54947,1
NP07274,-0.1609,1
NP07232,1.53155,1
NP08056,1.25411,1
NP02561,-0.32645,1
NP07940,0.63177,1
NP02883,1.16376,1
NP08546,-0.48501,1
NP05089,1.66754,1
NP03759,-0.17903,1
NP06758,-1.29837,1
NP11314,0.45313,1
NP03367,0.04155,1
NP09774,0.97556,1
NP01528,-0.05,1
NP01731,-0.36428,1
NP01535,0.39066,1
NP04211,-0.74353,1
NP05642,3.3978,1
NP05184,-0.64088,1
NP04629,-0.52768,1
NP06902,-0.45622,1
NP06823,-0.76676,1
NP09803,0.70223,1
NP01323,-0.49668,1
NP03420,2.16604,1
