,Calculate_mw,Calculate_charge,y
Neg_1987,-0.96365,0.03557,0
Neg_2805,-0.54522,0.80383,0
Neg_2904,1.79541,-1.84335,0
Neg_2872,1.22137,-0.4766,0
Neg_2355,-0.25531,-0.53886,0
Neg_576,-0.54462,-1.02591,0
Neg_2459,1.39042,1.34373,0
Neg_971,0.52915,0.28956,0
Neg_898,0.40954,1.06593,0
Neg_928,-0.39703,0.05257,0
Neg_2823,2.16548,-0.51087,0
Neg_2364,0.54526,0.28224,0
Neg_2806,-0.83644,-0.25975,0
Neg_1871,-0.8928,0.2893,0
Neg_50,-0.7268,-1.0008,0
Neg_2496,1.22204,0.77767,0
Neg_1030,-0.69156,-0.73033,0
Neg_1978,0.53597,-0.75623,0
Neg_669,0.29572,-2.33172,0
Neg_1341,-0.71297,-0.71359,0
Neg_843,0.15417,0.54303,0
Neg_761,-0.20129,-1.59354,0
Neg_988,0.08003,-0.24039,0
Neg_2255,1.11963,1.65579,0
Neg_2557,-0.55613,0.58489,0
Neg_2677,-1.15373,0.56815,0
Neg_18,-0.98309,0.30657,0
Neg_315,1.65874,0.25477,0
Neg_1741,-0.88854,-0.25269,0
Neg_2578,-0.09772,-0.18311,0
Neg_389,1.43274,-2.03613,0
Neg_210,1.95931,0.1504,0
Neg_2427,-0.13964,1.30972,0
Neg_2323,1.49474,-0.23072,0
Neg_2007,0.64377,-0.17474,0
Neg_891,-0.77254,0.24562,0
Neg_387,1.62587,-0.13053,0
Neg_741,1.33236,-1.0607,0
Neg_362,-0.84936,0.26314,0
Neg_1212,-1.20843,-0.00837,0
Neg_2057,1.58965,-0.5297,0
Neg_468,-0.13758,-0.53912,0
Neg_2468,0.62264,-0.76407,0
Neg_873,-0.85198,-0.24223,0
Neg_1079,0.51924,1.0811,0
Neg_1710,-0.66092,0.28826,0
Neg_482,-1.00518,-0.24223,0
Neg_121,0.24418,-1.28959,0
Neg_2172,0.29195,0.79415,0
Neg_1897,-0.4911,1.06541,0
Neg_2690,1.11434,-2.98671,0
Neg_42,1.42561,-0.43422,0
Neg_1748,-0.20979,0.8551,0
Neg_620,0.55584,-0.73033,0
Neg_2881,0.95202,-0.97255,0
Neg_188,0.99105,0.01124,0
Neg_184,2.28476,-1.28802,0
Neg_584,-1.15865,0.00104,0
Neg_2423,-0.44775,0.54068,0
Neg_2699,-0.03201,-1.32124,0
Neg_147,1.19393,-0.24379,0
Neg_1376,0.1697,0.22783,0
Neg_2589,0.75541,0.50746,0
Neg_2501,0.04739,0.28198,0
Neg_288,0.15716,0.04525,0
Neg_982,2.07256,-1.00865,0
Neg_511,0.61081,0.12346,0
Neg_1308,0.21577,-0.52081,0
Neg_125,-0.16566,0.06932,0
Neg_564,2.04187,5.31057,0
Neg_2039,1.58013,1.02094,0
Neg_1237,-0.7353,0.28852,0
Neg_749,0.62505,0.50694,0
Neg_189,0.87673,1.87682,0
Neg_2815,-0.87013,-0.78317,0
Neg_2573,-0.63483,0.81246,0
Neg_911,0.52808,2.63514,0
Neg_2225,1.59324,-0.06095,0
Neg_591,-0.41975,-0.47738,0
Neg_428,0.79512,1.27467,0
Neg_739,1.02136,-0.74864,0
Neg_449,-1.00945,0.54199,0
Neg_1358,1.99388,-2.31602,0
Neg_707,0.23027,1.31809,0
Neg_1196,1.56846,-2.25272,0
Neg_1113,1.1292,-0.01674,0
Neg_1437,1.3682,1.35393,0
Neg_996,-0.45531,0.78552,0
Neg_2480,-0.94717,0.52446,0
Neg_2324,-1.05226,0.01883,0
Neg_2391,-0.3621,-0.55664,0
Neg_1084,1.58629,-0.1818,0
Neg_1194,0.68322,0.56919,0
Neg_908,0.04119,-0.0327,0
Neg_638,1.98109,-3.87294,0
Neg_2741,-0.48856,0.54251,0
Neg_1368,1.18201,-0.98302,0
Neg_1005,-0.32548,-1.04396,0
Neg_2790,-0.6095,-0.47791,0
Neg_1572,-0.03632,0.07036,0
Neg_1734,1.63801,-0.71097,0
Neg_435,1.92198,-0.7476,0
Neg_409,-0.90311,-1.28776,0
Neg_436,-0.65952,-0.23412,0
Neg_1409,1.84953,-1.50722,0
Neg_1603,-0.59038,0.04577,0
Neg_2900,-0.83815,-0.50276,0
Neg_469,0.58606,0.26471,0
Neg_395,-0.05767,0.80174,0
Neg_2006,0.05594,1.64062,0
Neg_2138,1.20077,-1.70837,0
Neg_1534,-1.04999,0.30604,0
Neg_726,0.27707,1.04657,0
Neg_2658,0.61306,-1.73192,0
Neg_885,2.09503,1.11798,0
Neg_1364,1.0044,-0.34921,0
Neg_2867,1.02581,-0.24118,0
Neg_1869,1.412,-1.48865,0
Neg_429,-0.10102,-3.61293,0
Neg_1518,0.02872,0.26262,0
Neg_2431,1.21902,0.305,0
Neg_788,-0.98705,-0.21659,0
Neg_2574,1.66552,2.63383,0
Neg_1548,0.59336,-0.27545,0
Neg_1959,1.17044,-1.26003,0
Neg_1124,1.17059,0.29009,0
Neg_1324,2.01445,0.7502,0
Neg_1533,-1.02394,-0.23412,0
Neg_2429,-0.35181,0.04551,0
Neg_2123,0.4158,0.50694,0
Neg_384,-0.72274,0.53257,0
Neg_2551,0.17457,0.02092,0
Neg_380,1.81373,0.64662,0
Neg_1697,-0.94318,0.5242,0
Neg_2382,-0.65235,-0.47843,0
Neg_193,-0.36606,-0.47791,0
Neg_392,0.56889,-1.03429,0
Neg_1136,1.25369,0.41878,0
Neg_2371,-0.28268,0.30683,0
Neg_910,2.04565,2.67647,0
Neg_656,1.24165,-0.19906,0
Neg_718,1.58914,5.30246,0
Neg_400,1.01099,0.57756,0
Neg_742,-1.12144,0.01909,0
Neg_1273,1.92956,-1.0437,0
Neg_2830,-0.39341,-1.01938,0
Neg_567,1.85533,1.43188,0
Neg_588,0.89981,0.28904,0
Neg_183,1.87881,0.2519,0
Neg_2770,2.01271,-4.3171,0
Neg_864,-0.92502,0.81168,0
Neg_2883,-0.8589,-0.47817,0
Neg_2689,-0.59599,0.54068,0
Neg_1381,1.27701,0.0204,0
Neg_829,-0.60646,0.30631,0
Neg_2495,-0.40129,-0.2608,0
Neg_1148,0.84293,0.54146,0
Neg_819,-0.95277,0.30683,0
Neg_2683,-0.88621,0.59352,0
Neg_1304,0.97518,-0.00759,0
Neg_932,0.96756,1.40441,0
Neg_2003,1.76064,3.21585,0
Neg_1512,0.42137,0.83025,0
Neg_789,1.00903,1.60478,0
Neg_1705,1.91942,0.1062,0
Neg_360,1.37707,-0.39996,0
Neg_2473,1.30207,2.13788,0
Neg_1567,0.70037,-1.27912,0
Neg_2582,-0.48136,-0.19043,0
Neg_980,-0.45201,0.28041,0
Neg_2740,0.78093,0.45384,0
Neg_1041,-0.23421,-0.80985,0
Neg_2713,0.49103,0.52472,0
Neg_593,0.24612,-0.73844,0
Neg_1882,0.14824,-0.45096,0
Neg_2760,0.81682,3.47141,0
Neg_1296,-0.26983,1.15042,0
Neg_784,-0.10808,0.02772,0
Neg_2205,-0.65854,0.28119,0
Neg_981,-0.49867,0.95868,0
Neg_115,0.6108,-0.18939,0
Neg_499,0.73703,-0.27754,0
Neg_877,1.58671,0.3853,0
Neg_594,0.20249,-2.07145,0
Neg_596,1.20191,0.82135,0
Neg_156,-0.59002,-0.21633,0
Neg_1199,0.04548,-0.77454,0
Neg_1091,-0.14821,1.07299,0
Neg_2380,0.60548,-0.46797,0
Neg_1193,1.38008,-0.19122,0
Neg_2038,1.94048,0.8585,0
Neg_796,0.82861,0.62046,0
Neg_583,1.70128,0.07272,0
Neg_1399,0.92414,1.31835,0
Neg_773,-0.33414,-0.21607,0
Neg_2320,0.13598,0.30787,0
Neg_2170,0.73511,0.27125,0
Neg_1443,0.50374,0.78709,0
Neg_1969,0.56699,-0.96575,0
Neg_1220,1.26907,1.31705,0
Neg_1111,0.21449,-0.49569,0
Neg_2065,1.95078,-6.77228,0
Neg_1451,0.34859,-0.27675,0
Neg_1328,0.39766,1.04762,0
Neg_140,0.9406,-0.42559,0
Neg_258,-0.00496,0.28146,0
Neg_175,0.95815,1.88493,0
Neg_2922,-0.7554,0.50746,0
Neg_577,1.15568,-0.22548,0
Neg_1641,0.07483,1.37852,0
Neg_758,0.28394,0.34214,0
Neg_2195,1.21091,-4.63021,0
Neg_157,-0.23132,-0.52159,0
Neg_2325,1.71037,-0.21031,0
Neg_181,1.74715,1.30998,0
Neg_2641,1.19332,-0.22496,0
Neg_1505,1.34427,-3.5886,0
Neg_2608,0.73936,0.88152,0
Neg_2181,1.84535,1.64977,0
Neg_2798,1.75221,-1.84544,0
Neg_924,-0.66282,1.06541,0
Neg_1138,0.28984,-1.84596,0
Neg_2880,-0.8915,-0.01648,0
Neg_2670,-1.00751,-0.50302,0
Neg_925,1.15044,-0.7557,0
Neg_230,-0.34032,-0.47738,0
Neg_2071,-0.7686,0.03583,0
Neg_2650,-0.60981,0.26367,0
Neg_841,0.43754,-0.18939,0
Neg_2054,0.17596,0.00287,0
Neg_146,1.33703,-4.95535,0
Neg_162,1.23413,2.16535,0
Neg_990,0.9198,-2.27914,0
Neg_2024,-0.14467,-1.54933,0
Neg_155,0.0548,0.76825,0
Neg_1412,1.09137,-1.78214,0
Neg_619,-0.34559,0.61994,0
Neg_154,2.20396,-0.93829,0
Neg_264,0.89779,1.02094,0
Neg_457,0.93601,1.06567,0
Neg_1529,0.83589,1.87578,0
Neg_1725,-0.92848,-1.0267,0
Neg_582,-0.38173,0.79415,0
Neg_2293,0.30732,0.30761,0
Neg_2023,0.31127,-1.44601,0
Neg_1192,0.29681,0.13183,0
Neg_1702,-0.49221,-0.8007,0
Neg_989,1.33784,-0.53127,0
Neg_856,1.40315,1.61315,0
Neg_2460,0.01256,0.24588,0
Neg_1967,1.97212,-0.25086,0
Neg_1584,-0.44745,-0.47686,0
Neg_909,-0.01747,0.04551,0
Neg_517,1.80552,0.79415,0
Neg_2302,1.14562,1.27389,0
Neg_1633,-0.6058,0.5242,0
Neg_2563,-0.91915,-0.2417,0
Neg_2911,1.69732,0.81168,0
Neg_1261,-0.95471,0.80357,0
Neg_2493,0.16242,0.30552,0
Neg_1707,0.35875,-0.68691,0
Neg_2035,1.29289,0.29637,0
Neg_2507,0.82602,-0.26995,0
Neg_2843,0.36399,-0.5297,0
Neg_2279,1.59099,-1.54829,0
Neg_633,-0.19337,-0.23412,0
Neg_1442,-0.74918,-0.50407,0
Neg_1910,0.45264,1.3364,0
Neg_2307,1.38945,2.43399,0
Neg_1627,0.42903,0.82005,0
Neg_1043,-0.2975,-0.76434,0
Neg_851,0.02632,-0.42638,0
Neg_1342,1.62024,0.59535,0
Neg_507,-0.57814,0.28119,0
Neg_2892,2.07867,2.66313,0
Neg_887,0.29604,-0.97308,0
Neg_2177,1.26116,1.32934,0
Neg_2875,-0.0634,-0.16218,0
Neg_187,1.38055,-0.27754,0
Neg_731,0.34139,-0.5658,0
Neg_2878,0.7142,-1.49623,0
Neg_1195,0.95175,-1.27729,0
Neg_2134,0.54767,0.50694,0
Neg_209,1.93267,-1.21007,0
Neg_2339,1.50539,-0.1478,0
Neg_1950,1.53602,-1.75467,0
Neg_1521,-0.02925,0.29637,0
Neg_2328,-0.57686,0.26262,0
Neg_504,1.52408,-0.18756,0
Neg_1415,0.88787,0.25425,0
Neg_1244,1.39692,0.5242,0
Neg_2317,-1.12314,-0.24223,0
Neg_1759,0.05471,-1.54149,0
Neg_1105,-0.14168,-1.94406,0
Neg_1599,0.58841,0.85484,0
Neg_349,0.40457,0.57625,0
Neg_2091,-0.68333,-0.44364,0
Neg_2417,0.80261,1.12348,0
Neg_100,-0.48228,0.80357,0
Neg_2420,-0.83084,0.28093,0
Neg_1970,0.46057,-0.18965,0
Neg_893,0.64858,-0.05127,0
Neg_2534,-0.03496,0.5433,0
Neg_481,-0.01634,0.48941,0
Neg_1894,0.84497,0.81298,0
Neg_627,1.90405,1.61708,0
Neg_2523,1.63875,-0.0688,0
Neg_1173,-0.69112,0.04447,0
Neg_2625,-0.17761,0.07141,0
Neg_2452,0.5027,0.53231,0
Neg_754,0.26946,0.33299,0
Neg_2294,1.28722,-1.59956,0
Neg_2466,0.49061,-0.24327,0
Neg_1017,1.1172,1.11877,0
Neg_539,1.02947,0.83757,0
Neg_2199,1.10627,-0.56527,0
Neg_1739,-0.90304,-0.34869,0
Neg_1318,0.16041,-0.47765,0
Neg_2842,1.55206,-0.27885,0
Neg_1817,1.14907,-0.99976,0
Neg_1427,1.00512,-0.46849,0
Neg_60,1.83011,-0.45096,0
Neg_1202,1.5923,-0.79128,0
Neg_1417,0.2148,0.78683,0
Neg_1392,-0.78876,-0.76669,0
Neg_1245,-0.81991,2.07562,0
Neg_1621,-1.15804,-0.24275,0
Neg_2101,2.04721,0.03688,0
Neg_1662,0.67722,-2.61945,0
Neg_967,0.87302,1.43763,0
Neg_1576,1.14019,-0.46744,0
Neg_1044,0.56048,-0.03349,0
Neg_2674,1.03676,-0.19043,0
Neg_81,0.79987,-0.76591,0
Neg_1408,2.10355,-0.7026,0
Neg_1528,-0.64115,-0.21607,0
Neg_2218,1.72252,1.40363,0
Neg_913,1.04576,0.54042,0
Neg_1553,0.78113,0.59561,0
Neg_1203,-1.02029,0.28067,0
Neg_2776,-0.61441,0.34057,0
Neg_2133,0.03494,1.68221,0
Neg_1961,-0.16607,-0.79128,0
Neg_1895,-0.89808,0.02694,0
Neg_2043,1.01339,0.01151,0
Neg_334,1.89197,1.40598,0
Neg_2174,0.2803,-0.45018,0
Neg_1792,0.76161,0.89146,0
Neg_1052,0.17198,-0.50459,0
Neg_1327,0.50599,2.89698,0
Neg_2663,-0.18054,-0.5038,0
Neg_644,1.79326,-1.53155,0
Neg_2092,0.70192,0.56945,0
Neg_559,-0.36475,-1.28671,0
Neg_487,2.29712,5.78036,0
Neg_2018,-0.10506,-0.52211,0
Neg_1474,1.51861,3.12325,0
Neg_1264,0.57686,-0.51244,0
Neg_884,-0.81473,0.80357,0
Neg_1191,1.06681,-0.05049,0
Neg_1852,1.27101,0.03793,0
Neg_786,1.1251,-0.20665,0
Neg_1686,-0.32318,0.28119,0
Neg_2755,1.50871,0.60163,0
Neg_2143,0.92485,1.29298,0
Neg_2619,-0.1212,1.64036,0
Neg_1600,0.12197,2.16378,0
Neg_725,0.53241,2.24827,0
Neg_70,0.33736,-0.5038,0
Neg_2340,-0.07773,-1.5475,0
Neg_1366,-0.9281,0.28146,0
Neg_458,0.6694,-0.99034,0
Neg_744,0.39306,-0.53859,0
Neg_2839,0.89044,0.0463,0
Neg_575,-0.70269,0.07062,0
Neg_1839,-0.47269,0.30657,0
Neg_2678,2.08485,0.82162,0
Neg_1204,1.51754,0.56056,0
Neg_2351,-0.5245,0.01988,0
Neg_2899,-0.36644,-2.3066,0
Neg_2474,2.17017,-1.26134,0
Neg_1760,0.55032,0.29689,0
Neg_369,-0.49883,-0.68691,0
Neg_2710,1.19093,-0.21554,0
Neg_2852,1.39717,-1.22655,0
Neg_1373,1.36246,3.15647,0
Neg_2807,0.59458,-1.53966,0
Neg_543,0.09497,0.853,0
Neg_1453,0.89508,-0.20744,0
Neg_860,-0.93927,-0.2417,0
Neg_223,-0.21381,0.28878,0
Neg_1842,0.54925,0.30709,0
Neg_1769,-0.80282,0.59352,0
Neg_2295,0.39637,1.6414,0
Neg_1598,0.35413,-1.28776,0
Neg_642,1.13691,-0.99191,0
Neg_2592,0.75752,1.03742,0
Neg_2426,1.47997,1.37721,0
Neg_1004,1.13257,1.61525,0
Neg_2066,-1.12504,0.54225,0
Neg_1482,-0.54294,0.80383,0
Neg_111,1.93271,0.52525,0
Neg_2546,0.57157,-0.21633,0
Neg_2168,1.34867,-1.27075,0
Neg_1605,0.06089,0.54251,0
Neg_2512,0.10087,0.53336,0
Neg_93,-1.09054,-0.75701,0
Neg_772,1.76324,-0.78003,0
Neg_206,0.98876,-0.85275,0
Neg_723,-0.21126,-0.99976,0
Neg_1946,-0.0096,-0.21528,0
Neg_2284,-0.82231,-0.21607,0
Neg_2267,0.97056,-0.7557,0
Neg_778,2.18206,3.71363,0
Neg_87,1.09058,1.89226,0
Neg_2746,-1.04104,0.28041,0
Neg_1171,-0.91054,0.52394,0
Neg_1671,1.71516,-0.24929,0
Neg_2416,-0.77651,0.52472,0
Neg_1935,0.73986,1.32855,0
Neg_2891,1.90094,-1.03481,0
Neg_1354,1.99942,1.40964,0
Neg_763,-0.46093,-0.47765,0
Neg_1222,-0.43876,0.28093,0
Neg_371,1.05974,-0.18834,0
Neg_1955,-0.93763,-0.24223,0
Neg_2848,1.18816,1.54331,0
Neg_2766,1.05855,-1.05181,0
Neg_2233,0.73112,2.16482,0
Neg_1833,0.83454,0.27282,0
Neg_1123,0.40818,-0.52996,0
Neg_2809,0.37823,1.20143,0
Neg_2194,0.93624,1.8334,0
Neg_2144,0.82955,-0.96706,0
Neg_27,2.13825,-0.28591,0
Neg_2559,-0.33007,1.35236,0
Neg_2373,0.24233,-1.65423,0
Neg_2161,1.27171,0.8122,0
Neg_1954,1.62364,1.74499,0
Neg_23,1.6654,0.09783,0
Neg_1075,1.1855,3.00632,0
Neg_2385,0.80147,1.08267,0
Neg_1821,1.18308,-0.21528,0
Neg_2256,0.37594,0.55951,0
Neg_2171,0.28764,-1.0008,0
Neg_921,0.21586,0.00915,0
Neg_832,-1.19887,0.01883,0
Neg_552,1.85822,2.42588,0
Neg_1002,0.37887,1.62335,0
Neg_123,0.76013,0.49046,0
Neg_204,1.19582,-1.77534,0
Neg_375,-0.04638,0.04473,0
Neg_372,-0.26582,-0.27728,0
Neg_1287,0.57903,-4.17872,0
Neg_2125,-0.48503,-0.7578,0
Neg_74,1.59621,-0.70234,0
Neg_871,1.16402,-0.00733,0
Neg_694,1.92974,-2.61161,0
Neg_824,2.11087,1.87656,0
Neg_2063,-0.3215,0.30657,0
Neg_1031,-0.04675,-0.52133,0
Neg_332,1.69257,-0.53833,0
Neg_1165,-0.38413,0.28093,0
Neg_2186,-0.64008,0.54173,0
Neg_1986,0.75537,-0.50433,0
Neg_2394,0.04323,0.83836,0
Neg_1379,-0.1904,0.00941,0
Neg_2522,1.55241,2.87004,0
Neg_1899,-0.52219,-0.24196,0
Neg_1322,0.85904,-3.41517,0
Neg_2414,1.14824,2.39867,0
Neg_26,-0.16959,0.62779,0
Neg_1284,1.90759,-0.75806,0
Neg_820,0.23226,-0.05153,0
Neg_863,1.665,1.55482,0
Neg_268,1.74936,1.04605,0
Neg_2153,-0.09791,0.80514,0
Neg_63,1.00548,-1.06097,0
Neg_687,0.15607,-0.49386,0
Neg_1297,1.8906,0.83966,0
Neg_1556,0.77851,-0.26027,0
Neg_2455,1.70827,0.76825,0
Neg_1016,1.08978,-0.26891,0
Neg_366,1.64432,-0.23255,0
Neg_641,-0.59373,-0.18991,0
Neg_2874,0.34686,0.07062,0
Neg_948,0.16703,-0.52081,0
Neg_2780,0.48665,0.55847,0
Neg_760,1.09156,1.33509,0
Neg_1782,0.71657,0.26341,0
Neg_2735,1.27656,-1.2323,0
Neg_705,1.73327,1.12426,0
Neg_764,0.87402,-0.52944,0
Neg_1582,-1.04934,0.01909,0
Neg_1061,0.9399,-0.08763,0
Neg_2183,0.60156,-0.73844,0
Neg_1543,-0.84644,-1.30502,0
Neg_1964,0.55448,0.81324,0
Neg_1330,-0.87505,-0.23359,0
Neg_2411,1.50817,-0.50328,0
Neg_25,0.42941,0.5412,0
Neg_1463,1.83525,-0.26158,0
Neg_1738,-0.96792,0.54225,0
Neg_2261,0.53401,-0.2587,0
Neg_1416,-0.55541,0.01988,0
Neg_2389,1.80833,-1.48839,0
Neg_2905,-0.91754,-0.76486,0
Neg_1488,1.36847,-1.81771,0
Neg_180,1.68492,0.06435,0
Neg_557,1.78562,-0.75387,0
Neg_1595,1.00249,0.33351,0
Neg_1103,-0.44301,1.30894,0
Neg_510,1.25148,-0.93802,0
Neg_2472,0.13281,-0.25086,0
Neg_122,-0.17719,0.01883,0
Neg_2290,0.69745,0.29009,0
Neg_2696,1.57451,-0.51871,0
Neg_1289,-0.8421,0.01909,0
Neg_1936,1.6321,0.3424,0
Neg_2265,0.21151,0.3084,0
Neg_2555,0.66287,-1.25977,0
Neg_1580,0.12393,0.81194,0
Neg_2082,-0.71452,0.28852,0
Neg_1591,0.67105,0.56893,0
Neg_1470,0.90082,-0.02433,0
Neg_1509,0.89724,0.58463,0
Neg_77,-0.85656,-0.24196,0
Neg_1247,1.91934,-1.34059,0
Neg_2122,0.62738,0.30814,0
Neg_1953,1.91163,0.28747,0
Neg_2894,2.03301,-0.48602,0
Neg_1260,1.4302,0.3152,0
Neg_2719,-0.53968,-0.25975,0
Neg_2111,1.21771,1.30867,0
Neg_1531,0.17628,0.28146,0
Neg_1519,1.77312,1.95477,0
Neg_2540,-0.83678,0.02668,0
Neg_2113,-0.41704,-0.24301,0
Neg_1965,0.88029,0.01151,0
Neg_48,2.02737,-0.50119,0
Neg_625,1.36,-1.48786,0
Neg_2721,0.4543,1.4052,0
Neg_2716,0.44737,0.54382,0
Neg_1116,1.09854,0.52263,0
Neg_2714,0.8071,-0.52054,0
Neg_729,0.48037,-0.51191,0
Neg_770,-1.18009,0.02694,0
Neg_1441,0.25635,-0.18912,0
Neg_1629,1.26544,-0.51087,0
Neg_65,-0.53044,0.54199,0
Neg_2121,-0.73697,-0.25949,0
Neg_271,0.46415,-0.19017,0
Neg_2572,1.46853,0.1491,0
Neg_2089,0.32929,-2.28149,0
Neg_655,1.60027,0.27884,0
Neg_806,-0.59704,-2.07145,0
Neg_1034,0.44712,1.20352,0
Neg_2211,0.96848,-1.4876,0
Neg_393,0.29717,0.78552,0
Neg_2684,1.38236,-1.75598,0
Neg_2028,-0.18816,-2.33302,0
Neg_1695,0.72111,-1.23492,0
Neg_1024,-0.95444,0.07952,0
Neg_881,0.23559,0.54382,0
Neg_2862,0.8437,0.28093,0
Neg_632,-0.8157,0.28904,0
Neg_665,0.57715,0.00915,0
Neg_1699,1.52901,-0.75492,0
Neg_1752,0.82749,0.82031,0
Neg_1536,1.25188,0.26445,0
Neg_1132,1.23249,-1.26081,0
Neg_692,0.38481,-0.75623,0
Neg_2046,1.35406,0.83103,0
Neg_866,0.65024,-0.79049,0
Neg_719,0.04688,1.59537,0
Neg_2407,-0.51693,1.04762,0
Neg_668,1.7857,-0.73112,0
Neg_2488,0.69584,0.83051,0
Neg_359,0.24396,0.83731,0
Neg_1168,-0.14813,-0.23412,0
Neg_578,1.88706,-0.25923,0
Neg_2655,0.30929,-0.47869,0
Neg_1419,-0.78641,1.06541,0
Neg_426,-0.99239,-1.02618,0
Neg_1644,-0.79859,0.52446,0
Neg_643,-0.68829,-1.27912,0
Neg_1902,0.11296,-1.04344,0
Neg_385,-1.03675,-0.21659,0
Neg_2361,1.09747,-0.49439,0
Neg_907,2.33419,0.30944,0
Neg_399,1.83805,0.03714,0
Neg_1577,0.99924,0.52446,0
Neg_2127,1.42193,0.10672,0
Neg_73,1.83965,0.01935,0
Neg_2598,1.8308,0.05441,0
Neg_516,-0.01461,-1.23492,0
Neg_1466,-0.52023,-0.24249,0
Neg_672,0.60527,1.09104,0
Neg_630,1.78637,-0.46587,0
Neg_39,0.09188,-0.21711,0
Neg_2465,0.65136,0.27178,0
Neg_2722,1.53776,-1.80856,0
Neg_2105,-0.7762,-0.47738,0
Neg_1077,-0.83422,-0.76512,0
Neg_2550,1.76726,3.76464,0
Neg_1756,-0.59796,-0.26027,0
Neg_172,-0.40558,-0.2417,0
Neg_1428,0.83019,-1.2459,0
Neg_797,0.65126,-2.06464,0
Neg_2239,0.4612,-0.27048,0
Neg_1268,-0.1318,0.55114,0
Neg_112,1.33352,-0.47581,0
Neg_2432,0.01469,0.01962,0
Neg_1624,-0.17096,0.80435,0
Neg_1571,-0.59928,0.5412,0
Neg_753,-0.50642,0.30735,0
Neg_1875,-0.74194,-0.47712,0
Neg_2353,-0.9459,0.01883,0
Neg_1805,0.64071,-1.25244,0
Neg_1530,1.79655,0.83234,0
Neg_357,1.49435,-1.20327,0
Neg_695,1.7824,0.54356,0
Neg_551,0.16868,0.01935,0
Neg_2897,-0.04418,-0.21581,0
Neg_438,1.93509,0.00915,0
Neg_858,0.90439,0.50667,0
Neg_1072,0.57652,0.8292,0
Neg_698,-0.26074,-2.07223,0
Neg_2433,-0.56799,0.00209,0
Neg_186,0.17862,0.29689,0
Neg_1915,2.04993,2.59067,0
Neg_2470,0.09823,0.04525,0
Neg_1547,-0.46358,-0.20848,0
Neg_313,1.94116,0.56815,0
Neg_1232,0.78472,-1.32228,0
Neg_2015,1.1141,-1.52239,0
Neg_1413,1.09583,0.31625,0
Neg_1495,0.31563,1.11746,0
Neg_2297,-0.67634,0.73268,0
Neg_416,-0.23168,0.27884,0
Neg_1252,0.52145,-3.37751,0
Neg_1013,1.18897,0.12425,0
Neg_1631,-1.06972,0.04473,0
Neg_874,2.10084,1.38506,0
Neg_1984,-0.63883,-1.02591,0
Neg_1431,-0.20056,1.32751,0
Neg_505,-1.09015,0.80357,0
Neg_2401,1.93117,-2.04398,0
Neg_2119,1.68656,-0.46797,0
Neg_1685,0.78908,0.78656,0
Neg_2727,1.64795,-1.03376,0
Neg_1640,1.41739,0.55062,0
Neg_1134,0.01446,-0.76329,0
Neg_799,1.64698,-0.977,0
Neg_790,0.41345,0.01988,0
Neg_2135,2.0492,1.57261,0
Neg_2208,1.91749,-0.00837,0
Neg_1475,0.00723,-0.50145,0
Neg_1085,1.43612,-0.53938,0
Neg_1713,0.9818,0.85484,0
Neg_309,-0.03927,-1.26186,0
Neg_1162,-0.39005,0.79441,0
Neg_2075,-0.31029,-0.26027,0
Neg_1698,0.24461,1.55247,0
Neg_518,-1.11216,0.2451,0
Neg_1163,1.63544,-0.52865,0
Neg_1359,0.55945,1.05625,0
Neg_1119,0.99305,2.18993,0
Neg_2643,1.17859,-0.73138,0
Neg_277,1.72367,0.04603,0
Neg_1587,0.95924,0.14884,0
Neg_2585,2.02286,-0.68429,0
Neg_1060,-0.97054,0.01883,0
Neg_330,0.16599,-0.78317,0
Neg_1369,1.57878,-0.96575,0
Neg_2785,0.06719,-1.03612,0
Neg_2535,0.94584,0.52603,0
Neg_1564,1.21272,-1.7518,0
Neg_2036,0.97052,-0.59248,0
Neg_1200,0.89091,0.60267,0
Neg_1709,1.46662,1.95582,0
Neg_1329,0.94774,-2.04607,0
Neg_32,0.76947,0.5964,0
Neg_776,-0.20523,-0.53859,0
Neg_437,0.22146,-0.78186,0
Neg_2653,1.07135,0.79493,0
Neg_95,0.68855,0.07167,0
Neg_1757,0.61399,1.19489,0
Neg_780,-0.00323,0.54957,0
Neg_1804,1.17902,-1.20902,0
Neg_1545,0.19989,-0.44416,0
Neg_2797,1.33582,1.64533,0
Neg_430,-0.15706,-0.27728,0
Neg_1573,-0.09594,-0.47712,0
Neg_1378,1.93792,-0.93959,0
Neg_473,1.20491,2.42483,0
Neg_649,1.22313,-1.02618,0
Neg_524,1.53194,-0.80043,0
Neg_1517,0.86244,0.38583,0
Neg_880,-0.05829,0.79467,0
Neg_1693,1.26315,1.0471,0
Neg_1092,1.19895,-1.29691,0
Neg_1226,1.94022,3.73874,0
Neg_246,-0.03828,-1.30528,0
Neg_442,1.47412,0.75831,0
Neg_2422,-0.23295,-0.5127,0
Neg_2661,1.88177,-0.40022,0
Neg_2189,0.76006,-0.28617,0
Neg_673,0.85982,-1.28671,0
Neg_2244,1.70632,0.57495,0
Neg_613,1.05896,-2.33119,0
Neg_1133,-0.17363,0.57599,0
Neg_1919,-0.37,-0.4766,0
Neg_1393,-0.63912,0.28146,0
Neg_1980,-0.15151,1.57078,0
Neg_195,1.10395,0.83391,0
Neg_2354,1.61031,-1.78135,0
Neg_2388,0.193,-0.7557,0
Neg_1181,-0.79166,-0.21685,0
