,Aliphatic_Index,y
Neg_1034,-0.86632,0
Neg_2211,-0.17356,0
Neg_393,0.96825,0
Neg_2684,0.23567,0
Neg_2028,0.59819,0
Neg_1695,0.2255,0
Neg_1024,-0.6081,0
Neg_881,0.0206,0
Neg_2862,0.0055,0
Neg_632,-0.23924,0
Neg_665,-0.19533,0
Neg_1699,0.6181,0
Neg_1752,-1.29474,0
Neg_1536,-0.59772,0
Neg_1132,0.48478,0
Neg_692,0.39191,0
Neg_2046,0.53669,0
Neg_866,-1.4661,0
Neg_719,0.11405,0
Neg_2407,-0.92426,0
Neg_668,0.9833,0
Neg_2488,1.10297,0
Neg_359,1.34269,0
Neg_1168,1.14401,0
Neg_578,0.4506,0
Neg_2655,-0.0984,0
Neg_1419,-1.06586,0
Neg_426,-0.96326,0
Neg_1644,0.62311,0
Neg_643,-1.18665,0
Neg_1902,0.03809,0
Neg_385,2.16212,0
Neg_2361,0.73202,0
Neg_907,0.24135,0
Neg_399,0.61127,0
Neg_1577,0.49525,0
Neg_2127,0.77701,0
Neg_73,0.1376,0
Neg_2598,0.39652,0
Neg_516,-0.6081,0
Neg_1466,-0.43496,0
Neg_672,1.27137,0
Neg_630,0.33629,0
Neg_39,0.5284,0
Neg_2465,-0.02407,0
Neg_2722,0.35477,0
Neg_2105,0.4832,0
Neg_1077,-0.01854,0
Neg_2550,-1.25234,0
Neg_1756,0.06187,0
Neg_172,-0.05971,0
Neg_1428,0.06226,0
Neg_797,0.04722,0
Neg_2239,-1.29474,0
Neg_1268,-0.09872,0
Neg_112,-0.69521,0
Neg_2432,-1.07963,0
Neg_1624,0.41791,0
Neg_1571,-1.18665,0
Neg_753,-0.35911,0
Neg_1875,-0.10442,0
Neg_2353,-1.42559,0
Neg_1805,-0.27309,0
Neg_1530,0.3288,0
Neg_357,0.46849,0
Neg_695,0.77422,0
Neg_551,0.44553,0
Neg_2897,-0.19257,0
Neg_438,1.60827,0
Neg_858,0.86909,0
Neg_1072,0.67128,0
Neg_698,-1.57694,0
Neg_2433,-0.0609,0
Neg_186,0.9045,0
Neg_1915,-0.12793,0
Neg_2470,0.27058,0
Neg_1547,-0.68702,0
Neg_313,0.39792,0
Neg_1232,-0.03985,0
Neg_2015,-0.04118,0
Neg_1413,1.47805,0
Neg_1495,-0.05476,0
Neg_2297,-2.3168,0
Neg_416,-1.37761,0
Neg_1252,0.66886,0
Neg_1013,-0.22326,0
Neg_1631,1.23871,0
Neg_874,1.36725,0
Neg_1984,-0.20662,0
Neg_1431,1.50442,0
Neg_505,-0.46604,0
Neg_2401,0.36088,0
Neg_2119,1.34384,0
Neg_1685,-0.3403,0
Neg_2727,1.22565,0
Neg_1640,0.69204,0
Neg_1134,1.01349,0
Neg_799,0.88595,0
Neg_790,0.5972,0
Neg_2135,-0.04323,0
Neg_2208,0.71403,0
Neg_1475,0.02733,0
Neg_1085,0.5326,0
Neg_1713,1.06949,0
Neg_309,-0.50836,0
Neg_1162,-0.43496,0
Neg_2075,0.87997,0
Neg_1698,2.29838,0
Neg_518,1.57809,0
Neg_1163,0.4012,0
Neg_1359,0.26671,0
Neg_1119,0.77214,0
Neg_2643,1.35029,0
Neg_277,0.95356,0
Neg_1587,-0.522,0
Neg_2585,1.00386,0
Neg_1060,0.5869,0
Neg_330,0.10715,0
Neg_1369,0.39028,0
Neg_2785,1.07573,0
Neg_2535,-0.28136,0
Neg_1564,-1.05049,0
Neg_2036,-1.02663,0
Neg_1200,1.16625,0
Neg_1709,-1.21084,0
Neg_1329,-0.50237,0
Neg_32,-1.25197,0
Neg_776,0.86884,0
Neg_437,1.45936,0
Neg_2653,-0.04616,0
Neg_95,0.23559,0
Neg_1757,-1.28331,0
Neg_780,1.65844,0
Neg_1804,-0.31374,0
Neg_1545,-0.36936,0
Neg_2797,-0.86381,0
Neg_430,2.38643,0
Neg_1573,-0.26715,0
Neg_1378,0.94106,0
Neg_473,-0.02552,0
Neg_649,-0.234,0
Neg_524,0.28272,0
Neg_1517,-0.72282,0
Neg_880,0.76639,0
Neg_1693,0.30596,0
Neg_1092,0.4035,0
Neg_1226,-0.70024,0
Neg_246,-0.21105,0
Neg_442,1.26936,0
Neg_2422,0.41791,0
Neg_2661,1.00051,0
Neg_2189,-0.15561,0
Neg_673,0.58202,0
Neg_2244,-0.38895,0
Neg_613,-1.04029,0
Neg_1133,-0.23051,0
Neg_1919,-1.16215,0
Neg_1393,-0.41693,0
Neg_1980,-0.48221,0
Neg_195,-0.10694,0
Neg_2354,0.66257,0
Neg_2388,-0.083,0
Neg_1181,1.4796,0
Neg_1550,0.47661,0
Neg_2158,0.34026,0
Neg_2197,-0.06568,0
Neg_2274,0.26769,0
Neg_2679,-0.34594,0
Neg_1439,1.79171,0
Neg_2281,0.73208,0
Neg_2841,-0.30819,0
Neg_2266,0.41992,0
Neg_571,-1.6055,0
Neg_1009,0.04682,0
Neg_1655,-0.43151,0
Neg_1487,-0.3003,0
Neg_28,-0.22737,0
Neg_2509,-0.89144,0
Neg_2175,-0.35853,0
Neg_2232,0.37037,0
Neg_201,1.85432,0
Neg_1333,-0.24775,0
Neg_2778,-1.67142,0
Neg_1704,-0.39174,0
Neg_2156,1.49798,0
Neg_1706,-0.78856,0
Neg_143,1.33721,0
Neg_2595,1.91703,0
Neg_166,0.09797,0
Neg_2209,0.33408,0
Neg_1608,1.0493,0
Neg_1581,-0.03097,0
Neg_1609,0.532,0
Neg_865,1.15332,0
Neg_666,-0.46218,0
Neg_1267,-0.46604,0
Neg_639,0.44885,0
Neg_1590,1.82715,0
Neg_1701,-1.38155,0
Neg_1093,0.29891,0
Neg_752,1.13016,0
Neg_1210,-0.78683,0
Neg_2603,0.78016,0
Neg_463,0.30741,0
Neg_972,0.72427,0
Neg_1224,4.29522,0
Neg_1027,-1.39767,0
Neg_2430,-0.44318,0
Neg_282,2.52109,0
Neg_421,1.11996,0
Neg_986,0.82478,0
Neg_1349,-0.1464,0
Neg_495,0.89966,0
Neg_2223,1.85432,0
Neg_2245,2.43665,0
Neg_522,0.58867,0
Neg_490,-0.6606,0
Neg_153,0.04722,0
Neg_1916,1.08087,0
Neg_2569,0.02944,0
Neg_1724,0.94762,0
Neg_220,0.21978,0
Neg_573,0.5284,0
Neg_2008,1.12944,0
Neg_2076,1.10849,0
Neg_1440,0.39356,0
Neg_1258,0.56118,0
Neg_2009,-0.52918,0
Neg_486,0.51048,0
Neg_555,-0.46218,0
Neg_232,0.5284,0
Neg_1407,1.00194,0
Neg_637,-1.86729,0
Neg_2372,2.15423,0
Neg_338,-0.8081,0
Neg_192,0.34026,0
Neg_1926,-0.33976,0
Neg_1337,0.47578,0
Neg_2531,-0.16909,0
Neg_765,-0.6038,0
Neg_98,-1.25177,0
Neg_2026,0.31478,0
Neg_1650,0.1932,0
Neg_386,-1.17698,0
Neg_14,0.99323,0
Neg_1660,0.01611,0
Neg_2005,-0.33345,0
Neg_2292,-0.98601,0
Neg_117,0.25611,0
Neg_424,-1.00377,0
Neg_2444,-1.28563,0
Neg_1668,-0.22793,0
Neg_1025,-0.5397,0
Neg_164,-0.30819,0
Neg_2016,0.51459,0
Neg_2102,-0.226,0
Neg_247,0.30416,0
Neg_488,-0.83895,0
Neg_679,0.36266,0
Neg_818,1.34203,0
Neg_2499,0.62091,0
Neg_1976,-0.36446,0
Neg_2906,0.91753,0
Neg_1983,0.13062,0
Neg_2100,0.50768,0
Neg_2451,0.71326,0
Neg_888,-0.50813,0
Neg_402,0.9163,0
Neg_569,0.04625,0
Neg_1480,0.19029,0
Neg_2632,0.50372,0
Neg_1799,-0.21132,0
Neg_1198,-0.19515,0
Neg_105,1.37782,0
Neg_536,-0.9238,0
Neg_382,0.5284,0
Neg_2073,0.77925,0
Neg_530,-0.28887,0
Neg_1566,0.11405,0
Neg_1996,-0.23815,0
Neg_827,-1.18665,0
Neg_800,-0.72254,0
Neg_1849,-1.34777,0
Neg_6,0.26671,0
Neg_174,-0.75927,0
Neg_2072,1.49829,0
Neg_1934,-1.64279,0
Neg_615,0.5284,0
Neg_425,-0.48077,0
Neg_1646,0.25116,0
Neg_738,1.71226,0
Neg_1286,-0.15034,0
Neg_963,-0.15465,0
Neg_2190,0.36691,0
Neg_212,1.05877,0
Neg_730,0.09647,0
Neg_319,-0.39398,0
Neg_1401,-0.17706,0
Neg_1035,1.70997,0
Neg_1190,0.38255,0
Neg_1508,0.45968,0
Neg_1653,-0.58964,0
Neg_2304,0.21978,0
Neg_1355,-0.10442,0
Neg_1434,-1.18665,0
Neg_2485,1.69647,0
Neg_367,0.37773,0
Neg_1625,0.57575,0
Neg_2700,-1.36577,0
Neg_150,-0.58743,0
Neg_30,0.65847,0
Neg_452,0.80698,0
Neg_905,-1.20974,0
Neg_2519,-1.37761,0
Neg_1361,1.30636,0
Neg_2014,2.08451,0
Neg_2510,0.45106,0
Neg_2920,-1.03618,0
Neg_1963,1.27859,0
Neg_311,1.67016,0
Neg_134,0.15339,0
Neg_194,0.4131,0
Neg_947,-0.10442,0
Neg_1215,-0.47957,0
Neg_882,0.77701,0
Neg_1465,1.77145,0
Neg_1711,0.94008,0
Neg_956,-0.77046,0
Neg_99,0.46355,0
Neg_2313,-0.06826,0
Neg_1819,0.20429,0
Neg_1891,-0.88792,0
Neg_119,0.37957,0
Neg_2288,0.34026,0
Neg_2253,0.09421,0
Neg_2736,-0.67045,0
Neg_2730,0.69999,0
Neg_2856,0.60046,0
Neg_1186,-0.51576,0
Neg_850,0.5284,0
Neg_1774,1.93387,0
Neg_1923,2.25486,0
Neg_1266,-1.30641,0
Neg_652,-0.19257,0
Neg_1259,-0.63841,0
Neg_2822,2.09986,0
Neg_804,0.08643,0
Neg_1565,1.0483,0
Neg_1331,3.06325,0
Neg_1375,-0.36936,0
Neg_1537,0.4621,0
Neg_304,0.96557,0
Neg_1554,0.99247,0
Neg_466,1.53862,0
Neg_1562,-0.6815,0
Neg_2565,-0.88276,0
Neg_394,-0.77706,0
Neg_2558,0.32081,0
Neg_544,0.83438,0
Neg_179,-0.75608,0
Neg_1057,-0.23924,0
Neg_2837,0.2349,0
Neg_1053,1.30799,0
Neg_2283,2.89976,0
Neg_1612,-0.62457,0
Neg_700,1.39589,0
Neg_2176,1.45426,0
Neg_1761,-0.6081,0
Neg_2213,0.91838,0
Neg_1829,0.67682,0
Neg_1338,0.66969,0
Neg_1346,-0.23874,0
Neg_441,0.46424,0
Neg_1743,0.43862,0
Neg_2367,-0.47734,0
Neg_337,0.02693,0
Neg_1371,-0.3003,0
Neg_2743,0.06801,0
Neg_500,1.43003,0
Neg_408,-0.10442,0
Neg_2761,1.1736,0
Neg_2584,2.03847,0
Neg_142,0.16046,0
Neg_225,0.77701,0
Neg_1476,1.23057,0
Neg_1498,-1.23469,0
Neg_1385,0.56583,0
Neg_2698,0.00135,0
Neg_295,-0.62035,0
Neg_2362,0.90408,0
Neg_867,0.92203,0
Neg_1314,-0.45629,0
Neg_1398,0.91753,0
Neg_817,-0.68702,0
Neg_1403,0.57027,0
Neg_959,0.51968,0
Neg_108,0.63447,0
Neg_2110,1.81454,0
Neg_2117,0.92618,0
Neg_2310,0.1693,0
Neg_1813,-0.35002,0
Neg_869,-0.97767,0
Neg_1682,-0.79752,0
Neg_902,0.5383,0
Neg_1135,4.34914,0
Neg_485,1.00194,0
Neg_1645,0.59612,0
Neg_221,-0.80788,0
Neg_838,0.69414,0
Neg_2064,0.77701,0
Neg_1339,0.32951,0
Neg_2271,-0.56891,0
Neg_1951,-0.61294,0
Neg_1856,-0.51194,0
Neg_1003,0.81541,0
Neg_1901,0.39755,0
Neg_1563,-0.81904,0
Neg_2201,1.93324,0
Neg_2575,-1.02878,0
Neg_1221,0.31869,0
Neg_340,0.95196,0
Neg_1074,0.39191,0
Neg_1374,1.01948,0
Neg_2571,0.69414,0
Neg_1183,0.22344,0
Neg_2870,-0.20662,0
Neg_1083,0.49999,0
Neg_167,0.21978,0
Neg_344,2.80732,0
Neg_1326,1.73155,0
Neg_1370,1.21346,0
Neg_2695,1.21133,0
Neg_1058,0.93522,0
Neg_1678,2.71617,0
Neg_610,0.14841,0
Neg_897,0.65428,0
Neg_132,-0.36204,0
Neg_677,1.39452,0
Neg_813,-0.02012,0
Neg_1019,1.45346,0
Neg_828,0.23375,0
Neg_1816,0.36266,0
Neg_253,-0.89337,0
Neg_1690,1.59742,0
Neg_467,-0.62073,0
Neg_1677,1.65405,0
Neg_1184,0.14628,0
Neg_2363,-1.83075,0
Neg_2801,0.40166,0
Neg_1607,0.56211,0
Neg_2193,0.56583,0
Neg_427,0.61929,0
Neg_792,1.36262,0
Neg_1150,1.19136,0
Neg_1620,1.88747,0
Neg_329,0.50078,0
Neg_412,-0.10003,0
Neg_2107,0.63768,0
Neg_1347,-0.7191,0
Neg_2649,1.34735,0
Neg_1559,-0.80177,0
Neg_176,1.24391,0
Neg_826,-0.11614,0
Neg_1461,1.10849,0
Neg_281,0.76948,0
Neg_2733,0.9903,0
Neg_2492,0.63533,0
Neg_623,-1.36518,0
Neg_2280,1.7979,0
Neg_751,0.65974,0
Neg_2711,-0.15951,0
Neg_844,0.64773,0
Neg_2577,0.99704,0
Neg_1087,1.10934,0
Neg_388,1.60083,0
Neg_670,0.95995,0
Neg_1159,1.46483,0
Neg_2772,-0.86855,0
Neg_1736,0.84515,0
Neg_339,-0.00707,0
Neg_2366,0.01235,0
Neg_331,0.6434,0
Neg_1388,1.49127,0
Neg_2112,0.82305,0
Neg_1610,-0.47673,0
Neg_2146,-0.61189,0
Neg_525,-0.50057,0
Neg_2300,0.08643,0
Neg_714,1.20151,0
Neg_236,-0.17599,0
Neg_1515,-0.10442,0
Neg_985,-0.33345,0
Neg_198,0.89604,0
Neg_2591,-1.30449,0
Neg_1102,-0.18403,0
Neg_1654,-0.99483,0
Neg_2167,0.77974,0
Neg_1270,-0.3403,0
Neg_590,-0.30902,0
Neg_1115,-0.00565,0
Neg_2846,-1.00009,0
Neg_1838,-0.58854,0
Neg_548,-0.32647,0
Neg_2526,1.25351,0
Neg_1922,-0.67003,0
Neg_2471,0.55787,0
Neg_1459,0.28681,0
Neg_2356,-0.88276,0
Neg_801,1.07297,0
Neg_553,0.59215,0
Neg_1811,-0.43496,0
Neg_1158,0.49428,0
Neg_391,0.77701,0
Neg_269,2.51728,0
Neg_2109,0.51149,0
Neg_1279,0.37647,0
Neg_197,-0.01854,0
Neg_2312,-0.53133,0
Neg_1754,-0.05371,0
Neg_61,0.19692,0
Neg_587,-0.96774,0
Neg_35,-0.03985,0
Neg_1452,2.02006,0
Neg_341,-1.75644,0
Neg_709,-0.56732,0
Neg_1623,0.15549,0
Neg_1835,1.1303,0
Neg_1499,-0.81496,0
Neg_2701,1.56326,0
Neg_185,1.37872,0
Neg_532,1.89257,0
Neg_1049,2.40966,0
Neg_2203,0.31531,0
Neg_351,-0.90237,0
Neg_1511,0.5624,0
Neg_432,-1.46048,0
Neg_1708,0.19029,0
Neg_1616,-1.27561,0
Neg_316,0.6437,0
Neg_1845,-0.63178,0
Neg_1042,-0.73294,0
Neg_2467,0.84112,0
Neg_76,-0.48182,0
Neg_383,0.09224,0
Neg_1783,-0.37222,0
Neg_2387,-1.6368,0
Neg_161,0.94598,0
Neg_297,0.38338,0
Neg_1854,0.68439,0
Neg_1749,0.28339,0
Neg_1467,-0.04976,0
Neg_1234,-0.28925,0
Neg_969,2.21505,0
Neg_2061,-1.35501,0
Neg_241,-0.00398,0
Neg_350,0.77287,0
Neg_124,1.08589,0
Neg_2482,0.91753,0
Neg_1086,1.19857,0
Neg_2791,-0.6594,0
Neg_1879,-0.35668,0
Neg_1827,1.27709,0
Neg_622,-1.44905,0
Neg_658,-1.58722,0
Neg_791,0.93091,0
Neg_1472,1.91647,0
Neg_196,-0.34113,0
Neg_1282,0.5284,0
Neg_944,1.21788,0
Neg_2374,-0.78943,0
Neg_1523,0.08015,0
Neg_883,-0.26384,0
Neg_498,-0.47985,0
Neg_547,1.22961,0
Neg_1867,-0.93736,0
Neg_2901,0.5284,0
Neg_1209,-0.58946,0
Neg_663,-1.46048,0
Neg_52,0.88538,0
Neg_2436,-0.73902,0
Neg_942,-0.44532,0
Neg_2853,-0.15378,0
Neg_2596,0.62232,0
Neg_2788,0.49999,0
Neg_1613,0.46526,0
Neg_376,-0.92788,0
Neg_1539,0.19692,0
Neg_2129,-0.03615,0
Neg_1776,-0.123,0
Neg_2748,-0.59232,0
Neg_2084,2.0954,0
Neg_934,-1.1732,0
Neg_2877,0.96406,0
Neg_1288,-0.98812,0
Neg_2819,1.01948,0
Neg_1930,0.77265,0
Neg_2505,-0.16073,0
Neg_1975,1.62228,0
Neg_2331,2.54741,0
Neg_1728,0.06187,0
Neg_1310,0.90629,0
Neg_852,-0.21132,0
Neg_2633,-0.20662,0
Neg_1747,-0.54541,0
Neg_812,0.32951,0
Neg_2030,0.17452,0
Neg_1551,1.62106,0
Neg_1679,0.74369,0
Neg_1249,0.63889,0
Neg_243,2.231,0
Neg_2817,-0.67178,0
Neg_554,1.24398,0
Neg_756,0.6435,0
Neg_276,-1.49061,0
Neg_2656,0.07722,0
Neg_480,0.35161,0
Neg_1664,-0.08605,0
Neg_149,0.97687,0
Neg_2104,0.43696,0
Neg_657,2.53737,0
Neg_946,0.55126,0
Neg_2273,-0.66861,0
Neg_550,1.67016,0
Neg_2142,0.72126,0
Neg_987,0.07993,0
Neg_207,0.23836,0
Neg_1126,1.53102,0
Neg_2865,-1.54242,0
Neg_2504,-0.6081,0
Neg_2,0.66099,0
Neg_2607,0.01656,0
Neg_137,0.10548,0
Neg_1020,-1.02955,0
Neg_1755,0.67651,0
Neg_1942,0.04722,0
Neg_1684,0.27342,0
Neg_1807,0.25104,0
Neg_2548,-0.00197,0
Neg_1931,0.49351,0
Neg_368,-0.39501,0
NP01383,-0.01132,1
NP06615,-0.13456,1
NP07289,-2.15357,1
NP10706,-0.97833,1
NP06413,-1.53414,1
NP07002,-0.46604,1
NP06013,-0.46604,1
NP07905,-0.75852,1
NP06037,-1.20549,1
NP06312,-2.01294,1
NP09289,-0.3003,1
NP01011,2.26229,1
NP01453,2.03847,1
NP06668,1.43997,1
NP02209,0.13062,1
NP01806,0.09224,1
NP09844,-2.45492,1
NP02902,-0.57653,1
NP01105,-1.27967,1
NP06071,-1.29474,1
NP07560,-1.38313,1
NP00803,-0.97833,1
NP02175,0.13062,1
NP11065,0.32171,1
NP06911,-0.55103,1
NP04654,-0.11054,1
NP00357,-0.12606,1
NP05821,-2.45492,1
NP09379,0.23262,1
NP01973,-2.15357,1
NP10650,-0.95221,1
NP09728,-0.84487,1
NP11120,0.4604,1
NP08528,0.58867,1
NP10951,1.07082,1
NP03962,0.07682,1
NP05936,-0.65105,1
NP08204,-1.55329,1
NP08996,-1.17043,1
NP07496,-0.10856,1
NP09370,-0.23924,1
NP07908,0.76948,1
NP06403,-0.55748,1
NP06054,2.02006,1
NP04810,-0.76869,1
NP11371,-0.45732,1
NP07837,-0.10442,1
NP09481,0.70135,1
NP02239,-0.99641,1
NP07453,-0.02407,1
NP04764,0.46526,1
NP04158,-2.45492,1
NP06987,-0.63178,1
NP01433,0.78756,1
NP04534,2.65685,1
NP07086,-1.05797,1
NP05516,0.85988,1
NP05063,-0.03219,1
NP07269,0.33408,1
NP02755,-1.38682,1
NP05160,-0.16006,1
NP06035,-1.20549,1
NP09486,-0.51024,1
NP11162,-0.6799,1
NP04918,0.13062,1
NP02297,-1.0185,1
NP04799,-1.05733,1
NP06246,0.51048,1
NP06774,-1.60005,1
NP05423,-0.83895,1
NP05932,0.76948,1
NP06294,0.11691,1
NP02530,-1.22371,1
NP10595,-0.00565,1
NP03760,0.44839,1
NP09525,-1.04613,1
NP08660,-0.13456,1
NP07479,-1.56595,1
NP07037,-1.85223,1
NP07434,0.29636,1
NP09477,-1.02541,1
NP06784,-1.0185,1
NP07355,-0.18428,1
NP06870,0.04393,1
NP09352,-0.58816,1
NP07707,-0.83435,1
NP09784,-2.10599,1
NP01353,0.41791,1
NP09887,0.34026,1
NP04674,-0.26995,1
NP09161,0.20935,1
NP05120,-0.61834,1
NP05410,-0.91964,1
NP09361,-0.83577,1
NP09284,0.5869,1
NP08168,-0.48221,1
NP00761,-1.27967,1
NP02104,-1.67262,1
NP03207,-1.10137,1
NP11365,-0.2223,1
NP02019,0.04775,1
NP02207,2.30792,1
NP05328,-0.71465,1
NP04642,-0.3588,1
NP07101,-0.27357,1
NP07414,-0.35002,1
NP00909,-0.93401,1
NP08937,0.77701,1
NP07140,-0.82514,1
NP07351,-1.23259,1
NP07928,-1.14692,1
NP09752,-1.27967,1
NP10729,-0.51024,1
NP10907,-1.42559,1
NP10303,0.27584,1
NP03765,0.56269,1
NP09802,0.10441,1
NP03485,-0.93401,1
NP02446,0.40166,1
NP07268,-0.23815,1
NP07668,0.7901,1
NP04708,-1.49948,1
NP05887,0.01843,1
NP09362,-0.77296,1
NP01350,0.59285,1
NP02533,0.23375,1
NP05110,0.76844,1
NP04072,-1.10137,1
NP06286,0.61563,1
NP05525,-0.0625,1
NP08523,-0.51024,1
NP09921,1.8107,1
NP07040,-2.15357,1
NP01821,0.25963,1
NP09789,-1.27967,1
NP00034,-0.0806,1
NP07665,-0.66493,1
NP06185,-2.45492,1
NP07813,-0.78609,1
NP01054,-1.09411,1
NP09908,1.19857,1
NP05451,-0.45629,1
NP08483,1.94472,1
NP00352,-0.33633,1
NP03774,0.44839,1
NP06815,1.03483,1
NP04705,0.5869,1
NP03766,-0.18981,1
NP11075,-1.05797,1
NP04789,-0.69205,1
NP09791,-0.10442,1
NP06287,-0.46604,1
NP08651,1.57809,1
NP06344,-1.37208,1
NP07954,0.46526,1
NP10623,1.15236,1
NP04197,-0.71252,1
NP08666,1.09192,1
NP02281,0.28732,1
NP02028,-1.26924,1
NP05644,0.67204,1
NP02242,-0.54403,1
NP07290,-1.10137,1
NP04798,-0.30644,1
NP06231,-2.17868,1
NP07262,0.50078,1
NP07626,-0.51576,1
NP08057,1.26786,1
NP06826,-0.36854,1
NP07336,0.35161,1
NP04359,0.5947,1
NP05295,-1.76828,1
NP04666,-0.33246,1
NP06429,-1.41312,1
NP07720,0.09113,1
NP01893,0.78096,1
NP07432,-0.3907,1
NP08838,0.76948,1
NP07048,-0.67698,1
NP07092,-0.91964,1
NP11347,-0.28136,1
NP03368,0.37647,1
NP06836,-1.55329,1
NP09588,-1.46048,1
NP07359,-0.06477,1
NP05728,1.60571,1
NP02023,-1.41111,1
NP03799,1.23656,1
NP01356,0.28504,1
NP08565,-0.37881,1
NP06625,0.19692,1
NP05092,-0.0609,1
NP06869,-1.37208,1
NP00041,-0.1498,1
NP06243,-0.50093,1
NP11322,0.25457,1
NP06806,-0.29852,1
NP06903,0.60206,1
NP10783,0.13062,1
NP02526,-0.83435,1
NP09356,-1.05165,1
NP02520,0.97687,1
NP01819,0.17004,1
NP06169,0.5869,1
NP01411,1.19136,1
NP01226,-1.33391,1
NP01741,0.76948,1
NP07230,-0.43842,1
NP01768,-0.3003,1
NP10810,-1.37007,1
NP02079,-1.27967,1
NP02177,0.18688,1
NP04276,-1.56335,1
NP08176,-0.54137,1
NP04628,0.25573,1
NP04221,-1.37208,1
NP01529,-0.44318,1
NP09265,-0.63792,1
NP10292,-2.00913,1
NP02816,-0.97833,1
NP01352,-0.3428,1
NP08544,-0.04902,1
NP11369,-0.27762,1
NP06971,0.13062,1
NP03791,0.35161,1
NP07383,0.77701,1
NP07439,-0.4137,1
NP01250,-0.70281,1
NP01533,0.18464,1
NP05506,-1.43034,1
NP08518,-0.72102,1
NP07575,-1.34998,1
NP02125,-0.52742,1
NP09051,-0.62987,1
NP08487,1.52284,1
NP01898,-1.1511,1
NP03523,0.19692,1
NP07577,-0.54253,1
NP01295,0.77701,1
NP02584,-0.76595,1
NP06557,-1.27967,1
NP08704,0.76948,1
NP03762,0.28617,1
NP01775,-0.43496,1
NP06703,-0.0052,1
NP08253,0.06187,1
NP06706,0.28732,1
NP09779,-0.46604,1
NP06981,0.44839,1
NP04814,-1.33077,1
NP07571,-0.56732,1
NP06573,-1.58102,1
NP01420,2.20421,1
NP08587,1.23871,1
NP03846,-2.15357,1
NP09154,-0.39885,1
NP04206,-1.04733,1
NP05003,0.55126,1
NP07241,-0.90801,1
NP07494,0.35545,1
NP01247,-0.42354,1
NP07861,-0.29528,1
NP02789,-0.40577,1
NP06857,-1.27967,1
NP01386,-0.00197,1
NP06420,-0.54891,1
NP08245,0.29228,1
NP06575,-1.37761,1
NP07273,0.35161,1
NP06252,0.76948,1
NP09210,0.97687,1
NP07421,-0.6081,1
NP08446,0.76948,1
NP06432,-1.02292,1
NP09755,1.37217,1
NP04054,1.67351,1
NP00885,-2.45492,1
NP03057,0.48105,1
NP04287,-1.67142,1
NP07623,-0.09872,1
NP07387,-0.03097,1
NP01494,-0.19623,1
NP05413,0.14492,1
NP04195,0.69862,1
NP03592,0.6188,1
NP09722,0.78885,1
NP02008,-0.90359,1
NP02984,-0.09036,1
NP05732,-0.75016,1
NP08167,-0.02683,1
NP06962,0.49827,1
NP01695,-0.6081,1
NP05218,-1.37454,1
NP04802,-0.02407,1
NP06862,-1.20549,1
NP03744,-2.19993,1
NP08202,-0.83652,1
NP05004,0.34056,1
NP10833,-1.46048,1
NP05208,0.23836,1
NP01752,-0.97833,1
NP02251,-0.37133,1
NP09152,-0.79752,1
NP01292,-0.35002,1
NP06275,2.37916,1
NP09386,-0.17356,1
NP07274,-1.04613,1
NP07232,0.29891,1
NP08056,-1.29474,1
NP02561,-0.79316,1
NP07940,1.01287,1
NP02883,-0.44532,1
NP08546,-1.17922,1
NP05089,-0.36659,1
NP03759,0.11691,1
NP06758,-1.64989,1
NP11314,0.63732,1
NP03367,0.91513,1
NP09774,-1.71546,1
NP01528,-0.13456,1
NP01731,-0.10442,1
NP01535,-0.1117,1
NP04211,-1.04733,1
NP05642,0.46813,1
NP05184,-1.23949,1
NP04629,-0.15858,1
NP06902,0.77701,1
NP06823,-0.68702,1
NP09803,-0.94399,1
NP01323,0.36947,1
NP03420,1.79217,1
NP03500,-0.84487,1
NP04372,-0.43657,1
NP00804,-0.97833,1
NP00052,0.22513,1
NP04822,-0.65167,1
NP04668,0.16883,1
NP04716,-0.35074,1
NP01901,-2.23393,1
NP06751,0.86884,1
NP01483,0.77701,1
NP01036,-1.94495,1
NP01104,-1.94495,1
NP06288,-1.75706,1
NP04658,-0.48289,1
NP07081,-0.21105,1
NP05991,0.13062,1
NP01733,-0.97833,1
NP09655,2.1858,1
NP08571,1.53984,1
NP10815,-0.63178,1
NP06996,0.21642,1
NP00805,-0.97833,1
NP06921,0.55208,1
NP06419,0.66652,1
NP02694,-0.97833,1
NP06307,-2.17868,1
NP06406,-1.13936,1
NP05169,-0.51576,1
NP05236,-0.31135,1
NP05768,-2.3108,1
NP06636,-0.99641,1
NP08573,-0.73902,1
NP08547,0.42975,1
NP11283,-0.10731,1
NP08606,1.37217,1
NP08081,-0.67178,1
NP04273,1.05324,1
NP09580,-0.29416,1
NP01484,-0.68989,1
NP01249,-0.99827,1
NP09891,-0.77613,1
NP07407,0.98419,1
NP04362,0.47818,1
NP05197,0.13062,1
NP06313,-0.6081,1
NP00714,0.9388,1
NP07718,3.55907,1
NP02640,-0.02407,1
NP08455,-1.53151,1
NP08580,-0.28925,1
NP09912,1.58914,1
NP10736,0.07854,1
NP08878,1.30185,1
NP06311,-1.1511,1
NP07012,1.17186,1
NP08430,-0.44532,1
NP10370,1.07082,1
NP02602,-1.53151,1
NP02971,-1.37761,1
NP02108,-1.45259,1
NP06879,-0.57072,1
NP01248,-0.99277,1
NP11334,-0.59209,1
NP04384,0.93091,1
NP05921,0.13062,1
