,Instability_index,y
Neg_1519,0.08735,0
Neg_2540,-0.97645,0
Neg_2113,-1.82938,0
Neg_1965,-0.40409,0
Neg_48,1.21377,0
Neg_625,0.85272,0
Neg_2721,-0.8359,0
Neg_2716,0.24569,0
Neg_1116,-0.55468,0
Neg_2714,-0.09946,0
Neg_729,-0.17601,0
Neg_770,-0.39303,0
Neg_1441,-1.47935,0
Neg_1629,-0.13963,0
Neg_65,-1.96317,0
Neg_2121,-1.01436,0
Neg_271,-0.29584,0
Neg_2572,0.82581,0
Neg_2089,-0.44675,0
Neg_655,-0.58912,0
Neg_806,0.44311,0
Neg_1034,-0.25884,0
Neg_2211,-0.28455,0
Neg_393,-0.19069,0
Neg_2684,-0.14224,0
Neg_2028,-0.09855,0
Neg_1695,-0.17298,0
Neg_1024,-0.84612,0
Neg_881,0.02752,0
Neg_2862,-0.64268,0
Neg_632,-1.01488,0
Neg_665,-0.66698,0
Neg_1699,-0.7897,0
Neg_1752,0.76661,0
Neg_1536,0.03368,0
Neg_1132,0.30618,0
Neg_692,-1.02409,0
Neg_2046,0.47681,0
Neg_866,-0.72248,0
Neg_719,-0.45614,0
Neg_2407,-0.38624,0
Neg_668,0.63499,0
Neg_2488,0.24814,0
Neg_359,-0.22773,0
Neg_1168,-0.53497,0
Neg_578,-0.12415,0
Neg_2655,-0.20909,0
Neg_1419,0.89815,0
Neg_426,-0.72235,0
Neg_1644,-0.28485,0
Neg_643,1.25868,0
Neg_1902,0.46734,0
Neg_385,-0.8814,0
Neg_2361,-0.09681,0
Neg_907,-0.12666,0
Neg_399,-0.02106,0
Neg_1577,0.15236,0
Neg_2127,-0.4104,0
Neg_73,-0.35384,0
Neg_2598,-0.94033,0
Neg_516,3.39422,0
Neg_1466,1.37266,0
Neg_672,-1.27074,0
Neg_630,-0.39224,0
Neg_39,-1.05406,0
Neg_2465,0.89739,0
Neg_2722,0.12101,0
Neg_2105,-0.77387,0
Neg_1077,0.94971,0
Neg_2550,-0.44137,0
Neg_1756,-0.32318,0
Neg_172,-0.10566,0
Neg_1428,-0.50217,0
Neg_797,-0.06524,0
Neg_2239,-0.09973,0
Neg_1268,-0.54409,0
Neg_112,-0.80099,0
Neg_2432,1.4335,0
Neg_1624,-0.22927,0
Neg_1571,-0.26066,0
Neg_753,-0.544,0
Neg_1875,0.33141,0
Neg_2353,0.88807,0
Neg_1805,-0.58213,0
Neg_1530,0.98092,0
Neg_357,-0.18274,0
Neg_695,-0.96392,0
Neg_551,-0.6171,0
Neg_2897,-0.04685,0
Neg_438,-0.90285,0
Neg_858,-0.71711,0
Neg_1072,-0.31605,0
Neg_698,0.7261,0
Neg_2433,-0.78351,0
Neg_186,-0.17289,0
Neg_1915,0.38183,0
Neg_2470,-0.6093,0
Neg_1547,0.41201,0
Neg_313,-0.27297,0
Neg_1232,1.27553,0
Neg_2015,-0.54477,0
Neg_1413,0.57619,0
Neg_1495,0.5426,0
Neg_2297,2.93405,0
Neg_416,2.32191,0
Neg_1252,0.33218,0
Neg_1013,-0.70792,0
Neg_1631,-2.32139,0
Neg_874,-0.41932,0
Neg_1984,0.38042,0
Neg_1431,-1.12669,0
Neg_505,-0.18499,0
Neg_2401,-0.30772,0
Neg_2119,-0.28286,0
Neg_1685,-0.6596,0
Neg_2727,0.19086,0
Neg_1640,-0.5309,0
Neg_1134,0.07465,0
Neg_799,0.32899,0
Neg_790,0.37889,0
Neg_2135,0.7086,0
Neg_2208,0.06429,0
Neg_1475,3.07012,0
Neg_1085,0.71943,0
Neg_1713,0.3,0
Neg_309,1.37877,0
Neg_1162,3.14305,0
Neg_2075,-0.28205,0
Neg_1698,-1.02836,0
Neg_518,-0.41343,0
Neg_1163,-0.19368,0
Neg_1359,-0.61633,0
Neg_1119,-1.16002,0
Neg_2643,-0.19342,0
Neg_277,-0.31431,0
Neg_1587,0.64336,0
Neg_2585,-0.2139,0
Neg_1060,0.3679,0
Neg_330,-0.40939,0
Neg_1369,0.29311,0
Neg_2785,-0.67715,0
Neg_2535,0.6129,0
Neg_1564,0.88321,0
Neg_2036,0.82697,0
Neg_1200,-0.46909,0
Neg_1709,-0.9356,0
Neg_1329,1.78879,0
Neg_32,1.64306,0
Neg_776,-0.54973,0
Neg_437,-0.03203,0
Neg_2653,-0.20586,0
Neg_95,-0.63814,0
Neg_1757,0.19775,0
Neg_780,-0.06465,0
Neg_1804,0.3264,0
Neg_1545,-0.22348,0
Neg_2797,5.15694,0
Neg_430,0.05136,0
Neg_1573,-1.48841,0
Neg_1378,-0.23977,0
Neg_473,0.21259,0
Neg_649,0.6882,0
Neg_524,-0.55286,0
Neg_1517,1.62685,0
Neg_880,2.38103,0
Neg_1693,-0.23007,0
Neg_1092,1.06244,0
Neg_1226,-0.7136,0
Neg_246,0.29197,0
Neg_442,-0.58773,0
Neg_2422,-1.1459,0
Neg_2661,0.54724,0
Neg_2189,-0.07758,0
Neg_673,-0.74722,0
Neg_2244,-0.44043,0
Neg_613,1.07349,0
Neg_1133,0.15294,0
Neg_1919,1.12594,0
Neg_1393,1.02989,0
Neg_1980,0.7401,0
Neg_195,0.52367,0
Neg_2354,0.60615,0
Neg_2388,0.4603,0
Neg_1181,-1.47904,0
Neg_1550,0.21375,0
Neg_2158,-0.6768,0
Neg_2197,0.03006,0
Neg_2274,-0.91228,0
Neg_2679,-0.36051,0
Neg_1439,-0.17858,0
Neg_2281,-0.29757,0
Neg_2841,0.33592,0
Neg_2266,0.12984,0
Neg_571,0.69812,0
Neg_1009,1.29925,0
Neg_1655,0.51239,0
Neg_1487,-2.20176,0
Neg_28,-0.07651,0
Neg_2509,0.33339,0
Neg_2175,0.43636,0
Neg_2232,0.41049,0
Neg_201,0.02593,0
Neg_1333,-0.18611,0
Neg_2778,-0.87033,0
Neg_1704,-0.62168,0
Neg_2156,-0.75345,0
Neg_1706,0.35745,0
Neg_143,-0.72911,0
Neg_2595,1.43086,0
Neg_166,0.74524,0
Neg_2209,-0.85623,0
Neg_1608,-0.62746,0
Neg_1581,0.81356,0
Neg_1609,-0.19934,0
Neg_865,-0.72523,0
Neg_666,0.05844,0
Neg_1267,0.47851,0
Neg_639,-1.18277,0
Neg_1590,-1.06296,0
Neg_1701,0.42164,0
Neg_1093,0.37375,0
Neg_752,-0.41926,0
Neg_1210,-0.78265,0
Neg_2603,0.3009,0
Neg_463,-0.6185,0
Neg_972,-0.06912,0
Neg_1224,0.03638,0
Neg_1027,0.40411,0
Neg_2430,0.10654,0
Neg_282,-0.83457,0
Neg_421,0.24551,0
Neg_986,1.80748,0
Neg_1349,-0.04045,0
Neg_495,0.8368,0
Neg_2223,-0.89547,0
Neg_2245,0.28606,0
Neg_522,0.36442,0
Neg_490,-0.10059,0
Neg_153,0.68774,0
Neg_1916,0.52017,0
Neg_2569,-0.61869,0
Neg_1724,0.11351,0
Neg_220,-0.39673,0
Neg_573,-1.47112,0
Neg_2008,-0.68717,0
Neg_2076,-0.3539,0
Neg_1440,-0.52199,0
Neg_1258,0.36085,0
Neg_2009,0.69492,0
Neg_486,1.11808,0
Neg_555,0.51902,0
Neg_232,-0.66832,0
Neg_1407,0.02205,0
Neg_637,-0.05492,0
Neg_2372,-1.00075,0
Neg_338,-0.61506,0
Neg_192,-0.48016,0
Neg_1926,1.96088,0
Neg_1337,-0.30703,0
Neg_2531,-0.36349,0
Neg_765,0.0628,0
Neg_98,-0.38795,0
Neg_2026,-0.37944,0
Neg_1650,0.59123,0
Neg_386,0.54097,0
Neg_14,-1.47002,0
Neg_1660,-0.4223,0
Neg_2005,-0.61651,0
Neg_2292,0.79361,0
Neg_117,-1.30125,0
Neg_424,0.55078,0
Neg_2444,4.2357,0
Neg_1668,0.59342,0
Neg_1025,0.11079,0
Neg_164,-1.14153,0
Neg_2016,0.93613,0
Neg_2102,-0.68508,0
Neg_247,1.14388,0
Neg_488,0.03794,0
Neg_679,-0.2204,0
Neg_818,-1.12661,0
Neg_2499,0.30179,0
Neg_1976,1.55354,0
Neg_2906,0.73278,0
Neg_1983,-0.51973,0
Neg_2100,-0.48645,0
Neg_2451,0.37171,0
Neg_888,-0.37887,0
Neg_402,-0.04554,0
Neg_569,-0.20285,0
Neg_1480,0.17595,0
Neg_2632,0.42278,0
Neg_1799,-0.31501,0
Neg_1198,0.40983,0
Neg_105,-0.69477,0
Neg_536,-0.33642,0
Neg_382,0.62435,0
Neg_2073,0.39958,0
Neg_530,1.4155,0
Neg_1566,1.53822,0
Neg_1996,-0.05437,0
Neg_827,-0.5637,0
Neg_800,0.52718,0
Neg_1849,1.60697,0
Neg_6,-0.22006,0
Neg_174,2.36532,0
Neg_2072,0.13606,0
Neg_1934,1.30333,0
Neg_615,-0.52751,0
Neg_425,0.88637,0
Neg_1646,-0.05017,0
Neg_738,0.88474,0
Neg_1286,-0.42789,0
Neg_963,-0.18914,0
Neg_2190,-0.36915,0
Neg_212,0.16261,0
Neg_730,-0.48871,0
Neg_319,0.42082,0
Neg_1401,0.28479,0
Neg_1035,-0.94889,0
Neg_1190,-1.01981,0
Neg_1508,0.06782,0
Neg_1653,1.11236,0
Neg_2304,0.16697,0
Neg_1355,1.19521,0
Neg_1434,-1.38136,0
Neg_2485,-0.79255,0
Neg_367,0.76192,0
Neg_1625,-0.27631,0
Neg_2700,-0.28485,0
Neg_150,0.82403,0
Neg_30,-0.13371,0
Neg_452,-0.817,0
Neg_905,0.99929,0
Neg_2519,2.90627,0
Neg_1361,0.73174,0
Neg_2014,-0.47654,0
Neg_2510,-0.34403,0
Neg_2920,-2.22911,0
Neg_1963,-0.75357,0
Neg_311,-0.15189,0
Neg_134,-1.38289,0
Neg_194,0.66543,0
Neg_947,0.79394,0
Neg_1215,0.03053,0
Neg_882,-0.0753,0
Neg_1465,-1.89005,0
Neg_1711,-0.43932,0
Neg_956,-0.03223,0
Neg_99,-0.27156,0
Neg_2313,0.10464,0
Neg_1819,-0.57564,0
Neg_1891,1.69281,0
Neg_119,-0.55249,0
Neg_2288,-0.0725,0
Neg_2253,1.08122,0
Neg_2736,0.76805,0
Neg_2730,-0.76361,0
Neg_2856,0.29826,0
Neg_1186,-1.30044,0
Neg_850,0.41896,0
Neg_1774,0.4658,0
Neg_1923,-0.73996,0
Neg_1266,1.77155,0
Neg_652,-0.47282,0
Neg_1259,-0.55705,0
Neg_2822,0.82622,0
Neg_804,-0.38056,0
Neg_1565,0.09188,0
Neg_1331,-0.50569,0
Neg_1375,1.36047,0
Neg_1537,0.41736,0
Neg_304,-0.36401,0
Neg_1554,-0.13963,0
Neg_466,-1.03019,0
Neg_1562,0.51212,0
Neg_2565,-0.8652,0
Neg_394,0.16886,0
Neg_2558,1.17204,0
Neg_544,-0.25908,0
Neg_179,0.0813,0
Neg_1057,0.58766,0
Neg_2837,-0.65567,0
Neg_1053,-0.69738,0
Neg_2283,-0.71734,0
Neg_1612,-0.81377,0
Neg_700,-0.07858,0
Neg_2176,0.47418,0
Neg_1761,-1.04448,0
Neg_2213,-1.43001,0
Neg_1829,-0.89297,0
Neg_1338,-0.02868,0
Neg_1346,0.78794,0
Neg_441,1.05492,0
Neg_1743,-0.39403,0
Neg_2367,-0.3485,0
Neg_337,-0.19794,0
Neg_1371,0.58863,0
Neg_2743,4.30192,0
Neg_500,-0.59847,0
Neg_408,1.1706,0
Neg_2761,-0.37571,0
Neg_2584,-0.22548,0
Neg_142,-0.22443,0
Neg_225,-0.14962,0
Neg_1476,-1.30279,0
Neg_1498,1.81726,0
Neg_1385,0.07037,0
Neg_2698,-0.57081,0
Neg_295,0.11379,0
Neg_2362,0.95193,0
Neg_867,-0.61039,0
Neg_1314,0.399,0
Neg_1398,0.05813,0
Neg_817,-1.598,0
Neg_1403,-0.11852,0
Neg_959,0.35418,0
Neg_108,-0.92525,0
Neg_2110,-1.30651,0
Neg_2117,-0.64363,0
Neg_2310,0.23227,0
Neg_1813,3.35389,0
Neg_869,-0.39691,0
Neg_1682,-0.28231,0
Neg_902,-0.074,0
Neg_1135,-0.88162,0
Neg_485,0.69997,0
Neg_1645,-0.59755,0
Neg_221,1.83401,0
Neg_838,-0.76811,0
Neg_2064,-0.03606,0
Neg_1339,-0.20749,0
Neg_2271,-0.60547,0
Neg_1951,-0.69068,0
Neg_1856,0.35741,0
Neg_1003,-0.1111,0
Neg_1901,1.17745,0
Neg_1563,2.36303,0
Neg_2201,0.16793,0
Neg_2575,-0.32786,0
Neg_1221,-0.22316,0
Neg_340,-0.46171,0
Neg_1074,0.46927,0
Neg_1374,0.22686,0
Neg_2571,0.93267,0
Neg_1183,0.36928,0
Neg_2870,-0.01924,0
Neg_1083,-0.35449,0
Neg_167,1.37929,0
Neg_344,-1.1352,0
Neg_1326,-0.25475,0
Neg_1370,-1.21031,0
Neg_2695,0.88153,0
Neg_1058,-0.26414,0
Neg_1678,-1.7898,0
Neg_610,-0.88003,0
Neg_897,-0.18757,0
Neg_132,0.31223,0
Neg_677,0.21454,0
Neg_813,0.06491,0
Neg_1019,-0.09038,0
Neg_828,0.21454,0
Neg_1816,-0.7017,0
Neg_253,1.52803,0
Neg_1690,-0.09231,0
Neg_467,-0.47234,0
Neg_1677,-0.45176,0
Neg_1184,0.24632,0
Neg_2363,0.67158,0
Neg_2801,-0.0633,0
Neg_1607,0.9688,0
Neg_2193,-0.51715,0
Neg_427,0.91178,0
Neg_792,0.18314,0
Neg_1150,0.59056,0
Neg_1620,1.36608,0
Neg_329,-1.64796,0
Neg_412,-0.26937,0
Neg_2107,0.33918,0
Neg_1347,-0.23738,0
Neg_2649,-0.00831,0
Neg_1559,-0.8985,0
Neg_176,-0.27396,0
Neg_826,-0.74922,0
Neg_1461,-1.51539,0
Neg_281,-0.11064,0
Neg_2733,-0.71041,0
Neg_2492,-0.17946,0
Neg_623,0.6892,0
Neg_2280,0.09392,0
Neg_751,0.24103,0
Neg_2711,0.0722,0
Neg_844,0.05367,0
Neg_2577,-1.45387,0
Neg_1087,-0.49141,0
Neg_388,-0.31235,0
Neg_670,-0.7857,0
Neg_1159,0.19422,0
Neg_2772,-0.28417,0
Neg_1736,-0.1404,0
Neg_339,0.46422,0
Neg_2366,0.62182,0
Neg_331,2.11215,0
Neg_1388,-0.23386,0
Neg_2112,-0.57177,0
Neg_1610,0.68027,0
Neg_2146,1.14765,0
Neg_525,1.23942,0
Neg_2300,0.09536,0
Neg_714,-0.63869,0
Neg_236,0.71723,0
Neg_1515,-0.26995,0
Neg_985,-0.43948,0
Neg_198,-1.18432,0
Neg_2591,1.26602,0
Neg_1102,0.91917,0
Neg_1654,0.91305,0
Neg_2167,0.73228,0
Neg_1270,-1.96244,0
Neg_590,0.86034,0
Neg_1115,-0.40732,0
Neg_2846,2.76401,0
Neg_1838,0.46024,0
Neg_548,0.23016,0
Neg_2526,-0.61985,0
Neg_1922,-0.07302,0
Neg_2471,-1.78734,0
Neg_1459,-0.34408,0
Neg_2356,2.50746,0
Neg_801,0.15295,0
Neg_553,-0.79917,0
Neg_1811,-0.05969,0
Neg_1158,-0.73403,0
Neg_391,1.14353,0
Neg_269,-0.09542,0
Neg_2109,-0.16294,0
Neg_1279,0.04853,0
Neg_197,-1.10305,0
Neg_2312,2.09195,0
Neg_1754,-0.87703,0
Neg_61,0.99248,0
Neg_587,0.38198,0
Neg_35,-0.73558,0
Neg_1452,0.2839,0
Neg_341,-0.70814,0
Neg_709,-0.11107,0
Neg_1623,-0.04274,0
Neg_1835,0.11202,0
Neg_1499,-0.60727,0
Neg_2701,-0.44097,0
Neg_185,0.40423,0
Neg_532,-0.24226,0
Neg_1049,-0.60386,0
Neg_2203,0.61939,0
Neg_351,0.19831,0
Neg_1511,-0.61569,0
Neg_432,3.25797,0
Neg_1708,-0.1027,0
Neg_1616,-0.41205,0
Neg_316,0.92558,0
Neg_1845,3.12316,0
Neg_1042,1.01479,0
Neg_2467,0.48299,0
Neg_76,1.20854,0
Neg_383,2.26954,0
Neg_1783,0.80538,0
Neg_2387,0.80894,0
Neg_161,-0.51396,0
Neg_297,-0.96998,0
Neg_1854,-0.37591,0
Neg_1749,-0.4786,0
Neg_1467,-1.07476,0
Neg_1234,0.05587,0
Neg_969,1.0041,0
Neg_2061,0.02174,0
Neg_241,1.22748,0
Neg_350,0.5466,0
Neg_124,0.70571,0
Neg_2482,0.73413,0
Neg_1086,-0.11804,0
Neg_2791,1.09978,0
Neg_1879,-0.1046,0
Neg_1827,0.20141,0
Neg_622,-0.04751,0
Neg_658,0.09252,0
Neg_791,0.4301,0
Neg_1472,-0.33953,0
Neg_196,-0.78297,0
Neg_1282,0.43101,0
Neg_944,0.39009,0
Neg_2374,0.91853,0
Neg_1523,0.19616,0
Neg_883,1.61015,0
Neg_498,0.22484,0
Neg_547,-0.7013,0
Neg_1867,0.5204,0
Neg_2901,-0.8565,0
Neg_1209,1.65163,0
Neg_663,1.73522,0
Neg_52,-0.81748,0
Neg_2436,1.04542,0
Neg_942,0.34866,0
Neg_2853,-0.59181,0
Neg_2596,-0.37087,0
Neg_2788,-0.41099,0
Neg_1613,-0.07578,0
Neg_376,0.36126,0
Neg_1539,-0.29669,0
Neg_2129,-1.62741,0
Neg_1776,-0.19057,0
Neg_2748,1.83167,0
Neg_2084,0.60781,0
Neg_934,-2.9214,0
Neg_2877,-0.95887,0
Neg_1288,2.42328,0
Neg_2819,0.24118,0
Neg_1930,-1.20398,0
Neg_2505,0.28225,0
Neg_1975,-0.10263,0
Neg_2331,-0.36143,0
Neg_1728,-0.11666,0
Neg_1310,-1.00452,0
Neg_852,-0.33385,0
Neg_2633,-0.39429,0
Neg_1747,-0.01182,0
Neg_812,-0.38698,0
Neg_2030,0.45619,0
Neg_1551,-0.86509,0
Neg_1679,-0.69102,0
Neg_1249,-0.6417,0
Neg_243,0.95706,0
Neg_2817,-0.78759,0
Neg_554,0.68693,0
Neg_756,-0.02595,0
Neg_276,-0.42358,0
Neg_2656,0.64416,0
Neg_480,-0.79565,0
Neg_1664,0.06519,0
Neg_149,-1.05601,0
Neg_2104,-1.84902,0
Neg_657,-0.85359,0
Neg_946,-0.37421,0
Neg_2273,-0.70288,0
Neg_550,-0.32155,0
Neg_2142,-1.15558,0
Neg_987,-0.70211,0
Neg_207,-0.47466,0
Neg_1126,-0.62365,0
Neg_2865,0.9222,0
Neg_2504,1.70169,0
Neg_2,1.34169,0
Neg_2607,1.47984,0
Neg_137,-1.31143,0
Neg_1020,1.70115,0
Neg_1755,-0.56283,0
Neg_1942,-1.02968,0
Neg_1684,-1.15935,0
Neg_1807,1.4057,0
Neg_2548,-0.3384,0
Neg_1931,-0.4063,0
Neg_368,-0.71258,0
NP01383,-0.15586,1
NP06615,-1.33452,1
NP07289,-0.43195,1
NP10706,-0.08466,1
NP06413,-0.00832,1
NP07002,1.04239,1
NP06013,-1.34482,1
NP07905,0.74303,1
NP06037,-1.14472,1
NP06312,0.72372,1
NP09289,-1.46655,1
NP01011,-1.38676,1
NP01453,-0.9218,1
NP06668,0.03538,1
NP02209,-0.92351,1
NP01806,0.37276,1
NP09844,-0.80187,1
NP02902,-0.30245,1
NP01105,-1.40551,1
NP06071,-2.07469,1
NP07560,0.92519,1
NP00803,-0.67542,1
NP02175,-0.73028,1
NP11065,0.63774,1
NP06911,-0.49167,1
NP04654,1.02861,1
NP00357,-0.74272,1
NP05821,-1.86268,1
NP09379,0.51547,1
NP01973,1.39245,1
NP10650,1.42352,1
NP09728,0.43157,1
NP11120,0.28127,1
NP08528,-0.71866,1
NP10951,-1.67427,1
NP03962,-0.3376,1
NP05936,-1.08957,1
NP08204,0.37272,1
NP08996,0.5155,1
NP07496,-0.39499,1
NP09370,3.02229,1
NP07908,-0.46354,1
NP06403,0.40731,1
NP06054,-0.08789,1
NP04810,-1.31566,1
NP11371,-1.01377,1
NP07837,3.45301,1
NP09481,-0.11224,1
NP02239,0.78561,1
NP07453,-1.02536,1
NP04764,0.27512,1
NP04158,-0.58914,1
NP06987,-0.85393,1
NP01433,-0.39669,1
NP04534,2.07409,1
NP07086,-0.23641,1
NP05516,0.75583,1
NP05063,0.15091,1
NP07269,-0.00487,1
NP02755,1.21838,1
NP05160,-0.16318,1
NP06035,-1.14472,1
NP09486,-0.62735,1
NP11162,0.48419,1
NP04918,-1.6812,1
NP02297,1.05354,1
NP04799,0.89361,1
NP06246,1.42216,1
NP06774,-1.39462,1
NP05423,-1.21592,1
NP05932,0.65804,1
NP06294,-0.96813,1
NP02530,0.65493,1
NP10595,0.41134,1
NP03760,-1.38549,1
NP09525,-1.67418,1
NP08660,-1.18482,1
NP07479,0.35635,1
NP07037,0.06964,1
NP07434,0.48395,1
NP09477,-1.85415,1
NP06784,-1.69827,1
NP07355,0.12539,1
NP06870,-0.25394,1
NP09352,-0.52653,1
NP07707,1.75501,1
NP09784,-0.07727,1
NP01353,-0.08531,1
NP09887,-0.11552,1
NP04674,0.07506,1
NP09161,2.1588,1
NP05120,0.42964,1
NP05410,-0.32896,1
NP09361,-1.94148,1
NP09284,-0.93764,1
NP08168,0.43329,1
NP00761,0.71026,1
NP02104,1.15167,1
NP03207,0.24271,1
NP11365,-0.29509,1
NP02019,1.81849,1
NP02207,2.16883,1
NP05328,0.42314,1
NP04642,1.03934,1
NP07101,0.75699,1
NP07414,-0.44648,1
NP00909,0.28611,1
NP08937,-1.69591,1
NP07140,-0.65552,1
NP07351,-0.62046,1
NP07928,0.91616,1
NP09752,-0.76589,1
NP10729,-1.48691,1
NP10907,-0.86333,1
NP10303,0.54465,1
NP03765,-0.95287,1
NP09802,-1.01358,1
NP03485,0.09521,1
NP02446,-0.38258,1
NP07268,0.36696,1
NP07668,0.05387,1
NP04708,1.38827,1
NP05887,-0.8931,1
NP09362,-1.38978,1
NP01350,0.18864,1
NP02533,0.19027,1
NP05110,-0.59103,1
NP04072,-1.87786,1
NP06286,0.48252,1
NP05525,-0.8879,1
NP08523,-1.71839,1
NP09921,0.26791,1
NP07040,0.06964,1
NP01821,-0.82621,1
NP09789,-0.45722,1
NP00034,-0.27872,1
NP07665,-1.04012,1
NP06185,0.29981,1
NP07813,-0.81409,1
NP01054,-2.19493,1
NP09908,-0.00916,1
NP05451,-0.00109,1
NP08483,-1.50363,1
NP00352,-0.75277,1
NP03774,-0.51785,1
NP06815,0.10429,1
NP04705,-1.32353,1
NP03766,-1.46521,1
NP11075,0.22825,1
NP04789,-1.02932,1
NP09791,1.07481,1
NP06287,-0.07663,1
NP08651,-0.53234,1
NP06344,1.58743,1
NP07954,-0.44444,1
NP10623,-0.23903,1
NP04197,0.78815,1
NP08666,0.02148,1
NP02281,-0.20832,1
NP02028,0.82272,1
NP05644,-0.47801,1
NP02242,0.87862,1
NP07290,0.29515,1
NP04798,-0.8617,1
NP06231,-2.09189,1
NP07262,1.62451,1
NP07626,0.16929,1
NP08057,0.16907,1
NP06826,0.24759,1
NP07336,-0.31781,1
NP04359,-1.57103,1
NP05295,-0.18595,1
NP04666,0.2068,1
NP06429,1.46897,1
NP07720,0.37487,1
NP01893,0.16832,1
NP07432,-0.77936,1
NP08838,0.11288,1
NP07048,0.06864,1
NP07092,0.28591,1
NP11347,-0.42191,1
NP03368,-0.2561,1
NP06836,2.32607,1
NP09588,-1.48132,1
NP07359,-1.08902,1
NP05728,-0.94106,1
NP02023,0.69194,1
NP03799,-1.7348,1
NP01356,-0.72694,1
NP08565,-0.26433,1
NP06625,-1.47586,1
NP05092,-1.31037,1
NP06869,-0.79614,1
NP00041,0.43322,1
NP06243,-0.55041,1
NP11322,-0.24613,1
NP06806,0.02161,1
NP06903,0.38317,1
NP10783,-0.55149,1
NP02526,0.2033,1
NP09356,0.64542,1
NP02520,0.2194,1
NP01819,-1.02655,1
NP06169,-1.2891,1
NP01411,-0.69317,1
NP01226,2.16964,1
NP01741,-2.04779,1
NP07230,-0.14741,1
NP01768,0.49386,1
NP10810,-0.07549,1
NP02079,1.06034,1
NP02177,-0.04434,1
NP04276,0.03387,1
NP08176,2.10858,1
NP04628,0.37753,1
NP04221,1.2918,1
NP01529,-0.51886,1
NP09265,-0.17981,1
NP10292,0.82101,1
NP02816,-1.25118,1
NP01352,-0.69483,1
NP08544,0.65041,1
NP11369,0.07474,1
NP06971,1.30912,1
NP03791,0.28771,1
NP07383,-0.62754,1
NP07439,-0.89953,1
NP01250,0.03068,1
NP01533,0.09243,1
NP05506,1.06566,1
NP08518,-0.15009,1
NP07575,2.18705,1
NP02125,0.42443,1
NP09051,1.50949,1
NP08487,1.26389,1
NP01898,0.65713,1
NP03523,-0.48882,1
NP07577,-0.71439,1
NP01295,1.9363,1
NP02584,1.55238,1
NP06557,1.39578,1
NP08704,-1.09784,1
NP03762,-0.97993,1
NP01775,-1.86444,1
NP06703,-1.09108,1
NP08253,1.11657,1
NP06706,-0.55235,1
NP09779,-0.69018,1
NP06981,-0.04663,1
NP04814,-0.81298,1
NP07571,0.41325,1
NP06573,2.63211,1
NP01420,-0.9218,1
NP08587,1.55508,1
NP03846,-1.49099,1
NP09154,0.33817,1
NP04206,1.72505,1
NP05003,-0.80764,1
NP07241,1.73845,1
NP07494,0.01168,1
NP01247,1.04684,1
NP07861,-0.22328,1
NP02789,-0.6232,1
NP06857,-0.47153,1
NP01386,-0.40572,1
NP06420,-0.80187,1
NP08245,1.0644,1
NP06575,4.32713,1
NP07273,2.17967,1
NP06252,1.19255,1
NP09210,0.27794,1
NP07421,-1.06304,1
NP08446,0.81769,1
NP06432,-1.31734,1
NP09755,0.27919,1
NP04054,-1.59361,1
NP00885,-0.88663,1
NP03057,-1.82694,1
NP04287,0.88078,1
NP07623,-0.22044,1
NP07387,0.66332,1
NP01494,0.13846,1
NP05413,-0.64343,1
NP04195,0.87601,1
NP03592,1.98634,1
NP09722,2.44495,1
NP02008,2.93269,1
NP02984,-0.67784,1
NP05732,-1.17567,1
NP08167,-0.59786,1
NP06962,0.24759,1
NP01695,0.49912,1
NP05218,-1.50185,1
NP04802,-0.05761,1
NP06862,-1.13261,1
NP03744,0.69706,1
NP08202,1.07437,1
NP05004,-1.01907,1
NP10833,-1.15932,1
NP05208,0.43312,1
NP01752,-1.60874,1
NP02251,-0.37806,1
NP09152,1.74257,1
NP01292,1.85269,1
NP06275,-1.06073,1
NP09386,0.08424,1
NP07274,0.45136,1
NP07232,2.00211,1
NP08056,-0.69089,1
NP02561,-0.58714,1
NP07940,-0.18499,1
NP02883,-0.21845,1
NP08546,0.82756,1
NP05089,-0.69672,1
NP03759,-1.19586,1
NP06758,-0.12469,1
NP11314,-1.42426,1
NP03367,-0.52533,1
NP09774,-1.89223,1
NP01528,-0.29495,1
NP01731,-1.7654,1
NP01535,-0.56479,1
NP04211,0.42835,1
NP05642,0.03006,1
NP05184,0.0924,1
NP04629,1.12532,1
NP06902,-0.25564,1
NP06823,-0.90459,1
NP09803,-0.64634,1
NP01323,-0.27241,1
NP03420,2.95417,1
NP03500,1.41526,1
NP04372,-0.53612,1
NP00804,-1.59843,1
NP00052,0.02542,1
NP04822,-0.16058,1
NP04668,0.81346,1
NP04716,0.39967,1
NP01901,1.39742,1
NP06751,-0.13866,1
NP01483,-0.83099,1
NP01036,-0.38453,1
NP01104,0.03848,1
NP06288,0.15362,1
NP04658,1.406,1
NP07081,-1.38676,1
NP05991,-0.62344,1
NP01733,0.08228,1
NP09655,0.29584,1
NP08571,0.90345,1
NP10815,0.19637,1
NP06996,0.64403,1
NP00805,1.35088,1
NP06921,2.04405,1
NP06419,0.09423,1
NP02694,0.52998,1
NP06307,1.66445,1
NP06406,0.87816,1
NP05169,0.95154,1
NP05236,-1.4735,1
NP05768,0.05542,1
NP06636,-1.9378,1
NP08573,-1.10164,1
NP08547,-0.44893,1
NP11283,0.19862,1
NP08606,-1.00205,1
NP08081,0.73093,1
NP04273,1.48609,1
