,Length,y
Neg_2862,1.05252,0
Neg_632,-0.8697,0
Neg_665,0.64589,0
Neg_1699,1.57004,0
Neg_1752,1.01555,0
Neg_1536,1.12645,0
Neg_1132,1.23735,0
Neg_692,0.3132,0
Neg_2046,1.38521,0
Neg_866,0.60893,0
Neg_719,0.05444,0
Neg_2407,-0.31521,0
Neg_668,1.90273,0
Neg_2488,0.64589,0
Neg_359,0.12838,0
Neg_1168,-0.27825,0
Neg_578,2.05059,0
Neg_2655,0.46107,0
Neg_1419,-0.79577,0
Neg_426,-0.83273,0
Neg_1644,-0.79577,0
Neg_643,-0.72183,0
Neg_1902,0.20231,0
Neg_385,-1.05453,0
Neg_2361,1.01555,0
Neg_907,2.01362,0
Neg_399,1.97666,0
Neg_1577,1.01555,0
Neg_2127,1.38521,0
Neg_73,1.93969,0
Neg_2598,1.86576,0
Neg_516,-0.01949,0
Neg_1466,-0.38914,0
Neg_672,0.57196,0
Neg_630,1.68093,0
Neg_39,0.27624,0
Neg_2465,0.64589,0
Neg_2722,1.53307,0
Neg_2105,-0.7588,0
Neg_1077,-0.83273,0
Neg_2550,1.607,0
Neg_1756,-0.57397,0
Neg_172,-0.42611,0
Neg_1428,0.79376,0
Neg_797,0.71983,0
Neg_2239,0.49803,0
Neg_1268,-0.20432,0
Neg_112,1.42217,0
Neg_2432,0.16534,0
Neg_1624,-0.24128,0
Neg_1571,-0.72183,0
Neg_753,-0.42611,0
Neg_1875,-0.7588,0
Neg_2353,-0.8697,0
Neg_1805,0.90465,0
Neg_1530,1.86576,0
Neg_357,1.4961,0
Neg_695,1.7179,0
Neg_551,0.20231,0
Neg_2897,-0.09342,0
Neg_438,2.01362,0
Neg_858,1.08948,0
Neg_1072,0.57196,0
Neg_698,-0.20432,0
Neg_2433,-0.57397,0
Neg_186,0.35017,0
Neg_1915,2.12452,0
Neg_2470,0.09141,0
Neg_1547,-0.35218,0
Neg_313,1.90273,0
Neg_1232,0.75679,0
Neg_2015,1.05252,0
Neg_1413,1.16341,0
Neg_1495,0.4241,0
Neg_2297,-0.68487,0
Neg_416,-0.24128,0
Neg_1252,0.60893,0
Neg_1013,1.05252,0
Neg_1631,-1.05453,0
Neg_874,2.05059,0
Neg_1984,-0.72183,0
Neg_1431,-0.24128,0
Neg_505,-1.09149,0
Neg_2401,1.86576,0
Neg_2119,2.12452,0
Neg_1685,0.57196,0
Neg_2727,1.64397,0
Neg_1640,1.34824,0
Neg_1134,-0.05645,0
Neg_799,1.7179,0
Neg_790,0.38714,0
Neg_2135,2.05059,0
Neg_2208,2.12452,0
Neg_1475,0.01748,0
Neg_1085,1.34824,0
Neg_1713,0.94162,0
Neg_309,0.16534,0
Neg_1162,-0.38914,0
Neg_2075,-0.35218,0
Neg_1698,0.38714,0
Neg_518,-1.12846,0
Neg_1163,1.607,0
Neg_1359,0.535,0
Neg_1119,0.94162,0
Neg_2643,1.12645,0
Neg_277,1.8288,0
Neg_1587,1.27431,0
Neg_2585,2.08755,0
Neg_1060,-0.94363,0
Neg_330,0.20231,0
Neg_1369,1.53307,0
Neg_2785,0.01748,0
Neg_2535,1.01555,0
Neg_1564,1.23735,0
Neg_2036,0.94162,0
Neg_1200,0.86769,0
Neg_1709,1.42217,0
Neg_1329,1.12645,0
Neg_32,0.71983,0
Neg_776,-0.20432,0
Neg_437,0.16534,0
Neg_2653,1.20038,0
Neg_95,0.64589,0
Neg_1757,0.57196,0
Neg_780,0.05444,0
Neg_1804,1.16341,0
Neg_1545,0.20231,0
Neg_2797,0.83072,0
Neg_430,-0.16735,0
Neg_1573,-0.09342,0
Neg_1378,2.05059,0
Neg_473,1.23735,0
Neg_649,1.38521,0
Neg_524,1.57004,0
Neg_1517,1.05252,0
Neg_880,-0.13038,0
Neg_1693,1.23735,0
Neg_1092,0.97859,0
Neg_1226,1.8288,0
Neg_246,-0.13038,0
Neg_442,1.57004,0
Neg_2422,-0.24128,0
Neg_2661,2.08755,0
Neg_2189,0.75679,0
Neg_673,0.94162,0
Neg_2244,1.607,0
Neg_613,1.05252,0
Neg_1133,-0.16735,0
Neg_1919,-0.46307,0
Neg_1393,-0.57397,0
Neg_1980,-0.05645,0
Neg_195,1.08948,0
Neg_2354,1.53307,0
Neg_2388,0.09141,0
Neg_1181,-0.72183,0
Neg_1550,-0.38914,0
Neg_2158,1.16341,0
Neg_2197,1.27431,0
Neg_2274,1.7179,0
Neg_2679,0.97859,0
Neg_1439,1.75486,0
Neg_2281,1.4961,0
Neg_2841,-0.79577,0
Neg_2266,0.46107,0
Neg_571,1.38521,0
Neg_1009,0.38714,0
Neg_1655,0.20231,0
Neg_1487,-0.90666,0
Neg_28,2.12452,0
Neg_2509,0.64589,0
Neg_2175,-0.20432,0
Neg_2232,1.607,0
Neg_201,-1.12846,0
Neg_1333,1.45914,0
Neg_2778,-0.35218,0
Neg_1704,0.57196,0
Neg_2156,-0.09342,0
Neg_1706,-0.20432,0
Neg_143,1.20038,0
Neg_2595,-0.20432,0
Neg_166,0.90465,0
Neg_2209,-0.50004,0
Neg_1608,1.53307,0
Neg_1581,1.97666,0
Neg_1609,1.8288,0
Neg_865,0.68286,0
Neg_666,1.607,0
Neg_1267,-0.61094,0
Neg_639,0.27624,0
Neg_1590,0.68286,0
Neg_1701,-0.79577,0
Neg_1093,0.35017,0
Neg_752,0.83072,0
Neg_1210,-0.42611,0
Neg_2603,1.34824,0
Neg_463,-0.79577,0
Neg_972,0.86769,0
Neg_1224,-1.16542,0
Neg_1027,1.93969,0
Neg_2430,0.57196,0
Neg_282,1.64397,0
Neg_421,0.83072,0
Neg_986,1.57004,0
Neg_1349,1.53307,0
Neg_495,-0.6479,0
Neg_2223,-0.68487,0
Neg_2245,-0.20432,0
Neg_522,1.68093,0
Neg_490,1.8288,0
Neg_153,1.86576,0
Neg_1916,-0.01949,0
Neg_2569,1.93969,0
Neg_1724,-0.31521,0
Neg_220,-0.50004,0
Neg_573,-1.12846,0
Neg_2008,1.79183,0
Neg_2076,0.20231,0
Neg_1440,0.60893,0
Neg_1258,1.79183,0
Neg_2009,-0.01949,0
Neg_486,-0.20432,0
Neg_555,1.607,0
Neg_232,-1.12846,0
Neg_1407,0.49803,0
Neg_637,-0.7588,0
Neg_2372,-0.79577,0
Neg_338,1.90273,0
Neg_192,1.16341,0
Neg_1926,0.75679,0
Neg_1337,0.75679,0
Neg_2531,0.20231,0
Neg_765,1.27431,0
Neg_98,-0.57397,0
Neg_2026,1.75486,0
Neg_1650,1.7179,0
Neg_386,1.23735,0
Neg_14,1.64397,0
Neg_1660,0.46107,0
Neg_2005,-0.27825,0
Neg_2292,0.3132,0
Neg_117,0.49803,0
Neg_424,0.09141,0
Neg_2444,1.79183,0
Neg_1668,1.05252,0
Neg_1025,0.4241,0
Neg_164,-0.01949,0
Neg_2016,1.97666,0
Neg_2102,0.57196,0
Neg_247,-0.31521,0
Neg_488,-0.09342,0
Neg_679,0.4241,0
Neg_818,-0.7588,0
Neg_2499,0.01748,0
Neg_1976,0.71983,0
Neg_2906,0.12838,0
Neg_1983,-0.6479,0
Neg_2100,1.97666,0
Neg_2451,0.35017,0
Neg_888,0.75679,0
Neg_402,1.90273,0
Neg_569,0.05444,0
Neg_1480,0.27624,0
Neg_2632,1.90273,0
Neg_1799,1.93969,0
Neg_1198,1.86576,0
Neg_105,-0.98059,0
Neg_536,-0.79577,0
Neg_382,-0.13038,0
Neg_2073,-0.20432,0
Neg_530,0.57196,0
Neg_1566,-0.83273,0
Neg_1996,-0.38914,0
Neg_827,-0.72183,0
Neg_800,1.53307,0
Neg_1849,0.27624,0
Neg_6,-0.16735,0
Neg_174,1.31128,0
Neg_2072,-0.57397,0
Neg_1934,-0.09342,0
Neg_615,-0.61094,0
Neg_425,1.75486,0
Neg_1646,0.46107,0
Neg_738,-1.05453,0
Neg_1286,-0.79577,0
Neg_963,0.86769,0
Neg_2190,-0.13038,0
Neg_212,1.38521,0
Neg_730,0.86769,0
Neg_319,0.97859,0
Neg_1401,1.31128,0
Neg_1035,0.71983,0
Neg_1190,0.27624,0
Neg_1508,1.45914,0
Neg_1653,0.60893,0
Neg_2304,-0.50004,0
Neg_1355,-1.16542,0
Neg_1434,0.12838,0
Neg_2485,-0.79577,0
Neg_367,-0.35218,0
Neg_1625,0.75679,0
Neg_2700,-0.79577,0
Neg_150,1.05252,0
Neg_30,1.34824,0
Neg_452,1.90273,0
Neg_905,1.31128,0
Neg_2519,1.23735,0
Neg_1361,0.23927,0
Neg_2014,1.08948,0
Neg_2510,-0.46307,0
Neg_2920,-0.6479,0
Neg_1963,-0.8697,0
Neg_311,0.4241,0
Neg_134,2.08755,0
Neg_194,0.97859,0
Neg_947,1.27431,0
Neg_1215,0.23927,0
Neg_882,-0.38914,0
Neg_1465,-0.98059,0
Neg_1711,0.71983,0
Neg_956,2.05059,0
Neg_99,1.8288,0
Neg_2313,2.12452,0
Neg_1819,0.09141,0
Neg_1891,-0.35218,0
Neg_119,0.23927,0
Neg_2288,1.16341,0
Neg_2253,1.05252,0
Neg_2736,0.64589,0
Neg_2730,1.57004,0
Neg_2856,1.8288,0
Neg_1186,-0.83273,0
Neg_850,-0.20432,0
Neg_1774,-0.6479,0
Neg_1923,-0.68487,0
Neg_1266,1.05252,0
Neg_652,1.38521,0
Neg_1259,-0.6479,0
Neg_2822,-0.57397,0
Neg_804,0.86769,0
Neg_1565,1.93969,0
Neg_1331,-0.94363,0
Neg_1375,0.20231,0
Neg_1537,-0.83273,0
Neg_304,0.97859,0
Neg_1554,-0.46307,0
Neg_466,-0.79577,0
Neg_1562,-0.83273,0
Neg_2565,-0.27825,0
Neg_394,1.42217,0
Neg_2558,2.08755,0
Neg_544,0.35017,0
Neg_179,-0.09342,0
Neg_1057,-0.8697,0
Neg_2837,1.97666,0
Neg_1053,0.4241,0
Neg_2283,-0.61094,0
Neg_1612,-0.72183,0
Neg_700,1.90273,0
Neg_2176,-0.50004,0
Neg_1761,-1.05453,0
Neg_2213,0.94162,0
Neg_1829,0.90465,0
Neg_1338,0.68286,0
Neg_1346,1.01555,0
Neg_441,1.86576,0
Neg_1743,1.97666,0
Neg_2367,1.68093,0
Neg_337,-0.13038,0
Neg_1371,0.86769,0
Neg_2743,-0.90666,0
Neg_500,-0.6479,0
Neg_408,-1.16542,0
Neg_2761,0.49803,0
Neg_2584,0.4241,0
Neg_142,2.12452,0
Neg_225,-0.98059,0
Neg_1476,1.86576,0
Neg_1498,0.97859,0
Neg_1385,0.71983,0
Neg_2698,2.12452,0
Neg_295,0.57196,0
Neg_2362,1.20038,0
Neg_867,0.79376,0
Neg_1314,-0.31521,0
Neg_1398,0.12838,0
Neg_817,-0.01949,0
Neg_1403,1.93969,0
Neg_959,-0.16735,0
Neg_108,-0.6479,0
Neg_2110,-0.6479,0
Neg_2117,0.83072,0
Neg_2310,0.20231,0
Neg_1813,-0.83273,0
Neg_869,0.12838,0
Neg_1682,0.60893,0
Neg_902,0.90465,0
Neg_1135,-0.8697,0
Neg_485,-1.05453,0
Neg_1645,1.86576,0
Neg_221,1.97666,0
Neg_838,-0.16735,0
Neg_2064,-0.09342,0
Neg_1339,0.27624,0
Neg_2271,0.57196,0
Neg_1951,1.68093,0
Neg_1856,0.83072,0
Neg_1003,1.45914,0
Neg_1901,1.23735,0
Neg_1563,1.27431,0
Neg_2201,1.53307,0
Neg_2575,1.607,0
Neg_1221,2.05059,0
Neg_340,-0.24128,0
Neg_1074,-0.94363,0
Neg_1374,-0.57397,0
Neg_2571,1.01555,0
Neg_1183,2.12452,0
Neg_2870,0.97859,0
Neg_1083,1.01555,0
Neg_167,-0.50004,0
Neg_344,-0.98059,0
Neg_1326,-0.57397,0
Neg_1370,-1.01756,0
Neg_2695,1.4961,0
Neg_1058,-0.7588,0
Neg_1678,-0.83273,0
Neg_610,-0.05645,0
Neg_897,1.34824,0
Neg_132,0.3132,0
Neg_677,-0.42611,0
Neg_813,1.53307,0
Neg_1019,0.01748,0
Neg_828,1.75486,0
Neg_1816,1.01555,0
Neg_253,1.4961,0
Neg_1690,-0.09342,0
Neg_467,1.75486,0
Neg_1677,0.20231,0
Neg_1184,1.08948,0
Neg_2363,1.90273,0
Neg_2801,-0.31521,0
Neg_1607,0.60893,0
Neg_2193,0.71983,0
Neg_427,0.71983,0
Neg_792,0.64589,0
Neg_1150,0.12838,0
Neg_1620,-0.83273,0
Neg_329,-1.12846,0
Neg_412,1.97666,0
Neg_2107,1.79183,0
Neg_1347,1.86576,0
Neg_2649,-0.94363,0
Neg_1559,1.31128,0
Neg_176,1.45914,0
Neg_826,-0.90666,0
Neg_1461,-0.83273,0
Neg_281,-1.16542,0
Neg_2733,0.68286,0
Neg_2492,1.86576,0
Neg_623,1.38521,0
Neg_2280,0.16534,0
Neg_751,0.38714,0
Neg_2711,1.86576,0
Neg_844,-0.6479,0
Neg_2577,-0.50004,0
Neg_1087,2.01362,0
Neg_388,0.3132,0
Neg_670,0.38714,0
Neg_1159,1.38521,0
Neg_2772,2.05059,0
Neg_1736,0.09141,0
Neg_339,1.79183,0
Neg_2366,1.68093,0
Neg_331,0.23927,0
Neg_1388,0.75679,0
Neg_2112,1.08948,0
Neg_1610,-0.42611,0
Neg_2146,2.12452,0
Neg_525,1.97666,0
Neg_2300,-0.35218,0
Neg_714,2.05059,0
Neg_236,0.79376,0
Neg_1515,-0.35218,0
Neg_985,1.01555,0
Neg_198,0.46107,0
Neg_2591,-0.94363,0
Neg_1102,0.90465,0
Neg_1654,1.53307,0
Neg_2167,1.79183,0
Neg_1270,-0.50004,0
Neg_590,1.93969,0
Neg_1115,0.4241,0
Neg_2846,-0.90666,0
Neg_1838,1.8288,0
Neg_548,-0.16735,0
Neg_2526,0.20231,0
Neg_1922,1.31128,0
Neg_2471,0.09141,0
Neg_1459,0.60893,0
Neg_2356,-0.27825,0
Neg_801,2.05059,0
Neg_553,0.35017,0
Neg_1811,0.79376,0
Neg_1158,0.94162,0
Neg_391,-0.98059,0
Neg_269,-0.68487,0
Neg_2109,2.05059,0
Neg_1279,1.97666,0
Neg_197,-0.83273,0
Neg_2312,0.86769,0
Neg_1754,1.45914,0
Neg_61,-0.7588,0
Neg_587,-0.20432,0
Neg_35,-0.53701,0
Neg_1452,-0.61094,0
Neg_341,-0.53701,0
Neg_709,-0.24128,0
Neg_1623,1.68093,0
Neg_1835,-0.16735,0
Neg_1499,0.535,0
Neg_2701,-0.05645,0
Neg_185,0.97859,0
Neg_532,-0.61094,0
Neg_1049,1.27431,0
Neg_2203,-0.01949,0
Neg_351,2.05059,0
Neg_1511,1.31128,0
Neg_432,-0.72183,0
Neg_1708,0.27624,0
Neg_1616,0.35017,0
Neg_316,-0.72183,0
Neg_1845,-0.98059,0
Neg_1042,1.27431,0
Neg_2467,0.38714,0
Neg_76,1.53307,0
Neg_383,-0.8697,0
Neg_1783,0.38714,0
Neg_2387,0.16534,0
Neg_161,1.27431,0
Neg_297,-0.38914,0
Neg_1854,-0.31521,0
Neg_1749,0.12838,0
Neg_1467,0.01748,0
Neg_1234,-1.01756,0
Neg_969,-0.31521,0
Neg_2061,0.05444,0
Neg_241,-0.35218,0
Neg_350,1.38521,0
Neg_124,0.86769,0
Neg_2482,1.8288,0
Neg_1086,0.12838,0
Neg_2791,-0.24128,0
Neg_1879,2.01362,0
Neg_1827,0.57196,0
Neg_622,-0.50004,0
Neg_658,-0.31521,0
Neg_791,-0.01949,0
Neg_1472,1.97666,0
Neg_196,0.97859,0
Neg_1282,-0.13038,0
Neg_944,1.20038,0
Neg_2374,1.45914,0
Neg_1523,1.68093,0
Neg_883,2.12452,0
Neg_498,1.97666,0
Neg_547,1.31128,0
Neg_1867,0.79376,0
Neg_2901,0.3132,0
Neg_1209,1.90273,0
Neg_663,0.23927,0
Neg_52,1.79183,0
Neg_2436,-0.31521,0
Neg_942,-0.98059,0
Neg_2853,0.97859,0
Neg_2596,0.64589,0
Neg_2788,-0.27825,0
Neg_1613,-0.01949,0
Neg_376,1.7179,0
Neg_1539,0.27624,0
Neg_2129,0.79376,0
Neg_1776,1.607,0
Neg_2748,-0.79577,0
Neg_2084,-0.7588,0
Neg_934,-1.01756,0
Neg_2877,1.01555,0
Neg_1288,-0.09342,0
Neg_2819,1.42217,0
Neg_1930,-0.8697,0
Neg_2505,-0.16735,0
Neg_1975,0.27624,0
Neg_2331,-1.16542,0
Neg_1728,0.4241,0
Neg_1310,0.27624,0
Neg_852,1.93969,0
Neg_2633,-0.72183,0
Neg_1747,1.05252,0
Neg_812,1.38521,0
Neg_2030,1.16341,0
Neg_1551,-0.57397,0
Neg_1679,2.01362,0
Neg_1249,1.08948,0
Neg_243,-0.7588,0
Neg_2817,0.57196,0
Neg_554,0.75679,0
Neg_756,1.08948,0
Neg_276,1.27431,0
Neg_2656,-0.24128,0
Neg_480,-1.01756,0
Neg_1664,-0.05645,0
Neg_149,-0.31521,0
Neg_2104,-0.50004,0
Neg_657,-0.35218,0
Neg_946,0.57196,0
Neg_2273,-0.90666,0
Neg_550,-0.90666,0
Neg_2142,0.46107,0
Neg_987,0.3132,0
Neg_207,1.08948,0
Neg_1126,1.42217,0
Neg_2865,1.7179,0
Neg_2504,-1.05453,0
Neg_2,-0.46307,0
Neg_2607,0.94162,0
Neg_137,-0.50004,0
Neg_1020,0.27624,0
Neg_1755,1.90273,0
Neg_1942,-0.42611,0
Neg_1684,-1.09149,0
Neg_1807,0.23927,0
Neg_2548,2.12452,0
Neg_1931,0.535,0
Neg_368,-1.05453,0
NP01383,1.31128,1
NP06615,0.38714,1
NP07289,-1.16542,1
NP10706,-1.16542,1
NP06413,-0.90666,1
NP07002,-1.09149,1
NP06013,-1.09149,1
NP07905,-0.94363,1
NP06037,-1.09149,1
NP06312,-1.01756,1
NP09289,-0.90666,1
NP01011,-1.09149,1
NP01453,-0.90666,1
NP06668,-0.83273,1
NP02209,-0.6479,1
NP01806,-0.16735,1
NP09844,-1.12846,1
NP02902,-1.12846,1
NP01105,-1.16542,1
NP06071,-1.05453,1
NP07560,-0.46307,1
NP00803,-1.16542,1
NP02175,-0.46307,1
NP11065,1.57004,1
NP06911,-0.13038,1
NP04654,0.97859,1
NP00357,-0.13038,1
NP05821,-1.09149,1
NP09379,0.83072,1
NP01973,-0.7588,1
NP10650,-1.01756,1
NP09728,-1.05453,1
NP11120,-0.13038,1
NP08528,-0.35218,1
NP10951,-1.16542,1
NP03962,0.97859,1
NP05936,0.01748,1
NP08204,-0.6479,1
NP08996,-0.09342,1
NP07496,0.3132,1
NP09370,-0.8697,1
NP07908,-1.16542,1
NP06403,-0.50004,1
NP06054,-0.61094,1
NP04810,-0.72183,1
NP11371,1.23735,1
NP07837,-1.16542,1
NP09481,0.12838,1
NP02239,-0.83273,1
NP07453,-1.12846,1
NP04764,-0.79577,1
NP04158,-1.09149,1
NP06987,-0.38914,1
NP01433,0.46107,1
NP04534,-0.8697,1
NP07086,-1.05453,1
NP05516,1.31128,1
NP05063,0.94162,1
NP07269,-0.50004,1
NP02755,-0.90666,1
NP05160,0.35017,1
NP06035,-1.09149,1
NP09486,-1.01756,1
NP11162,1.86576,1
NP04918,-0.46307,1
NP02297,-0.90666,1
NP04799,-0.20432,1
NP06246,-0.20432,1
NP06774,-0.8697,1
NP05423,-0.68487,1
NP05932,-1.16542,1
NP06294,-0.50004,1
NP02530,-0.79577,1
NP10595,1.75486,1
NP03760,-0.50004,1
NP09525,-0.98059,1
NP08660,-1.05453,1
NP07479,-0.7588,1
NP07037,-1.16542,1
NP07434,-0.83273,1
NP09477,-0.98059,1
NP06784,-0.24128,1
NP07355,-0.83273,1
NP06870,-1.09149,1
NP09352,-0.8697,1
NP07707,-0.24128,1
NP09784,-0.8697,1
NP01353,1.08948,1
NP09887,-0.20432,1
NP04674,1.05252,1
NP09161,1.38521,1
NP05120,-0.20432,1
NP05410,-0.8697,1
NP09361,-0.61094,1
NP09284,-0.94363,1
NP08168,-0.05645,1
NP00761,-1.16542,1
NP02104,0.27624,1
NP03207,-1.12846,1
NP11365,0.94162,1
NP02019,-0.09342,1
NP02207,-0.8697,1
NP05328,0.35017,1
NP04642,0.94162,1
NP07101,-0.42611,1
NP07414,-0.83273,1
NP00909,-0.94363,1
NP08937,-0.98059,1
NP07140,-1.12846,1
NP07351,-0.98059,1
NP07928,-0.20432,1
NP09752,-1.16542,1
NP10729,-1.01756,1
NP10907,-0.8697,1
NP10303,0.75679,1
NP03765,-0.50004,1
NP09802,0.01748,1
NP03485,-0.94363,1
NP02446,-0.31521,1
NP07268,-0.98059,1
NP07668,-0.8697,1
NP04708,-0.94363,1
NP05887,-1.09149,1
NP09362,-0.57397,1
NP01350,1.08948,1
NP02533,-0.90666,1
NP05110,-0.50004,1
NP04072,-1.12846,1
NP06286,-0.8697,1
NP05525,-0.72183,1
NP08523,-1.01756,1
NP09921,-0.16735,1
NP07040,-1.16542,1
NP01821,-0.20432,1
NP09789,-1.16542,1
NP00034,1.607,1
NP07665,-0.83273,1
NP06185,-1.16542,1
NP07813,-0.50004,1
NP01054,-0.8697,1
NP09908,0.12838,1
NP05451,-0.31521,1
NP08483,-1.16542,1
NP00352,0.12838,1
NP03774,-0.50004,1
NP06815,-0.24128,1
NP04705,-0.94363,1
NP03766,-0.46307,1
NP11075,-1.05453,1
NP04789,-0.7588,1
NP09791,-1.16542,1
NP06287,-1.09149,1
NP08651,-1.12846,1
NP06344,-1.01756,1
NP07954,-0.79577,1
NP10623,-0.94363,1
NP04197,-0.13038,1
NP08666,-0.83273,1
NP02281,-0.35218,1
NP02028,0.35017,1
NP05644,0.64589,1
NP02242,-0.94363,1
NP07290,-1.12846,1
NP04798,-0.57397,1
NP06231,-1.12846,1
NP07262,-1.12846,1
NP07626,-0.83273,1
NP08057,-1.09149,1
NP06826,-0.94363,1
NP07336,-1.01756,1
NP04359,-0.27825,1
NP05295,-1.05453,1
NP04666,0.90465,1
NP06429,-0.53701,1
NP07720,0.16534,1
NP01893,-0.79577,1
NP07432,-0.7588,1
NP08838,-1.16542,1
NP07048,-1.16542,1
NP07092,-0.8697,1
NP11347,1.01555,1
NP03368,-0.68487,1
NP06836,-0.6479,1
NP09588,-1.09149,1
NP07359,-0.8697,1
NP05728,-0.98059,1
NP02023,0.16534,1
NP03799,-0.7588,1
NP01356,1.34824,1
NP08565,1.93969,1
NP06625,-0.7588,1
NP05092,-0.57397,1
NP06869,-1.01756,1
NP00041,1.64397,1
NP06243,-0.16735,1
NP11322,0.97859,1
NP06806,1.86576,1
NP06903,-0.90666,1
NP10783,-1.01756,1
NP02526,-0.90666,1
NP09356,-0.46307,1
NP02520,-0.94363,1
NP01819,-0.20432,1
NP06169,-0.94363,1
NP01411,-0.68487,1
NP01226,0.46107,1
NP01741,-1.16542,1
NP07230,-0.68487,1
NP01768,1.53307,1
NP10810,-0.35218,1
NP02079,0.05444,1
NP02177,-0.35218,1
NP04276,-0.50004,1
NP08176,-0.7588,1
NP04628,0.71983,1
NP04221,-0.46307,1
NP01529,-0.50004,1
NP09265,-0.57397,1
NP10292,-0.50004,1
NP02816,-1.16542,1
NP01352,1.31128,1
NP08544,-0.42611,1
NP11369,1.93969,1
NP06971,-1.01756,1
NP03791,0.64589,1
NP07383,-0.98059,1
NP07439,-0.8697,1
NP01250,1.01555,1
NP01533,-0.57397,1
NP05506,-0.7588,1
NP08518,-1.09149,1
NP07575,-1.12846,1
NP02125,-0.57397,1
NP09051,1.64397,1
NP08487,-1.09149,1
NP01898,-1.01756,1
NP03523,-1.16542,1
NP07577,-0.13038,1
NP01295,-0.83273,1
NP02584,-0.79577,1
NP06557,-1.16542,1
NP08704,-1.16542,1
NP03762,-0.61094,1
NP01775,-0.38914,1
NP06703,-0.05645,1
NP08253,1.42217,1
NP06706,-0.35218,1
NP09779,-1.09149,1
NP06981,-0.50004,1
NP04814,-0.72183,1
NP07571,-0.24128,1
NP06573,-1.16542,1
NP01420,-0.90666,1
NP08587,-1.05453,1
NP03846,-1.16542,1
NP09154,1.16341,1
NP04206,0.97859,1
NP05003,-0.50004,1
NP07241,-0.79577,1
NP07494,0.12838,1
NP01247,1.31128,1
NP07861,-0.35218,1
NP02789,-1.16542,1
NP06857,-1.16542,1
NP01386,1.20038,1
NP06420,-1.12846,1
NP08245,1.12645,1
NP06575,-1.12846,1
NP07273,-1.01756,1
NP06252,-1.16542,1
NP09210,-0.94363,1
NP07421,-1.05453,1
NP08446,-1.16542,1
NP06432,-0.6479,1
NP09755,-1.16542,1
NP04054,-0.7588,1
NP00885,-1.16542,1
NP03057,-0.79577,1
NP04287,-0.35218,1
NP07623,-0.20432,1
NP07387,-0.98059,1
NP01494,1.607,1
NP05413,0.3132,1
NP04195,-0.20432,1
NP03592,-0.7588,1
NP09722,-1.05453,1
NP02008,-0.6479,1
NP02984,-1.01756,1
NP05732,-0.79577,1
NP08167,-0.09342,1
NP06962,-1.16542,1
NP01695,1.79183,1
NP05218,-0.57397,1
NP04802,-0.24128,1
NP06862,-1.09149,1
NP03744,-1.09149,1
NP08202,-0.31521,1
NP05004,-0.46307,1
NP10833,-1.09149,1
NP05208,-0.68487,1
NP01752,-1.16542,1
NP02251,-1.05453,1
NP09152,1.31128,1
NP01292,-0.83273,1
NP06275,-1.12846,1
NP09386,-0.94363,1
NP07274,-0.98059,1
NP07232,-1.09149,1
NP08056,-1.05453,1
NP02561,1.23735,1
NP07940,-1.09149,1
NP02883,-0.98059,1
NP08546,-0.35218,1
NP05089,-0.83273,1
NP03759,-0.50004,1
NP06758,-0.53701,1
NP11314,1.01555,1
NP03367,-0.68487,1
NP09774,-1.09149,1
NP01528,-0.53701,1
NP01731,-1.16542,1
NP01535,-0.50004,1
NP04211,0.97859,1
NP05642,-1.16542,1
NP05184,-0.68487,1
NP04629,0.97859,1
NP06902,-0.68487,1
NP06823,-0.35218,1
NP09803,0.01748,1
NP01323,1.12645,1
NP03420,-0.98059,1
NP03500,-1.05453,1
NP04372,0.09141,1
NP00804,-1.16542,1
NP00052,0.16534,1
NP04822,-0.6479,1
NP04668,0.60893,1
NP04716,-0.72183,1
NP01901,-1.01756,1
NP06751,1.16341,1
NP01483,-0.68487,1
NP01036,-1.09149,1
NP01104,-1.09149,1
NP06288,-0.8697,1
NP04658,0.60893,1
NP07081,-1.09149,1
NP05991,-1.01756,1
NP01733,-1.16542,1
NP09655,-0.98059,1
NP08571,-0.13038,1
NP10815,-0.98059,1
NP06996,-0.94363,1
NP00805,-1.16542,1
NP06921,-1.05453,1
NP06419,-0.68487,1
NP02694,-1.16542,1
NP06307,-1.12846,1
NP06406,-0.38914,1
NP05169,-0.83273,1
NP05236,-1.01756,1
NP05768,-0.72183,1
NP06636,-0.83273,1
NP08573,-0.94363,1
NP08547,1.53307,1
NP11283,1.12645,1
NP08606,-1.16542,1
NP08081,-0.50004,1
NP04273,-1.12846,1
NP09580,-0.57397,1
NP01484,1.27431,1
NP01249,1.05252,1
NP09891,-0.42611,1
NP07407,-0.98059,1
NP04362,-0.35218,1
NP05197,-0.27825,1
NP06313,-1.05453,1
NP00714,-0.79577,1
NP07718,-0.79577,1
NP02640,-1.12846,1
NP08455,-1.05453,1
NP08580,-1.01756,1
NP09912,-0.09342,1
NP10736,-1.05453,1
NP08878,-1.12846,1
NP06311,-1.01756,1
NP07012,-0.94363,1
NP08430,-0.98059,1
NP10370,-1.16542,1
NP02602,-1.05453,1
NP02971,-1.12846,1
NP02108,-0.01949,1
NP06879,-0.8697,1
NP01248,1.12645,1
NP11334,1.05252,1
NP04384,-0.01949,1
NP05921,-1.01756,1
NP02026,0.4241,1
NP04052,-0.7588,1
NP10757,-1.16542,1
NP00032,1.607,1
NP06350,-1.01756,1
NP04300,-0.20432,1
NP07879,-0.38914,1
