,Flexibility,y
Neg_1488,-0.59595,0
Neg_180,-0.35285,0
Neg_557,-0.74881,0
Neg_1595,-1.17254,0
Neg_1103,-0.52883,0
Neg_510,-0.38782,0
Neg_2472,-0.3002,0
Neg_122,0.15121,0
Neg_2290,1.04917,0
Neg_2696,-0.12919,0
Neg_1289,-1.00752,0
Neg_1936,-0.57192,0
Neg_2265,0.59475,0
Neg_2555,1.33954,0
Neg_1580,-0.3819,0
Neg_2082,-0.84623,0
Neg_1591,-0.93405,0
Neg_1470,-0.07085,0
Neg_1509,-0.0331,0
Neg_77,1.45539,0
Neg_1247,-0.87165,0
Neg_2122,-0.59603,0
Neg_1953,0.10841,0
Neg_2894,-1.13927,0
Neg_1260,-0.64833,0
Neg_2719,0.50472,0
Neg_2111,-0.38742,0
Neg_1531,-0.26232,0
Neg_1519,-0.29686,0
Neg_2540,3.67075,0
Neg_2113,-0.07517,0
Neg_1965,-0.65529,0
Neg_48,-0.5409,0
Neg_625,-0.21244,0
Neg_2721,-0.55459,0
Neg_2716,-0.69817,0
Neg_1116,-0.33104,0
Neg_2714,-0.85035,0
Neg_729,0.09999,0
Neg_770,1.45197,0
Neg_1441,-0.69173,0
Neg_1629,-1.20322,0
Neg_65,0.28751,0
Neg_2121,-0.37129,0
Neg_271,-0.23535,0
Neg_2572,-0.89815,0
Neg_2089,-0.95005,0
Neg_655,-0.77049,0
Neg_806,-0.14957,0
Neg_1034,-0.86952,0
Neg_2211,-0.85079,0
Neg_393,0.40724,0
Neg_2684,0.18485,0
Neg_2028,-1.16208,0
Neg_1695,-1.22705,0
Neg_1024,1.54928,0
Neg_881,-0.81503,0
Neg_2862,-0.50892,0
Neg_632,2.18232,0
Neg_665,-0.24378,0
Neg_1699,-0.95276,0
Neg_1752,-1.09,0
Neg_1536,-0.13635,0
Neg_1132,-1.25621,0
Neg_692,0.66229,0
Neg_2046,-1.23975,0
Neg_866,0.94387,0
Neg_719,-0.24737,0
Neg_2407,0.03988,0
Neg_668,-0.00372,0
Neg_2488,-0.20196,0
Neg_359,-1.05758,0
Neg_1168,-0.4405,0
Neg_578,-1.05182,0
Neg_2655,-0.46168,0
Neg_1419,0.81055,0
Neg_426,0.11405,0
Neg_1644,0.81407,0
Neg_643,0.27809,0
Neg_1902,-0.3935,0
Neg_385,1.50903,0
Neg_2361,-0.54205,0
Neg_907,-0.06782,0
Neg_399,-1.13061,0
Neg_1577,-0.76083,0
Neg_2127,-0.04384,0
Neg_73,-0.85021,0
Neg_2598,-1.29812,0
Neg_516,-1.0399,0
Neg_1466,0.41626,0
Neg_672,-0.65669,0
Neg_630,-0.63172,0
Neg_39,-0.30622,0
Neg_2465,-0.35029,0
Neg_2722,-1.18159,0
Neg_2105,-0.43951,0
Neg_1077,-0.6076,0
Neg_2550,-0.74661,0
Neg_1756,1.29114,0
Neg_172,-0.07462,0
Neg_1428,1.16651,0
Neg_797,0.38352,0
Neg_2239,-1.23725,0
Neg_1268,-0.72109,0
Neg_112,-0.37506,0
Neg_2432,-0.54448,0
Neg_1624,-0.54165,0
Neg_1571,0.64272,0
Neg_753,-0.41194,0
Neg_1875,-1.04938,0
Neg_2353,1.04015,0
Neg_1805,-0.36429,0
Neg_1530,-0.93861,0
Neg_357,-0.35346,0
Neg_695,-0.96001,0
Neg_551,-0.75361,0
Neg_2897,-0.32189,0
Neg_438,-0.73155,0
Neg_858,-0.6743,0
Neg_1072,0.02037,0
Neg_698,0.06767,0
Neg_2433,1.73971,0
Neg_186,-0.65207,0
Neg_1915,-0.3959,0
Neg_2470,0.64499,0
Neg_1547,0.74285,0
Neg_313,-0.79585,0
Neg_1232,-1.01155,0
Neg_2015,-0.12371,0
Neg_1413,-0.25492,0
Neg_1495,-0.52538,0
Neg_2297,0.69494,0
Neg_416,0.10247,0
Neg_1252,-0.52907,0
Neg_1013,0.40351,0
Neg_1631,0.2147,0
Neg_874,-0.0931,0
Neg_1984,0.34706,0
Neg_1431,-0.22854,0
Neg_505,1.782,0
Neg_2401,-1.02822,0
Neg_2119,-0.71536,0
Neg_1685,0.20299,0
Neg_2727,-1.18527,0
Neg_1640,-1.21111,0
Neg_1134,0.68615,0
Neg_799,-1.15933,0
Neg_790,0.21638,0
Neg_2135,-0.66948,0
Neg_2208,-0.78559,0
Neg_1475,-1.31762,0
Neg_1085,-0.10882,0
Neg_1713,-0.95091,0
Neg_309,-0.38192,0
Neg_1162,-0.22108,0
Neg_2075,-1.07451,0
Neg_1698,-1.22973,0
Neg_518,0.64075,0
Neg_1163,-0.20083,0
Neg_1359,0.6666,0
Neg_1119,-0.60366,0
Neg_2643,-0.48325,0
Neg_277,-1.26412,0
Neg_1587,-0.83387,0
Neg_2585,-0.45004,0
Neg_1060,-0.03464,0
Neg_330,0.02855,0
Neg_1369,-0.4241,0
Neg_2785,-0.70121,0
Neg_2535,-0.334,0
Neg_1564,-0.39113,0
Neg_2036,-0.14841,0
Neg_1200,-0.99162,0
Neg_1709,-0.92248,0
Neg_1329,-0.79328,0
Neg_32,-0.3353,0
Neg_776,-0.39026,0
Neg_437,-0.84055,0
Neg_2653,-0.6853,0
Neg_95,0.79452,0
Neg_1757,-0.97221,0
Neg_780,-0.40612,0
Neg_1804,-0.94197,0
Neg_1545,-0.34047,0
Neg_2797,-0.98984,0
Neg_430,-1.38386,0
Neg_1573,0.25593,0
Neg_1378,-0.36624,0
Neg_473,-0.26114,0
Neg_649,-0.25168,0
Neg_524,-1.33472,0
Neg_1517,-0.52671,0
Neg_880,-0.74026,0
Neg_1693,-0.8198,0
Neg_1092,-1.10322,0
Neg_1226,-0.27332,0
Neg_246,-0.93181,0
Neg_442,-0.17065,0
Neg_2422,-1.01906,0
Neg_2661,-0.02168,0
Neg_2189,-0.59131,0
Neg_673,-0.73345,0
Neg_2244,-0.73503,0
Neg_613,-0.02883,0
Neg_1133,-0.61052,0
Neg_1919,-0.11531,0
Neg_1393,2.39527,0
Neg_1980,1.54534,0
Neg_195,-0.26021,0
Neg_2354,0.20872,0
Neg_2388,-0.1667,0
Neg_1181,-0.17243,0
Neg_1550,0.8245,0
Neg_2158,0.13921,0
Neg_2197,-0.52512,0
Neg_2274,-0.89447,0
Neg_2679,-0.59527,0
Neg_1439,-0.71349,0
Neg_2281,-0.20868,0
Neg_2841,1.44785,0
Neg_2266,-0.71368,0
Neg_571,-0.73174,0
Neg_1009,0.31541,0
Neg_1655,0.76937,0
Neg_1487,0.32683,0
Neg_28,-0.51745,0
Neg_2509,-0.70038,0
Neg_2175,0.64473,0
Neg_2232,-1.0007,0
Neg_201,-0.80059,0
Neg_1333,-0.26643,0
Neg_2778,0.43227,0
Neg_1704,0.08348,0
Neg_2156,-1.41218,0
Neg_1706,0.90085,0
Neg_143,-1.36187,0
Neg_2595,-0.63801,0
Neg_166,-1.16901,0
Neg_2209,0.62987,0
Neg_1608,-0.67293,0
Neg_1581,-1.00605,0
Neg_1609,-1.0128,0
Neg_865,-0.98128,0
Neg_666,-0.76851,0
Neg_1267,-0.03843,0
Neg_639,-0.84851,0
Neg_1590,-0.52878,0
Neg_1701,1.30591,0
Neg_1093,-0.78027,0
Neg_752,-0.4531,0
Neg_1210,-0.10248,0
Neg_2603,-0.73441,0
Neg_463,0.52095,0
Neg_972,-1.12594,0
Neg_1224,2.78079,0
Neg_1027,-0.45177,0
Neg_2430,-0.17615,0
Neg_282,-1.05272,0
Neg_421,-0.22762,0
Neg_986,-0.44807,0
Neg_1349,-0.43555,0
Neg_495,0.58931,0
Neg_2223,0.05604,0
Neg_2245,-0.07343,0
Neg_522,0.33218,0
Neg_490,-1.10469,0
Neg_153,-0.80793,0
Neg_1916,-0.00798,0
Neg_2569,-0.29506,0
Neg_1724,-0.13231,0
Neg_220,0.32573,0
Neg_573,2.36621,0
Neg_2008,-0.95634,0
Neg_2076,-0.18046,0
Neg_1440,-0.644,0
Neg_1258,-0.74227,0
Neg_2009,-0.16404,0
Neg_486,-0.52758,0
Neg_555,-0.40723,0
Neg_232,-0.46431,0
Neg_1407,0.56621,0
Neg_637,0.58635,0
Neg_2372,0.99877,0
Neg_338,-0.38322,0
Neg_192,-0.97439,0
Neg_1926,0.66891,0
Neg_1337,0.36184,0
Neg_2531,0.49552,0
Neg_765,0.02569,0
Neg_98,0.45636,0
Neg_2026,-0.92005,0
Neg_1650,-0.73821,0
Neg_386,0.57224,0
Neg_14,-0.11344,0
Neg_1660,-0.38147,0
Neg_2005,-0.21367,0
Neg_2292,-0.81572,0
Neg_117,-0.19044,0
Neg_424,-0.79581,0
Neg_2444,0.55454,0
Neg_1668,-0.30578,0
Neg_1025,-1.40378,0
Neg_164,-0.99687,0
Neg_2016,-0.36045,0
Neg_2102,-0.70079,0
Neg_247,1.23058,0
Neg_488,0.51614,0
Neg_679,-0.31323,0
Neg_818,-0.1423,0
Neg_2499,-0.0948,0
Neg_1976,-0.6819,0
Neg_2906,-1.23233,0
Neg_1983,-0.02982,0
Neg_2100,-0.91035,0
Neg_2451,-0.09208,0
Neg_888,-0.76342,0
Neg_402,-0.36026,0
Neg_569,0.20891,0
Neg_1480,-0.92048,0
Neg_2632,-0.72375,0
Neg_1799,-1.17417,0
Neg_1198,-0.95814,0
Neg_105,2.24454,0
Neg_536,-0.79869,0
Neg_382,-0.15005,0
Neg_2073,-0.19233,0
Neg_530,-0.66247,0
Neg_1566,0.24999,0
Neg_1996,-0.48277,0
Neg_827,2.09603,0
Neg_800,-0.66181,0
Neg_1849,-0.10633,0
Neg_6,-0.81736,0
Neg_174,-0.54131,0
Neg_2072,0.78502,0
Neg_1934,-0.14235,0
Neg_615,0.23601,0
Neg_425,-1.24581,0
Neg_1646,-0.95901,0
Neg_738,-0.07617,0
Neg_1286,1.58786,0
Neg_963,-1.07214,0
Neg_2190,-1.3479,0
Neg_212,0.50052,0
Neg_730,0.2006,0
Neg_319,-1.4271,0
Neg_1401,-0.24825,0
Neg_1035,-0.53549,0
Neg_1190,-0.49647,0
Neg_1508,-0.78117,0
Neg_1653,-0.33823,0
Neg_2304,-0.0639,0
Neg_1355,-0.33866,0
Neg_1434,-0.48383,0
Neg_2485,0.77942,0
Neg_367,-0.00549,0
Neg_1625,-0.18107,0
Neg_2700,0.63978,0
Neg_150,-1.02667,0
Neg_30,-0.55178,0
Neg_452,-0.62301,0
Neg_905,-1.32422,0
Neg_2519,1.24718,0
Neg_1361,-0.48819,0
Neg_2014,-0.70236,0
Neg_2510,-0.01282,0
Neg_2920,0.29103,0
Neg_1963,1.78554,0
Neg_311,-0.25168,0
Neg_134,-1.04835,0
Neg_194,0.01841,0
Neg_947,-0.27674,0
Neg_1215,-0.1275,0
Neg_882,0.15528,0
Neg_1465,0.35564,0
Neg_1711,-1.10511,0
Neg_956,-1.3132,0
Neg_99,-0.98862,0
Neg_2313,-0.97751,0
Neg_1819,-0.45771,0
Neg_1891,-0.77336,0
Neg_119,-0.42063,0
Neg_2288,-0.60012,0
Neg_2253,-0.69539,0
Neg_2736,-0.73472,0
Neg_2730,-0.89518,0
Neg_2856,-0.36444,0
Neg_1186,0.36671,0
Neg_850,-0.64615,0
Neg_1774,-1.02344,0
Neg_1923,-0.53436,0
Neg_1266,-0.82007,0
Neg_652,-0.21305,0
Neg_1259,-0.0067,0
Neg_2822,0.02441,0
Neg_804,0.27377,0
Neg_1565,0.07123,0
Neg_1331,-0.05767,0
Neg_1375,-0.64074,0
Neg_1537,1.97629,0
Neg_304,-0.62227,0
Neg_1554,0.23541,0
Neg_466,0.30184,0
Neg_1562,1.12039,0
Neg_2565,1.33104,0
Neg_394,-1.14293,0
Neg_2558,-0.27764,0
Neg_544,-0.8302,0
Neg_179,0.32938,0
Neg_1057,1.50236,0
Neg_2837,0.31255,0
Neg_1053,0.07532,0
Neg_2283,0.50971,0
Neg_1612,0.1089,0
Neg_700,-0.38449,0
Neg_2176,0.38737,0
Neg_1761,0.2539,0
Neg_2213,-0.74183,0
Neg_1829,0.00649,0
Neg_1338,0.20086,0
Neg_1346,-0.02079,0
Neg_441,0.15434,0
Neg_1743,-1.15758,0
Neg_2367,-0.35341,0
Neg_337,-0.08855,0
Neg_1371,-1.22451,0
Neg_2743,1.4609,0
Neg_500,0.62072,0
Neg_408,1.21825,0
Neg_2761,-0.56402,0
Neg_2584,-0.09647,0
Neg_142,-0.40356,0
Neg_225,-0.46125,0
Neg_1476,0.54198,0
Neg_1498,0.90312,0
Neg_1385,0.0225,0
Neg_2698,-1.05578,0
Neg_295,-0.92142,0
Neg_2362,0.35825,0
Neg_867,-0.35907,0
Neg_1314,0.01075,0
Neg_1398,-0.67221,0
Neg_817,-0.55619,0
Neg_1403,-0.62767,0
Neg_959,-0.05136,0
Neg_108,0.05831,0
Neg_2110,0.16473,0
Neg_2117,0.6305,0
Neg_2310,0.0894,0
Neg_1813,2.25498,0
Neg_869,0.22623,0
Neg_1682,-1.19037,0
Neg_902,-0.53683,0
Neg_1135,1.03924,0
Neg_485,1.17654,0
Neg_1645,-0.58259,0
Neg_221,-0.37609,0
Neg_838,-0.98363,0
Neg_2064,0.52734,0
Neg_1339,0.07481,0
Neg_2271,0.36896,0
Neg_1951,-1.07499,0
Neg_1856,-1.02355,0
Neg_1003,-0.66516,0
Neg_1901,0.26431,0
Neg_1563,-0.93336,0
Neg_2201,-0.59741,0
Neg_2575,-1.01662,0
Neg_1221,-0.79525,0
Neg_340,-0.4855,0
Neg_1074,0.19551,0
Neg_1374,0.60113,0
Neg_2571,-0.2132,0
Neg_1183,-1.22923,0
Neg_2870,-0.48189,0
Neg_1083,0.07874,0
Neg_167,0.00082,0
Neg_344,0.62267,0
Neg_1326,-0.10525,0
Neg_1370,-1.25214,0
Neg_2695,-1.04637,0
Neg_1058,0.4401,0
Neg_1678,-0.81789,0
Neg_610,0.35797,0
Neg_897,-0.22447,0
Neg_132,-0.38206,0
Neg_677,0.99308,0
Neg_813,-0.50923,0
Neg_1019,0.17814,0
Neg_828,-1.02737,0
Neg_1816,0.39422,0
Neg_253,-1.06543,0
Neg_1690,-0.86006,0
Neg_467,-0.95799,0
Neg_1677,0.17239,0
Neg_1184,0.07577,0
Neg_2363,-1.21403,0
Neg_2801,0.60205,0
Neg_1607,-0.55081,0
Neg_2193,-0.29322,0
Neg_427,-0.65155,0
Neg_792,-0.49846,0
Neg_1150,1.21602,0
Neg_1620,0.09452,0
Neg_329,0.62738,0
Neg_412,-0.2667,0
Neg_2107,-1.02516,0
Neg_1347,-1.18544,0
Neg_2649,-0.51547,0
Neg_1559,-1.19338,0
Neg_176,-0.25359,0
Neg_826,-1.31183,0
Neg_1461,-0.70494,0
Neg_281,2.06659,0
Neg_2733,0.11825,0
Neg_2492,-0.00727,0
Neg_623,-0.87794,0
Neg_2280,-0.76818,0
Neg_751,-0.45452,0
Neg_2711,-0.59259,0
Neg_844,0.44024,0
Neg_2577,0.99524,0
Neg_1087,-1.22952,0
Neg_388,0.36435,0
Neg_670,-0.00928,0
Neg_1159,-0.77253,0
Neg_2772,-0.3853,0
Neg_1736,-0.51281,0
Neg_339,-0.99182,0
Neg_2366,-1.01678,0
Neg_331,-0.51371,0
Neg_1388,-0.27712,0
Neg_2112,-1.12209,0
Neg_1610,-0.11016,0
Neg_2146,-1.14917,0
Neg_525,-0.65782,0
Neg_2300,-0.25165,0
Neg_714,-0.59749,0
Neg_236,-0.90485,0
Neg_1515,0.99666,0
Neg_985,-0.96507,0
Neg_198,-0.20502,0
Neg_2591,1.45078,0
Neg_1102,-0.92621,0
Neg_1654,0.00576,0
Neg_2167,0.07982,0
Neg_1270,0.64897,0
Neg_590,-1.3125,0
Neg_1115,-1.21717,0
Neg_2846,0.91226,0
Neg_1838,-0.06694,0
Neg_548,-0.80224,0
Neg_2526,-0.32753,0
Neg_1922,-1.11443,0
Neg_2471,0.50555,0
Neg_1459,-0.60025,0
Neg_2356,-1.26825,0
Neg_801,-0.2225,0
Neg_553,-0.99189,0
Neg_1811,-0.58895,0
Neg_1158,-0.79346,0
Neg_391,2.26506,0
Neg_269,-1.05448,0
Neg_2109,-0.46461,0
Neg_1279,-0.97483,0
Neg_197,2.30631,0
Neg_2312,0.6656,0
Neg_1754,-0.54454,0
Neg_61,-0.22817,0
Neg_587,-0.74449,0
Neg_35,-1.01562,0
Neg_1452,2.0631,0
Neg_341,-1.31018,0
Neg_709,-0.3585,0
Neg_1623,-0.28167,0
Neg_1835,0.14252,0
Neg_1499,-0.35403,0
Neg_2701,-0.47979,0
Neg_185,-0.34469,0
Neg_532,-0.68564,0
Neg_1049,-0.31101,0
Neg_2203,-0.68449,0
Neg_351,-0.60495,0
Neg_1511,-0.77125,0
Neg_432,0.1105,0
Neg_1708,0.08915,0
Neg_1616,-0.48687,0
Neg_316,0.50594,0
Neg_1845,1.98161,0
Neg_1042,-1.10375,0
Neg_2467,-1.24828,0
Neg_76,-0.98644,0
Neg_383,-0.63042,0
Neg_1783,-0.33538,0
Neg_2387,-1.13648,0
Neg_161,-0.77356,0
Neg_297,0.60669,0
Neg_1854,-0.62097,0
Neg_1749,2.27556,0
Neg_1467,-0.55148,0
Neg_1234,1.77152,0
Neg_969,-0.51062,0
Neg_2061,0.17915,0
Neg_241,1.04892,0
Neg_350,-0.8905,0
Neg_124,-0.23123,0
Neg_2482,-1.00573,0
Neg_1086,-0.6329,0
Neg_2791,-0.46776,0
Neg_1879,-0.801,0
Neg_1827,0.07935,0
Neg_622,0.17323,0
Neg_658,-0.53259,0
Neg_791,0.03781,0
Neg_1472,-0.75781,0
Neg_196,-0.61438,0
Neg_1282,-0.53264,0
Neg_944,-0.41476,0
Neg_2374,-0.21772,0
Neg_1523,-0.76999,0
Neg_883,-0.41506,0
Neg_498,-0.654,0
Neg_547,0.10905,0
Neg_1867,-0.99081,0
Neg_2901,-0.83066,0
Neg_1209,-1.32325,0
Neg_663,-0.22667,0
Neg_52,-0.93867,0
Neg_2436,0.40531,0
Neg_942,1.5008,0
Neg_2853,-0.58748,0
Neg_2596,-1.14384,0
Neg_2788,-0.2267,0
Neg_1613,-1.18355,0
Neg_376,-0.37809,0
Neg_1539,-0.00244,0
Neg_2129,-0.79714,0
Neg_1776,-1.23726,0
Neg_2748,1.4302,0
Neg_2084,-0.47816,0
Neg_934,0.15546,0
Neg_2877,-0.43184,0
Neg_1288,0.10798,0
Neg_2819,-0.35566,0
Neg_1930,-0.73161,0
Neg_2505,0.47576,0
Neg_1975,0.93118,0
Neg_2331,2.91006,0
Neg_1728,-0.85235,0
Neg_1310,-0.34799,0
Neg_852,-1.09986,0
Neg_2633,-0.24936,0
Neg_1747,-0.98681,0
Neg_812,-0.14249,0
Neg_2030,-1.33432,0
Neg_1551,1.29936,0
Neg_1679,-1.0287,0
Neg_1249,-0.58442,0
Neg_243,0.01347,0
Neg_2817,-0.21006,0
Neg_554,-0.13419,0
Neg_756,-0.42656,0
Neg_276,-1.16364,0
Neg_2656,-0.02083,0
Neg_480,-0.316,0
Neg_1664,-0.98494,0
Neg_149,-0.50791,0
Neg_2104,-1.29757,0
Neg_657,-1.31061,0
Neg_946,-0.97173,0
Neg_2273,0.01741,0
Neg_550,0.02992,0
Neg_2142,-0.82005,0
Neg_987,-0.56772,0
Neg_207,-0.0581,0
Neg_1126,0.26884,0
Neg_2865,-0.88337,0
Neg_2504,-0.64144,0
Neg_2,0.04093,0
Neg_2607,-0.83863,0
Neg_137,-0.00771,0
Neg_1020,-0.12181,0
Neg_1755,-0.83377,0
Neg_1942,0.26555,0
Neg_1684,1.37375,0
Neg_1807,-1.05453,0
Neg_2548,-0.55277,0
Neg_1931,-0.82939,0
Neg_368,-0.92425,0
NP01383,-1.26228,1
NP06615,-0.14017,1
NP07289,0.60877,1
NP10706,1.21476,1
NP06413,-0.0893,1
NP07002,0.5951,1
NP06013,2.18802,1
NP07905,1.4929,1
NP06037,2.44814,1
NP06312,0.13292,1
NP09289,0.03645,1
NP01011,0.71378,1
NP01453,1.5739,1
NP06668,1.00924,1
NP02209,-0.26506,1
NP01806,-0.51601,1
NP09844,0.44092,1
NP02902,3.52902,1
NP01105,3.66187,1
NP06071,0.04186,1
NP07560,-0.77875,1
NP00803,3.91254,1
NP02175,-0.84609,1
NP11065,-0.63886,1
NP06911,0.52246,1
NP04654,-0.89183,1
NP00357,0.0082,1
NP05821,-0.47386,1
NP09379,-0.9289,1
NP01973,-0.57439,1
NP10650,2.36189,1
NP09728,-0.70109,1
NP11120,0.05929,1
NP08528,0.10472,1
NP10951,0.69941,1
NP03962,-0.18413,1
NP05936,0.63425,1
NP08204,-0.17185,1
NP08996,-0.84996,1
NP07496,-0.5967,1
NP09370,-0.3875,1
NP07908,1.01096,1
NP06403,-1.19355,1
NP06054,0.07144,1
NP04810,0.38346,1
NP11371,-0.95045,1
NP07837,-0.71517,1
NP09481,-0.71879,1
NP02239,1.89636,1
NP07453,1.81715,1
NP04764,-0.587,1
NP04158,1.58593,1
NP06987,-0.3012,1
NP01433,0.79446,1
NP04534,0.19795,1
NP07086,2.4151,1
NP05516,-0.64222,1
NP05063,-0.81864,1
NP07269,-0.44068,1
NP02755,-0.83448,1
NP05160,-0.76537,1
NP06035,2.44933,1
NP09486,0.3102,1
NP11162,-0.12436,1
NP04918,0.50651,1
NP02297,1.23918,1
NP04799,0.09796,1
NP06246,0.04145,1
NP06774,-0.71258,1
NP05423,-1.43918,1
NP05932,0.54049,1
NP06294,-0.76451,1
NP02530,1.86583,1
NP10595,-0.32432,1
NP03760,0.90724,1
NP09525,1.61016,1
NP08660,0.12325,1
NP07479,0.09689,1
NP07037,-0.07253,1
NP07434,1.23213,1
NP09477,-0.85102,1
NP06784,-0.22146,1
NP07355,-0.82481,1
NP06870,-0.61739,1
NP09352,-0.36642,1
NP07707,-0.93855,1
NP09784,0.75948,1
NP01353,-1.19805,1
NP09887,-0.50508,1
NP04674,0.38273,1
NP09161,-0.89325,1
NP05120,-0.5862,1
NP05410,1.00563,1
NP09361,0.36335,1
NP09284,1.0202,1
NP08168,-0.54952,1
NP00761,-0.53803,1
NP02104,-0.67254,1
NP03207,1.41116,1
NP11365,-0.95594,1
NP02019,-1.16392,1
NP02207,0.35938,1
NP05328,-1.15064,1
NP04642,-0.8852,1
NP07101,-0.55122,1
NP07414,0.10975,1
NP00909,0.81433,1
NP08937,2.16383,1
NP07140,3.01328,1
NP07351,0.02232,1
NP07928,-0.9813,1
NP09752,-0.10269,1
NP10729,3.71674,1
NP10907,-0.27716,1
NP10303,-0.04342,1
NP03765,1.0587,1
NP09802,1.79366,1
NP03485,2.57373,1
NP02446,-0.53482,1
NP07268,-0.5658,1
NP07668,1.47961,1
NP04708,-0.26195,1
NP05887,-1.1469,1
NP09362,0.21045,1
NP01350,-1.11626,1
NP02533,1.11326,1
NP05110,-0.41666,1
NP04072,3.27858,1
NP06286,0.8504,1
NP05525,-0.59423,1
NP08523,3.43945,1
NP09921,-0.95853,1
NP07040,1.04218,1
NP01821,-0.56186,1
NP09789,-0.42718,1
NP00034,-1.36889,1
NP07665,0.42469,1
NP06185,0.26402,1
NP07813,0.10126,1
NP01054,-0.64296,1
NP09908,0.7053,1
NP05451,-0.11804,1
NP08483,-0.1585,1
NP00352,-0.38537,1
NP03774,0.97262,1
NP06815,-0.44792,1
NP04705,-0.89487,1
NP03766,1.13211,1
NP11075,1.407,1
NP04789,0.70124,1
NP09791,0.50952,1
NP06287,1.4737,1
NP08651,2.2928,1
NP06344,0.51841,1
NP07954,2.76313,1
NP10623,0.96042,1
NP04197,0.4139,1
NP08666,-0.10087,1
NP02281,0.74654,1
NP02028,0.67679,1
NP05644,0.41216,1
NP02242,-1.17344,1
NP07290,0.10646,1
NP04798,0.36107,1
NP06231,1.79069,1
NP07262,0.36633,1
NP07626,1.23387,1
NP08057,3.42445,1
NP06826,0.39493,1
NP07336,-1.28749,1
NP04359,0.51484,1
NP05295,-0.87332,1
NP04666,-0.62094,1
NP06429,-1.17998,1
NP07720,-0.19971,1
NP01893,-0.27877,1
NP07432,0.59378,1
NP08838,0.81946,1
NP07048,4.35367,1
NP07092,0.29038,1
NP11347,-1.11023,1
NP03368,-0.58016,1
NP06836,0.8918,1
NP09588,-0.49574,1
NP07359,0.83745,1
NP05728,2.84567,1
NP02023,-0.07844,1
NP03799,2.81748,1
NP01356,-1.10126,1
NP08565,-1.30747,1
NP06625,2.06194,1
NP05092,0.78185,1
NP06869,2.97709,1
NP00041,-1.20923,1
NP06243,-1.38412,1
NP11322,-0.42232,1
NP06806,-0.96815,1
NP06903,-0.43273,1
NP10783,1.00939,1
NP02526,2.68619,1
NP09356,-0.44214,1
NP02520,0.57631,1
NP01819,-1.20901,1
NP06169,0.63568,1
NP01411,-0.19971,1
NP01226,-0.14804,1
NP01741,0.21444,1
NP07230,0.12619,1
NP01768,-0.97375,1
NP10810,0.10979,1
NP02079,-0.25497,1
NP02177,0.41526,1
NP04276,-0.31276,1
NP08176,-0.984,1
NP04628,-1.11207,1
NP04221,0.68159,1
NP01529,0.31433,1
NP09265,-0.8614,1
NP10292,1.07988,1
NP02816,0.1181,1
NP01352,-1.23759,1
NP08544,-1.26513,1
NP11369,-1.27195,1
NP06971,2.19229,1
NP03791,-0.61922,1
NP07383,-1.08074,1
NP07439,0.56221,1
NP01250,-1.16571,1
NP01533,0.03002,1
NP05506,0.93034,1
NP08518,0.63658,1
NP07575,-1.24862,1
NP02125,0.87021,1
NP09051,0.11115,1
NP08487,0.36554,1
NP01898,0.67631,1
NP03523,4.49688,1
NP07577,0.76324,1
NP01295,1.60268,1
NP02584,-0.42691,1
NP06557,1.01393,1
NP08704,0.802,1
NP03762,0.80559,1
NP01775,0.56488,1
NP06703,0.17376,1
NP08253,-0.79561,1
NP06706,-0.2564,1
NP09779,-0.62434,1
NP06981,-0.66165,1
NP04814,1.35073,1
NP07571,-0.94327,1
NP06573,-0.39079,1
NP01420,1.54144,1
NP08587,-0.04747,1
NP03846,1.91027,1
NP09154,-0.90861,1
NP04206,-0.97787,1
NP05003,-0.07072,1
NP07241,0.26959,1
NP07494,-0.52159,1
NP01247,-0.49732,1
NP07861,0.00697,1
NP02789,-0.57378,1
NP06857,2.51923,1
NP01386,-0.48599,1
NP06420,0.62868,1
NP08245,-0.274,1
NP06575,1.51284,1
NP07273,0.62403,1
NP06252,-0.68987,1
NP09210,-0.99998,1
NP07421,0.05348,1
NP08446,1.27168,1
NP06432,0.61793,1
NP09755,1.31891,1
NP04054,2.29517,1
NP00885,3.3603,1
NP03057,0.56306,1
NP04287,-1.1504,1
NP07623,-0.21338,1
NP07387,0.62146,1
NP01494,-0.25787,1
NP05413,-0.4025,1
NP04195,-0.82453,1
NP03592,0.74804,1
NP09722,2.46934,1
NP02008,-0.24761,1
NP02984,-0.12304,1
NP05732,-0.29918,1
NP08167,-0.36223,1
NP06962,1.95653,1
NP01695,-0.40987,1
NP05218,0.50889,1
NP04802,-0.48083,1
NP06862,2.69174,1
NP03744,1.8332,1
NP08202,0.77241,1
NP05004,0.07015,1
NP10833,1.79253,1
NP05208,0.34079,1
NP01752,-0.64865,1
NP02251,0.3883,1
NP09152,-1.30459,1
NP01292,0.54632,1
NP06275,1.8837,1
NP09386,-0.30279,1
NP07274,0.26888,1
NP07232,1.83483,1
NP08056,1.39154,1
NP02561,-1.19271,1
NP07940,-0.95976,1
NP02883,0.43549,1
NP08546,-0.40423,1
NP05089,-0.59075,1
NP03759,1.35688,1
NP06758,-0.58051,1
NP11314,-0.88181,1
NP03367,0.23443,1
NP09774,-0.12726,1
NP01528,-1.04787,1
NP01731,-0.17576,1
NP01535,-1.23566,1
NP04211,-1.05234,1
NP05642,0.37655,1
NP05184,0.14341,1
NP04629,-1.25452,1
NP06902,0.92613,1
NP06823,-1.15303,1
NP09803,1.54657,1
