,CTDT_hydrophobicity_PRAM900101.Tr1221,CTDT_hydrophobicity_PRAM900101.Tr1331,CTDT_hydrophobicity_PRAM900101.Tr2332,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ARGP820101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_hydrophobicity_ZIMJ680101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CTDT_hydrophobicity_ZIMJ680101.Tr2332,CTDT_hydrophobicity_PONP930101.Tr1221,CTDT_hydrophobicity_PONP930101.Tr1331,CTDT_hydrophobicity_PONP930101.Tr2332,CTDT_hydrophobicity_CASG920101.Tr1221,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_CASG920101.Tr2332,CTDT_hydrophobicity_ENGD860101.Tr1221,CTDT_hydrophobicity_ENGD860101.Tr1331,CTDT_hydrophobicity_ENGD860101.Tr2332,CTDT_hydrophobicity_FASG890101.Tr1221,CTDT_hydrophobicity_FASG890101.Tr1331,CTDT_hydrophobicity_FASG890101.Tr2332,CTDT_normwaalsvolume.Tr1221,CTDT_normwaalsvolume.Tr1331,CTDT_normwaalsvolume.Tr2332,CTDT_polarity.Tr1221,CTDT_polarity.Tr1331,CTDT_polarity.Tr2332,CTDT_polarizability.Tr1221,CTDT_polarizability.Tr1331,CTDT_polarizability.Tr2332,CTDT_charge.Tr1221,CTDT_charge.Tr1331,CTDT_charge.Tr2332,CTDT_secondarystruct.Tr1221,CTDT_secondarystruct.Tr1331,CTDT_secondarystruct.Tr2332,CTDT_solventaccess.Tr1221,CTDT_solventaccess.Tr1331,CTDT_solventaccess.Tr2332,y
Neg_1608,-0.49615,-0.77195,0.52293,-0.85052,-1.21353,1.8785,-0.53145,-0.28083,1.30732,-0.20709,-1.20708,0.7547,-1.08639,-0.35977,1.92958,-0.87861,-0.31216,0.29082,-0.29047,-1.28078,-0.26421,-0.0233,-0.01617,0.19408,0.1846,-0.82099,-0.34184,-0.31129,-0.41621,0.57344,0.34512,-0.39902,-0.99762,1.45452,-1.02453,-0.19409,-0.90378,-0.35331,-0.31791,0
Neg_1581,0.35307,-0.2308,-0.63943,0.23411,-0.14096,-0.4825,0.87276,-0.13114,-0.73887,0.09441,-0.41812,-0.66928,0.41795,-0.94379,-0.98619,1.39944,-0.56744,-0.42002,0.84183,-0.35393,-0.05574,0.16386,-0.26047,-1.1069,-0.61543,-0.45793,0.52036,0.95416,-0.03707,-1.24926,0.6195,-0.14408,-0.37233,-0.00867,0.66054,-0.39035,0.04288,0.13034,0.10372,0
Neg_1609,0.47224,1.2879,-0.77975,-0.09565,0.05623,0.31669,0.2272,-0.02113,0.74836,-0.47899,0.47142,-0.39184,-0.48636,0.92059,0.15131,-0.04084,0.81132,-0.36063,-0.54929,0.81417,-0.52298,0.71554,-0.49748,0.13987,-0.86609,1.06204,0.64135,-0.08519,-0.18946,-0.21518,-0.06484,-0.429,0.82416,0.55325,-0.84502,0.25979,1.45268,-0.95038,0.19069,0
Neg_865,-0.81265,-1.22892,2.07143,-0.40892,0.76965,0.21904,-0.02606,0.76268,0.36176,-1.02371,0.65578,0.44783,0.65495,-0.44804,1.11772,-0.98791,-0.85307,2.15091,-1.23394,-0.21843,0.55092,0.31817,0.72519,-0.51477,2.03728,-0.98146,-1.18613,0.27485,0.8963,-0.5862,-0.9005,-0.26826,-0.62136,1.58929,0.00438,-0.13583,-1.79084,1.51487,-0.11268,0
Neg_666,1.0356,-0.67115,-0.22215,-0.52871,0.10671,0.08836,-0.6795,-0.3362,0.72356,0.10694,0.2557,-1.17527,-0.10551,-0.5096,-1.16652,0.11749,-0.70797,-0.26106,2.22921,-0.97562,0.40352,0.72059,0.1605,-0.89449,0.12999,-0.97154,1.21332,0.21644,-0.92182,0.27344,0.77822,-0.40704,0.10231,-1.01131,1.14109,0.27507,-0.5921,0.52491,1.16575,0
Neg_1267,-0.29756,1.98043,-1.49069,1.22009,-0.34147,-0.66957,2.12935,-0.59593,-0.17949,0.39258,1.1092,-1.25018,-0.88478,1.85448,0.20402,-0.33991,0.82433,-0.48758,1.39536,0.68262,0.04977,-1.44101,-0.81708,1.73534,-1.36562,1.48001,-0.55858,-1.51226,-0.42109,1.12715,0.29571,0.39236,-0.43209,1.2697,-0.61897,0.4015,1.49602,-0.28244,0.00479,0
Neg_639,0.3752,0.05125,0.88274,-0.99072,0.08614,0.49107,-0.63173,-0.38105,1.04962,-0.17724,0.0728,0.27457,-0.84209,0.85487,0.23199,-0.49861,0.28466,-0.02479,0.29418,-0.42859,0.29523,0.57746,0.16957,0.22673,0.22248,0.10924,0.11593,-0.06961,-0.39627,0.7816,0.54681,-0.16233,0.17048,0.46963,-0.58081,0.66468,0.16786,0.15772,0.2829,0
Neg_1590,-0.98434,-0.68187,0.46687,-0.40892,-0.97639,1.32981,0.13974,-1.21863,2.08392,-1.02371,-0.09993,0.09408,-0.21659,-0.2736,2.54537,-1.63591,0.13364,-0.16668,-1.61499,-0.37933,-0.11728,-1.3107,-0.21905,0.59184,-0.20992,0.1987,-1.70909,-1.71083,-0.11708,0.42165,-0.04606,0.20361,-0.93681,2.12195,-1.24233,-0.85227,-1.29781,0.8613,-0.30848,0
Neg_1701,0.21752,-0.86422,0.62733,0.10014,-0.34147,-0.33634,0.13974,-0.51102,0.11573,-0.01208,0.20235,-0.61342,-1.2334,0.59856,-1.16652,-0.82591,1.12035,-1.23634,2.19558,-1.82746,1.05207,-0.17049,1.82682,-0.69921,0.27162,-0.64427,0.9057,-0.22157,0.8963,0.42165,-0.21695,0.67548,1.27133,-2.13928,1.71861,1.47616,-0.47609,0.69791,-0.11268,0
Neg_1093,1.076,-0.24209,-0.56194,0.94859,-0.00533,-0.9135,-0.87456,0.0301,-1.07097,0.14661,-0.38443,-0.63423,1.63758,-1.0842,-0.15877,0.95608,-0.78536,0.11646,-0.46061,1.56096,-0.77566,-0.50585,0.45673,-0.93789,-0.43653,-0.57485,1.25434,-0.56225,0.94598,-1.3075,1.05968,-0.74013,-0.2688,-1.09486,1.17776,-1.32638,1.22534,-0.32089,-0.49276,0
Neg_752,-0.5873,-0.5907,0.89809,-0.21802,-0.01408,-0.09336,0.32627,-0.37834,-0.20717,-0.45467,-0.39276,1.3101,0.29181,-0.34992,0.70727,0.14608,-0.94557,0.90298,-0.7338,0.0732,-0.07552,0.44033,0.26291,-0.59546,1.47548,-0.73911,-0.27095,0.70921,0.73796,-0.99564,-0.47328,0.14463,-0.53264,0.52399,0.43294,-0.23658,-0.29121,0.05455,-0.95705,0
Neg_1210,1.076,-1.22892,0.30641,-1.08768,0.29346,-0.15121,-0.52346,0.19659,0.11573,-0.34929,-0.40221,0.80158,0.80021,-0.44804,-0.59546,1.28007,-1.34643,0.7247,1.24294,-2.14926,2.72257,0.96972,0.88257,-0.69921,1.07419,-0.81287,1.25434,0.93674,0.05182,0.25368,-1.07139,-0.74013,-0.93681,-0.36377,0.00438,1.83438,-1.46215,0.04434,1.64948,0
Neg_2603,0.15149,0.00544,-0.28604,1.20965,-0.29263,-0.57843,0.3183,-0.45659,-0.22491,1.33677,-0.3092,-0.17804,0.71082,-1.22627,-0.72725,0.45762,-0.18261,0.01159,-1.21928,0.54895,-0.92683,0.89454,-0.86066,-0.67083,-0.16053,-0.34599,0.3157,0.98765,-0.59778,-0.93507,-0.83478,0.71178,0.85882,0.04596,-1.05052,-0.92116,1.2179,-0.98629,-1.2724,0
Neg_463,0.21752,1.87102,-0.33541,2.64548,-0.81766,-0.89172,1.63195,-0.93558,-0.62234,0.49374,0.20235,0.97846,0.50969,0.07526,-0.30993,-0.33991,1.6137,-0.16668,0.48082,1.5515,-0.95253,-0.65915,0.41045,0.96071,-0.69146,1.88463,-0.14022,-0.22157,0.38961,0.92558,2.34636,2.0911,-0.62136,1.58929,-0.61897,0.93883,1.00299,-1.2628,1.06209,0
Neg_972,-0.29756,0.56652,0.84949,0.21762,-0.34147,-0.12273,0.44584,-0.41304,0.22928,-0.79026,1.66726,-0.69506,0.50969,0.11552,0.15131,-1.23714,1.4619,0.03902,-0.22267,0.62321,0.04977,0.39335,-0.20695,0.7479,0.53091,0.63963,-0.62295,-0.87074,-0.38991,0.84805,-0.17752,0.13102,-0.98534,1.46637,-0.61897,0.4015,-0.32439,0.77332,0.65544,0
Neg_1224,-2.35791,0.22987,0.62733,-2.44519,-1.29386,3.55134,-0.85506,2.46094,1.59187,-2.03535,-2.51819,3.6316,-1.2334,-0.44804,3.97301,-2.2839,-0.35972,3.57712,-1.80552,-0.86204,-0.95253,-0.65915,-1.00593,3.72724,0.75316,-0.13849,-2.23205,-0.71799,-0.62377,2.94128,0.29571,-0.74013,-1.56771,4.25256,-2.48903,-0.67316,-0.47609,-2.24315,-1.87484,0
Neg_1027,-0.16605,-0.67799,0.60684,0.04599,-0.01725,0.36084,0.05508,-0.01419,0.05292,0.11707,-0.10636,0.58331,-1.02942,1.40021,0.10925,0.09438,-0.65363,0.61849,0.1403,-0.01987,0.17772,-0.63836,0.86248,-0.86402,1.04004,-0.65503,-0.3405,-0.06314,0.19556,-0.06083,0.4266,-0.74013,-1.36636,0.12733,-0.40013,0.88166,-0.97961,1.19852,0.24975,0
Neg_2430,0.35307,-0.03885,-0.23407,0.76997,-0.74247,0.14109,-0.10459,-0.25032,-0.32452,-0.43803,-0.44994,0.37336,0.38737,-0.39295,-0.56541,-0.06707,0.43658,-0.64521,-0.60218,0.42518,-0.37225,0.12956,-0.45926,-0.25268,-0.61543,0.50039,-0.03012,-0.61348,-0.39265,-0.32982,-0.49577,-0.74013,0.09255,0.85105,-0.35651,-0.6166,-0.19931,-0.17925,0.59836,0
Neg_282,-1.16003,-0.30445,1.0975,-1.26132,0.07935,0.839,-0.92446,0.42698,0.35604,-0.97666,0.43434,-0.07046,0.06379,-0.15596,2.61841,-1.49274,0.191,0.84079,-0.74211,-0.88449,0.84228,0.11361,-0.41303,1.02505,0.88755,-0.51489,-0.89425,-0.16385,-0.69447,1.1834,-0.44348,-0.41092,-1.12755,0.7098,-1.07561,0.12659,-0.843,0.60672,-0.64543,0
Neg_421,-0.26537,1.63169,-1.05746,0.10014,-0.31171,-0.96115,0.32627,-0.64369,-0.43782,-0.7708,0.74079,-1.0114,0.83652,-1.00404,-0.36347,-0.15767,1.36702,-0.9355,-0.01931,1.12913,-1.17179,-0.3232,-1.36002,0.96071,-1.38368,1.31563,0.05589,-0.53184,-1.16213,0.57913,0.16755,-0.74013,0.79816,0.35753,-0.15146,-1.07616,0.94137,-1.17089,0.32786,0
Neg_986,0.34016,-0.39532,0.37518,-0.14227,-0.54555,1.17113,-0.90243,0.60094,-0.30602,0.01201,-0.6829,0.59944,0.44744,-0.37328,0.46508,0.49322,-0.45369,0.77564,-0.4446,0.19532,-0.04569,0.64394,-0.0392,-0.48842,0.50093,-0.71653,0.75629,0.84218,-0.06882,-0.41822,0.32012,-0.40308,-0.10313,-0.74424,0.40511,-0.9802,0.3691,-0.37581,-0.4763,0
Neg_1349,-0.37203,0.41442,0.29095,0.49881,-0.41032,-0.26274,0.18769,-0.69005,0.06238,-0.32897,0.54106,-0.39606,-0.66637,0.5229,0.69114,-0.17596,0.75776,0.03307,-0.29047,-0.35026,0.09807,0.80094,-0.2437,-0.07257,0.1846,0.03213,-0.21582,0.16719,-0.17202,-0.15513,-0.51961,0.62432,0.48461,0.42772,-0.3486,0.19434,0.16544,-0.2352,-0.17638,0
Neg_495,-1.49943,-1.50245,0.94824,-1.59675,0.13473,0.3116,-0.60636,-0.15721,0.48477,-1.61383,0.12678,-0.7903,-0.07134,-1.05855,3.11643,-0.66391,-1.09975,1.34867,-0.37656,-1.18385,0.13329,0.64394,-1.1633,0.03854,0.67291,-1.31865,-0.92465,1.01948,-1.21491,0.00171,-1.32772,-0.74013,-1.56771,0.52399,-1.32024,-1.30004,-2.03735,1.0247,-0.89587,0
Neg_2223,-0.5663,1.37154,1.08776,-1.55986,2.30866,-0.07072,-0.98481,2.16559,-0.07681,-1.15566,2.60747,0.17098,1.57071,0.78058,-0.42166,-0.17087,1.0989,1.48431,-1.30849,1.82433,0.65986,1.63543,-0.308,1.08099,1.6325,1.35686,-0.86781,0.74968,0.12525,0.5312,0.02824,-0.74013,0.90102,-0.74975,0.76325,1.52288,0.98156,-0.11195,-0.34253,0
Neg_2245,-1.78559,0.16909,-0.12147,0.10014,-0.92348,1.08297,0.36081,-0.74689,1.50987,-0.6303,0.50464,-0.7903,-1.28181,1.41258,2.16466,-1.20391,0.13364,0.01159,-0.85288,-0.11116,-0.00592,-0.98492,-0.90101,0.03854,0.0041,-0.19469,-1.65098,-0.77315,-0.79267,-0.13826,-0.33088,-0.74013,-1.56771,1.41174,-1.70984,-0.25524,-0.25697,0.20773,-1.54852,0
Neg_522,-0.58175,0.93412,0.06296,-0.10465,0.59997,-0.34273,-0.13468,0.39179,-0.00304,-0.17487,1.02581,-0.69881,0.12902,0.06925,-0.37885,-0.16116,0.9559,-0.17283,-0.62293,0.64711,-0.45714,0.64394,-0.53923,0.73812,-0.1435,0.6289,-0.30852,0.60579,-0.35586,0.45061,0.13072,0.56158,1.0429,0.43215,-0.01711,-0.14201,0.49863,0.01054,-0.25447,0
Neg_490,1.37788,-0.39532,-0.99134,1.02318,-0.88569,0.07257,0.2272,-0.86093,0.42394,1.41088,-0.92373,-0.39184,-0.86945,-0.22952,0.71609,0.70685,-0.48983,-0.83081,1.08382,-0.56499,-0.63312,-1.00282,0.9552,0.99111,-1.07776,-0.27188,1.10109,-1.17623,1.0355,0.89235,1.73793,0.19324,-0.42378,0.20205,0.79899,-1.15735,0.47746,-0.73492,0.57798,0
Neg_153,-0.5663,0.77692,-0.79585,0.43214,0.23825,0.05001,-0.55229,0.50425,-0.39771,1.04354,0.24178,-0.17508,0.62337,-0.47079,0.3232,0.46304,0.34814,-0.49223,-0.19017,0.77497,-0.53854,-0.06426,-0.51327,0.84043,-0.56584,0.69715,-0.52675,0.64176,-0.4255,0.64075,0.25113,0.79858,0.18097,-0.05499,-0.76126,0.23796,0.2313,-0.32507,-0.08714,0
Neg_1916,-1.1016,1.24392,-0.14756,-0.45859,-0.15564,0.70669,-0.39405,0.05852,0.7998,-1.04839,0.79955,-0.12162,-0.00048,0.29224,0.50487,-0.86147,1.27678,-0.20582,-0.41141,0.50367,-0.24359,0.48503,-0.56835,0.62333,-0.022,0.79905,-0.95654,0.44435,-0.64848,0.60601,-0.25446,0.64096,0.50964,0.71886,-0.89264,0.8733,0.91882,-0.56938,-1.01525,0
Neg_2569,0.71069,0.25315,-0.92944,0.37092,0.59066,-1.05716,0.58423,0.16648,-0.57523,0.11707,0.37601,-0.99728,-0.38039,0.50949,-0.43751,0.6114,-0.33872,-0.29186,0.01869,0.39094,-0.35542,-0.22248,-0.14204,0.07778,-0.70171,0.20587,0.54965,-0.06314,0.30337,-0.38248,0.53568,0.16345,0.54647,0.014,-0.00225,0.08139,0.69879,-0.57446,0.24975,0
Neg_1724,-0.79704,1.68867,-0.21872,0.02301,-0.51463,0.01708,1.46615,-1.34728,-0.01846,-1.42224,0.77944,-0.38831,0.45687,-0.54318,0.39091,-0.51664,1.2549,0.17366,-0.07344,-0.15992,0.17126,-0.24453,-0.80563,0.87688,-0.67687,1.21026,-0.64733,-0.29679,-0.40881,0.3453,0.7307,-0.74013,0.15292,0.12046,0.62774,-0.77086,0.53985,-1.05485,0.26111,0
Neg_220,0.21752,-0.00458,0.48979,-0.26348,-0.20541,-0.01898,0.63715,0.0955,-0.30602,-0.95145,0.72055,0.22042,0.13618,-0.37328,-0.55467,0.14608,1.19083,-0.62511,-0.98897,0.65504,-0.88094,-0.86858,0.74768,2.14637,-0.07234,1.08983,-0.36434,-1.28533,1.25823,1.50149,0.076,2.29333,0.79816,0.90445,-1.82115,0.17121,-0.33523,0.90799,0.64253,0
Neg_573,-0.48487,-0.96369,0.36476,1.25711,-2.24624,0.01708,-0.04113,-1.08997,-1.36041,2.563,-1.69378,1.21966,-0.59954,-1.49463,1.94835,-0.51664,-1.43613,1.14608,0.27297,-0.15992,-1.95483,0.9401,-1.09177,-1.80582,0.4905,-1.24201,-0.33038,0.90665,-0.71589,-2.09797,-1.75494,1.83371,1.01324,0.7661,0.06105,-0.77086,0.24104,-0.46069,-1.87484,0
Neg_2008,-0.52649,0.35144,0.30641,-0.2958,-0.55311,0.34246,0.58188,-0.84124,1.26384,-1.02371,0.50464,0.32991,0.50969,-0.68061,-0.40511,-0.87991,0.51736,0.2493,-0.78937,0.10337,-0.17297,0.10099,-0.79609,1.39106,0.0041,0.87307,-0.83749,-0.16642,-0.39857,0.81359,0.40964,0.20361,-0.30592,0.70154,-0.51508,-0.67316,-0.36653,-0.06459,0.21364,0
Neg_2076,-0.38524,1.53348,-0.62218,-0.27895,0.18539,-0.11183,-0.15658,-0.46585,1.15217,-0.52866,1.53368,-1.22308,-0.38039,1.62289,0.2915,-0.62944,1.65569,-0.86082,-0.83261,0.49365,0.60423,0.08943,-0.54385,0.54867,-0.4968,1.06677,-0.45176,-0.16876,-1.20592,1.11857,0.4266,-0.74013,-0.35961,0.58065,-0.69855,0.31004,1.53798,-0.15729,-0.62508,0
Neg_1440,-0.75936,-0.8265,0.39494,0.53899,0.54524,-0.66191,0.20835,0.29419,-0.34238,-0.46557,-0.01654,0.15507,1.08071,-1.31418,-0.28039,0.56504,-0.63191,0.44192,-0.22873,0.03679,-0.05392,0.58777,-0.64776,-0.27946,0.52069,-0.41754,-0.24841,0.54873,-0.23938,-0.70783,-1.40138,0.23616,-0.2624,-0.48622,0.41279,-0.08024,-0.74811,1.30641,-0.86211,0
Neg_1258,-0.41203,-0.37796,-0.12147,-0.52205,-0.97639,0.71271,-0.08132,-1.21863,1.09983,-0.12448,-0.09993,-0.61342,-1.03972,0.01712,0.16595,0.09208,-0.57899,0.01159,0.60784,-0.64751,-0.50707,-0.1162,-0.69118,0.03854,-0.20992,-0.47568,-0.25643,0.16453,-0.84896,0.14169,-0.61569,-0.74013,0.11468,0.8199,-0.41119,-0.19553,-0.14741,0.48005,-0.70007,0
Neg_2009,0.40597,-0.09035,-0.852,2.52132,-0.62022,-0.91882,1.30439,-0.977,-0.2803,0.18532,-0.30636,-0.89815,-0.42562,0.29224,-1.16652,0.56096,-0.40785,-0.46671,-0.41141,0.50367,-0.73252,0.00829,-1.02896,1.43304,-0.7267,-0.43456,0.57407,0.92867,-0.64848,0.85183,1.24601,2.02204,-0.18281,-0.5803,-0.66458,0.61119,0.43781,-0.56938,-0.15566,0
Neg_486,0.21752,-0.13483,0.41338,0.66577,-0.39438,-0.45976,0.91348,-0.51102,-0.13029,-1.75434,-0.25107,0.38887,-1.52391,1.12186,0.26113,0.14608,-0.41453,0.90298,-0.21778,-0.64751,-0.00592,-0.44197,0.14815,0.65332,0.27162,-0.19469,0.38274,0.05421,0.61481,0.14169,0.52356,0.04632,0.79816,0.22807,-0.41119,1.23734,-0.80478,-0.06459,1.06209,0
Neg_555,1.1568,-0.02756,-0.78846,0.18998,-0.00533,-1.47978,0.13974,-0.53599,-0.83942,-0.84519,0.04232,-1.17527,-1.64353,0.59856,-0.36032,0.5749,-0.35972,-0.38691,0.8843,-0.74846,-0.53982,0.83557,-0.39494,0.01684,-0.77644,-0.2575,0.96723,0.45005,-0.08727,-0.31941,0.29571,0.25913,1.21566,-0.38466,0.48107,-0.35708,0.21995,-1.20513,1.02754,0
Neg_232,2.32469,1.02558,-2.26088,2.18269,-1.38044,0.01708,-0.04113,-0.31803,-1.36041,2.563,-1.69378,0.25488,3.36202,-1.49463,-1.16652,2.13425,0.35789,-1.77117,-1.80552,4.22833,-1.95483,1.82857,-0.23336,2.21822,-2.13609,0.59719,2.52212,1.80923,0.20536,1.56693,3.83775,-0.74013,1.87355,-2.13928,-0.78898,-1.74782,4.72313,-2.24315,-1.87484,0
Neg_1407,-0.85947,1.22451,-0.51045,-0.59404,-0.51463,0.62296,0.13974,-0.62681,1.32348,-1.11568,0.61456,-0.32399,0.19277,0.40827,-0.23206,-0.87009,1.2549,-0.60427,-0.97412,1.77091,-1.22589,-0.83685,-0.57672,1.61462,-0.73524,1.14895,-1.09105,-0.71799,-0.34739,1.20044,0.48213,0.28941,0.49705,1.15349,-0.95898,0.01071,0.77889,-0.46069,-0.59327,0
Neg_637,-0.88623,-1.43732,0.94824,0.94859,0.92838,-1.47355,-0.42871,0.19659,-0.65748,1.33677,0.50464,-0.1586,-0.90138,0.99726,-0.35072,0.49322,-1.39341,1.285,0.91632,-0.03454,-0.04569,-1.21762,3.44553,-0.7519,1.99142,-1.67992,-0.73788,-1.28533,3.18848,-0.17826,0.68631,0.60807,-1.56771,-0.61741,-0.26277,1.83438,-1.97866,1.95837,-0.19659,0
Neg_2372,-0.81265,0.22987,0.62733,-0.91799,0.13473,-0.33634,-0.35766,-0.51102,0.8538,-1.02371,0.65578,-0.0828,0.07392,-0.44804,-1.16652,-1.31191,0.62699,0.36815,-0.09076,0.10337,-0.45138,1.29549,-1.95017,1.51402,0.27162,0.36729,-0.66317,1.26768,-1.63715,0.92558,-1.24228,-0.74013,1.27133,-1.07397,-0.61897,0.4015,-0.47609,0.69791,-0.11268,0
Neg_338,0.63292,0.86516,0.12008,1.38649,-0.81254,-0.44981,1.57312,-0.71645,-0.72551,-0.07734,-0.08043,1.06405,0.20981,0.19343,-0.61388,0.32898,0.42541,0.18412,0.52999,0.94422,-0.55377,-0.61712,0.99425,-0.02096,-0.27206,1.21026,0.24216,-0.8888,1.08699,-0.03892,1.44231,0.17317,0.16217,1.52629,0.12503,-1.2856,1.15673,-0.66194,0.27259,0
Neg_192,-0.66447,-0.60943,0.24487,0.20475,0.10211,0.43206,0.19425,0.0415,0.05507,-0.09522,-0.77903,0.65136,0.24704,-0.49105,0.47625,-0.02036,-0.71115,-0.01283,-0.86593,-0.80914,0.65389,-0.20396,-0.26864,0.01327,-0.15715,-0.08306,-0.79929,0.01644,-0.11014,-0.16511,-0.6313,0.42339,0.37684,0.4875,0.45695,-0.86454,-0.82729,0.30845,-0.42649,0
Neg_1926,0.13445,-1.25245,-0.08696,1.00333,1.44042,-0.56924,-1.3685,1.61181,-1.12232,1.55433,-0.61673,-0.81883,1.66238,-0.81941,-1.16652,1.16511,-0.90082,-0.21844,1.1446,0.16566,0.95507,0.85412,-1.18868,-1.27036,0.03862,-1.50899,0.2984,1.94025,-1.31025,-1.12263,-0.92807,-0.28348,-0.04134,-1.79563,2.03531,-0.70783,-0.69875,1.23553,-0.35901,0
Neg_1337,0.63292,-0.37012,0.53416,0.18225,-1.47819,1.40147,0.55692,-0.99037,1.02046,0.41216,-0.47047,0.55053,-0.02448,-1.15702,1.32035,0.38124,-0.42338,0.47166,0.03831,-0.30148,-0.82321,1.16938,0.3343,-0.91339,0.34929,-0.36691,0.80448,0.65917,0.48768,-0.96008,-0.43194,0.17317,0.87448,-0.0774,-0.37767,-0.53449,0.89167,-0.66194,-0.73797,0
Neg_2531,0.92988,1.06791,-0.21251,-0.49557,1.4012,-1.05716,0.26674,0.79881,-0.41819,-1.60486,1.14779,0.13171,0.54678,-0.15855,-0.43751,-0.62944,1.02588,-0.17806,-0.10292,1.31528,-0.88856,-0.32645,0.05886,0.54867,-0.70171,2.1429,-0.00669,-0.80249,0.51898,0.04639,-0.66417,-0.13774,1.85525,1.03397,-0.89749,0.31004,0.69879,-0.99164,1.37453,0
Neg_765,-0.05357,0.34504,-0.36075,-0.30175,-0.1159,0.48212,0.50625,-0.51102,1.16457,0.09441,-0.25107,0.00099,-1.14165,0.84644,-0.26485,0.01819,0.65296,-0.9267,-0.15093,-0.12528,-0.37225,0.0867,-0.21077,1.39753,-1.12232,0.89969,0.24512,-0.22157,-0.17041,1.21732,-0.54074,1.12252,0.54912,0.66416,0.4637,-0.758,0.40617,-0.05025,-0.17451,0
Neg_98,0.41563,-1.11671,0.3311,-1.66201,1.41679,-0.72084,-0.3194,0.63204,0.34283,-0.86808,0.96969,-1.26651,-1.63565,1.32313,0.15131,0.70685,-0.43562,-0.12554,0.39289,-1.30762,0.74367,-1.11022,0.9552,-0.10334,0.45683,-0.60537,0.58388,-1.17623,1.48095,-0.54743,-0.96623,0.3488,0.25219,-0.50035,-0.6909,1.14549,-0.9312,1.15038,0.38434,0
Neg_2026,-0.15866,0.0086,-0.53012,0.18594,-0.21306,-0.13041,-0.39678,-0.24865,-0.53111,0.01066,-0.07276,-0.00529,0.25509,0.0341,1.72086,-0.20886,0.32765,-0.80968,-0.52106,0.35286,-0.04033,-0.08813,-0.25265,0.43227,-0.72934,0.67985,-0.58679,-1.03035,-0.27079,0.39334,-0.48768,-0.42201,-0.18541,0.85315,-0.07266,0.0634,-0.12156,0.07004,-0.02688,0
Neg_1650,0.21752,0.90125,0.03656,-0.24695,0.78408,-0.23536,-0.04113,0.26092,0.31703,-0.65584,1.08859,-0.10692,-0.30243,0.40827,0.78027,-0.29573,1.14277,-0.4341,-0.11674,0.05949,-0.01857,0.05163,-0.34066,1.33796,-0.38503,1.51679,-0.21153,-0.44722,-0.37042,1.22335,-0.5898,-0.74013,0.79816,1.37139,-0.89523,0.08399,0.46514,-0.12648,0.6616,0
Neg_386,0.93864,0.37575,-0.46378,0.54133,-0.46845,0.07094,1.20087,-0.82237,0.60778,0.79723,0.1419,-0.54267,-0.41995,0.73811,-0.25283,0.95608,0.16653,-0.48758,0.78567,0.16773,0.04977,-0.0076,1.07142,-0.62543,-0.46674,0.13126,0.97543,0.34104,0.11938,0.45525,0.97926,-0.74013,-0.05356,1.55378,-0.24496,-0.31494,0.83865,-0.02102,0.4747,0
Neg_14,0.27742,1.34942,-0.02196,0.63289,-0.47436,-0.19427,0.92633,-1.05407,0.69932,0.08203,1.06702,-0.19386,1.38124,-0.39936,-0.17049,0.31562,0.99414,0.34327,0.18838,0.91163,0.25955,0.45454,-0.52282,0.89637,-0.00835,1.01422,0.56517,-0.0484,-0.34096,0.59744,0.62954,-0.74013,0.19293,0.95754,-0.20582,0.12659,2.02345,-0.53323,-0.64543,0
Neg_1660,-1.40404,-0.94527,-0.29975,-0.93685,-1.54077,0.46588,-0.37608,-1.37587,0.82647,-1.47333,-0.83884,-0.69204,-1.52391,-0.71938,0.73701,-1.02391,-0.68862,-0.38458,-0.11193,-1.00507,-1.398,-0.62295,-0.55129,0.44839,-0.53095,-1.03766,-1.06992,-0.3135,-0.69883,0.51497,-0.80556,-0.21583,-0.69146,-0.75833,-0.58434,-0.55375,-1.9004,-0.60923,-0.35199,0
Neg_2005,1.88398,-0.02756,-0.56194,0.84877,0.27478,-1.0224,1.07603,-0.1364,-0.49209,-0.25011,0.14901,-1.05041,-2.46381,1.58359,-1.16652,1.71842,-0.59188,0.11646,1.22052,-0.80525,-0.48086,0.26068,0.27159,-0.17845,-0.43653,-0.37651,2.07467,0.21644,0.74728,-0.61584,0.35602,1.75801,1.494,-0.25933,0.26106,-0.48351,1.032,-0.51312,0.88933,0
Neg_2292,0.73261,-0.42658,-0.91305,1.42372,-0.9129,-0.22527,0.53767,-0.76576,-0.17949,0.59491,-0.52312,0.02333,0.50969,-1.07599,0.20402,-0.33991,-0.55706,-0.70151,-0.89098,0.68262,-1.15299,-1.63647,-0.43938,2.84195,-1.17301,0.67076,-0.14022,-1.3137,-0.01574,2.135,0.50078,3.22359,0.13571,1.05664,-1.367,-1.74782,-0.47609,-0.87066,0.94461,0
