,Kytedoolittle,y
Neg_510,-0.27965,0
Neg_2472,-0.64638,0
Neg_122,-0.79222,0
Neg_2290,0.81319,0
Neg_2696,0.34928,0
Neg_1289,1.46517,0
Neg_1936,-0.97736,0
Neg_2265,1.83385,0
Neg_2555,1.4655,0
Neg_1580,-0.77553,0
Neg_2082,0.99335,0
Neg_1591,-1.14622,0
Neg_1470,0.29846,0
Neg_1509,-1.17156,0
Neg_77,2.73654,0
Neg_1247,-1.08459,0
Neg_2122,-0.48269,0
Neg_1953,-0.19696,0
Neg_2894,-0.38381,0
Neg_1260,-0.39131,0
Neg_2719,0.03415,0
Neg_2111,-0.57351,0
Neg_1531,-0.24331,0
Neg_1519,-0.75283,0
Neg_2540,1.81173,0
Neg_2113,-0.20733,0
Neg_1965,-0.86462,0
Neg_48,-1.10167,0
Neg_625,-0.57102,0
Neg_2721,-0.58199,0
Neg_2716,-1.3617,0
Neg_1116,-0.59774,0
Neg_2714,-1.09109,0
Neg_729,-0.44903,0
Neg_770,-0.58376,0
Neg_1441,1.08721,0
Neg_1629,-0.38253,0
Neg_65,-0.65346,0
Neg_2121,-1.19086,0
Neg_271,-0.9601,0
Neg_2572,-0.5391,0
Neg_2089,-1.05964,0
Neg_655,-1.1015,0
Neg_806,0.60181,0
Neg_1034,-0.57024,0
Neg_2211,0.36093,0
Neg_393,-0.4372,0
Neg_2684,-0.42466,0
Neg_2028,-0.60281,0
Neg_1695,-0.41596,0
Neg_1024,2.76342,0
Neg_881,0.10874,0
Neg_2862,-0.07523,0
Neg_632,1.64934,0
Neg_665,-0.99997,0
Neg_1699,-1.39186,0
Neg_1752,-0.15308,0
Neg_1536,0.70888,0
Neg_1132,-0.57973,0
Neg_692,-0.97896,0
Neg_2046,-1.21509,0
Neg_866,0.14011,0
Neg_719,-0.24945,0
Neg_2407,-0.69662,0
Neg_668,-0.3956,0
Neg_2488,-1.05189,0
Neg_359,-1.11662,0
Neg_1168,-0.75177,0
Neg_578,-1.25615,0
Neg_2655,-0.18376,0
Neg_1419,0.83248,0
Neg_426,-1.10208,0
Neg_1644,0.21239,0
Neg_643,0.53912,0
Neg_1902,-0.16403,0
Neg_385,-0.71465,0
Neg_2361,-0.28146,0
Neg_907,-0.03261,0
Neg_399,-0.72281,0
Neg_1577,-0.98056,0
Neg_2127,0.07686,0
Neg_73,-0.72113,0
Neg_2598,-0.72868,0
Neg_516,-0.12548,0
Neg_1466,0.06425,0
Neg_672,1.06377,0
Neg_630,0.03837,0
Neg_39,0.28942,0
Neg_2465,-0.05925,0
Neg_2722,-0.83637,0
Neg_2105,-0.14994,0
Neg_1077,-0.73775,0
Neg_2550,-0.61294,0
Neg_1756,1.23275,0
Neg_172,-1.18844,0
Neg_1428,-0.18495,0
Neg_797,-0.34822,0
Neg_2239,-1.37533,0
Neg_1268,0.96063,0
Neg_112,-0.28783,0
Neg_2432,-0.73062,0
Neg_1624,-0.03411,0
Neg_1571,-0.06954,0
Neg_753,1.14522,0
Neg_1875,-1.43304,0
Neg_2353,-0.47584,0
Neg_1805,-1.16631,0
Neg_1530,-1.30653,0
Neg_357,-0.4878,0
Neg_695,-0.43775,0
Neg_551,-0.07923,0
Neg_2897,-0.82907,0
Neg_438,-0.43966,0
Neg_858,-0.96268,0
Neg_1072,-0.01791,0
Neg_698,-1.40218,0
Neg_2433,1.26113,0
Neg_186,-1.08705,0
Neg_1915,-0.07798,0
Neg_2470,1.96423,0
Neg_1547,-0.33823,0
Neg_313,-0.6512,0
Neg_1232,-0.4233,0
Neg_2015,-0.62282,0
Neg_1413,0.7514,0
Neg_1495,-0.40087,0
Neg_2297,0.38156,0
Neg_416,0.3168,0
Neg_1252,-0.60217,0
Neg_1013,-0.83288,0
Neg_1631,-0.02229,0
Neg_874,-0.70683,0
Neg_1984,0.24962,0
Neg_1431,1.78156,0
Neg_505,1.65687,0
Neg_2401,-0.92489,0
Neg_2119,-1.28504,0
Neg_1685,-0.48958,0
Neg_2727,-0.47717,0
Neg_1640,-0.72027,0
Neg_1134,0.15332,0
Neg_799,-0.88262,0
Neg_790,-0.42255,0
Neg_2135,-1.01174,0
Neg_2208,-0.61707,0
Neg_1475,-0.58789,0
Neg_1085,-0.77322,0
Neg_1713,-1.28785,0
Neg_309,-0.95193,0
Neg_1162,-0.63329,0
Neg_2075,0.03008,0
Neg_1698,-1.20728,0
Neg_518,1.97112,0
Neg_1163,0.91259,0
Neg_1359,0.13493,0
Neg_1119,0.75457,0
Neg_2643,-1.23319,0
Neg_277,-0.97802,0
Neg_1587,-0.77335,0
Neg_2585,-0.15919,0
Neg_1060,-1.08236,0
Neg_330,0.53185,0
Neg_1369,-0.42129,0
Neg_2785,-1.19831,0
Neg_2535,-0.10522,0
Neg_1564,-0.95679,0
Neg_2036,-0.31423,0
Neg_1200,-0.6425,0
Neg_1709,-0.90334,0
Neg_1329,-1.1903,0
Neg_32,-0.75988,0
Neg_776,-0.46952,0
Neg_437,-0.582,0
Neg_2653,-0.04585,0
Neg_95,0.85856,0
Neg_1757,-0.89374,0
Neg_780,-0.55329,0
Neg_1804,-1.47582,0
Neg_1545,-1.12118,0
Neg_2797,-1.23074,0
Neg_430,1.59907,0
Neg_1573,0.68475,0
Neg_1378,-0.18956,0
Neg_473,0.19705,0
Neg_649,-0.32668,0
Neg_524,-0.8895,0
Neg_1517,-0.78064,0
Neg_880,-0.44785,0
Neg_1693,-0.43933,0
Neg_1092,-0.91875,0
Neg_1226,-0.74146,0
Neg_246,-0.72883,0
Neg_442,-1.13033,0
Neg_2422,-0.64997,0
Neg_2661,-1.02561,0
Neg_2189,-1.38321,0
Neg_673,-1.06454,0
Neg_2244,-0.6848,0
Neg_613,-0.26449,0
Neg_1133,0.09913,0
Neg_1919,-1.1775,0
Neg_1393,1.0775,0
Neg_1980,0.75027,0
Neg_195,0.51358,0
Neg_2354,0.22161,0
Neg_2388,-0.51795,0
Neg_1181,0.79414,0
Neg_1550,-0.1597,0
Neg_2158,0.08627,0
Neg_2197,-0.63142,0
Neg_2274,-0.55117,0
Neg_2679,-0.70839,0
Neg_1439,-0.25651,0
Neg_2281,0.16751,0
Neg_2841,2.86607,0
Neg_2266,-0.26273,0
Neg_571,-0.68275,0
Neg_1009,-0.38886,0
Neg_1655,0.60556,0
Neg_1487,0.30128,0
Neg_28,-1.07856,0
Neg_2509,-0.99184,0
Neg_2175,-0.12429,0
Neg_2232,-1.38995,0
Neg_201,2.04418,0
Neg_1333,-1.14425,0
Neg_2778,0.09315,0
Neg_1704,-0.14117,0
Neg_2156,0.59415,0
Neg_1706,1.32007,0
Neg_143,-1.18589,0
Neg_2595,-0.07158,0
Neg_166,0.87833,0
Neg_2209,1.1853,0
Neg_1608,-0.87768,0
Neg_1581,-0.80087,0
Neg_1609,-0.821,0
Neg_865,-1.23282,0
Neg_666,-1.39364,0
Neg_1267,0.74786,0
Neg_639,0.41347,0
Neg_1590,-1.12327,0
Neg_1701,-0.15559,0
Neg_1093,-0.23505,0
Neg_752,-0.79223,0
Neg_1210,-0.46658,0
Neg_2603,-1.15211,0
Neg_463,-1.04264,0
Neg_972,0.28257,0
Neg_1224,0.22042,0
Neg_1027,-0.8995,0
Neg_2430,-1.46907,0
Neg_282,-0.66937,0
Neg_421,-0.98219,0
Neg_986,0.04286,0
Neg_1349,0.00352,0
Neg_495,-0.2548,0
Neg_2223,-0.40132,0
Neg_2245,0.53559,0
Neg_522,0.388,0
Neg_490,-1.15517,0
Neg_153,-0.36482,0
Neg_1916,0.15235,0
Neg_2569,-0.17593,0
Neg_1724,0.22935,0
Neg_220,1.74379,0
Neg_573,1.51233,0
Neg_2008,0.21036,0
Neg_2076,-1.1146,0
Neg_1440,-0.13932,0
Neg_1258,-0.87664,0
Neg_2009,0.03311,0
Neg_486,-1.01561,0
Neg_555,-0.85186,0
Neg_232,2.23189,0
Neg_1407,-0.00837,0
Neg_637,-0.20909,0
Neg_2372,0.82666,0
Neg_338,-1.15017,0
Neg_192,-1.29251,0
Neg_1926,-0.09041,0
Neg_1337,-0.641,0
Neg_2531,-0.81886,0
Neg_765,-1.20086,0
Neg_98,-0.74767,0
Neg_2026,-0.71694,0
Neg_1650,-0.96076,0
Neg_386,-0.08081,0
Neg_14,0.58792,0
Neg_1660,-0.889,0
Neg_2005,0.05065,0
Neg_2292,-0.73484,0
Neg_117,-0.38548,0
Neg_424,0.3182,0
Neg_2444,0.20451,0
Neg_1668,-1.49425,0
Neg_1025,-0.00781,0
Neg_164,-1.39916,0
Neg_2016,-0.79711,0
Neg_2102,-0.57893,0
Neg_247,-0.47605,0
Neg_488,0.50514,0
Neg_679,-0.69159,0
Neg_818,-0.35297,0
Neg_2499,0.46248,0
Neg_1976,-0.75462,0
Neg_2906,-0.45017,0
Neg_1983,0.2606,0
Neg_2100,-0.95243,0
Neg_2451,-1.51742,0
Neg_888,-1.13557,0
Neg_402,-0.64192,0
Neg_569,-1.09872,0
Neg_1480,-0.93028,0
Neg_2632,-0.87734,0
Neg_1799,-1.39824,0
Neg_1198,-0.99157,0
Neg_105,2.53729,0
Neg_536,0.20961,0
Neg_382,0.89759,0
Neg_2073,-0.54971,0
Neg_530,-0.30619,0
Neg_1566,0.16524,0
Neg_1996,1.1504,0
Neg_827,-0.43805,0
Neg_800,-0.69766,0
Neg_1849,-0.13764,0
Neg_6,-0.01997,0
Neg_174,-0.51587,0
Neg_2072,1.26801,0
Neg_1934,-0.83247,0
Neg_615,-0.48138,0
Neg_425,-1.18771,0
Neg_1646,-0.45392,0
Neg_738,1.48509,0
Neg_1286,2.64188,0
Neg_963,-0.62276,0
Neg_2190,-0.97438,0
Neg_212,1.00518,0
Neg_730,0.42793,0
Neg_319,-0.92342,0
Neg_1401,-0.8395,0
Neg_1035,-0.1959,0
Neg_1190,-0.62681,0
Neg_1508,-0.64931,0
Neg_1653,-0.67503,0
Neg_2304,-0.50395,0
Neg_1355,-0.03422,0
Neg_1434,-0.25371,0
Neg_2485,0.06849,0
Neg_367,1.17258,0
Neg_1625,-0.11082,0
Neg_2700,0.60818,0
Neg_150,-0.6531,0
Neg_30,-0.14176,0
Neg_452,0.17099,0
Neg_905,-0.61516,0
Neg_2519,0.89418,0
Neg_1361,-0.13098,0
Neg_2014,-1.41194,0
Neg_2510,0.97707,0
Neg_2920,0.98837,0
Neg_1963,2.40096,0
Neg_311,-0.27179,0
Neg_134,-0.80932,0
Neg_194,0.46047,0
Neg_947,-0.86972,0
Neg_1215,-0.06312,0
Neg_882,0.26534,0
Neg_1465,-0.4279,0
Neg_1711,0.45672,0
Neg_956,-0.16086,0
Neg_99,-0.32385,0
Neg_2313,-0.85556,0
Neg_1819,-0.03219,0
Neg_1891,-0.05244,0
Neg_119,-1.17039,0
Neg_2288,0.57876,0
Neg_2253,0.03363,0
Neg_2736,-0.89127,0
Neg_2730,-1.36948,0
Neg_2856,-0.70325,0
Neg_1186,-1.00867,0
Neg_850,-0.22222,0
Neg_1774,-0.28404,0
Neg_1923,0.58901,0
Neg_1266,-0.84819,0
Neg_652,-0.65693,0
Neg_1259,-0.04323,0
Neg_2822,0.3231,0
Neg_804,0.09883,0
Neg_1565,0.15182,0
Neg_1331,3.76107,0
Neg_1375,-0.12675,0
Neg_1537,1.43677,0
Neg_304,0.33182,0
Neg_1554,0.30931,0
Neg_466,-0.56364,0
Neg_1562,0.09061,0
Neg_2565,-0.93325,0
Neg_394,-0.98689,0
Neg_2558,0.70197,0
Neg_544,-1.01016,0
Neg_179,0.32312,0
Neg_1057,-0.72815,0
Neg_2837,1.10078,0
Neg_1053,-0.52215,0
Neg_2283,-0.91677,0
Neg_1612,0.11628,0
Neg_700,-0.91827,0
Neg_2176,0.84881,0
Neg_1761,-1.36543,0
Neg_2213,-0.24622,0
Neg_1829,-0.24785,0
Neg_1338,1.09637,0
Neg_1346,-0.86215,0
Neg_441,1.16065,0
Neg_1743,-1.19121,0
Neg_2367,-0.70182,0
Neg_337,1.25141,0
Neg_1371,-1.01616,0
Neg_2743,1.93937,0
Neg_500,0.21793,0
Neg_408,0.52368,0
Neg_2761,-1.01578,0
Neg_2584,-0.26703,0
Neg_142,-0.5837,0
Neg_225,-0.50257,0
Neg_1476,0.67302,0
Neg_1498,-0.83821,0
Neg_1385,1.3558,0
Neg_2698,-0.75579,0
Neg_295,-0.8237,0
Neg_2362,0.4629,0
Neg_867,0.76196,0
Neg_1314,-1.12801,0
Neg_1398,-0.41674,0
Neg_817,-0.84585,0
Neg_1403,-1.17487,0
Neg_959,-1.134,0
Neg_108,1.31326,0
Neg_2110,1.69094,0
Neg_2117,-0.50428,0
Neg_2310,0.68385,0
Neg_1813,0.02343,0
Neg_869,0.45671,0
Neg_1682,-1.17172,0
Neg_902,-1.12828,0
Neg_1135,-0.40964,0
Neg_485,1.19598,0
Neg_1645,-0.95174,0
Neg_221,-0.56969,0
Neg_838,-0.11849,0
Neg_2064,-0.21284,0
Neg_1339,-0.62018,0
Neg_2271,-0.92715,0
Neg_1951,-1.31068,0
Neg_1856,-1.07105,0
Neg_1003,-0.81384,0
Neg_1901,-0.62682,0
Neg_1563,-1.1468,0
Neg_2201,-0.43027,0
Neg_2575,0.02811,0
Neg_1221,1.07021,0
Neg_340,0.68545,0
Neg_1074,-0.14978,0
Neg_1374,1.2931,0
Neg_2571,-0.55063,0
Neg_1183,-0.85944,0
Neg_2870,-1.05816,0
Neg_1083,0.08824,0
Neg_167,2.04151,0
Neg_344,1.52354,0
Neg_1326,0.67898,0
Neg_1370,-0.68768,0
Neg_2695,-1.27036,0
Neg_1058,0.42688,0
Neg_1678,0.64545,0
Neg_610,0.07952,0
Neg_897,-0.12055,0
Neg_132,-0.96712,0
Neg_677,1.60942,0
Neg_813,-1.27985,0
Neg_1019,-1.15769,0
Neg_828,-0.83199,0
Neg_1816,0.7659,0
Neg_253,-0.87304,0
Neg_1690,0.13129,0
Neg_467,-0.54912,0
Neg_1677,0.35332,0
Neg_1184,-0.40926,0
Neg_2363,-1.3821,0
Neg_2801,-0.03772,0
Neg_1607,-1.03095,0
Neg_2193,-0.28313,0
Neg_427,-1.07381,0
Neg_792,-0.45626,0
Neg_1150,1.11213,0
Neg_1620,4.55049,0
Neg_329,1.75648,0
Neg_412,-0.6732,0
Neg_2107,-0.57874,0
Neg_1347,-0.60913,0
Neg_2649,0.95047,0
Neg_1559,-0.87152,0
Neg_176,0.09022,0
Neg_826,-0.29401,0
Neg_1461,1.66854,0
Neg_281,1.80655,0
Neg_2733,-0.42909,0
Neg_2492,-1.05947,0
Neg_623,-0.86178,0
Neg_2280,-0.82488,0
Neg_751,-0.05785,0
Neg_2711,-0.26345,0
Neg_844,1.71462,0
Neg_2577,0.18627,0
Neg_1087,-0.51318,0
Neg_388,-0.9021,0
Neg_670,-0.97368,0
Neg_1159,-1.27108,0
Neg_2772,-0.70827,0
Neg_1736,0.87184,0
Neg_339,-0.82319,0
Neg_2366,-0.85872,0
Neg_331,-0.02803,0
Neg_1388,-0.30188,0
Neg_2112,-0.64248,0
Neg_1610,-0.77425,0
Neg_2146,-0.57413,0
Neg_525,-0.80217,0
Neg_2300,-1.36928,0
Neg_714,-0.8789,0
Neg_236,-1.07054,0
Neg_1515,-0.0158,0
Neg_985,-0.76926,0
Neg_198,0.23298,0
Neg_2591,1.31684,0
Neg_1102,-1.23099,0
Neg_1654,-0.09089,0
Neg_2167,0.22864,0
Neg_1270,0.2115,0
Neg_590,-0.22018,0
Neg_1115,-0.71368,0
Neg_2846,0.22498,0
Neg_1838,-0.24693,0
Neg_548,-0.47386,0
Neg_2526,-0.58533,0
Neg_1922,-0.25946,0
Neg_2471,0.81145,0
Neg_1459,-1.21938,0
Neg_2356,-0.81289,0
Neg_801,0.07501,0
Neg_553,0.01922,0
Neg_1811,-1.17598,0
Neg_1158,-0.19561,0
Neg_391,1.60139,0
Neg_269,-0.97373,0
Neg_2109,-0.76512,0
Neg_1279,-0.73009,0
Neg_197,1.23542,0
Neg_2312,0.00459,0
Neg_1754,-0.16685,0
Neg_61,0.20037,0
Neg_587,-1.20055,0
Neg_35,-1.2328,0
Neg_1452,1.94619,0
Neg_341,-1.12893,0
Neg_709,-0.19773,0
Neg_1623,-0.44773,0
Neg_1835,-0.00549,0
Neg_1499,-0.37919,0
Neg_2701,1.96256,0
Neg_185,0.19551,0
Neg_532,0.71162,0
Neg_1049,-1.34082,0
Neg_2203,-0.52117,0
Neg_351,-0.79287,0
Neg_1511,-1.29076,0
Neg_432,-1.11268,0
Neg_1708,0.21877,0
Neg_1616,-0.78902,0
Neg_316,0.19383,0
Neg_1845,0.59956,0
Neg_1042,-1.15954,0
Neg_2467,-0.5455,0
Neg_76,-0.05367,0
Neg_383,0.41123,0
Neg_1783,-0.38887,0
Neg_2387,-0.86552,0
Neg_161,-0.04561,0
Neg_297,-0.97026,0
Neg_1854,-0.01677,0
Neg_1749,0.92442,0
Neg_1467,-0.46353,0
Neg_1234,1.23292,0
Neg_969,-1.27412,0
Neg_2061,0.59042,0
Neg_241,-0.16501,0
Neg_350,-0.54088,0
Neg_124,-0.01934,0
Neg_2482,-0.26592,0
Neg_1086,-0.07414,0
Neg_2791,-1.42028,0
Neg_1879,-1.0057,0
Neg_1827,-1.08227,0
Neg_622,-0.57439,0
Neg_658,-0.59771,0
Neg_791,-0.59848,0
Neg_1472,-1.2254,0
Neg_196,-0.99485,0
Neg_1282,-0.20806,0
Neg_944,-1.22179,0
Neg_2374,-0.38665,0
Neg_1523,-1.02064,0
Neg_883,-0.06841,0
Neg_498,-0.28482,0
Neg_547,0.14812,0
Neg_1867,-1.38548,0
Neg_2901,-1.04544,0
Neg_1209,-1.11057,0
Neg_663,-0.73533,0
Neg_52,-0.12082,0
Neg_2436,1.01894,0
Neg_942,-1.04441,0
Neg_2853,-0.70907,0
Neg_2596,-0.94416,0
Neg_2788,-0.18212,0
Neg_1613,-0.82905,0
Neg_376,-1.04822,0
Neg_1539,0.70625,0
Neg_2129,-0.54735,0
Neg_1776,-0.86241,0
Neg_2748,0.81896,0
Neg_2084,-0.25143,0
Neg_934,1.52735,0
Neg_2877,-0.96788,0
Neg_1288,-0.2142,0
Neg_2819,0.00591,0
Neg_1930,-0.62386,0
Neg_2505,0.49344,0
Neg_1975,0.15883,0
Neg_2331,2.91115,0
Neg_1728,0.46563,0
Neg_1310,-0.8098,0
Neg_852,-1.09667,0
Neg_2633,-0.72027,0
Neg_1747,-0.37751,0
Neg_812,0.12346,0
Neg_2030,-0.62505,0
Neg_1551,-0.89649,0
Neg_1679,-1.16104,0
Neg_1249,-0.57629,0
Neg_243,-0.24215,0
Neg_2817,-0.37577,0
Neg_554,-0.76387,0
Neg_756,-0.25823,0
Neg_276,-0.64495,0
Neg_2656,-0.28324,0
Neg_480,1.93483,0
Neg_1664,-0.94906,0
Neg_149,-0.44659,0
Neg_2104,-0.68819,0
Neg_657,-1.48687,0
Neg_946,-1.25404,0
Neg_2273,0.26136,0
Neg_550,-0.25648,0
Neg_2142,-0.55028,0
Neg_987,-0.07453,0
Neg_207,-0.182,0
Neg_1126,0.53908,0
Neg_2865,-1.35569,0
Neg_2504,0.0805,0
Neg_2,1.28081,0
Neg_2607,-0.69458,0
Neg_137,0.10743,0
Neg_1020,-0.34722,0
Neg_1755,0.41203,0
Neg_1942,-0.67321,0
Neg_1684,1.34627,0
Neg_1807,-0.46477,0
Neg_2548,-0.47859,0
Neg_1931,-0.76119,0
Neg_368,-0.43357,0
NP01383,-0.70885,1
NP06615,-0.82915,1
NP07289,0.17547,1
NP10706,0.86222,1
NP06413,-0.19359,1
NP07002,0.32513,1
NP06013,1.5357,1
NP07905,1.00426,1
NP06037,1.27785,1
NP06312,0.72892,1
NP09289,-0.4451,1
NP01011,-1.07185,1
NP01453,2.2819,1
NP06668,0.61545,1
NP02209,-0.20424,1
NP01806,0.63581,1
NP09844,0.03625,1
NP02902,2.76819,1
NP01105,1.97451,1
NP06071,1.35609,1
NP07560,-1.05955,1
NP00803,0.11772,1
NP02175,0.73616,1
NP11065,-0.53684,1
NP06911,0.85431,1
NP04654,-0.85923,1
NP00357,0.77558,1
NP05821,0.36663,1
NP09379,-0.06759,1
NP01973,-0.60762,1
NP10650,2.75055,1
NP09728,-0.27643,1
NP11120,-0.92863,1
NP08528,0.08584,1
NP10951,1.63015,1
NP03962,-0.08496,1
NP05936,0.46528,1
NP08204,-0.03128,1
NP08996,-0.2212,1
NP07496,-0.77723,1
NP09370,0.71046,1
NP07908,3.45566,1
NP06403,0.10821,1
NP06054,2.29309,1
NP04810,0.69409,1
NP11371,-0.78258,1
NP07837,0.07996,1
NP09481,-0.58237,1
NP02239,1.27919,1
NP07453,2.24571,1
NP04764,0.43359,1
NP04158,-0.77249,1
NP06987,-0.58265,1
NP01433,0.77205,1
NP04534,-0.13519,1
NP07086,1.64519,1
NP05516,-0.15307,1
NP05063,-0.37727,1
NP07269,0.46181,1
NP02755,-0.10534,1
NP05160,-0.35262,1
NP06035,1.82315,1
NP09486,1.24547,1
NP11162,-0.07651,1
NP04918,-0.22537,1
NP02297,1.67007,1
NP04799,0.65271,1
NP06246,0.74511,1
NP06774,0.44609,1
NP05423,0.21377,1
NP05932,-0.74728,1
NP06294,-0.77169,1
NP02530,2.77166,1
NP10595,-0.4711,1
NP03760,0.31769,1
NP09525,-1.2311,1
NP08660,-0.80908,1
NP07479,0.22733,1
NP07037,-0.22873,1
NP07434,0.8247,1
NP09477,1.48044,1
NP06784,0.16118,1
NP07355,-0.64309,1
NP06870,2.07631,1
NP09352,0.5372,1
NP07707,-0.01983,1
NP09784,-1.26969,1
NP01353,-0.7925,1
NP09887,-1.29152,1
NP04674,-0.48503,1
NP09161,-1.10047,1
NP05120,-0.91748,1
NP05410,1.15137,1
NP09361,1.3795,1
NP09284,2.34525,1
NP08168,0.6156,1
NP00761,0.88941,1
NP02104,-0.8595,1
NP03207,2.61552,1
NP11365,-1.01002,1
NP02019,0.1004,1
NP02207,-0.28041,1
NP05328,-1.03514,1
NP04642,-0.39599,1
NP07101,0.21026,1
NP07414,-0.97501,1
NP00909,0.00875,1
NP08937,0.67977,1
NP07140,0.27198,1
NP07351,1.55025,1
NP07928,-0.73544,1
NP09752,1.2462,1
NP10729,0.16485,1
NP10907,-1.05649,1
NP10303,0.0492,1
NP03765,0.4156,1
NP09802,1.33341,1
NP03485,2.17668,1
NP02446,-0.59736,1
NP07268,0.93777,1
NP07668,0.46406,1
NP04708,-0.32725,1
NP05887,0.92935,1
NP09362,0.68633,1
NP01350,-1.10128,1
NP02533,2.40953,1
NP05110,0.01743,1
NP04072,0.16343,1
NP06286,1.57,1
NP05525,0.33441,1
NP08523,0.54379,1
NP09921,-0.02108,1
NP07040,0.25165,1
NP01821,0.63817,1
NP09789,1.45453,1
NP00034,-0.43597,1
NP07665,-0.26428,1
NP06185,0.69204,1
NP07813,0.38435,1
NP01054,-0.00605,1
NP09908,1.07599,1
NP05451,-0.58503,1
NP08483,2.49891,1
NP00352,-0.13285,1
NP03774,0.32292,1
NP06815,0.89139,1
NP04705,-0.65108,1
NP03766,-0.38769,1
NP11075,-0.85527,1
NP04789,1.28176,1
NP09791,1.84682,1
NP06287,0.00437,1
NP08651,1.77838,1
NP06344,1.57383,1
NP07954,1.54397,1
NP10623,0.86514,1
NP04197,0.03457,1
NP08666,0.75216,1
NP02281,0.1242,1
NP02028,-0.32315,1
NP05644,1.5104,1
NP02242,-1.41081,1
NP07290,0.09828,1
NP04798,1.24954,1
NP06231,-0.47562,1
NP07262,0.07342,1
NP07626,2.18478,1
NP08057,3.56943,1
NP06826,-0.24151,1
NP07336,1.09407,1
NP04359,0.2416,1
NP05295,-0.31042,1
NP04666,-0.04697,1
NP06429,0.84785,1
NP07720,0.31847,1
NP01893,1.02494,1
NP07432,0.02329,1
NP08838,0.47677,1
NP07048,0.04219,1
NP07092,-0.61652,1
NP11347,-1.12082,1
NP03368,1.11146,1
NP06836,-0.96361,1
NP09588,-0.30923,1
NP07359,0.31653,1
NP05728,0.96713,1
NP02023,-0.92861,1
NP03799,2.10316,1
NP01356,-0.75225,1
NP08565,-0.66216,1
NP06625,-0.19478,1
NP05092,0.04958,1
NP06869,1.25373,1
NP00041,-0.966,1
NP06243,-1.21661,1
NP11322,-1.08298,1
NP06806,-1.16495,1
NP06903,-0.48673,1
NP10783,2.13704,1
NP02526,3.75495,1
NP09356,-1.0219,1
NP02520,2.99229,1
NP01819,0.23099,1
NP06169,-0.4414,1
NP01411,-1.35351,1
NP01226,0.09336,1
NP01741,-0.68412,1
NP07230,0.19185,1
NP01768,-1.08039,1
NP10810,-0.4007,1
NP02079,0.06848,1
NP02177,0.0899,1
NP04276,0.14374,1
NP08176,-0.17382,1
NP04628,-0.65811,1
NP04221,0.67458,1
NP01529,0.47707,1
NP09265,0.10854,1
NP10292,1.29629,1
NP02816,0.90255,1
NP01352,-0.67261,1
NP08544,0.3497,1
NP11369,0.22594,1
NP06971,1.9495,1
NP03791,-0.03865,1
NP07383,1.90582,1
NP07439,1.51084,1
NP01250,-0.85618,1
NP01533,-0.04801,1
NP05506,0.09025,1
NP08518,-1.05335,1
NP07575,-0.03676,1
NP02125,0.43592,1
NP09051,0.84916,1
NP08487,0.87235,1
NP01898,-0.31449,1
NP03523,3.46169,1
NP07577,0.59663,1
NP01295,0.79871,1
NP02584,-0.43793,1
NP06557,0.58707,1
NP08704,0.56508,1
NP03762,0.12503,1
NP01775,0.28526,1
NP06703,-0.73344,1
NP08253,-0.79231,1
NP06706,-0.81417,1
NP09779,-0.18925,1
NP06981,0.09381,1
NP04814,1.94082,1
NP07571,0.80955,1
NP06573,-0.70778,1
NP01420,1.50119,1
NP08587,-0.48598,1
NP03846,-0.63656,1
NP09154,-1.03068,1
NP04206,-0.72027,1
NP05003,-0.50569,1
NP07241,1.42768,1
NP07494,0.15243,1
NP01247,-1.06654,1
NP07861,-0.07915,1
NP02789,0.43451,1
NP06857,2.28218,1
NP01386,-0.58734,1
NP06420,0.3591,1
NP08245,-0.73355,1
NP06575,-0.31401,1
NP07273,2.02212,1
NP06252,2.82574,1
NP09210,-0.76905,1
NP07421,1.46041,1
NP08446,3.45671,1
NP06432,0.66158,1
NP09755,-0.19748,1
NP04054,1.06339,1
NP00885,0.36983,1
NP03057,-0.0754,1
NP04287,-0.19183,1
NP07623,0.67837,1
NP07387,2.42598,1
NP01494,-0.53782,1
NP05413,0.75392,1
NP04195,-1.30981,1
NP03592,1.80584,1
NP09722,2.60829,1
NP02008,0.08358,1
NP02984,-0.68592,1
NP05732,0.2865,1
NP08167,0.75835,1
NP06962,1.08307,1
NP01695,-0.96933,1
NP05218,-0.90564,1
NP04802,-0.4175,1
NP06862,0.23062,1
NP03744,1.64223,1
NP08202,0.27398,1
NP05004,-1.34521,1
NP10833,0.08013,1
NP05208,0.33974,1
NP01752,-0.81981,1
NP02251,2.83581,1
NP09152,-0.5845,1
NP01292,-1.0298,1
NP06275,3.53569,1
NP09386,0.3141,1
NP07274,1.08614,1
NP07232,1.8544,1
NP08056,1.30888,1
NP02561,0.17818,1
NP07940,1.49407,1
NP02883,0.80736,1
NP08546,-0.10448,1
NP05089,1.56765,1
NP03759,0.197,1
NP06758,-1.34239,1
NP11314,0.37881,1
NP03367,-0.07922,1
NP09774,0.7829,1
NP01528,0.20071,1
NP01731,-1.14696,1
NP01535,0.27967,1
NP04211,-0.75737,1
NP05642,3.46633,1
NP05184,-0.86381,1
NP04629,-0.26947,1
NP06902,-0.14843,1
NP06823,-0.51131,1
NP09803,1.06881,1
NP01323,-0.75977,1
NP03420,2.6863,1
NP03500,-0.44057,1
NP04372,-0.28639,1
NP00804,-0.3652,1
NP00052,0.21138,1
NP04822,0.59342,1
NP04668,-1.02957,1
