,Polarity,y
Neg_510,-0.78231,0
Neg_2472,-1.01097,0
Neg_122,-0.92024,0
Neg_2290,0.64317,0
Neg_2696,0.06955,0
Neg_1289,0.34008,0
Neg_1936,-0.50416,0
Neg_2265,2.34876,0
Neg_2555,1.64323,0
Neg_1580,-0.7087,0
Neg_2082,-0.31083,0
Neg_1591,-0.46125,0
Neg_1470,0.6183,0
Neg_1509,-0.88786,0
Neg_77,2.51141,0
Neg_1247,-1.37224,0
Neg_2122,-0.78314,0
Neg_1953,-0.4459,0
Neg_2894,-0.98897,0
Neg_1260,-0.04809,0
Neg_2719,-0.58104,0
Neg_2111,-0.22293,0
Neg_1531,-0.06812,0
Neg_1519,-0.3497,0
Neg_2540,3.13165,0
Neg_2113,0.23394,0
Neg_1965,-0.71586,0
Neg_48,-0.81609,0
Neg_625,-0.43545,0
Neg_2721,-0.86198,0
Neg_2716,-1.31671,0
Neg_1116,-0.30805,0
Neg_2714,-0.67896,0
Neg_729,-0.38241,0
Neg_770,-0.08984,0
Neg_1441,1.19803,0
Neg_1629,-0.70082,0
Neg_65,-1.39017,0
Neg_2121,-0.9068,0
Neg_271,-0.48103,0
Neg_2572,-0.28116,0
Neg_2089,-0.96002,0
Neg_655,-1.30002,0
Neg_806,0.88146,0
Neg_1034,-0.49435,0
Neg_2211,0.17495,0
Neg_393,0.12049,0
Neg_2684,0.35341,0
Neg_2028,-0.61432,0
Neg_1695,-0.22016,0
Neg_1024,1.96895,0
Neg_881,-0.56584,0
Neg_2862,-0.5271,0
Neg_632,3.18142,0
Neg_665,-0.7517,0
Neg_1699,-1.21598,0
Neg_1752,-0.8238,0
Neg_1536,0.52917,0
Neg_1132,-0.17246,0
Neg_692,-0.2886,0
Neg_2046,-1.03716,0
Neg_866,0.47557,0
Neg_719,-0.65959,0
Neg_2407,-0.82098,0
Neg_668,-0.12735,0
Neg_2488,-1.13654,0
Neg_359,-1.19279,0
Neg_1168,-0.96796,0
Neg_578,-0.89805,0
Neg_2655,-0.7867,0
Neg_1419,-0.16044,0
Neg_426,-0.89649,0
Neg_1644,0.19465,0
Neg_643,0.9391,0
Neg_1902,-0.08046,0
Neg_385,-0.83117,0
Neg_2361,-0.92559,0
Neg_907,-0.38752,0
Neg_399,-0.26177,0
Neg_1577,-0.62385,0
Neg_2127,-0.14212,0
Neg_73,-0.71751,0
Neg_2598,-0.2194,0
Neg_516,0.29257,0
Neg_1466,0.38477,0
Neg_672,0.98126,0
Neg_630,-0.2325,0
Neg_39,-0.29475,0
Neg_2465,-0.00388,0
Neg_2722,-0.79257,0
Neg_2105,0.08429,0
Neg_1077,0.9839,0
Neg_2550,-0.39937,0
Neg_1756,2.46358,0
Neg_172,-1.1604,0
Neg_1428,0.52277,0
Neg_797,-0.46531,0
Neg_2239,-0.87317,0
Neg_1268,1.05117,0
Neg_112,-0.47812,0
Neg_2432,-0.91243,0
Neg_1624,0.15345,0
Neg_1571,0.82099,0
Neg_753,0.01935,0
Neg_1875,-0.85182,0
Neg_2353,-0.03673,0
Neg_1805,-1.39175,0
Neg_1530,-1.18916,0
Neg_357,-0.82388,0
Neg_695,-0.54822,0
Neg_551,0.28242,0
Neg_2897,-0.38389,0
Neg_438,-0.95017,0
Neg_858,-1.08472,0
Neg_1072,-0.20881,0
Neg_698,-0.33318,0
Neg_2433,1.9004,0
Neg_186,-0.81752,0
Neg_1915,-0.02814,0
Neg_2470,2.37139,0
Neg_1547,-0.056,0
Neg_313,-0.82756,0
Neg_1232,-0.95072,0
Neg_2015,-0.18946,0
Neg_1413,0.62121,0
Neg_1495,-0.34628,0
Neg_2297,0.64692,0
Neg_416,-0.4313,0
Neg_1252,0.02897,0
Neg_1013,-0.70766,0
Neg_1631,0.17432,0
Neg_874,-0.98607,0
Neg_1984,0.69593,0
Neg_1431,1.84025,0
Neg_505,1.2167,0
Neg_2401,-0.53783,0
Neg_2119,-1.25035,0
Neg_1685,-0.20155,0
Neg_2727,-0.14714,0
Neg_1640,-0.4331,0
Neg_1134,0.54976,0
Neg_799,-0.54313,0
Neg_790,-0.12887,0
Neg_2135,-0.66865,0
Neg_2208,-0.24813,0
Neg_1475,0.14365,0
Neg_1085,-0.62458,0
Neg_1713,-1.38343,0
Neg_309,-0.5732,0
Neg_1162,-1.14141,0
Neg_2075,-0.375,0
Neg_1698,-1.22423,0
Neg_518,0.28385,0
Neg_1163,1.14541,0
Neg_1359,-0.06249,0
Neg_1119,0.17543,0
Neg_2643,-1.13368,0
Neg_277,-0.82307,0
Neg_1587,-0.988,0
Neg_2585,-0.45849,0
Neg_1060,-0.43244,0
Neg_330,0.48049,0
Neg_1369,-0.46655,0
Neg_2785,-0.72749,0
Neg_2535,0.36808,0
Neg_1564,-1.19174,0
Neg_2036,0.16956,0
Neg_1200,0.20205,0
Neg_1709,-1.10514,0
Neg_1329,-1.36101,0
Neg_32,-1.0711,0
Neg_776,-1.10354,0
Neg_437,-0.81527,0
Neg_2653,-0.73891,0
Neg_95,0.81072,0
Neg_1757,-0.90603,0
Neg_780,-0.74612,0
Neg_1804,-1.13525,0
Neg_1545,-0.86664,0
Neg_2797,-1.06675,0
Neg_430,0.31413,0
Neg_1573,0.41783,0
Neg_1378,0.23329,0
Neg_473,-0.54053,0
Neg_649,-0.39221,0
Neg_524,-0.74772,0
Neg_1517,-0.56065,0
Neg_880,0.31671,0
Neg_1693,-0.46396,0
Neg_1092,-1.51992,0
Neg_1226,-1.04972,0
Neg_246,-0.54788,0
Neg_442,-1.07651,0
Neg_2422,-0.308,0
Neg_2661,-1.09119,0
Neg_2189,-1.12541,0
Neg_673,-0.99128,0
Neg_2244,-0.47695,0
Neg_613,0.12296,0
Neg_1133,0.95837,0
Neg_1919,-0.26472,0
Neg_1393,1.61062,0
Neg_1980,0.75387,0
Neg_195,0.19376,0
Neg_2354,0.1673,0
Neg_2388,-0.00216,0
Neg_1181,0.5371,0
Neg_1550,-0.67811,0
Neg_2158,0.53196,0
Neg_2197,-0.55238,0
Neg_2274,-0.8867,0
Neg_2679,-0.65932,0
Neg_1439,-1.2224,0
Neg_2281,-0.12161,0
Neg_2841,1.96441,0
Neg_2266,-0.59165,0
Neg_571,-0.31165,0
Neg_1009,-0.55284,0
Neg_1655,0.9593,0
Neg_1487,-0.26417,0
Neg_28,-1.1545,0
Neg_2509,-0.97416,0
Neg_2175,0.61689,0
Neg_2232,-1.31847,0
Neg_201,0.01293,0
Neg_1333,-0.89023,0
Neg_2778,-0.81841,0
Neg_1704,-0.78727,0
Neg_2156,0.07204,0
Neg_1706,0.60322,0
Neg_143,-1.4072,0
Neg_2595,0.36172,0
Neg_166,0.32636,0
Neg_2209,0.20482,0
Neg_1608,-0.93284,0
Neg_1581,-0.83357,0
Neg_1609,-0.85676,0
Neg_865,-1.03986,0
Neg_666,-0.8669,0
Neg_1267,0.27729,0
Neg_639,0.25691,0
Neg_1590,-1.33195,0
Neg_1701,-0.91119,0
Neg_1093,-0.64323,0
Neg_752,-1.17078,0
Neg_1210,-0.82892,0
Neg_2603,-1.00386,0
Neg_463,-0.39657,0
Neg_972,-0.44674,0
Neg_1224,2.03538,0
Neg_1027,-0.86392,0
Neg_2430,-1.18623,0
Neg_282,-0.80833,0
Neg_421,-0.6899,0
Neg_986,0.0457,0
Neg_1349,0.05935,0
Neg_495,-1.29933,0
Neg_2223,0.20014,0
Neg_2245,0.41886,0
Neg_522,0.28224,0
Neg_490,-0.80673,0
Neg_153,-0.7761,0
Neg_1916,0.32062,0
Neg_2569,-0.41922,0
Neg_1724,-0.32636,0
Neg_220,1.73807,0
Neg_573,2.42872,0
Neg_2008,0.39049,0
Neg_2076,-0.74979,0
Neg_1440,-0.42496,0
Neg_1258,-0.77804,0
Neg_2009,-0.3751,0
Neg_486,-1.23877,0
Neg_555,-0.72704,0
Neg_232,0.64385,0
Neg_1407,0.38366,0
Neg_637,0.27366,0
Neg_2372,1.23964,0
Neg_338,-0.69284,0
Neg_192,-0.51934,0
Neg_1926,0.44161,0
Neg_1337,-0.4952,0
Neg_2531,-1.39533,0
Neg_765,-1.00981,0
Neg_98,0.36674,0
Neg_2026,-1.02133,0
Neg_1650,-1.33333,0
Neg_386,-0.32687,0
Neg_14,0.58787,0
Neg_1660,-0.67135,0
Neg_2005,0.21416,0
Neg_2292,-0.39021,0
Neg_117,-0.61084,0
Neg_424,-0.61832,0
Neg_2444,-0.38253,0
Neg_1668,-0.98668,0
Neg_1025,-0.12343,0
Neg_164,-1.16212,0
Neg_2016,-0.62063,0
Neg_2102,-0.57962,0
Neg_247,-0.16655,0
Neg_488,1.06375,0
Neg_679,-1.07646,0
Neg_818,-0.40895,0
Neg_2499,0.50133,0
Neg_1976,-0.55117,0
Neg_2906,-1.52259,0
Neg_1983,1.68114,0
Neg_2100,-0.97375,0
Neg_2451,-1.17494,0
Neg_888,-1.23351,0
Neg_402,-0.96795,0
Neg_569,-1.23751,0
Neg_1480,-0.88279,0
Neg_2632,-0.95005,0
Neg_1799,-1.19732,0
Neg_1198,-0.93268,0
Neg_105,2.2079,0
Neg_536,0.32412,0
Neg_382,0.19468,0
Neg_2073,0.65365,0
Neg_530,-0.70924,0
Neg_1566,-0.25818,0
Neg_1996,1.03187,0
Neg_827,0.87449,0
Neg_800,-0.04371,0
Neg_1849,-0.12335,0
Neg_6,0.30386,0
Neg_174,-0.57786,0
Neg_2072,1.33485,0
Neg_1934,-0.68548,0
Neg_615,-1.30202,0
Neg_425,-1.17617,0
Neg_1646,-0.39077,0
Neg_738,0.73074,0
Neg_1286,2.21721,0
Neg_963,-0.70782,0
Neg_2190,-0.90929,0
Neg_212,1.48698,0
Neg_730,0.59905,0
Neg_319,-1.2717,0
Neg_1401,-1.14432,0
Neg_1035,-0.18619,0
Neg_1190,-0.87222,0
Neg_1508,-0.64795,0
Neg_1653,-0.63967,0
Neg_2304,-0.75526,0
Neg_1355,-0.15011,0
Neg_1434,0.30128,0
Neg_2485,-0.46438,0
Neg_367,0.4695,0
Neg_1625,0.36314,0
Neg_2700,0.10077,0
Neg_150,-0.79219,0
Neg_30,-0.38785,0
Neg_452,0.24827,0
Neg_905,-1.10258,0
Neg_2519,0.27251,0
Neg_1361,-0.04063,0
Neg_2014,-0.53868,0
Neg_2510,1.70361,0
Neg_2920,0.77528,0
Neg_1963,2.49422,0
Neg_311,-0.52666,0
Neg_134,-0.83314,0
Neg_194,0.22328,0
Neg_947,-0.52199,0
Neg_1215,0.05679,0
Neg_882,0.11327,0
Neg_1465,0.08749,0
Neg_1711,0.28858,0
Neg_956,-0.34313,0
Neg_99,-0.60161,0
Neg_2313,-0.89979,0
Neg_1819,-0.89161,0
Neg_1891,-0.22148,0
Neg_119,-1.37149,0
Neg_2288,0.85016,0
Neg_2253,-0.6898,0
Neg_2736,-0.45145,0
Neg_2730,-1.36682,0
Neg_2856,-0.07866,0
Neg_1186,-0.05779,0
Neg_850,-0.3079,0
Neg_1774,-0.51395,0
Neg_1923,1.23382,0
Neg_1266,-0.80329,0
Neg_652,-1.04582,0
Neg_1259,-0.63333,0
Neg_2822,-0.57775,0
Neg_804,0.4645,0
Neg_1565,0.16753,0
Neg_1331,2.30949,0
Neg_1375,-0.4817,0
Neg_1537,2.79495,0
Neg_304,-0.0635,0
Neg_1554,0.2812,0
Neg_466,1.0363,0
Neg_1562,0.79806,0
Neg_2565,-0.28914,0
Neg_394,-1.20376,0
Neg_2558,0.55134,0
Neg_544,-0.61246,0
Neg_179,0.42857,0
Neg_1057,-1.05028,0
Neg_2837,1.04206,0
Neg_1053,-0.8516,0
Neg_2283,-0.4026,0
Neg_1612,0.12903,0
Neg_700,-0.59466,0
Neg_2176,0.39575,0
Neg_1761,-0.90055,0
Neg_2213,-0.45444,0
Neg_1829,0.19693,0
Neg_1338,1.31122,0
Neg_1346,-0.77045,0
Neg_441,0.89946,0
Neg_1743,-1.29455,0
Neg_2367,-0.55463,0
Neg_337,1.61839,0
Neg_1371,-1.29722,0
Neg_2743,1.08641,0
Neg_500,0.01945,0
Neg_408,-0.21884,0
Neg_2761,-0.81962,0
Neg_2584,-1.12042,0
Neg_142,-0.5134,0
Neg_225,0.88935,0
Neg_1476,0.55768,0
Neg_1498,-0.54664,0
Neg_1385,1.46848,0
Neg_2698,-0.77098,0
Neg_295,-0.47126,0
Neg_2362,0.85135,0
Neg_867,0.13238,0
Neg_1314,-0.72191,0
Neg_1398,-1.30998,0
Neg_817,-0.48383,0
Neg_1403,-0.86001,0
Neg_959,-1.0837,0
Neg_108,1.55569,0
Neg_2110,0.44674,0
Neg_2117,-0.18345,0
Neg_2310,0.07914,0
Neg_1813,-0.4274,0
Neg_869,0.31557,0
Neg_1682,-1.08242,0
Neg_902,-1.41706,0
Neg_1135,0.14291,0
Neg_485,0.13873,0
Neg_1645,-1.39235,0
Neg_221,-0.54456,0
Neg_838,-1.0643,0
Neg_2064,-0.85144,0
Neg_1339,-1.3005,0
Neg_2271,-1.28485,0
Neg_1951,-0.94889,0
Neg_1856,-1.31793,0
Neg_1003,-1.35079,0
Neg_1901,-0.57036,0
Neg_1563,-1.03483,0
Neg_2201,-0.17025,0
Neg_2575,-0.05397,0
Neg_1221,0.68828,0
Neg_340,-0.10169,0
Neg_1074,1.80351,0
Neg_1374,1.26053,0
Neg_2571,-0.63099,0
Neg_1183,-0.75263,0
Neg_2870,-1.11587,0
Neg_1083,0.80463,0
Neg_167,2.48555,0
Neg_344,1.02675,0
Neg_1326,0.75684,0
Neg_1370,0.11862,0
Neg_2695,-0.93327,0
Neg_1058,1.75116,0
Neg_1678,1.71591,0
Neg_610,-0.25787,0
Neg_897,-0.3413,0
Neg_132,-0.60839,0
Neg_677,1.80611,0
Neg_813,-1.3157,0
Neg_1019,-1.18099,0
Neg_828,-1.24574,0
Neg_1816,0.1337,0
Neg_253,-0.66553,0
Neg_1690,-0.04319,0
Neg_467,-0.57196,0
Neg_1677,0.05296,0
Neg_1184,-0.41151,0
Neg_2363,-1.3154,0
Neg_2801,-0.53744,0
Neg_1607,-1.2525,0
Neg_2193,-0.17843,0
Neg_427,-1.12211,0
Neg_792,-0.76819,0
Neg_1150,0.68639,0
Neg_1620,3.52775,0
Neg_329,1.93088,0
Neg_412,-0.88746,0
Neg_2107,-0.84876,0
Neg_1347,-1.02665,0
Neg_2649,0.40991,0
Neg_1559,-0.81439,0
Neg_176,-0.98669,0
Neg_826,-1.20222,0
Neg_1461,1.49422,0
Neg_281,0.99198,0
Neg_2733,-0.03842,0
Neg_2492,-0.33895,0
Neg_623,-0.77127,0
Neg_2280,-1.12389,0
Neg_751,-0.62582,0
Neg_2711,0.19836,0
Neg_844,1.01604,0
Neg_2577,0.02113,0
Neg_1087,-0.74361,0
Neg_388,-1.16933,0
Neg_670,-1.28404,0
Neg_1159,-1.059,0
Neg_2772,-0.40736,0
Neg_1736,0.68366,0
Neg_339,-0.90866,0
Neg_2366,-0.81523,0
Neg_331,0.47387,0
Neg_1388,-0.40037,0
Neg_2112,-1.18595,0
Neg_1610,0.00264,0
Neg_2146,-0.57161,0
Neg_525,-0.97099,0
Neg_2300,-1.28193,0
Neg_714,-1.38807,0
Neg_236,-1.04634,0
Neg_1515,0.59893,0
Neg_985,-0.59652,0
Neg_198,0.08664,0
Neg_2591,2.1805,0
Neg_1102,-1.39815,0
Neg_1654,0.3299,0
Neg_2167,0.17432,0
Neg_1270,-0.07642,0
Neg_590,-0.42229,0
Neg_1115,-1.08855,0
Neg_2846,0.2457,0
Neg_1838,0.28252,0
Neg_548,-0.78209,0
Neg_2526,-0.68411,0
Neg_1922,-0.59682,0
Neg_2471,0.73804,0
Neg_1459,-1.20555,0
Neg_2356,-0.5963,0
Neg_801,-0.06421,0
Neg_553,-0.17825,0
Neg_1811,-0.74699,0
Neg_1158,-0.40908,0
Neg_391,-0.01697,0
Neg_269,-0.69931,0
Neg_2109,-0.48632,0
Neg_1279,-0.63963,0
Neg_197,1.65417,0
Neg_2312,-0.30594,0
Neg_1754,-0.40697,0
Neg_61,-0.43243,0
Neg_587,-0.92238,0
Neg_35,-0.01356,0
Neg_1452,1.94836,0
Neg_341,-0.53746,0
Neg_709,0.23495,0
Neg_1623,-0.13301,0
Neg_1835,-0.61705,0
Neg_1499,-0.58835,0
Neg_2701,2.20147,0
Neg_185,0.04582,0
Neg_532,0.72345,0
Neg_1049,-1.05799,0
Neg_2203,-1.29258,0
Neg_351,-1.15803,0
Neg_1511,-1.42443,0
Neg_432,-0.87905,0
Neg_1708,0.15789,0
Neg_1616,-0.79938,0
Neg_316,0.34703,0
Neg_1845,1.05887,0
Neg_1042,-1.27442,0
Neg_2467,-1.0036,0
Neg_76,-0.33296,0
Neg_383,0.23634,0
Neg_1783,-0.29281,0
Neg_2387,-1.33144,0
Neg_161,-0.01886,0
Neg_297,-0.73205,0
Neg_1854,-0.01538,0
Neg_1749,1.73612,0
Neg_1467,-0.94658,0
Neg_1234,1.8564,0
Neg_969,-0.56155,0
Neg_2061,1.01498,0
Neg_241,0.22805,0
Neg_350,-0.85684,0
Neg_124,-0.16977,0
Neg_2482,0.10717,0
Neg_1086,0.7163,0
Neg_2791,-0.66606,0
Neg_1879,-0.9651,0
Neg_1827,-0.26892,0
Neg_622,0.19066,0
Neg_658,-0.86487,0
Neg_791,-0.11382,0
Neg_1472,-1.46737,0
Neg_196,-1.05659,0
Neg_1282,-0.04033,0
Neg_944,-0.8092,0
Neg_2374,-0.83528,0
Neg_1523,-1.03876,0
Neg_883,-0.52794,0
Neg_498,-0.2196,0
Neg_547,0.19239,0
Neg_1867,-1.21821,0
Neg_2901,-1.23221,0
Neg_1209,-1.1567,0
Neg_663,-0.68941,0
Neg_52,-0.15511,0
Neg_2436,0.31467,0
Neg_942,0.95549,0
Neg_2853,-1.10871,0
Neg_2596,-1.25088,0
Neg_2788,0.33188,0
Neg_1613,-0.71715,0
Neg_376,-1.32705,0
Neg_1539,0.98014,0
Neg_2129,-0.80201,0
Neg_1776,-0.38001,0
Neg_2748,-0.37163,0
Neg_2084,-0.72271,0
Neg_934,0.81939,0
Neg_2877,-0.54252,0
Neg_1288,-0.12769,0
Neg_2819,-0.21379,0
Neg_1930,-0.46552,0
Neg_2505,0.69167,0
Neg_1975,0.80998,0
Neg_2331,3.43944,0
Neg_1728,-0.04214,0
Neg_1310,-0.11989,0
Neg_852,-1.31285,0
Neg_2633,-0.89412,0
Neg_1747,0.17269,0
Neg_812,0.20205,0
Neg_2030,-0.82863,0
Neg_1551,0.51154,0
Neg_1679,-1.123,0
Neg_1249,-0.55855,0
Neg_243,0.64021,0
Neg_2817,-0.82671,0
Neg_554,-0.53564,0
Neg_756,-0.34777,0
Neg_276,-1.05907,0
Neg_2656,-0.26715,0
Neg_480,0.88296,0
Neg_1664,-0.52991,0
Neg_149,-1.11211,0
Neg_2104,-1.30756,0
Neg_657,-1.14576,0
Neg_946,-0.73468,0
Neg_2273,1.06091,0
Neg_550,-0.04169,0
Neg_2142,-0.33254,0
Neg_987,-0.27132,0
Neg_207,0.15821,0
Neg_1126,0.95912,0
Neg_2865,-1.36973,0
Neg_2504,-0.17533,0
Neg_2,-0.16808,0
Neg_2607,-0.92573,0
Neg_137,0.3892,0
Neg_1020,-0.45062,0
Neg_1755,0.51559,0
Neg_1942,-1.40392,0
Neg_1684,2.32352,0
Neg_1807,-0.30874,0
Neg_2548,-0.38513,0
Neg_1931,-0.60815,0
Neg_368,-0.45252,0
NP01383,-1.01179,1
NP06615,-0.73235,1
NP07289,-0.45634,1
NP10706,1.38502,1
NP06413,-0.55329,1
NP07002,-0.01537,1
NP06013,0.40256,1
NP07905,1.69074,1
NP06037,0.7451,1
NP06312,0.58551,1
NP09289,0.13452,1
NP01011,-0.54574,1
NP01453,2.06455,1
NP06668,0.7329,1
NP02209,-0.72591,1
NP01806,-0.11454,1
NP09844,-1.20872,1
NP02902,1.37975,1
NP01105,3.23125,1
NP06071,1.78067,1
NP07560,-1.33933,1
NP00803,1.03028,1
NP02175,-0.26885,1
NP11065,-0.67553,1
NP06911,0.86212,1
NP04654,-0.94117,1
NP00357,1.2619,1
NP05821,-0.59555,1
NP09379,-0.18412,1
NP01973,-0.38881,1
NP10650,1.92581,1
NP09728,-1.38246,1
NP11120,-0.54205,1
NP08528,-0.02231,1
NP10951,0.7872,1
NP03962,0.3552,1
NP05936,-0.1193,1
NP08204,0.11269,1
NP08996,-0.99962,1
NP07496,-0.64754,1
NP09370,-1.03636,1
NP07908,3.8127,1
NP06403,-0.18805,1
NP06054,1.89419,1
NP04810,1.74953,1
NP11371,-0.41083,1
NP07837,-0.15947,1
NP09481,-1.13382,1
NP02239,1.13952,1
NP07453,1.32706,1
NP04764,0.28975,1
NP04158,-0.44604,1
NP06987,-0.54665,1
NP01433,0.94932,1
NP04534,0.80448,1
NP07086,1.86972,1
NP05516,-0.10221,1
NP05063,-0.90296,1
NP07269,0.43032,1
NP02755,0.15365,1
NP05160,-0.99198,1
NP06035,1.07122,1
NP09486,0.01669,1
NP11162,0.07008,1
NP04918,0.13349,1
NP02297,2.25238,1
NP04799,0.19416,1
NP06246,0.39844,1
NP06774,-0.96887,1
NP05423,0.00451,1
NP05932,-0.20308,1
NP06294,-1.14984,1
NP02530,2.68112,1
NP10595,-0.4584,1
NP03760,-0.83167,1
NP09525,-0.14158,1
NP08660,-1.35494,1
NP07479,-0.29964,1
NP07037,-0.94113,1
NP07434,-0.21953,1
NP09477,-0.88171,1
NP06784,0.58414,1
NP07355,0.24117,1
NP06870,0.59239,1
NP09352,0.2068,1
NP07707,0.09001,1
NP09784,0.00725,1
NP01353,-0.57717,1
NP09887,-0.76719,1
NP04674,-0.09177,1
NP09161,-0.69884,1
NP05120,-1.19417,1
NP05410,1.28124,1
NP09361,-0.29861,1
NP09284,1.84548,1
NP08168,0.93006,1
NP00761,-0.49496,1
NP02104,-1.19261,1
NP03207,2.75557,1
NP11365,-0.59383,1
NP02019,-0.14091,1
NP02207,-1.13985,1
NP05328,-0.69756,1
NP04642,-0.79074,1
NP07101,-0.6357,1
NP07414,-0.83054,1
NP00909,0.84284,1
NP08937,1.32636,1
NP07140,-1.1217,1
NP07351,0.18956,1
NP07928,-0.5393,1
NP09752,0.7725,1
NP10729,1.25019,1
NP10907,-1.11715,1
NP10303,0.0502,1
NP03765,-0.76671,1
NP09802,1.39513,1
NP03485,2.95296,1
NP02446,0.27505,1
NP07268,0.60056,1
NP07668,0.80123,1
NP04708,-0.47332,1
NP05887,-0.09866,1
NP09362,-0.25137,1
NP01350,-0.96318,1
NP02533,1.69964,1
NP05110,-0.36248,1
NP04072,1.34731,1
NP06286,2.76692,1
NP05525,0.29148,1
NP08523,1.76931,1
NP09921,-0.13349,1
NP07040,-0.93282,1
NP01821,0.37251,1
NP09789,-0.12476,1
NP00034,-0.19582,1
NP07665,-0.83768,1
NP06185,-0.46699,1
NP07813,-0.02125,1
NP01054,-0.2682,1
NP09908,0.58585,1
NP05451,-1.01417,1
NP08483,2.02529,1
NP00352,0.36746,1
NP03774,-0.73532,1
NP06815,0.32205,1
NP04705,-1.12128,1
NP03766,-0.63385,1
NP11075,0.10937,1
NP04789,1.70958,1
NP09791,-0.04005,1
NP06287,0.70332,1
NP08651,2.30786,1
NP06344,1.36326,1
NP07954,1.13677,1
NP10623,1.0738,1
NP04197,0.33739,1
NP08666,-0.41497,1
NP02281,0.07773,1
NP02028,-0.30417,1
NP05644,1.22935,1
NP02242,-1.31715,1
NP07290,0.64039,1
NP04798,1.13411,1
NP06231,1.45693,1
NP07262,-0.7698,1
NP07626,3.27718,1
NP08057,3.42022,1
NP06826,-0.95533,1
NP07336,-0.10618,1
NP04359,0.34764,1
NP05295,-1.01546,1
NP04666,-0.03641,1
NP06429,0.29165,1
NP07720,0.62803,1
NP01893,0.54646,1
NP07432,0.0417,1
NP08838,-0.01734,1
NP07048,0.16518,1
NP07092,-0.65269,1
NP11347,-0.49888,1
NP03368,1.63473,1
NP06836,-0.68521,1
NP09588,-0.38836,1
NP07359,0.33348,1
NP05728,0.30571,1
NP02023,-0.49843,1
NP03799,1.19679,1
NP01356,-0.51189,1
NP08565,-0.65357,1
NP06625,0.42791,1
NP05092,-0.21874,1
NP06869,0.75108,1
NP00041,-0.79438,1
NP06243,-0.67325,1
NP11322,-1.15211,1
NP06806,-1.0973,1
NP06903,-0.26288,1
NP10783,2.88687,1
NP02526,2.68847,1
NP09356,-0.11514,1
NP02520,3.71652,1
NP01819,-0.17683,1
NP06169,1.06335,1
NP01411,-1.03505,1
NP01226,-0.89455,1
NP01741,0.21484,1
NP07230,0.57403,1
NP01768,-1.40897,1
NP10810,-0.12791,1
NP02079,-0.3078,1
NP02177,0.17004,1
NP04276,-1.01759,1
NP08176,-0.41344,1
NP04628,-0.42796,1
NP04221,1.9369,1
NP01529,0.26345,1
NP09265,0.43413,1
NP10292,0.80225,1
NP02816,-0.42509,1
NP01352,-0.39506,1
NP08544,-0.00229,1
NP11369,-0.28133,1
NP06971,2.78484,1
NP03791,-1.01401,1
NP07383,1.86311,1
NP07439,1.35223,1
NP01250,-0.37406,1
NP01533,-0.37912,1
NP05506,-0.49274,1
NP08518,-1.26534,1
NP07575,0.06677,1
NP02125,0.81273,1
NP09051,0.7033,1
NP08487,0.51272,1
NP01898,-0.06322,1
NP03523,2.3118,1
NP07577,0.49055,1
NP01295,0.88959,1
NP02584,-0.29131,1
NP06557,-0.09473,1
NP08704,-0.13942,1
NP03762,-0.72935,1
NP01775,0.30727,1
NP06703,-1.41072,1
NP08253,-0.98637,1
NP06706,-0.93842,1
NP09779,1.0902,1
NP06981,0.03713,1
NP04814,2.70059,1
NP07571,0.82019,1
NP06573,0.29942,1
NP01420,1.55115,1
NP08587,-0.84065,1
NP03846,0.82697,1
NP09154,-1.12895,1
NP04206,0.06922,1
NP05003,0.05054,1
NP07241,0.68623,1
NP07494,-0.36933,1
NP01247,-0.89495,1
NP07861,-0.98217,1
NP02789,0.46526,1
NP06857,1.63361,1
NP01386,-0.69921,1
NP06420,-0.3455,1
NP08245,-0.34456,1
NP06575,-0.38837,1
NP07273,3.22466,1
NP06252,2.37622,1
NP09210,-1.15315,1
NP07421,-0.20296,1
NP08446,3.05375,1
NP06432,0.87836,1
NP09755,-0.52594,1
NP04054,0.77004,1
NP00885,3.01958,1
NP03057,0.04809,1
NP04287,-1.08263,1
NP07623,0.18435,1
NP07387,2.52212,1
NP01494,-0.57645,1
NP05413,0.47354,1
NP04195,-0.83096,1
NP03592,1.80627,1
NP09722,1.51083,1
NP02008,0.11005,1
NP02984,0.69838,1
NP05732,-0.41326,1
NP08167,0.91919,1
NP06962,1.32996,1
NP01695,-1.24302,1
NP05218,-0.05629,1
NP04802,0.19149,1
NP06862,1.59249,1
NP03744,3.45834,1
NP08202,1.32521,1
NP05004,-1.22566,1
NP10833,0.40503,1
NP05208,1.20163,1
NP01752,-0.35166,1
NP02251,3.27501,1
NP09152,-1.46499,1
NP01292,-0.50648,1
NP06275,0.87576,1
NP09386,-0.46409,1
NP07274,0.69635,1
NP07232,1.43644,1
NP08056,1.39148,1
NP02561,-0.05943,1
NP07940,-0.23525,1
NP02883,0.49592,1
NP08546,-0.02724,1
NP05089,1.91447,1
NP03759,-0.99184,1
NP06758,-1.07276,1
NP11314,-0.32422,1
NP03367,-0.11287,1
NP09774,-0.10031,1
NP01528,-0.60653,1
NP01731,0.31033,1
NP01535,-0.0746,1
NP04211,0.21702,1
NP05642,2.56848,1
NP05184,-0.09987,1
NP04629,-1.17308,1
NP06902,0.54554,1
NP06823,-1.10809,1
NP09803,1.44484,1
NP01323,-0.45046,1
NP03420,2.25968,1
NP03500,-1.18114,1
NP04372,-0.80678,1
NP00804,1.7184,1
NP00052,-0.39827,1
NP04822,-0.22493,1
