,NMBroto_CIDH920105.lag1,NMBroto_CIDH920105.lag2,NMBroto_CIDH920105.lag3,NMBroto_BHAR880101.lag1,NMBroto_BHAR880101.lag2,NMBroto_BHAR880101.lag3,NMBroto_CHAM820101.lag1,NMBroto_CHAM820101.lag2,NMBroto_CHAM820101.lag3,NMBroto_CHAM820102.lag1,NMBroto_CHAM820102.lag2,NMBroto_CHAM820102.lag3,NMBroto_CHOC760101.lag1,NMBroto_CHOC760101.lag2,NMBroto_CHOC760101.lag3,NMBroto_BIGC670101.lag1,NMBroto_BIGC670101.lag2,NMBroto_BIGC670101.lag3,NMBroto_CHAM810101.lag1,NMBroto_CHAM810101.lag2,NMBroto_CHAM810101.lag3,NMBroto_DAYM780201.lag1,NMBroto_DAYM780201.lag2,NMBroto_DAYM780201.lag3,y
Neg_2436,1.31847,1.0494,0.22132,0.14664,-0.24186,0.64225,-0.50158,-0.48268,-0.20443,-1.27476,0.6141,0.73865,-0.65705,-0.68602,0.18531,-0.05472,-0.44725,-0.07653,0.45484,0.00914,-0.19252,-0.4098,0.04106,0.72846,0
Neg_942,3.32209,1.75004,-1.17814,0.9846,-0.01399,0.32621,0.4729,-0.47121,-0.69482,0.16434,-0.83211,-1.01028,0.26084,-0.84557,-0.98561,0.57596,-0.58929,-1.14132,-0.45356,-0.4854,-1.56676,0.21334,1.7052,-0.48398,0
Neg_2853,0.23077,-0.14827,0.4309,0.04379,-0.39591,0.05651,-0.47952,-0.43759,-0.21736,0.03173,-1.07007,-0.07858,-0.64758,-0.62064,-0.27934,-0.69814,-0.45156,-0.16778,-0.70634,0.21552,0.03298,-0.33689,-0.6991,0.82762,0
Neg_2596,0.01821,-0.76526,0.57215,-0.47722,-0.53193,-0.3209,-0.12137,-0.83779,-0.1661,0.00959,-0.0099,0.13494,-0.1995,-0.72631,-0.30908,-0.27077,-0.96354,-0.28535,-0.24264,-0.59341,0.0414,0.5975,-0.20539,-0.25183,0
Neg_2788,-2.0001,1.19481,-1.92601,-0.03287,0.45023,-0.88791,0.41854,-0.35114,-0.18634,0.03429,-0.83116,-0.23743,0.49036,-0.37116,-0.22374,0.26013,-0.43847,-0.15169,1.01004,-0.05682,-0.63254,-2.15237,0.27138,0.49955,0
Neg_1613,0.11078,0.16067,0.54274,0.94214,0.09496,0.28848,-0.64067,-0.90016,0.29135,0.36113,0.08946,-0.38489,-0.90907,-0.76353,0.49013,-0.37299,-0.74541,-0.00131,0.04074,-0.79304,-0.35501,-0.3006,0.27173,-0.92143,0
Neg_376,-0.04387,0.12897,-0.85458,-0.24477,-1.1153,-0.12427,-0.12002,0.54031,-0.64856,-1.006,0.82704,0.07845,-0.1288,-0.07779,-0.13707,0.11901,0.30099,-0.65583,0.2278,-0.22715,-0.4558,-1.39249,0.48354,-0.60667,0
Neg_1539,-1.0428,-0.54983,0.67476,-0.9167,-0.314,0.4626,-0.08318,-0.00642,-0.22204,-0.34892,0.13194,-0.11634,-0.19254,0.22085,-0.34974,-0.25795,0.12799,-0.15575,-0.32221,-0.13731,-0.28263,0.26484,0.01988,1.33268,0
Neg_2129,-1.40906,-0.27685,-0.0718,-1.26969,-0.72513,0.09319,-1.73158,-0.46565,-0.19136,-1.04256,-0.60912,-0.50252,-1.67707,-0.32471,-0.15246,-1.84788,-0.11488,-0.29356,-1.41269,0.04222,-0.14584,0.34906,0.11515,-0.46247,0
Neg_1776,0.21622,-0.5399,-0.36792,0.30996,0.19584,-0.22188,0.12848,-0.59176,-0.95923,-0.39636,-0.31534,-1.2177,-0.00123,-0.47862,-0.78451,0.21622,-0.53112,-1.02886,-0.08064,-0.10122,-0.36178,0.14074,-0.17207,-0.89329,0
Neg_2748,1.48418,0.05333,-0.31931,1.64262,-0.75783,-0.49797,2.49384,2.38099,1.63949,1.79873,2.27896,1.99725,1.45117,2.31497,1.27491,2.48002,2.41683,1.14022,1.57412,0.74313,0.63439,0.10271,-1.33579,-0.90502,0
Neg_2084,1.20399,2.02418,1.34912,-1.03041,0.93761,-0.30429,0.21084,-0.44341,-0.48934,-1.3361,-1.41119,-1.4581,0.23397,-0.23425,-0.44295,0.16087,-0.14056,-0.13029,0.34284,0.93863,0.26253,-0.52377,-1.32994,1.25648,0
Neg_934,-1.07975,0.03601,-0.20505,-0.78213,-0.37902,-0.83109,-1.66546,-0.78207,1.06045,0.51387,0.40544,0.12792,-1.78834,-0.51292,0.58961,-1.32112,-0.84377,0.8368,-0.56318,-0.63966,-0.11374,0.16321,0.85652,-1.39065,0
Neg_2877,-0.23496,-0.46441,-0.43216,-0.7353,-0.60829,-0.07636,-0.75352,0.12372,-1.10456,-0.807,-0.24079,-0.0004,-0.64403,0.28608,-0.8808,-0.47459,0.01556,-0.89037,-0.78757,0.40738,0.00508,-0.04409,-0.72743,-0.12982,0
Neg_1288,0.82543,1.10582,0.97836,1.10799,0.76448,1.17903,1.56157,1.48417,0.87112,3.21777,2.99415,2.84879,2.00777,1.73555,0.87169,1.87295,2.02037,1.01031,1.94045,1.43186,0.21343,0.09856,-0.17964,0.14889,0
Neg_2819,-0.32015,0.01821,0.07381,-0.49386,-0.22228,-0.71742,-0.14531,-0.27754,-0.15545,-0.04894,-0.25424,-0.35949,-0.11745,-0.28401,-0.41533,-0.29959,-0.38784,-0.20298,-0.13007,0.02159,-0.17861,-0.55541,-0.36614,0.55093,0
Neg_1930,0.18432,-0.8234,-3.01423,-0.35657,-0.68212,-2.23918,0.27016,-1.29536,0.19076,-0.87963,-0.81219,-1.69181,0.5031,-0.88463,0.09006,0.4627,-1.39691,-0.10561,-0.35423,-0.99984,-0.46862,0.69026,0.04342,-1.06124,0
Neg_2505,-0.42162,-0.18791,0.84572,-0.68417,0.66965,0.68692,-0.46217,0.34849,0.403,0.69672,0.75233,-0.05075,-0.12752,-0.09557,-0.14717,-0.28475,0.13755,0.13925,0.13952,0.12427,0.02954,-0.62982,0.56051,0.36833,0
Neg_1975,0.09866,-0.40743,-0.09441,0.11855,-0.70956,-0.02738,-0.49796,-0.84746,0.05427,-0.40472,-0.49796,-0.1941,-0.18459,-0.49435,-0.09886,-0.70435,-0.91519,-0.14099,-0.07227,-0.39758,-0.00092,-1.0797,-1.05698,0.86815,0
Neg_2331,-1.05115,-0.07354,0.08996,0.10952,-1.40703,0.6396,-0.10438,0.28111,-1.13644,-0.53851,-0.76407,0.62458,0.04795,-0.21601,-1.03969,-0.46213,0.7485,-1.13417,0.34796,1.53609,0.37873,-3.02189,-0.82711,-0.53626,0
Neg_1728,-0.55011,-0.59235,0.50182,0.50301,-0.01713,-0.25864,-1.3624,-0.29142,-0.2427,0.03328,-0.3903,0.43429,-1.39288,-0.24572,-0.23387,-1.20186,-0.4007,-0.05205,-0.3451,0.14685,0.02384,-1.11645,0.25318,0.55058,0
Neg_1310,-0.97692,-0.09472,-0.4229,0.65494,0.56909,0.0217,0.02716,-0.12044,0.12216,-0.27495,-0.47912,-0.2074,0.32883,-0.08726,-0.07089,0.18403,-0.22509,-0.27266,0.54119,-0.54393,-0.68794,0.75595,0.02552,-0.01676,0
Neg_852,-0.41004,-0.3612,-0.14569,-0.10584,-0.00609,-0.53432,-0.42188,0.10977,-0.09492,-0.16849,-1.24168,-0.52964,-0.2724,0.19831,0.02308,-0.30076,0.1052,-0.04625,-0.55853,-0.29969,-0.00056,-1.03148,0.15855,0.33004,0
Neg_2633,-0.17421,0.03462,0.09433,0.57753,-1.79062,-0.71336,0.54161,-1.04917,-0.8881,-0.717,-2.47381,0.89501,0.57727,-1.08307,-0.90065,0.45438,-0.86303,-1.15433,0.56301,-0.67181,-0.61376,-0.15156,0.98421,-0.20717,0
Neg_1747,0.77392,0.02167,0.01976,0.53633,-0.13342,-0.14743,0.16469,-0.72664,-0.63403,0.1367,0.00089,-0.187,0.22311,-0.41868,-0.54915,0.37591,-0.4561,-0.37875,0.00345,-0.09032,0.01289,-0.1624,-0.08664,0.00822,0
Neg_812,-0.48735,0.41685,1.21487,-0.37042,0.59936,0.4628,0.14814,0.30739,0.75825,-0.04226,0.11838,0.21339,0.40367,0.49357,0.75117,-0.1372,0.32711,0.61055,-0.31783,0.05511,0.20471,0.31182,0.44831,0.48859,0
Neg_2030,0.06556,-0.22775,0.54577,0.87933,0.51885,0.44354,0.58366,0.7968,0.36208,0.42216,0.08502,-0.09823,0.519,0.8794,0.13075,0.37143,0.83527,0.38826,0.22514,0.43661,-0.10904,0.27661,-0.31054,-0.00982,0
Neg_1551,0.63553,0.38935,0.37569,-0.90748,-0.99102,-0.39468,0.42157,-1.70091,-1.91395,0.11959,0.0907,0.10869,0.55641,-1.50386,-1.83982,0.47671,-1.48286,-2.03047,0.38726,-0.36117,-0.67904,0.59952,-1.77178,-0.61811,0
Neg_1679,-0.95964,-0.3139,-0.17765,-0.66071,-0.64359,0.06534,-0.4117,-0.38794,-0.45787,-0.47153,-0.39404,-0.7492,-0.47446,-0.45032,-0.47453,-0.63167,-0.26834,-0.62294,-0.26038,-0.16349,-0.12882,-0.3086,-0.34058,-0.09065,0
Neg_1249,-0.30912,-0.20458,-0.01965,-0.72385,-0.29051,0.36311,-0.20493,-0.31054,-0.85034,-0.83729,-0.59626,-0.15363,-0.11389,-0.12799,-0.60988,0.0497,-0.22022,-0.86954,0.26342,-0.2864,-0.11927,-0.82655,0.32918,-0.72272,0
Neg_243,0.40365,-1.54835,-2.12205,-0.43601,-0.51628,-1.63923,-0.17776,-0.00782,-0.41943,-0.11679,0.01203,-0.5969,-0.02013,0.00791,-0.43346,-0.19636,-0.30258,-0.47447,-0.47701,-0.13641,-1.04471,-0.25611,-1.38715,0.27133,0
Neg_2817,-0.20483,-0.43216,-0.08243,-1.03835,-0.24031,-0.61915,-0.93962,0.28562,0.34369,-0.02597,0.05112,-0.46734,-0.86662,0.56885,0.47058,-0.75266,0.33576,0.30198,-0.30435,0.56131,0.30125,0.76152,-1.23339,-1.04817,0
Neg_554,-0.25267,0.54059,0.38324,1.08939,1.33948,0.36028,0.58987,0.49585,0.11613,0.28149,-0.8057,-0.09814,0.43216,0.27271,0.3818,0.09358,0.14626,-0.143,-0.49198,-0.18978,-0.27015,1.33116,0.36984,-0.57979,0
Neg_756,-0.26319,0.44806,0.77174,-0.09284,0.14515,1.01724,0.64567,0.78974,0.59901,0.09173,-0.16125,-0.57973,0.60536,0.86565,0.61268,0.40357,0.95094,0.76043,0.28945,1.39554,1.0006,-0.60463,0.40403,-0.27203,0
Neg_276,0.90064,1.00964,-0.1618,1.34999,1.68748,0.23661,0.00121,0.34191,-0.04043,0.7971,0.41491,0.07085,-0.13772,0.13942,-0.06839,-0.04618,0.35465,0.08883,-0.62923,0.05381,-0.20961,1.19683,0.32694,0.37551,0
Neg_2656,0.05322,-0.55694,0.62458,-0.24965,0.47758,0.24887,-0.48057,-0.49821,0.24016,0.64592,0.06516,0.19586,-0.40619,-0.42995,-0.14435,-0.55671,-0.76457,0.09787,0.26546,-0.69102,-0.31862,0.33694,0.02551,2.75245,0
Neg_480,0.11979,0.41285,-0.73425,-0.79096,0.89228,-1.42973,-0.441,-0.2728,0.41689,-0.74953,0.25395,-0.34422,-0.57137,-0.2432,0.35388,-0.40718,-0.15073,0.3489,-1.05609,-0.34184,0.48721,0.88759,-1.01535,0.0647,0
Neg_1664,-0.01584,0.74633,0.18613,0.12986,-0.04376,1.14458,-0.6646,-0.16739,-0.58456,-0.71763,1.11262,-0.70052,-0.27005,-0.12319,-0.53302,-0.88521,0.1648,-0.50488,-0.05188,0.20642,0.3333,-0.83562,0.04868,-0.1775,0
Neg_149,-0.6746,-0.33867,-0.76384,-0.34491,-1.11783,-0.84728,0.65679,-0.66991,-0.04257,-0.7819,-0.83195,-1.16039,0.69803,-0.52466,-0.28816,0.30075,-0.72322,-0.294,-0.98932,0.40589,-0.55968,0.16089,-1.94696,0.83158,0
Neg_2104,-1.14578,1.69574,-1.95034,-0.33544,-0.76051,-0.6074,0.49629,-0.50632,-0.40948,-0.10754,-0.12977,-0.07883,0.09235,-0.45219,-0.47323,0.51395,-0.46106,-0.76784,-0.16739,0.23284,-0.9797,0.62878,-0.17683,-0.81397,0
Neg_657,0.6236,-0.57117,-1.10012,0.13656,-0.92804,-1.36459,-0.5184,-0.20189,0.1184,-0.36736,-0.45085,-0.48531,-0.4689,-0.39993,0.07084,-0.38656,-0.4377,0.34738,-0.09713,-0.80005,-0.12649,0.60421,-0.67504,0.03265,0
Neg_946,0.75385,-0.35178,-0.71777,0.25135,-0.2187,-0.13926,0.29587,0.29247,0.80743,0.02756,-1.24343,-0.22886,-0.11999,0.33404,0.76935,0.09777,0.09823,0.44481,-0.35053,-0.92445,-0.7857,0.41755,0.79073,0.12552,0
Neg_2273,0.54833,0.42723,-0.89744,2.18286,1.05935,0.46839,-0.56299,-0.86279,-0.03237,-0.26396,-2.01104,-2.50134,-0.33554,-1.09799,-0.07681,-0.54406,-0.73249,-0.2787,-0.27852,0.05575,-0.84401,0.60797,-1.04972,-0.68887,0
Neg_550,1.24339,0.49248,1.82597,-0.78679,-0.75764,0.06295,0.33803,0.34804,2.78281,-1.03393,-1.12797,-1.61581,0.40549,0.34349,2.35606,1.38661,0.6925,2.2997,0.67007,0.45655,0.4009,0.73603,0.3566,1.57861,0
Neg_2142,-1.0687,-0.33285,0.48005,-0.07001,-0.90314,-0.50953,-0.47865,-0.78941,-0.57931,-0.41854,-0.04991,-0.59217,-0.5097,-0.37563,-0.62723,-0.54312,-0.46025,-0.503,-0.8126,-0.16795,-0.35478,0.34469,-1.27065,-1.08951,0
Neg_987,1.04596,-0.0076,-1.00628,0.59272,-0.94782,-1.00165,0.0655,-0.57169,-0.0744,-0.62887,-2.50646,0.4121,0.07723,-0.63147,0.13001,0.33336,-0.37132,-0.07919,0.34894,-0.39311,0.03469,0.41972,0.20769,-0.62359,0
Neg_207,0.06388,0.02089,1.03668,-0.28806,-0.38003,0.66775,-0.33633,0.43616,0.70381,-0.47223,-0.37802,-0.49238,-0.46631,0.39547,0.44956,-0.446,0.28774,0.74426,0.13906,-0.08603,0.18628,-1.63237,0.06097,0.95871,0
Neg_1126,-0.42941,-0.5358,0.09508,-0.13065,-0.29179,-0.00069,-0.00303,-0.06762,-0.5193,0.0143,-0.44764,-0.10403,-0.24115,-0.24091,-0.37534,-0.43087,-0.1687,-0.46925,-0.74546,-0.02883,0.21743,-0.84051,0.44709,-0.74409,0
Neg_2865,3.02765,2.24773,1.74577,1.86748,1.60529,0.59621,-0.05592,0.52014,-0.28588,0.19931,-0.57703,-0.16244,-0.45681,-0.00268,-0.78638,0.08619,0.46457,-0.31336,0.14668,0.06003,0.05282,0.78851,0.08556,0.4558,0
Neg_2504,-1.46057,-0.38687,0.12232,-0.16397,1.47922,0.78574,-2.80541,1.08791,-1.4622,-0.5817,1.84788,0.91473,-2.87583,1.31044,-1.57575,-2.48369,0.84983,-1.19112,-1.12373,0.37701,-0.04735,-2.11389,-0.67265,0.98179,0
Neg_2,-0.43199,-1.00837,0.01414,0.9454,-0.03217,0.33338,-0.74618,-0.20486,-0.94964,-0.22549,-0.23038,-1.01797,-0.28161,-0.05003,-0.61958,-0.31688,0.14022,-0.52465,-0.02285,-0.27338,0.06518,-1.50229,-0.18589,-0.60536,0
Neg_2607,0.79484,0.14399,0.68349,0.61916,0.4608,0.6276,1.11248,0.41725,0.4166,0.08992,1.17168,0.19129,0.70492,0.49472,0.11888,0.99055,0.60503,0.23113,-0.23368,1.33018,-0.53749,0.05257,0.26282,1.09497,0
Neg_137,-2.12953,-0.05007,1.00886,-1.72031,-0.12272,-0.07142,-0.361,-0.51949,0.9496,1.01694,-0.65978,-1.24947,-0.56299,-0.43763,0.85363,-0.71361,-0.3681,0.74305,-0.59408,-0.43244,-0.12285,0.57855,-0.55463,-0.67884,0
Neg_1020,1.04139,0.89773,1.39493,1.11655,0.93616,1.09873,0.92234,0.55976,1.00913,1.2922,1.64462,1.38519,0.42723,0.72379,0.77147,0.67105,0.81706,0.83646,0.17078,0.44138,-0.03422,0.12,-0.80316,2.12517,0
Neg_1755,0.02998,0.2105,-0.45879,0.61452,0.91643,-0.0769,0.62327,0.46742,0.27985,-0.2835,0.28085,0.0886,0.40869,0.18329,0.10162,0.49608,0.32185,-0.08421,0.11002,-0.10971,-0.46685,0.96361,0.62393,0.60626,0
Neg_1942,-0.88644,-0.4219,1.08092,-0.80409,-0.16786,-0.10501,-0.28782,-0.89039,0.77841,-1.18255,-0.17452,0.25794,-0.14885,-0.8973,0.50561,-0.3961,-0.68293,0.84468,-0.63401,-0.28868,0.16656,-0.53113,-0.41964,-0.05167,0
Neg_1684,-0.23781,0.60645,1.28919,0.46236,2.09773,2.23657,2.73689,3.22565,1.36636,0.57444,-0.60706,0.2663,3.4035,3.79686,1.47426,2.44886,3.32,1.35476,1.59615,1.63237,0.82665,-0.88502,-2.15465,1.72343,0
Neg_1807,-0.63809,0.83697,0.48756,-0.33617,1.56057,-0.00094,-0.12633,-0.18648,-0.55973,0.59502,0.08747,0.5189,-0.16515,-0.41753,-0.44098,-0.30427,-0.05103,-0.54871,0.0571,-0.0469,-0.05736,-1.03685,0.96755,-0.59661,0
Neg_2548,-0.01045,-0.00089,0.91898,0.2241,0.2268,0.41654,0.32797,0.15783,0.37342,0.08627,0.31684,0.44309,0.6402,0.5499,0.65806,0.58018,0.24675,0.64465,0.89054,0.91138,1.32197,0.02145,-0.10825,0.67325,0
Neg_1931,-0.05957,-0.3544,-0.22371,0.05861,-0.27126,0.06353,-0.62987,-0.13743,-0.5548,0.12932,-0.11376,-0.39504,-0.51546,-0.13606,-0.80651,-0.48065,-0.25546,-0.74622,0.62268,-0.25046,-0.32693,-0.21552,0.88645,-0.48081,0
Neg_368,3.36554,2.1483,1.88516,2.34904,1.54621,1.14171,0.11563,-0.32447,-0.34264,-0.81874,-0.52829,-0.75833,0.06861,-0.67482,-0.53749,-0.09436,-0.5097,-0.2491,-0.23971,0.0312,-0.05376,1.40129,2.03233,2.42322,0
NP01383,0.70612,-1.19549,-0.18174,-0.29162,-0.27142,0.2128,-0.1256,-0.45887,-0.38584,-0.33326,-0.0549,-0.28232,-0.02182,-0.46529,-0.13693,0.10497,-0.54259,-0.13669,-0.3088,-0.42232,0.1108,-0.17047,0.00163,-0.98508,1
NP06615,-0.85315,0.10302,0.42368,-0.7273,0.39416,0.16102,-0.7427,-0.30601,0.2837,-0.23141,-0.47563,0.08988,-0.32222,-0.20265,0.22113,-0.6794,-0.30014,0.22731,-0.76199,0.3867,0.13683,0.15508,0.42784,-0.25097,1
NP07289,-2.25969,1.47378,-2.17509,-1.23012,2.02135,-3.95332,-4.86782,4.44638,-3.70952,0.62543,-0.96186,-1.5741,-4.01449,4.53556,-2.83953,-4.39243,4.77921,-3.6355,-1.31896,3.70457,-1.2673,-0.21552,-0.071,-0.06836,1
NP10706,0.23687,0.07916,1.12477,-0.43322,-2.1471,0.48614,0.26877,-1.164,-0.78203,-1.88448,0.42572,-1.71186,-0.61286,-0.99383,-1.27973,-0.15664,-0.77708,-0.9198,-1.8956,-0.44089,-0.36873,0.59277,1.33271,-0.19121,1
NP06413,0.8948,1.0544,-0.425,-0.65811,-0.26531,-1.52993,2.11628,-0.00386,1.04049,0.70573,-0.17194,1.05479,1.74276,-0.02033,0.91339,2.39312,0.48094,1.18036,0.84469,0.18911,0.43868,3.26012,2.44174,1.88546,1
NP07002,0.03424,-1.11782,-0.15239,-0.38133,-3.16708,-1.44467,-1.05245,-0.38118,1.06858,0.26477,-2.19728,-0.05697,-0.69388,-0.50837,0.92316,-0.55803,-0.02487,0.95435,-0.795,-0.44359,-0.23268,1.0309,-0.2466,-0.22707,1
NP06013,1.51829,0.0944,-1.57147,0.10183,-1.01879,-0.66548,1.43695,-0.43406,0.35918,-1.45978,0.26397,-2.48012,1.08169,-0.88403,0.21176,0.92922,-0.22096,0.8329,-1.19023,-0.20235,0.34908,2.20458,0.98802,0.11342,1
NP07905,1.07625,0.93515,-0.98987,1.343,0.64919,0.18441,0.77551,0.59797,0.8465,-0.52437,0.24684,2.02719,0.17919,0.3686,0.41642,0.56585,0.52218,0.59,-0.25587,-0.0393,0.62396,0.96938,0.85449,2.02198,1
NP06037,-1.32054,-2.40704,1.35756,1.14155,-0.98384,1.28423,-0.10303,0.42956,0.22957,-1.38409,-1.07839,0.97803,0.7408,0.86193,-0.37563,0.40525,0.20668,0.47676,0.49567,-0.79562,-0.62397,-1.34631,-0.85578,3.87976,1
NP06312,-0.15517,-1.09587,-0.16919,2.51086,0.01094,0.13106,-2.83493,-3.29109,3.65537,0.76241,-2.85298,-0.4631,-2.51044,-2.20939,3.1316,-2.23981,-2.10168,2.69186,1.07464,-0.63822,0.79058,1.84819,0.86431,-0.23794,1
NP09289,-2.27374,1.35393,-1.0464,-0.73564,-0.64996,-0.47702,-1.72201,-0.11127,-0.14765,0.39712,-0.37317,-1.83643,-1.28362,-0.49865,-0.23095,-1.8319,0.1799,-0.21911,-0.30848,-0.45372,-0.51803,-1.01271,1.2409,0.14477,1
NP01011,-0.24697,-1.3598,-1.97108,0.49593,0.32382,-0.23121,0.32327,-0.40311,-1.2431,0.30079,-2.504,-2.25868,0.38969,-0.69565,-1.48359,-0.0724,-0.78519,-0.93812,-0.05174,-0.69481,-0.77116,0.1733,0.77315,0.65719,1
NP01453,0.42185,-2.87959,-0.80534,-0.75206,-1.12893,0.52434,0.6777,-0.42067,-0.48428,0.92578,0.17635,-0.11654,0.3782,-0.2425,-0.2811,0.54651,-1.2655,-1.21209,0.52381,-0.54548,-0.62473,2.59397,-1.16804,-2.00067,1
NP06668,0.81681,-0.66625,-0.57582,0.31611,-0.36386,-1.29844,-0.28722,-1.15464,-0.96114,0.94514,0.11715,0.20652,-0.4413,-1.11543,-1.12303,-0.10287,-1.75578,-0.9116,0.43162,-1.15676,-0.42774,0.57628,-1.86744,0.17359,1
NP02209,0.06503,0.357,0.81916,1.32961,0.97691,-0.00348,-1.83207,0.5984,-1.06304,-0.82564,-0.11407,1.06754,-2.12289,0.98126,-1.05826,-1.7008,0.84337,-1.10807,-0.20771,1.59753,-0.36463,0.3149,1.21521,0.35442,1
NP01806,-0.34181,-0.56521,-0.47034,-1.10726,-0.22073,-0.07827,-0.54633,-0.20893,0.17158,-0.0995,-0.15147,-0.00477,-0.28169,-0.2208,0.17536,-0.31277,-0.58083,0.20602,-0.26332,-1.43395,-0.17621,-0.69116,0.29432,-0.53422,1
NP09844,2.1108,1.62226,-0.14865,1.94877,1.16221,2.2228,-2.75817,-1.96356,2.26655,0.44674,-1.04676,-0.3244,-3.45781,-2.28499,2.50812,-2.61974,-1.8352,2.39718,-0.72714,-1.07184,2.00292,0.90981,0.16222,-2.06408,1
NP02902,-0.33087,0.19038,-0.85246,-1.37119,-1.76648,0.16168,1.56115,0.02042,0.9713,0.5717,0.80725,0.26089,1.53134,0.06165,0.8415,1.79532,0.44263,0.4282,0.20924,0.04519,-0.08487,0.36808,-0.32203,0.45223,1
NP01105,-1.08832,-1.55744,0.83084,-0.0423,-3.21616,0.65786,-1.45321,-3.18017,0.64881,-0.54205,-1.15909,0.74991,-1.559,-2.68131,1.0092,-1.41566,-3.33302,1.58898,-0.15538,-1.69555,-0.59875,-2.44842,-0.89396,-1.17039,1
NP06071,-0.98969,0.95179,-0.05842,-1.6878,2.23186,0.05923,-0.38142,-0.72778,-0.92986,-0.96578,0.97407,-0.53081,-0.2635,-0.83274,-1.21699,0.15312,-0.1122,-1.31291,-0.66346,0.70069,-2.72808,0.68999,0.22994,-0.44746,1
NP07560,1.54375,-1.19925,-1.04825,1.62103,-0.65122,-1.46236,1.28549,-0.6077,-1.87589,-0.12099,0.23049,-0.39857,0.47013,-0.2224,-1.58699,0.79392,-0.48256,-1.64978,-0.43517,-0.13976,-0.53666,1.78475,-0.72732,0.6621,1
NP00803,-0.84725,-1.73118,1.3542,0.25192,-2.89832,1.61083,-1.48769,-6.358,1.73033,0.25731,-0.90182,-0.0422,-0.43552,-5.57016,1.76838,-0.29691,-5.94961,1.95166,0.26306,-2.49613,0.60219,-3.84657,0.85662,-1.58915,1
NP02175,1.46018,0.99481,1.68478,0.49734,0.65352,1.52108,0.20466,-0.27395,0.53303,-0.53166,-0.43425,-0.2146,-0.35278,-0.50292,0.42278,-0.14351,-0.26272,0.45058,-1.47273,-0.28204,0.92577,0.12916,0.02719,1.20266,1
NP11065,-0.06038,-0.65427,-1.41879,-0.76716,0.02665,-0.66498,-0.52162,0.28215,0.31249,-0.35385,-0.52623,0.10176,-0.56883,0.08848,0.26248,-0.57584,0.01097,0.16827,-0.52323,-0.19103,-0.31268,0.1407,0.30433,-0.02088,1
NP06911,0.0276,-0.40586,-0.19121,-0.81578,-0.71904,0.07249,-0.42267,-0.43094,0.12575,-0.28206,-0.18574,0.1043,-0.67295,-0.71329,0.25147,-0.44918,-0.40444,0.269,-0.53426,-0.11769,0.44096,1.73219,0.91735,1.46242,1
NP04654,0.05179,0.20626,-0.68177,0.04723,0.68497,-0.41711,-0.38792,-0.22161,-1.16772,0.17443,-0.03531,0.00271,-0.50362,-0.54126,-1.06026,-0.20479,-0.30854,-1.20412,0.47158,0.1748,-0.52317,-0.08741,-0.32445,-0.65498,1
NP00357,-1.37172,0.26823,-0.36535,-0.65842,-0.08479,-0.16077,-0.92159,0.47546,-0.94441,-1.34984,0.05618,-1.05127,-0.70573,0.78798,-1.00884,-0.50918,0.67847,-0.88371,-0.0357,0.78936,-0.30263,-0.32552,-0.6232,0.4136,1
NP05821,-0.5111,-0.61384,0.90414,-1.24697,-1.44851,1.34398,1.57692,0.94044,-1.9751,-0.84073,-1.41528,-1.87893,1.62503,0.37024,-1.72369,1.24981,0.32416,-1.65108,-0.00133,-0.18117,-0.17398,1.33667,0.29279,-0.75647,1
NP09379,0.6317,-0.55548,-0.50288,0.57494,-0.48042,-0.90791,0.33388,0.39655,0.39335,0.21027,-1.10532,-0.30456,-0.01494,-0.05745,0.16046,0.11359,0.14078,0.01737,-0.42493,-0.49877,-0.29043,1.45713,1.12906,-0.17566,1
NP01973,2.69927,2.50439,2.34326,2.86208,2.14596,1.90943,0.68253,1.29381,1.22065,0.36049,0.93635,0.34562,0.44769,0.85087,0.57153,0.79506,1.54132,1.07422,2.27394,1.14801,0.65918,0.7667,-0.67428,-0.27219,1
NP10650,-0.24972,-0.45797,1.56098,-0.33428,0.23523,2.19812,0.63065,-2.1136,0.17575,1.24543,2.13283,1.20567,0.73264,-2.01434,0.64849,0.7446,-1.47284,0.66213,-0.09199,0.61115,2.00239,-0.09736,0.78277,-0.03121,1
NP09728,1.37691,-0.34931,-1.08491,1.57788,-1.16609,-2.90373,0.87513,-3.22941,-1.42597,0.9134,-0.44503,-1.15366,-0.32422,-2.99837,-1.92971,0.57597,-3.03684,-1.8909,1.07952,-1.59118,-1.81947,2.25468,2.07794,1.21994,1
NP11120,0.29466,0.3128,1.59013,-0.58531,-0.26289,0.50695,1.4475,0.71319,0.22566,-0.40217,0.82031,0.39905,1.29366,0.55189,0.20093,1.71256,0.60976,0.02234,1.08036,0.05793,0.41319,-0.20137,1.02751,1.03928,1
NP08528,-0.57424,-0.60176,0.31443,-1.18328,-0.55875,-0.80838,0.88423,0.43063,-0.57606,-0.25244,0.52884,-0.66477,1.05286,0.5759,-0.48274,1.33442,0.48273,-0.61001,-0.35036,0.25719,-0.48627,-1.74302,1.51352,-0.44017,1
NP10951,-0.85451,0.06303,-1.01306,-1.12443,0.98767,-2.09592,-0.39931,-0.4716,2.19209,-0.00351,0.55072,0.22875,-0.23925,0.00075,2.22742,-1.38782,-0.2479,2.59329,-5.04326,2.07793,1.16539,3.09208,-1.734,-5.39442,1
