,Ez__1,Ez__2,Ez__3,Ez__4,Ez__5,Ez__6,Ez__7,Ez__8,Ez__9,Ez__10,Ez__11,Ez__12,Ez__13,Ez__14,Ez__15,Ez__16,Ez__17,Ez__18,Ez__19,Ez__20,Ez__21,Ez__22,Ez__23,Ez__24,Ez__25,Ez__26,Ez__27,Ez__28,Ez__29,Ez__30,y
peptide_nm_439,0.60969,1.00787,0.49452,1.32195,-0.4242,1.50403,1.25254,1.15645,0.96067,1.31037,1.03478,1.23889,0.52018,0.60826,1.58165,0.30529,0.37134,0.48094,0.23263,0.04513,-0.71314,-0.57498,-0.4724,-0.89619,-1.14983,-0.93593,-0.8056,-0.74592,-0.78932,-1.47047,0
peptide_nm_440,0.55014,1.68858,0.99286,1.45604,0.95203,2.06832,1.89018,2.01361,2.08348,2.21449,1.95393,1.80708,1.81075,1.48659,2.04964,0.41916,0.71017,1.00738,0.96865,0.83854,-0.50139,0.0625,0.25097,0.24183,0.12777,-0.79477,-0.60498,-0.21535,-0.5174,-0.34789,0
peptide_nm_441,-0.065,1.85369,0.33859,-0.94638,-0.21715,1.21275,1.36749,1.42911,2.26863,2.1253,0.78825,0.51945,1.52199,2.94051,2.05125,-0.11782,-0.25061,-0.25294,-0.14888,0.09995,-0.47213,-0.70622,-0.39691,0.13105,0.28979,-0.38775,-0.4243,-1.17744,-1.23141,-0.71008,0
peptide_nm_442,0.04534,1.47338,0.02973,0.33403,1.46588,1.0857,1.19816,1.71152,2.15338,1.8201,1.66312,1.68724,2.43391,2.62248,1.79348,0.5779,0.77549,0.47852,0.34264,0.37403,1.47795,1.78015,1.26472,1.2897,1.31457,1.6666,1.83319,1.66569,1.53101,1.74223,0
peptide_pm_1,-0.74706,-0.00719,-0.7998,-0.41824,-0.60838,-0.7316,-1.06736,-0.58111,-0.506,-0.64855,-0.6658,-1.02227,-0.35653,-0.38396,-0.5367,0.14905,0.30858,0.33726,0.16419,0.16285,0.45332,0.47628,0.22384,0.28269,0.13035,0.42027,0.59665,0.32067,0.08439,0.27736,1
peptide_pm_2,0.36631,-0.93752,-0.72477,0.47326,0.18062,-0.45089,-0.05997,0.1,-0.09813,0.23218,-0.81742,0.09713,0.1992,-0.21432,-0.04468,0.54888,0.63255,0.68922,0.9062,0.67098,0.22073,0.13621,0.07841,0.4815,0.22457,-0.04645,-0.30286,-0.30961,-0.09318,-0.22172,1
peptide_pm_3,1.68888,-2.63946,-2.16573,4.9042,-2.36541,-2.18923,0.25741,0.93663,-2.16082,0.52652,-1.84865,0.27872,0.77594,-2.50773,0.61862,4.55957,4.31109,3.7096,5.01601,4.22968,1.45898,1.0808,0.56337,1.60651,1.17234,-0.58321,-0.80831,-1.09599,0.05757,-0.76635,1
peptide_pm_4,2.49805,1.21014,-3.04618,0.12836,4.26842,0.47755,0.77466,1.31527,0.85789,0.17873,-0.72629,0.33499,2.29281,0.79503,-1.18251,0.72887,0.71263,0.28838,0.63703,1.03735,0.20328,-0.43924,-1.48316,-0.58624,0.42921,-0.07916,-0.66996,-2.03947,-0.91736,0.48682,1
peptide_pm_5,-1.29812,-0.22231,0.39295,-0.71446,-0.7145,0.25198,-0.43058,-0.36806,-0.13869,-0.19606,0.47213,-0.46247,-0.29101,0.01221,0.11803,-0.17973,-0.07272,0.00173,-0.11038,-0.07167,0.01266,0.2209,0.30971,0.26896,0.29757,0.00327,0.41935,0.44688,0.37252,0.23394,1
peptide_pm_6,1.63405,0.29419,-0.72877,2.10916,0.67542,0.56938,0.79879,0.63653,0.21355,0.12341,-0.17054,0.24589,0.5316,-0.28796,-0.216,-0.18446,-0.31394,-0.36266,-0.33711,-0.22243,-1.20515,-1.3692,-2.0526,-1.69539,-1.6389,-1.38377,-1.55335,-1.95634,-1.50053,-1.41769,1
peptide_pm_7,0.07888,1.32288,0.58744,-0.02606,-1.1638,-0.71788,-1.22488,-1.24491,-1.69707,-1.62401,-0.84314,-1.54884,-1.33127,-1.76295,-1.43767,-1.09377,-1.02907,-0.91612,-0.77718,-0.73615,0.05897,0.07917,-0.03103,0.16413,0.03393,0.77848,0.64086,0.70952,0.91344,0.61831,1
peptide_pm_8,-0.90589,-0.29418,-0.44604,-0.42238,-0.22441,-0.55456,-0.70198,-0.59805,-0.56306,-0.65513,-0.44678,-0.76149,-0.43388,-0.45493,-0.64076,-0.67422,-0.581,-0.67554,-0.59868,-0.536,-0.4251,-0.49254,-0.59153,-0.66888,-0.49419,-0.36982,-0.30222,-0.36151,-0.42093,-0.34227,1
peptide_pm_9,-0.46338,0.09729,-1.03814,-0.33801,0.02182,-1.14403,-0.53574,-0.33688,-0.86775,-1.44775,-0.97417,-0.50965,0.23093,-0.83909,-1.52431,0.78384,0.75446,0.3948,0.46443,0.53193,1.17175,1.08205,0.78192,0.59741,1.05287,0.98462,1.00792,0.26094,0.42216,0.91833,1
peptide_pm_10,0.35508,0.31681,-0.59555,-0.25249,1.09547,0.14592,0.08012,0.02255,-0.16793,-0.16606,-0.08868,-0.23442,0.10641,-0.17787,-0.38311,-1.10165,-1.13341,-1.41199,-1.21993,-1.2462,-1.70601,-1.71737,-1.89269,-1.70597,-1.79247,-1.79695,-1.6434,-1.79027,-1.64734,-1.58256,1
peptide_pm_11,0.2634,-0.77224,-1.15063,-0.31933,0.4296,-0.31068,-0.61165,-0.36741,-0.84563,-0.70695,0.2283,-0.63134,-0.52543,-0.5736,-0.22908,0.52106,0.52071,0.66518,0.48138,0.56914,1.3767,1.31888,1.57878,1.08359,1.21401,1.40394,2.05061,2.07481,1.75133,1.58614,1
peptide_pm_12,0.59953,-0.48719,-0.29206,0.46766,0.13284,0.09557,0.14154,0.38886,0.51622,0.64998,-0.39442,0.16018,0.31253,0.34609,0.39303,-0.56397,-0.54362,-0.51483,-0.49796,-0.38507,-0.96535,-1.11148,-0.9894,-0.81053,-0.95507,-0.96104,-1.211,-1.05525,-1.17842,-1.21694,1
peptide_pm_13,1.69842,3.34911,1.04914,-1.82236,-1.90462,-0.50524,-0.85321,-1.01089,-0.94882,-0.56258,-1.34828,-1.92689,-1.37254,-0.46699,-0.00548,1.50903,2.15813,2.48558,2.6611,2.32143,1.2695,1.84754,2.15174,2.11554,1.78623,0.80044,1.6152,1.68908,1.47286,1.01855,1
peptide_pm_14,-1.40126,-0.23963,0.14897,-0.41716,-0.89942,0.1125,-0.48703,-0.27015,-0.16346,-0.04819,0.36018,-0.45929,-0.29283,0.03667,-0.10987,0.25594,0.4569,0.58246,0.37786,0.38912,0.31481,0.71015,0.70278,0.64633,0.78016,0.22452,0.5402,0.55014,0.64083,0.6013,1
peptide_pm_15,0.15544,0.21206,-0.318,0.33117,0.63096,0.24794,0.09603,-0.05145,-0.09903,0.06274,0.40744,0.13729,0.0163,-0.13511,-0.14273,-0.40974,-0.44512,-0.38794,-0.62463,-0.63698,-0.11606,-0.20662,-0.11637,-0.35659,-0.62628,-0.05656,-0.15619,0.21566,-0.2449,-0.21598,1
peptide_pm_16,0.8338,0.51899,-0.70054,0.13757,0.96011,0.12188,0.29173,0.1432,0.16912,-0.18221,-0.22211,-0.29494,0.59453,0.56619,-0.47864,-0.72176,-0.6604,-0.88203,-0.99723,-0.79217,-0.80875,-0.74786,-1.19618,-1.19221,-0.75849,-0.62977,-0.64869,-1.11525,-1.01125,-0.50361,1
peptide_pm_17,-1.50994,-0.33148,-0.46948,-0.50499,-0.23205,-1.74431,-1.38006,-1.63134,-1.75689,-1.44624,-1.38565,-1.39982,-1.49955,-1.67173,-1.33989,0.92964,0.9919,0.79284,0.82211,0.80062,1.70265,1.34044,1.02992,1.01231,1.31444,1.48499,1.52822,1.14626,1.0938,1.44162,1
peptide_pm_18,1.72487,-0.53924,2.7024,-1.48764,1.36919,1.25195,1.5396,0.73671,1.44485,0.65675,1.84189,1.40145,0.90974,1.29553,0.87646,-1.52924,-1.54316,-1.41148,-1.45312,-1.21462,-1.25889,-1.04356,-0.98591,-1.14261,-1.07088,-1.16802,-0.63596,-0.45694,-0.63241,-0.62896,1
peptide_pm_19,1.80174,-0.78952,-1.20186,1.74405,-0.04293,0.21519,1.18427,1.08363,0.26595,0.694,-0.70389,1.45395,0.85424,-0.34794,0.35506,0.80998,0.44908,0.63405,0.77934,0.78946,-0.45144,-0.8128,-1.04737,-0.48123,-0.97966,-0.7333,-1.58307,-1.32478,-0.84406,-1.23708,1
peptide_pm_20,1.2162,4.04183,2.52828,1.82318,0.45972,-0.48917,-0.5507,-0.21401,0.48598,0.61204,-1.0036,-1.71989,-1.02598,-0.16489,0.2143,-0.13666,-0.20258,-0.05793,-0.33987,-0.04865,-0.66727,-0.48376,-0.2385,-0.24378,0.06264,-0.85086,-0.36285,-0.39411,-0.5312,-0.47585,1
peptide_pm_21,0.28097,-0.77324,-0.60446,0.39182,0.15826,-0.24273,-0.10413,0.11773,0.15148,0.27818,-0.59597,0.02732,0.16794,0.06607,-0.00132,-0.11552,-0.02421,-0.04353,0.00604,0.12425,-0.44001,-0.51579,-0.5256,-0.30396,-0.28291,-0.55391,-0.74895,-0.71846,-0.71503,-0.60091,1
peptide_pm_22,0.78454,0.21337,1.456,-0.03017,-0.46467,0.73322,0.44471,0.87847,1.03349,1.21358,1.57437,0.47903,0.63814,1.10094,1.16242,-0.76939,-1.06199,-1.19171,-1.17379,-1.28517,-0.76251,-0.65618,-0.64238,-0.72993,-0.81185,-1.01118,-0.4564,-0.3716,-0.57916,-0.65538,1
peptide_pm_23,-0.53492,-0.09035,-0.18602,-0.44727,0.37901,-0.17888,-0.27541,-0.46505,-0.14237,-0.20512,-0.15074,-0.22284,-0.49921,0.16256,-0.3418,-0.20523,-0.16382,0.01728,-0.30113,-0.17624,-0.09066,-0.32148,-0.04301,-0.53751,-0.24528,-0.10771,-0.31691,0.13562,-0.57781,-0.15113,1
peptide_pm_24,2.23154,0.27925,-3.16113,0.36238,3.80489,0.06697,0.91004,2.55333,1.09189,-0.51619,-1.0474,0.82328,3.516,0.96349,-1.69936,0.42343,0.34798,-0.03639,0.31558,0.97531,0.18499,-0.08525,-0.95151,-0.46283,0.58416,0.06515,-0.49758,-2.08287,-0.85856,0.89217,1
peptide_pm_25,-0.73176,-0.36431,-0.44492,0.27347,-0.51805,-0.32238,-0.36321,-0.3649,-0.6864,-0.42925,0.00022,-0.41437,-0.3998,-0.75542,-0.19839,0.00834,0.03663,0.0803,0.06667,-0.05517,0.22985,0.18372,0.23269,0.06946,-0.19957,-0.01032,0.22228,0.29861,0.15246,-0.11805,1
peptide_pm_26,-0.05721,-0.24473,-0.39723,-1.65229,-0.91036,-0.87746,-0.49806,0.06496,-0.75415,-1.11088,-1.17886,-0.28827,0.49792,-0.41127,-0.9539,-0.53931,-0.93971,-0.98229,-0.82716,-0.9267,0.42669,-0.51672,-0.60894,-0.62399,-0.09327,0.95974,0.15226,-0.49803,-0.40408,0.40757,1
peptide_pm_27,0.35851,1.26285,0.85137,1.2482,0.00633,2.00152,1.23272,0.99873,1.08385,0.7296,1.26264,0.75188,0.67348,0.5276,0.54189,-0.00892,-0.02706,0.3519,-0.0483,0.04409,-1.7593,-1.54415,-1.53742,-1.42464,-1.37794,-2.00546,-1.66187,-1.63775,-1.58999,-1.54097,1
peptide_pm_28,1.15094,3.94401,2.62314,1.92579,0.52785,-0.32998,-0.3803,-0.37226,0.36782,0.4547,-0.83426,-1.55881,-1.23262,-0.32943,0.03664,-0.64473,-0.81093,-0.52606,-0.98984,-0.58765,-1.17254,-0.97309,-0.67715,-0.8301,-0.50181,-1.23892,-0.75661,-0.62946,-0.9254,-0.82714,1
peptide_pm_29,-1.8487,-0.07967,0.01308,0.33756,-0.34385,-2.50357,-2.50986,-2.19979,-2.31401,-2.12949,-2.44958,-2.46277,-2.15868,-2.69351,-2.10951,2.48653,2.78582,2.66127,2.44057,2.62441,3.61848,3.67108,3.53084,3.6897,3.38683,3.7343,3.65606,3.28541,4.53411,4.0459,1
peptide_pm_30,1.74885,-1.23787,-1.22334,1.27957,-0.21679,-0.26745,0.9354,0.58861,-0.28808,0.36681,-1.02868,1.22455,0.92805,-0.65344,0.00715,0.745,0.44824,0.60527,0.8739,0.91132,-0.05002,-0.43229,-0.66117,0.13658,-0.00958,-0.30131,-1.02502,-1.06528,-0.15281,-0.31873,1
peptide_pm_31,-0.4047,-0.8313,-1.00738,0.6231,-0.28068,-0.58911,-0.27849,-0.44199,-0.7145,-0.53745,-0.71208,-0.31541,-0.29699,-0.75218,-0.47779,0.61224,0.57127,0.70853,0.52718,0.72544,0.34818,0.38497,-0.0184,-0.10834,0.33777,0.22342,-0.00867,-0.27023,0.14008,0.08324,1
peptide_pm_32,-0.52434,-0.88113,-1.07532,0.87751,0.22505,0.27756,-0.39613,-0.25118,0.18989,-0.14064,0.85791,-0.43411,-0.05595,0.23488,0.04434,-1.92396,-1.82247,-1.79062,-1.90779,-2.11783,-1.03557,-1.01427,-0.96691,-1.26388,-1.37175,-0.55761,-0.39298,-0.54833,-0.867,-0.90311,1
peptide_pm_33,-0.16522,-0.32717,-0.25801,-0.33532,0.58935,-0.34863,-0.33246,-0.66231,-0.56896,-0.75654,-0.5783,-0.22502,-0.38023,-0.72213,-1.02679,1.22518,1.40338,1.40015,1.18248,1.32825,0.36683,0.39339,0.39311,0.08557,0.38955,-0.19935,-0.27981,-0.25112,-0.22095,0.01477,1
peptide_pm_34,0.41529,-0.15124,-1.10696,1.23527,0.8053,0.18841,0.59921,0.61981,0.30408,0.54873,0.18584,0.91862,0.91693,-0.00677,0.36246,-1.22764,-1.18695,-1.25489,-1.05755,-1.13328,-0.45969,-0.46374,-0.46002,-0.28448,-0.31985,0.17575,0.06304,0.10263,0.14001,-0.17553,1
peptide_pm_35,-1.87112,-0.02982,-0.01486,0.12986,-0.13865,-2.4938,-2.4422,-2.31172,-2.13671,-2.28374,-2.15019,-2.58397,-1.90655,-2.42541,-2.43791,2.01888,1.91008,1.7803,1.50256,1.23645,2.41469,2.6608,2.40671,2.83996,2.55007,2.17573,2.31564,1.67106,2.26393,2.1105,1
peptide_pm_36,-0.00164,-0.55554,-1.07959,-0.58656,1.1626,-0.88324,-0.55643,-0.2076,-0.04349,0.09874,-0.71497,-0.13468,0.00673,0.09079,-0.44888,0.04297,-0.22584,-0.66616,-0.57033,-0.47805,-0.11154,-0.55638,-0.6758,-0.41711,-0.46551,-0.35179,-0.44242,-0.68854,-0.75736,-0.46704,1
peptide_pm_37,-0.34031,-0.16591,-0.35455,-0.18356,0.47327,-0.20849,-0.39897,-0.76974,-0.77636,-0.65215,-0.50015,-0.51584,-0.24769,-0.85119,-1.0304,0.27876,0.43208,0.41338,0.28981,0.26079,-0.27948,-0.05312,-0.10289,-0.36539,-0.27588,-0.34785,-0.48934,-0.57064,-0.34842,-0.32079,1
peptide_pm_38,-0.69999,-0.43423,-0.9522,-0.50328,0.90472,-2.01157,-1.28044,-0.67976,-1.67643,-1.98323,-1.7147,-1.1163,-0.68873,-1.86785,-2.411,0.86139,0.23009,-0.02001,0.17423,0.60789,1.80308,1.5051,0.88698,1.09429,1.86105,2.09449,1.76095,1.09158,2.12548,2.20945,1
peptide_pm_39,-0.28985,0.13224,-0.3134,-0.4716,0.71121,0.05334,-0.12748,-0.27756,0.21902,-0.10483,-0.00135,-0.03566,-0.20862,0.40704,-0.33624,-0.28432,-0.208,-0.15667,-0.40311,-0.30328,-0.20783,-0.35895,-0.154,-0.44926,-0.43104,-0.21487,-0.39627,-0.13418,-0.60586,-0.2746,1
peptide_pm_40,-0.66452,-0.13674,-0.22531,0.44362,-0.19303,-1.70266,-1.70114,-1.13354,-1.52116,-1.23417,-1.48153,-1.57964,-1.3562,-1.38205,-0.74255,-0.6829,-0.70339,-0.65466,-0.30374,-0.61008,0.01375,-0.0226,0.18661,0.3265,0.12606,0.23759,0.43434,0.48376,0.62938,0.25758,1
peptide_pm_41,0.67167,0.3273,1.41653,0.10189,-0.28066,0.97702,0.56662,0.99739,1.16954,1.30736,1.72735,0.59863,0.76218,1.23113,1.26458,-1.45122,-1.38132,-1.52483,-1.54446,-1.55292,-1.12013,-0.90947,-0.93501,-1.00161,-1.05142,-1.12154,-0.51178,-0.4346,-0.64233,-0.7091,1
peptide_pm_42,-0.50393,0.47617,-0.03558,-0.50588,-0.17838,-1.11558,-1.08047,-1.44354,-1.6074,-1.68406,-0.8742,-1.14464,-1.03652,-1.40281,-1.70378,0.53008,0.285,0.5707,0.50394,0.72195,0.5436,0.43468,0.40031,0.35529,0.56215,0.29261,0.20085,0.23788,0.39019,0.51612,1
peptide_pm_43,1.31116,1.0338,-0.81969,0.27808,1.89102,0.60561,0.82815,0.59011,0.55972,0.32821,0.59703,0.24564,0.45666,0.73523,0.03419,-1.82229,-1.81032,-1.82057,-1.7221,-1.72986,-1.55025,-1.4663,-1.51419,-1.59698,-1.41203,-1.28155,-0.9235,-0.96978,-1.19141,-0.98435,1
peptide_pm_44,0.37796,0.14623,1.10276,-0.12092,-0.69434,0.75052,0.52136,0.80817,0.96046,1.16848,1.49954,0.53636,0.60338,1.0348,1.23098,-1.09892,-0.88631,-0.96429,-0.98455,-1.07808,-0.74802,-0.45806,-0.44018,-0.50577,-0.62075,-0.8297,-0.16349,-0.06275,-0.24225,-0.35838,1
peptide_pm_45,-1.12535,-0.30531,0.79469,-0.61619,-0.28477,0.88817,0.23988,0.41824,0.75564,0.50854,1.04033,0.41505,0.23933,0.64876,0.50755,0.11911,0.22263,0.18664,0.11891,0.04962,-0.25373,-0.18705,-0.16034,-0.2996,-0.19558,-0.50253,-0.156,-0.07588,-0.32648,-0.27131,1
peptide_pm_46,0.60068,-1.81858,1.06486,-0.90665,-1.92903,-0.19635,-0.53418,0.32623,0.57069,0.8982,-0.77126,0.61599,-0.36945,0.30563,1.77031,0.85678,1.25217,1.08339,0.72686,0.65376,0.42238,1.26483,0.98782,0.19365,0.42834,0.57547,0.09094,0.41093,0.11683,-0.13769,1
peptide_pm_47,-0.96358,-0.04899,0.79459,-0.23922,-0.07674,1.19894,0.55441,0.69358,1.0893,0.77746,1.31248,0.67767,0.50028,0.8985,0.75482,0.13319,0.30472,0.2728,0.20628,0.13567,-0.52292,-0.21312,-0.18979,-0.31298,-0.22668,-0.92412,-0.36205,-0.29207,-0.48773,-0.49017,1
peptide_pm_48,-0.55037,0.39743,0.83864,-0.30477,0.00309,1.03073,0.41996,0.31733,0.58589,0.5853,0.88019,0.40128,0.16847,0.64158,0.35253,-0.62977,-0.49403,-0.52487,-0.61345,-0.62738,-0.75906,-0.60088,-0.46822,-0.50457,-0.56166,-0.67088,-0.44119,-0.32737,-0.33425,-0.41923,1
peptide_pm_49,-0.08006,-0.36929,-0.88559,-0.11878,0.73085,-0.69823,-0.35124,-0.03631,-0.60868,-0.95579,-1.07635,-0.14976,0.22168,-0.60505,-1.02734,0.5521,0.6215,0.3355,0.22552,0.27482,0.45936,0.4041,0.09546,-0.18267,0.10743,0.33284,-0.06681,-0.36619,-0.19753,-0.00572,1
peptide_pm_50,0.31129,-0.49949,-1.08264,0.10834,0.62528,-0.63487,-0.09208,0.30316,-0.34614,-0.72986,-1.05559,0.14893,0.54026,-0.48938,-0.66268,0.0537,0.03559,-0.36402,-0.36919,-0.33311,0.26843,-0.00123,-0.35873,-0.38868,-0.41415,0.27616,-0.23466,-0.5716,-0.332,-0.21991,1
peptide_pm_51,-1.22088,-0.47153,-0.33905,-0.29349,-0.1074,-0.68853,-0.82577,-0.90708,-0.68507,-0.4598,-0.10569,-0.95527,-0.62933,-0.48332,-0.37052,-0.20558,-0.14205,-0.2979,-0.42634,-0.40925,0.42271,0.58905,0.54143,0.29153,0.17822,0.6087,0.72607,0.92138,0.57781,0.48047,1
peptide_pm_52,1.01756,0.67531,-1.34458,-0.07885,0.90969,0.44797,0.47938,0.73664,0.56596,0.31126,0.26823,0.99551,1.1992,0.65922,0.2806,-0.43596,-0.34253,-0.42175,-0.44383,-0.22525,0.19783,0.24927,0.01562,0.00456,0.16074,0.65137,0.69159,0.26951,0.514,0.45908,1
peptide_pm_53,-1.40119,-0.23638,-0.33975,-0.04892,-0.35185,-1.99041,-1.57055,-1.39253,-2.0386,-1.6169,-1.70834,-1.46204,-1.25371,-2.20528,-1.69558,1.67291,1.60574,1.39363,1.43208,1.28307,1.71333,1.69373,1.41702,1.71393,1.91581,1.49198,1.42766,0.92909,1.61854,1.88462,1
peptide_pm_54,1.59352,-0.60214,1.53573,-0.26753,1.28195,1.16857,1.13196,0.85108,1.07463,1.01075,1.52052,1.40825,0.58424,1.00157,0.96776,-1.26095,-1.13637,-1.15694,-0.99537,-0.92414,-1.23649,-1.06509,-0.98919,-1.04476,-1.09561,-1.22982,-0.84571,-0.65239,-0.76694,-0.82809,1
peptide_pm_55,3.77977,2.34793,-0.30938,3.59548,1.85684,2.06669,2.69621,3.31614,1.46588,0.97183,0.8566,1.50798,1.92501,0.46429,0.32712,0.66169,0.47866,0.31692,0.86746,1.22828,-1.96326,-2.20085,-2.5533,-2.20154,-1.96487,-2.59045,-2.45181,-2.79263,-2.45498,-1.96607,1
peptide_pm_56,-1.13741,-0.30958,0.82625,-0.50251,-0.34579,0.90479,0.41238,0.41024,0.83362,0.68012,1.11463,0.5882,0.23088,0.68975,0.6791,0.00252,0.23734,0.18331,0.02748,-0.04325,-0.53626,-0.16502,-0.1599,-0.27187,-0.26514,-0.89197,-0.36979,-0.18067,-0.40025,-0.43565,1
peptide_pm_57,2.40379,-0.16189,-1.51211,1.72567,1.62682,0.67618,0.9635,1.63053,0.81188,0.37474,-0.6161,1.02877,2.11662,0.14127,-0.3597,0.62457,0.85873,0.64963,0.95669,1.20884,-0.15037,-0.25435,-0.80109,-0.16215,0.26296,-0.37384,-0.92614,-1.68556,-0.3911,0.07391,1
peptide_pm_58,-1.00391,-0.29534,0.77293,-0.61076,-0.37568,0.81858,0.36174,0.38151,0.89454,0.46924,1.06892,0.67203,0.13337,0.74929,0.54092,0.57114,0.74111,0.71978,0.65372,0.54774,0.1293,0.4796,0.46117,0.31461,0.40871,-0.21038,0.20405,0.44659,0.09771,0.17174,1
peptide_pm_59,0.28095,-0.79275,-1.14308,-0.37639,0.46559,-0.36051,-0.57221,-0.37058,-0.91092,-0.79184,0.08782,-0.36774,-0.27348,-0.7744,-0.44998,0.70889,0.82736,0.93756,0.78761,0.87996,1.83189,1.89089,1.99661,1.76778,1.67427,2.03138,2.68995,2.66507,2.59712,2.34376,1
peptide_pm_60,-0.92293,-0.75629,-0.7987,-0.44812,0.19838,-1.35794,-0.77574,-1.01923,-1.24527,-0.98239,-1.23286,-0.66648,-0.79948,-1.17026,-0.85656,0.74074,0.7608,0.54254,0.5587,0.53664,1.38583,0.97528,0.64161,0.58751,0.85464,1.23572,1.05873,0.65467,0.62132,0.94238,1
peptide_pm_61,-0.28694,-0.05216,-0.47,-0.55301,0.83903,-0.04152,-0.08157,-0.37481,-0.38553,-0.25393,-0.22635,-0.07378,-0.13411,-0.29794,-0.55077,-0.24115,-0.11653,-0.08354,-0.28945,-0.33812,-0.13137,-0.05112,-0.03848,-0.37094,-0.24547,-0.09939,-0.18184,-0.07739,-0.37081,-0.10646,1
peptide_pm_62,0.31629,-0.72973,0.81101,-1.07159,-1.15531,-0.17766,0.09342,-0.17453,-0.17568,-0.36108,0.50272,0.22417,-0.12119,0.09196,-0.2541,-2.48217,-2.37721,-2.37307,-2.34612,-2.2839,-1.48264,-1.31868,-1.3135,-1.32169,-1.22398,-0.9906,-0.52188,-0.43987,-0.58222,-0.61168,1
peptide_pm_63,-1.82066,-0.4038,0.18508,-0.90542,-0.62107,-1.22121,-0.97694,-1.09024,-0.89263,-1.51989,-0.62027,-1.06797,-1.11554,-0.25982,-1.43312,0.07998,0.33131,0.06183,-0.25874,0.01072,0.90116,1.19391,0.93216,0.29838,0.64705,0.86796,1.10688,0.96883,0.52009,0.61702,1
peptide_pm_64,2.23154,-0.32469,-2.63144,1.1028,3.14792,0.06697,1.0315,1.39364,-0.34232,-0.3657,-1.0474,1.11918,2.18916,-0.65333,-1.35692,0.42343,-0.14611,0.01172,0.92219,0.30802,0.18499,-1.05836,-0.67443,0.06096,-0.66285,0.06515,-1.25895,-1.43493,0.06005,-0.10843,1
peptide_pm_65,3.52097,1.01724,-0.55569,3.98179,2.19961,1.66322,1.88713,2.95564,1.84821,1.37311,0.59851,1.6944,2.30632,0.42896,0.29161,-0.5749,-0.48144,-0.80464,-0.25915,-0.01104,-2.01618,-2.09551,-2.46343,-1.88282,-1.60486,-2.21466,-2.38877,-2.78709,-2.14856,-1.63231,1
peptide_pm_66,-0.03397,2.06638,0.9483,0.22419,-0.61237,-0.7933,-1.11341,-1.36742,-1.60481,-1.69081,-0.76883,-1.65716,-1.57535,-1.49597,-1.29585,-1.76266,-2.06147,-2.02821,-1.56617,-1.6403,-2.18116,-2.07916,-1.87576,-1.55451,-1.66809,-2.07178,-1.53475,-1.34906,-1.37098,-1.36211,1
peptide_pm_67,0.51386,-1.77765,-0.32208,-1.96602,2.26515,-2.16407,-2.03462,-0.81771,-0.02553,-2.09954,-2.54788,-1.44572,-0.78796,0.43422,-2.80009,1.28251,0.85871,0.53578,1.4491,1.91001,1.93561,0.99464,1.5181,2.02918,2.33935,1.7396,1.08786,1.29277,1.14369,2.54187,1
peptide_pm_68,-0.13405,-0.96504,-1.30913,-0.6896,1.6962,-1.75688,-1.3575,-0.27222,-1.23325,-1.79041,-1.6661,-1.09264,0.01457,-1.24092,-1.9622,0.807,0.47708,0.11374,0.9081,1.27744,1.52076,0.89951,0.59501,1.69096,1.78273,1.30969,1.10285,0.55047,1.45134,1.81746,1
peptide_pm_69,0.72067,3.18359,1.90619,1.49488,-0.18276,-0.07489,-0.5614,-0.71532,-1.00368,-1.20379,-0.3761,-1.30108,-1.28139,-1.52252,-1.45708,-1.04053,-0.89752,-0.94063,-1.00708,-0.80821,-0.09793,0.11961,-0.01445,-0.0601,0.13514,0.54119,0.70993,0.85237,0.8359,0.73985,1
peptide_pm_70,-0.87039,0.15247,0.61293,-0.24526,-0.69053,0.55168,-0.02416,0.06622,0.14464,0.43877,0.69144,-0.04531,-0.10532,0.28999,0.4036,0.01387,0.08199,0.26597,0.13753,0.11433,-0.11368,0.14856,0.18846,0.13393,0.15149,-0.21719,0.09242,0.23953,0.29398,-0.00075,1
peptide_pm_71,-0.18914,-0.21808,0.9116,-0.14607,-0.05452,1.0283,0.743,0.26137,0.97446,0.54043,0.95547,0.6832,0.06803,0.72551,0.42431,0.11507,0.12696,0.50671,0.37573,0.26038,-0.64747,-0.649,-0.20954,-0.68461,-0.6875,-0.97438,-0.72241,-0.40281,-0.8182,-0.79116,1
peptide_pm_72,-0.22669,0.43291,-0.56227,-0.10615,0.23005,-0.34891,-0.68871,-0.64445,-0.89349,-0.97798,-0.62109,-0.63311,-0.25293,-1.17357,-1.15941,-0.59703,-0.64276,-0.78095,-0.94008,-0.9824,-0.38885,-0.29167,-0.39366,-0.07352,-0.51686,0.04848,-0.13145,-0.31956,0.00283,-0.11648,1
peptide_pm_73,-0.0611,-0.53575,0.04338,-0.90247,1.37318,-1.90277,-2.562,-2.66434,-2.06662,-2.13754,-1.81583,-2.32215,-2.54032,-1.86695,-2.39392,0.92707,0.79795,0.39451,0.66797,1.41265,0.64994,0.54845,0.51785,0.75514,0.69474,0.19739,0.55422,0.57691,0.44991,0.47849,1
peptide_pm_74,0.88554,-1.74184,-1.00933,2.18705,-2.18252,-1.04219,-0.99171,-0.63715,-1.35425,-0.33268,-1.01224,-0.48946,-1.02476,-1.2358,0.27544,-1.32943,-1.42772,-1.43534,-1.10949,-1.03444,0.01963,0.14707,0.30341,0.44174,0.17037,0.80709,1.06322,1.10616,1.3181,0.91187,1
