,CTDT_hydrophobicity_PRAM900101.Tr1221,CTDT_hydrophobicity_PRAM900101.Tr1331,CTDT_hydrophobicity_PRAM900101.Tr2332,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ARGP820101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_hydrophobicity_ZIMJ680101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,CTDT_hydrophobicity_ZIMJ680101.Tr2332,CTDT_hydrophobicity_PONP930101.Tr1221,CTDT_hydrophobicity_PONP930101.Tr1331,CTDT_hydrophobicity_PONP930101.Tr2332,CTDT_hydrophobicity_CASG920101.Tr1221,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_CASG920101.Tr2332,CTDT_hydrophobicity_ENGD860101.Tr1221,CTDT_hydrophobicity_ENGD860101.Tr1331,CTDT_hydrophobicity_ENGD860101.Tr2332,CTDT_hydrophobicity_FASG890101.Tr1221,CTDT_hydrophobicity_FASG890101.Tr1331,CTDT_hydrophobicity_FASG890101.Tr2332,CTDT_normwaalsvolume.Tr1221,CTDT_normwaalsvolume.Tr1331,CTDT_normwaalsvolume.Tr2332,CTDT_polarity.Tr1221,CTDT_polarity.Tr1331,CTDT_polarity.Tr2332,CTDT_polarizability.Tr1221,CTDT_polarizability.Tr1331,CTDT_polarizability.Tr2332,CTDT_charge.Tr1221,CTDT_charge.Tr1331,CTDT_charge.Tr2332,CTDT_secondarystruct.Tr1221,CTDT_secondarystruct.Tr1331,CTDT_secondarystruct.Tr2332,CTDT_solventaccess.Tr1221,CTDT_solventaccess.Tr1331,CTDT_solventaccess.Tr2332,y
peptide_nm_423,2.93439,-1.5318,-1.09558,1.00256,-1.03583,0.20914,0.36962,-1.58119,0.96882,1.62545,-1.35628,-1.04631,-0.24978,-0.97437,-0.58651,-0.43795,-1.56868,-1.15693,1.92928,0.11046,-1.37973,-1.44705,1.87876,-0.4117,-1.28205,-1.03302,1.48217,-1.2449,0.84385,0.65706,1.67678,1.90372,-0.82433,-1.23053,1.77772,-0.83112,-1.38897,-0.01214,3.32787,0
peptide_nm_424,0.75986,-0.38791,0.6098,0.0054,1.4757,-1.01351,0.32951,1.04477,-0.67982,0.43939,-0.03959,0.21835,0.06638,-0.57577,-0.72458,0.02178,-0.2094,0.66186,0.66536,-0.56935,0.13718,0.11404,1.136,-0.72253,0.52812,-0.34912,0.60896,0.01351,1.40534,-0.78546,0.12771,-0.48838,0.19142,0.47346,-0.26502,-0.05315,-0.90413,0.84565,1.68741,0
peptide_nm_425,-0.08579,0.37469,-0.98189,-1.07487,0.33864,0.52264,0.2359,0.13396,0.07282,0.14288,-0.18248,-0.51937,0.06638,-0.91398,0.56413,0.20057,-0.29072,-0.16846,1.25519,0.11046,-0.95837,-0.99456,-0.16382,-0.23902,-0.82666,0.15863,0.02682,-0.43823,-0.30793,-0.14434,-0.14004,-0.48838,0.02213,0.07586,0.6016,-1.26332,-0.14994,-1.06882,0.67418,0
peptide_nm_426,1.44619,-0.03976,-1.1549,1.11095,-0.72616,-0.24066,0.1952,-0.64004,-0.19987,1.36761,-0.57079,-0.71983,-0.12607,-0.01331,-0.2063,1.2111,-0.32608,-0.8303,0.28069,0.20898,-0.39044,0.07273,-0.10731,0.12887,-0.99991,-0.23559,1.60873,0.2001,0.2617,-0.17918,0.09278,0.60367,1.49423,0.57718,0.46972,-1.26332,0.62065,-1.50393,0.74761,0
peptide_nm_427,-0.40404,-0.20341,0.76384,-0.52536,0.87473,-1.03474,-0.5492,0.70822,-0.93879,-1.05274,0.72791,-0.37063,0.85168,-0.60031,-0.11141,-0.03012,-0.02839,0.32259,-0.41916,-0.40122,0.82224,1.2022,-0.45733,-0.04406,0.69007,-0.18065,-0.58349,1.05541,-0.43797,-0.11849,-1.09009,-0.48838,0.65015,-0.52694,0.95104,0.20059,-0.50271,1.27514,-0.03398,0
peptide_nm_428,0.92094,-0.22449,-1.09558,0.2903,1.21331,-1.35836,0.36962,0.54796,-0.82318,0.35467,0.17476,-1.04631,0.38254,-0.612,-1.04676,0.71139,-0.52308,-0.76154,2.43484,-0.21326,0.06495,0.24979,-0.72089,0.62439,-0.94051,0.21044,1.06636,0.36844,-0.4519,0.3136,-0.90501,1.90372,2.07781,-0.54893,2.14913,-0.39892,0.22715,-0.75803,0.43294,0
peptide_nm_429,2.73304,-0.15913,-1.06147,-0.74248,0.16371,0.30319,0.89115,-0.44564,-0.42894,2.21848,-1.32566,0.21835,-0.81887,-0.57577,-0.08023,1.63087,-1.18529,0.10832,3.14264,-0.79595,-0.62128,1.77694,-0.68375,0.728,-0.90636,-0.34912,2.93752,1.14285,-1.31574,1.1379,-0.27391,-0.48838,-0.82433,0.2349,1.55488,-0.3557,1.35844,-1.50393,1.01193,0
peptide_nm_430,-0.93144,0.29843,-0.34521,0.50398,0.16371,0.52264,-0.51296,-0.44564,1.32722,1.03242,-0.68262,0.77163,0.509,-0.82942,-0.40241,-1.05094,1.01046,-0.99877,-0.39633,-0.34274,0.13718,-0.83619,1.136,0.96976,-0.66728,0.5213,-0.26425,-1.11583,1.103,1.1379,-0.27391,4.53503,0.19142,-0.48077,1.03491,-0.05315,-1.13039,0.06245,1.01193,0
peptide_nm_431,-1.07238,-0.5023,2.51983,0.0054,1.7381,-0.02598,0.89115,1.04477,-0.05262,-0.89492,1.24649,0.63331,0.509,0.5657,-0.56349,-1.18503,-1.18529,3.01442,-0.57328,0.90357,0.13718,1.77694,-0.2938,-1.08516,2.67982,-0.67553,-0.99192,1.48165,0.0448,-1.38651,-0.87633,-0.48838,-0.82433,-0.83861,-0.39502,2.36717,-1.35665,2.02044,-0.0013,0
peptide_nm_432,0.85382,-1.1505,1.00772,0.17159,-0.53602,0.15689,0.70394,-0.69404,0.49095,-0.35131,0.17476,0.40278,0.80409,-1.33674,0.02717,0.64754,0.1159,-0.16846,0.66536,-1.02255,0.7271,1.38101,-0.5971,0.16391,0.76719,-0.20405,0.51194,0.69111,-0.30793,-0.14434,-1.47875,-0.48838,0.86859,0.87106,-0.69833,0.75362,-1.28123,1.10671,1.23709,0
peptide_nm_433,1.75729,-1.00385,-1.22676,1.38609,0.40592,-1.16543,0.95596,0.35689,-1.18158,0.7131,-1.47405,-0.8031,-1.1253,-1.33674,-1.04676,2.74484,-1.35419,-0.91361,4.61267,-1.63263,-0.7963,-0.14179,0.33611,0.22589,-1.07187,-1.15258,1.92997,1.0386,0.7774,-0.08269,0.37485,3.37578,0.34769,-0.26056,0.23495,-0.56515,-0.46902,-0.90147,1.32369,0
peptide_nm_434,1.50549,-0.8676,-1.08458,0.1984,-0.39495,0.02711,-0.27743,-0.25333,0.03236,0.9559,-0.72411,-0.37063,-0.64753,-0.84579,0.20038,1.008,-0.9728,-1.01663,1.9782,-0.62051,-0.89041,-0.86684,1.5553,-0.51197,-0.92949,-0.18065,1.1066,-0.47466,1.31756,-0.11849,0.27021,0.32185,0.4044,1.0891,-0.05536,-0.38497,-1.15958,0.01193,2.25395,0
peptide_nm_435,0.61892,-0.84546,0.37105,1.12721,-0.22989,-0.68433,-0.79379,-0.44564,-0.42894,2.21848,-1.32566,1.04828,-0.81887,-0.57577,-1.04676,0.82632,-0.08741,-0.30684,2.08095,-0.79595,-0.62128,-0.00474,0.09614,0.728,-0.18912,-0.34912,0.7545,0.12644,0.49831,0.41664,0.62972,0.76747,-0.44342,-0.48077,-0.00504,0.09812,-1.01726,0.45405,1.01193,0
peptide_nm_436,0.1961,-1.07424,1.08731,-1.49036,0.68851,0.52264,-1.07461,0.05116,0.82546,-1.33969,0.60345,0.21835,0.06638,-0.82942,0.24195,-0.51458,-0.45337,0.10832,0.31146,-1.24915,0.64282,0.11404,1.65593,0.48625,0.76719,0.08609,0.31789,-0.21236,-0.71105,2.58042,-0.67552,-0.48838,-0.82433,-1.43501,0.51493,1.15701,-1.5829,1.62884,1.01193,0
peptide_nm_437,-0.1942,-1.00385,1.52808,-0.33978,-0.19961,0.86026,-0.34015,-0.21635,1.13423,0.02883,0.00988,-0.8031,-1.1253,0.41935,-1.04676,-0.96842,0.33485,0.3638,-0.28744,-0.06385,-0.7963,-0.14179,0.33611,0.78379,0.58329,-1.15258,-0.08513,-0.5251,0.07969,1.02694,-0.55195,1.4437,-0.23832,-0.81108,0.23495,0.83119,-1.51328,3.31572,0.54428,0
peptide_nm_438,1.88739,-0.15913,-0.34521,1.50115,-1.41068,0.96154,-1.63626,1.04477,-1.18158,2.21848,-1.9687,1.8782,-0.81887,0.18521,0.88631,1.63087,-0.45337,0.10832,-1.10412,0.56367,-1.37973,1.06427,0.09614,0.00274,-0.18912,-0.34912,2.06431,1.14285,0.49831,-0.30462,0.93093,-0.48838,0.69929,0.95058,-0.00504,-1.26332,0.67967,-1.50393,1.01193,0
peptide_nm_439,1.32363,-0.55132,-0.07235,1.71483,0.46359,-0.73136,1.17198,0.54796,-0.82318,0.35467,-0.13145,-0.6511,-0.24978,0.11273,-1.04676,0.71139,-0.52308,0.02924,0.91814,-0.21326,0.06495,-0.08958,1.87876,-0.4117,0.08411,-0.72216,1.48217,0.36844,1.27577,0.3136,1.10305,0.70767,-0.0988,-1.57133,2.52054,0.89769,-1.71219,0.36081,3.32787,0
peptide_nm_440,1.79343,-0.7692,-0.98189,0.58708,1.21331,-1.67186,0.70394,0.54796,-1.18158,-0.35131,0.88925,-1.44151,1.17294,-0.91398,-0.5098,-0.69336,-0.69735,-1.09103,-0.51429,1.24347,-0.95837,-0.59863,0.26945,1.37268,-0.4282,0.15863,-0.45829,-0.06178,0.19597,1.45846,-1.14407,-0.48838,1.71504,-0.71933,0.16829,0.24939,-1.65832,-1.06882,3.4887,0
peptide_nm_441,1.88739,-0.84546,-0.34521,1.50115,0.95091,-1.67186,1.73362,0.29956,-1.18158,-0.45015,-0.68262,-0.61158,-0.81887,-0.57577,-0.08023,0.02178,-1.18529,0.10832,2.08095,-1.47576,0.13718,1.77694,-0.68375,-0.72253,-0.18912,-1.00193,2.06431,0.46524,-0.40871,-1.02588,-0.87633,2.02333,-0.06252,-1.19645,1.55488,1.45955,-0.67787,-0.72074,2.02515,0
peptide_nm_442,-0.7905,0.75599,0.01292,1.6258,-0.09869,-0.57461,1.87403,-0.69404,0.07282,-0.59841,0.17476,-0.7499,-1.04018,0.5657,-0.24132,-0.91685,1.74238,-0.86039,-1.10412,-0.45604,-0.11564,1.18304,1.78592,-0.23902,-1.0259,0.5213,-0.70085,0.69111,1.70768,0.05601,-1.47875,3.6978,1.71504,-1.31573,1.68487,1.00574,-0.33849,0.45405,0.67418,0
peptide_pm_1,-0.64955,-0.84546,1.44544,0.75327,0.55731,-0.68433,0.89115,-0.07304,-0.05262,-0.00538,-1.00414,1.8782,0.17704,0.18521,0.40304,-0.78276,-1.18529,2.1841,0.48841,-1.13585,1.6541,1.4206,-0.2938,-0.3599,1.60397,-1.00193,-0.55532,1.14285,0.0448,-0.66525,-0.27391,-0.48838,-0.82433,-0.12293,0.38494,1.45955,-0.67787,-0.72074,-1.01453,1
peptide_pm_2,-0.14216,0.38995,0.2278,0.30455,0.16371,0.6982,1.05965,-0.44564,0.92581,-0.98388,1.3751,-1.10954,-0.02215,0.4896,-0.27353,0.66542,-0.16061,0.44044,-0.25477,0.56367,-0.1662,-0.64614,0.72006,0.29284,0.09777,0.43426,0.31789,-0.4834,1.22394,-0.01612,1.1719,-0.48838,-0.82433,0.95058,-0.629,-0.53722,-0.13486,0.68901,0.60664,1
peptide_pm_3,-1.4952,2.75782,-1.77773,-1.49036,-1.41068,2.44283,-1.63626,-1.93605,3.52241,-1.33969,2.05029,-1.44151,-2.14674,3.41935,-1.04676,-1.5873,2.65728,-1.55232,-1.10412,2.09323,-1.37973,-1.78641,-1.46365,-1.4478,-1.62359,2.42535,-1.42853,-1.56756,-1.31574,-1.74714,2.28638,-0.48838,-0.82433,2.56085,-1.56495,-1.26332,2.2069,-1.50393,-1.01453,1
peptide_pm_4,-1.4952,1.67111,-1.77773,-1.49036,-1.41068,1.40044,-1.63626,-1.93605,2.33074,-1.33969,1.03214,-1.44151,0.95163,-1.33674,-1.04676,-1.5873,1.49841,-1.55232,-1.10412,1.01687,-1.37973,-1.78641,-1.46365,1.93678,-1.62359,1.39172,-1.42853,-1.56756,-1.31574,1.61874,1.33254,-0.48838,-0.82433,-1.91212,-1.56495,-1.26332,1.13218,-1.50393,-1.01453,1
peptide_pm_5,-0.03719,-1.29514,2.17405,1.34642,-0.59634,-0.76379,1.55932,-0.65122,-0.66252,-0.41948,0.69215,-0.0106,-0.54414,1.28731,0.61968,-0.47759,-0.65528,2.4561,-0.73802,-0.98348,1.75872,1.40831,-1.19472,-0.69752,2.08625,-1.20453,-0.2241,2.17093,-1.31574,-0.7523,-1.47875,-0.48838,-0.29894,-1.41855,-1.02705,2.17939,-1.33324,1.73687,0.03364,1
peptide_pm_6,0.61892,0.52721,-0.34521,-0.74248,-0.22989,-0.02598,0.46992,-0.44564,0.3237,0.88416,-0.03959,0.21835,0.17704,0.5657,0.40304,0.42405,0.27854,0.10832,-0.04243,0.90357,-0.24205,-1.07374,1.26599,0.00274,-0.18912,0.3037,0.7545,-0.88996,1.85885,-0.30462,1.83456,-0.48838,-0.82433,-0.12293,-0.785,0.09812,1.01905,-1.50393,-0.0013,1
peptide_pm_7,-1.4952,-0.38791,1.00772,-1.07487,0.33864,0.52264,0.2359,0.54796,0.49095,0.14288,-0.18248,0.86385,-1.04018,0.77708,-0.5098,-1.5873,-0.69735,1.67669,-1.10412,-0.26721,-0.11564,0.58915,-1.03037,0.16391,1.16566,-0.56672,-1.42853,0.69111,-0.81183,-0.14434,-0.47471,-0.48838,-0.82433,0.47346,-1.13164,0.75362,-0.90413,-0.63372,-1.01453,1
peptide_pm_8,0.55486,-0.90786,0.6098,0.09605,-0.45651,-0.07586,0.40609,-0.12949,-0.26929,0.27766,-0.60468,0.31894,-0.13481,-0.64494,-0.75387,0.8507,-1.25183,1.2154,0.5045,-0.91955,0.22912,0.37319,0.19068,-0.34891,0.54985,-0.86346,0.95296,0.48578,0.60826,-0.65432,-0.38344,-0.48838,-0.36263,-0.61089,0.32585,-0.16317,-0.5956,0.39472,0.21363,1
peptide_pm_9,-0.8447,0.58001,-0.12482,-0.91507,1.01146,-0.15259,-0.34015,0.93012,-0.02367,0.02883,0.50452,-0.1647,0.40686,-0.16601,0.44022,-0.96842,0.33485,0.3638,-1.10412,-1.10971,1.53742,-0.14179,-0.86373,0.22589,0.03157,0.35391,-0.75683,-0.00387,-0.61803,-0.08269,-0.55195,-0.48838,-0.82433,0.84048,-0.36502,0.83119,0.57524,-0.29902,-1.01453,1
peptide_pm_10,0.74328,-0.32062,-0.09241,1.14921,-0.94763,-0.51006,2.32831,-1.05934,-0.29612,0.49172,-0.45567,0.02307,0.58711,-0.44148,-0.47821,0.30574,-0.41032,0.15716,-0.16734,0.24376,-0.04128,-0.31915,0.3714,0.68534,-0.14693,-0.31072,0.62608,-0.1725,0.81844,0.37421,1.0018,-0.48838,-0.60027,-0.01769,-0.64736,-0.46247,0.16061,-1.04323,0.17751,1
peptide_pm_11,-0.99776,1.69803,-0.93507,-0.17058,1.36766,-0.1228,-0.64512,1.13244,0.14661,-0.81643,1.43562,-0.95332,-0.58454,1.34905,1.22744,-0.16752,0.66603,0.40137,-1.10412,1.8433,-1.37973,-0.10954,0.83016,0.25871,-0.77978,1.41732,-0.91488,-0.77038,1.35199,-0.05006,-0.77002,0.98909,2.31255,1.45576,-0.18856,0.87226,1.1588,-0.58253,-0.41851,1
peptide_pm_12,0.1961,0.11541,-0.05871,0.30455,-0.46605,0.6982,1.05965,-0.44564,0.3237,0.43939,0.34624,-0.4456,-0.02215,0.4896,-0.27353,0.98723,-0.45337,0.10832,-0.67945,0.83559,-0.46958,-0.93121,1.03202,0.00274,-0.18912,0.17313,0.66718,-0.75444,1.58675,-0.30462,1.1719,-0.48838,-0.82433,0.95058,-0.629,-0.53722,0.13665,0.37573,0.20135,1
peptide_pm_13,-1.4952,-0.55132,-1.77773,-1.49036,-1.41068,-0.73136,-1.63626,-1.93605,-0.10638,-1.33969,-1.05007,-1.44151,-1.19826,-1.33674,-1.04676,-1.5873,-0.87161,-1.55232,-1.10412,-1.18441,-1.37973,-1.78641,-1.46365,-0.4117,-1.62359,-0.72216,-1.42853,-1.56756,-1.31574,-0.71677,-0.61815,-0.48838,-0.82433,-1.91212,-1.56495,-1.26332,-1.06574,-1.50393,-1.01453,1
peptide_pm_14,-0.62039,-1.05847,2.17405,0.83064,-0.59634,-0.08273,0.97831,-1.16515,0.63514,-0.72622,0.47041,-0.0106,-1.00203,1.54971,0.61968,-0.75501,0.10187,1.31084,-0.37192,-1.2179,1.75872,1.16257,-1.19472,-0.69752,1.83893,-1.20453,-0.52521,1.46997,-1.31574,-0.7523,-1.47875,-0.48838,-0.29894,-1.66534,-0.7581,3.43128,-1.33324,1.73687,-0.31575,1
peptide_pm_15,-0.55559,1.26439,-0.71661,1.27956,-0.53602,0.03498,1.17198,-0.28004,-0.06656,-0.02185,0.41292,0.09539,0.55818,0.35431,-0.68879,-0.69336,1.06468,-0.32222,0.07553,1.11758,-0.25609,-0.2027,0.84715,0.16391,-0.56102,1.00487,-0.45829,-0.06178,0.36394,0.65706,0.97556,0.44188,0.02213,0.2084,1.32378,-0.92716,0.98135,-0.34365,-0.26399,1
peptide_pm_16,0.87261,-0.15913,-0.34521,-0.59291,-0.15117,-0.09182,0.38567,0.15052,-0.27841,0.79521,-0.42541,0.55032,0.24343,-0.11918,0.49969,0.98723,-0.45337,0.10832,0.16991,0.83559,-0.77297,-0.64614,1.34398,0.29284,0.38467,-0.34912,0.66718,-0.4834,1.94956,-0.01612,1.41287,-0.48838,-0.82433,0.66431,-0.31702,-0.17417,0.95118,-0.87738,-0.60924,1
peptide_pm_17,-0.36767,-0.61669,0.13229,0.0054,1.21331,-1.23296,-1.07461,0.54796,-0.67982,-0.15364,-0.25393,-0.33494,1.39425,-1.33674,-0.40241,-0.51458,-0.94132,0.66186,1.01926,-0.79595,1.14846,0.58915,-0.94372,-0.96428,0.28904,-0.78433,-0.26425,0.69111,-0.71105,-1.2663,-0.67552,-0.48838,-0.82433,-0.95789,2.07485,-0.65824,-0.67787,0.06245,-0.33904,1
peptide_pm_18,0.38402,0.75599,-0.98189,-0.65938,-1.41068,1.98564,0.2359,-0.28004,0.49095,-0.8455,-1.61145,1.78599,-1.04018,0.77708,0.56413,-0.2464,0.92914,-1.09103,0.07553,0.8658,-1.37973,-1.39049,2.43583,-1.04487,-1.62359,1.24665,-0.45829,-1.56756,-0.30793,1.45846,1.86803,-0.48838,-0.82433,1.26866,-0.69833,-1.26332,0.98135,-0.63372,0.11128,1
peptide_pm_19,-0.50032,1.2943,-0.09241,-1.49036,-1.41068,2.58806,-0.64512,-1.05934,2.80298,-0.81643,1.05736,0.02307,-1.36564,1.79668,0.09034,-0.16752,1.52711,-1.06389,-0.4796,1.04353,-0.93358,-1.3672,-0.08736,1.53859,-0.77978,1.80133,-0.40122,-1.16897,-0.78219,2.0713,1.71053,-0.48838,-0.82433,1.45576,-1.10615,-0.72942,1.1588,-0.12183,-0.41851,1
peptide_pm_20,-0.96667,-1.5318,0.90824,-1.49036,-1.41068,0.79696,-1.10971,1.78997,-1.18158,-0.78373,-1.9687,1.67072,-1.73178,-1.33674,2.57775,-1.08446,-1.91721,2.59926,-1.10412,-1.73068,-1.37973,-0.00474,-0.00134,0.36537,1.06604,-1.65475,-0.88277,0.12644,0.38494,0.05601,-1.10223,-0.48838,-0.82433,0.77166,-1.56495,-1.26332,-1.61118,-1.50393,-1.01453,1
peptide_pm_21,0.53435,-0.15913,0.2278,0.6037,-0.15117,0.43486,1.73362,-0.44564,0.3237,0.08357,0.60345,-0.77757,-0.02215,0.4896,-0.27353,1.30905,-0.74614,0.44044,-0.25477,0.56367,-0.1662,-0.64614,1.34398,-0.28737,0.09777,-0.08799,1.01646,-0.4834,1.94956,-0.59313,1.1719,-0.48838,-0.82433,0.95058,-0.629,-0.53722,-0.13486,0.68901,0.60664,1
peptide_pm_22,-0.8447,-0.4759,-0.12482,-0.33978,-1.41068,0.86026,-0.34015,-1.36282,1.13423,-1.33969,-1.9687,0.47371,-1.63602,-0.16601,2.67068,-0.96842,0.33485,-0.91361,-0.28744,-1.10971,-0.7963,0.40642,2.13587,-1.4478,-1.07187,-0.65042,-0.75683,-1.04633,-0.61803,1.02694,-0.08855,-0.48838,-0.82433,-0.81108,-0.96499,-0.56515,-0.46902,-0.29902,-1.01453,1
peptide_pm_23,-0.43814,0.18404,0.23675,0.84676,-0.18069,-0.23171,0.46992,-0.77167,0.46482,0.3282,0.44269,-0.14475,0.34302,0.32789,-0.44268,-0.83304,0.14131,0.52347,0.22299,0.39371,0.27939,-0.00474,-0.00134,-0.08792,0.1695,0.18129,-0.60989,0.33819,-0.18196,0.05601,0.40381,-0.48838,-0.3482,0.77166,0.38494,0.15484,0.08574,0.45405,-0.38126,1
peptide_pm_24,-1.4952,1.89989,-1.77773,-1.49036,-1.41068,1.61989,-0.79379,-1.19085,1.82898,-1.33969,1.24649,-1.44151,0.509,-0.57577,-0.08023,-0.78276,1.01046,-0.722,-1.10412,1.24347,-1.37973,-1.78641,-1.46365,2.17853,-1.62359,1.60933,-1.42853,-1.56756,-1.31574,1.85916,1.53335,-0.48838,-0.82433,-0.48077,-1.56495,-1.26332,1.35844,-1.50393,-1.01453,1
peptide_pm_25,0.35465,-0.03044,0.90824,1.31418,0.80331,-0.64318,0.99646,0.62559,-0.47598,-0.50575,1.04554,-0.4041,1.17294,-0.14772,-1.04676,0.17264,-0.31614,1.56137,0.22299,0.39371,0.75343,0.8861,-0.00134,-0.9945,1.06604,-0.22672,0.48162,1.39695,0.10149,-1.07096,0.0273,-0.48838,-0.3482,-1.01753,1.84736,0.15484,-0.12637,0.6988,0.56864,1
peptide_pm_26,-0.1942,0.58001,0.42614,-1.49036,-0.19961,1.36668,-0.34015,1.50336,-0.02367,0.02883,0.00988,1.11212,-0.10386,-0.16601,-0.30327,-0.34954,0.33485,1.0025,-1.10412,-0.06385,-0.21287,0.40642,-0.26381,-0.332,0.58329,0.35391,-0.08513,0.51737,0.07969,-0.63751,0.37485,-0.48838,-0.82433,-0.81108,-0.96499,-0.56515,1.09737,-1.50393,-1.01453,1
peptide_pm_27,1.67598,-1.10284,-0.43474,0.84676,-0.42669,0.79696,0.46992,-0.53879,0.22962,0.3282,0.04079,-0.9228,-0.4869,0.5657,-1.04676,0.92689,-1.00231,-0.51442,2.21366,-0.88092,0.99045,-1.78641,3.89813,-1.4478,0.61777,-1.24674,1.84601,-0.72056,1.51872,0.95759,1.15684,-0.48838,-0.82433,-1.01753,1.84736,1.00574,-1.18695,0.45405,2.15181,1
peptide_pm_28,-0.96667,-1.5318,0.90824,-1.49036,-1.41068,0.79696,-1.10971,1.78997,-1.18158,-0.78373,-1.9687,1.67072,-1.73178,-1.33674,2.57775,-1.08446,-1.91721,2.59926,-1.10412,-1.73068,-1.37973,-0.45016,0.48609,-0.08792,1.06604,-1.65475,-0.88277,-0.29706,0.95183,-0.39478,-1.10223,-0.48838,-0.82433,0.77166,-1.56495,-1.26332,-1.61118,-1.50393,-1.01453,1
peptide_pm_29,-1.4952,-1.5318,2.12914,-1.49036,1.45185,-1.67186,-1.63626,0.77378,-1.18158,-1.33969,0.36962,0.06745,0.26757,0.04685,1.58924,-1.5873,-0.58645,1.46701,-1.10412,-0.91955,1.3783,2.10088,-1.46365,-1.4478,2.2886,-1.65475,-1.42853,0.89645,-1.31574,-1.74714,-1.47875,-0.48838,-0.82433,0.03972,1.27126,0.3869,-2.03542,1.34404,-1.01453,1
peptide_pm_30,-0.99776,1.69803,-0.51374,-1.49036,-1.41068,2.58806,-0.14955,-1.4977,2.36025,-0.81643,1.05736,0.02307,-0.97509,1.34905,0.65889,-0.16752,1.52711,-1.06389,-1.10412,1.44342,-1.37973,-1.3672,-1.00489,1.53859,-1.20169,2.18534,-0.91488,-1.16897,-0.78219,1.22276,1.71053,-0.48838,-0.82433,1.87675,-1.56495,-1.26332,1.55808,-0.58253,-1.01453,1
peptide_pm_31,0.81111,-0.28391,0.1757,0.88925,0.3784,-0.17561,0.66139,0.09633,0.18686,1.49067,-0.79954,0.82193,-0.6378,1.08454,0.27124,0.9726,-0.25376,0.33476,0.82622,0.00746,0.34404,-0.49065,1.37234,-0.12913,0.00649,-0.17108,1.34987,-0.33556,1.98254,-0.43576,0.71187,-0.48838,-0.13177,0.03972,1.27126,0.3869,0.43284,-0.43594,-0.09341,1
peptide_pm_32,-0.64955,-0.84546,0.37105,-0.74248,-1.41068,-0.35516,0.89115,-1.19085,-0.42894,-0.45015,-1.9687,1.8782,-1.48281,-0.57577,3.78591,0.82632,-1.18529,0.93863,-1.10412,-0.79595,-1.37973,-1.07374,0.09614,-0.72253,-0.18912,-0.34912,0.31789,-0.21236,-0.40871,-0.30462,-0.87633,-0.48838,-0.06252,2.38193,-0.785,-1.26332,-0.67787,0.06245,-1.01453,1
peptide_pm_33,-0.1942,-0.21192,0.15066,-0.33978,1.01146,-0.65901,-0.9882,0.35689,-0.02367,0.37097,0.00988,-0.1647,1.17294,-1.04406,-0.67502,-0.0401,0.33485,-0.27491,0.12091,-0.58678,0.95399,0.13231,-0.26381,0.22589,0.30743,-0.39933,-0.08513,-0.26448,0.07969,-0.08269,0.37485,-0.48838,-0.82433,-1.63686,1.43488,-0.91423,-0.20796,-0.29902,-0.23512,1
peptide_pm_34,-0.55559,0.50179,-0.18604,-0.1054,0.04709,1.01031,-0.07613,1.65197,-0.34531,-0.68077,-1.01605,2.24706,0.55818,-0.20937,-0.33081,0.49855,0.25144,0.29283,-0.31768,0.11046,0.30573,-0.2027,-0.0194,0.70114,0.23591,0.5213,-0.13488,0.44015,0.36394,0.38993,0.97556,-0.48838,-0.82433,0.47346,-0.12059,-0.25485,0.47855,-0.05357,-0.63926,1
peptide_pm_35,-1.4952,-1.5318,1.80357,-0.86713,0.55731,-1.12323,-0.9342,-0.07304,-0.55438,-0.59841,-0.3611,0.63331,0.06638,-0.06845,1.36958,-1.5873,-0.69735,1.2154,-0.21938,-1.58906,1.78051,1.77694,-1.46365,-0.84341,1.96259,-1.65475,-1.42853,0.69111,-1.31574,-1.14609,-1.47875,-0.48838,-0.82433,1.06986,1.03491,0.24939,-2.03542,1.10671,-1.01453,1
peptide_pm_36,0.38402,-0.00661,-0.58397,-0.2439,-0.53602,0.15689,1.17198,-0.69404,0.49095,0.63707,-0.53972,-0.0583,0.43523,-0.49121,-0.5098,0.20057,-0.29072,-0.16846,-0.51429,0.48813,-0.537,-0.59863,1.136,-0.23902,-0.4282,-0.20405,0.51194,-0.43823,1.70768,-0.54504,0.864,0.90701,-0.4011,0.47346,0.16829,-0.75908,0.98135,-1.50393,-1.01453,1
peptide_pm_37,-0.1942,-0.73987,0.70163,-0.33978,-0.19961,-0.15259,-0.01612,-0.50297,0.2658,1.05523,-0.48476,0.47371,0.1515,-0.45869,0.06847,0.26934,0.05334,0.04444,-0.28744,-0.84824,0.66227,0.13231,0.33611,0.22589,0.58329,-0.65042,0.25072,-0.00387,0.42854,0.19471,0.37485,-0.48838,-0.82433,-0.81108,-0.06503,0.13302,-0.46902,0.00221,-0.62482,1
