,Janin,y
Neg_1148,0.0691394256986253,0
Neg_819,0.3276223432187187,0
Neg_2683,0.3318629553537703,0
Neg_1304,0.0922909124618855,0
Neg_932,0.1333187877284593,0
Neg_2003,0.017814160855011,0
Neg_1512,0.0794299996023543,0
Neg_789,0.0967804301526125,0
Neg_1705,0.1661369680312489,0
Neg_360,0.1329136856130154,0
Neg_2473,0.1809733003289589,0
Neg_1567,0.1375048713938112,0
Neg_2582,0.2279019911194995,0
Neg_980,0.1603118850933793,0
Neg_2740,0.1409787091462139,0
Neg_1041,0.1289563386365028,0
Neg_2713,0.1294492244380097,0
Neg_593,0.1378607063356052,0
Neg_1882,0.2073718472345718,0
Neg_2760,0.2341249190397013,0
Neg_1296,0.1177894089987442,0
Neg_784,0.3114856301549239,0
Neg_2205,0.4781494835376402,0
Neg_981,0.3217319937250425,0
Neg_115,0.1487416686468657,0
Neg_499,0.1254826781993254,0
Neg_877,0.1422803941275074,0
Neg_594,0.1098451127503888,0
Neg_596,0.0897384645737327,0
Neg_156,0.0407968880127016,0
Neg_1199,0.2070635702081134,0
Neg_1091,0.1589360160858686,0
Neg_2380,0.0259045150890982,0
Neg_1193,0.1734944653664966,0
Neg_2038,0.1618595005069276,0
Neg_796,0.1013818623860666,0
Neg_583,0.1121373703938962,0
Neg_1399,0.1716684755513129,0
Neg_773,0.0273542829669344,0
Neg_2320,0.211854941425999,0
Neg_2170,0.0926418868728248,0
Neg_1443,0.0485673996369171,0
Neg_1969,0.1745596681542517,0
Neg_1220,0.0535221930943362,0
Neg_1111,0.0706793263043973,0
Neg_2065,0.0035948304006098,0
Neg_1451,0.0366923009467425,0
Neg_1328,0.0882615576931546,0
Neg_140,0.122356847418661,0
Neg_258,0.0676168466372639,0
Neg_175,0.0204059849838763,0
Neg_2922,0.4850013305471773,0
Neg_577,0.1421510783191126,0
Neg_1641,0.1662407676995315,0
Neg_758,0.0678526515825129,0
Neg_2195,0.1199153769733757,0
Neg_157,0.0601521815124633,0
Neg_2325,0.0645407529844619,0
Neg_181,0.044383509088053,0
Neg_2641,0.0970108092058854,0
Neg_1505,0.1100672734203966,0
Neg_2608,0.1185220421038638,0
Neg_2181,0.0227558160657719,0
Neg_2798,0.0557082958367685,0
Neg_924,0.1827147102536757,0
Neg_1138,0.0060036278845045,0
Neg_2880,0.0448862184194587,0
Neg_2670,0.0720170711801808,0
Neg_925,0.0766395349901613,0
Neg_230,0.045183979632834,0
Neg_2071,0.2080103029115989,0
Neg_2650,0.1544786466916486,0
Neg_841,0.0960771631223202,0
Neg_2054,0.2263780168642296,0
Neg_146,0.0130601431011859,0
Neg_162,0.1989755902284212,0
Neg_990,0.130177564867386,0
Neg_2024,0.124465856006996,0
Neg_155,0.0949182458831196,0
Neg_1412,0.0179395151022374,0
Neg_619,0.0362515684183215,0
Neg_154,0.0594067514133379,0
Neg_264,0.0586974178856923,0
Neg_457,0.1224473874687338,0
Neg_1529,0.0840910941774882,0
Neg_1725,0.1746701502892349,0
Neg_582,0.1084958070493778,0
Neg_2293,0.0699824345880058,0
Neg_2023,0.1046485186788166,0
Neg_1192,0.1728384842881544,0
Neg_1702,0.0799579819092941,0
Neg_989,0.044987142470325,0
Neg_856,0.1004256119617127,0
Neg_2460,0.1815510353658686,0
Neg_1967,0.0800769563477149,0
Neg_1584,0.1565882079028008,0
Neg_909,0.0941473938518104,0
Neg_517,0.1087683858928499,0
Neg_2302,0.1301095568056215,0
Neg_1633,0.2528025582900305,0
Neg_2563,0.3296392046798994,0
Neg_2911,0.1345972999504941,0
Neg_1261,0.4553379970842861,0
Neg_2493,0.0760409986145784,0
Neg_1707,0.0619360931638665,0
Neg_2035,0.0765178352844221,0
Neg_2507,0.1390067708991673,0
Neg_2843,0.1044324645371604,0
Neg_2279,0.1555285847624263,0
Neg_633,0.0955917850749677,0
Neg_1442,0.0605009822422069,0
Neg_1910,0.1585455537601126,0
Neg_2307,0.0945556381806693,0
Neg_1627,0.1005032208621211,0
Neg_1043,0.0803966173497645,0
Neg_851,0.1611483662710064,0
Neg_1342,0.0368981382818764,0
Neg_507,0.0702713044814932,0
Neg_2892,0.0774164444338526,0
Neg_887,0.0446493283516529,0
Neg_2177,0.2763238845154208,0
Neg_2875,0.1712170900771722,0
Neg_187,0.1416720845886692,0
Neg_731,0.1574543951652139,0
Neg_2878,0.1335288811733932,0
Neg_1195,0.1840974679065473,0
Neg_2134,0.1370447074737261,0
Neg_209,0.0551428885799464,0
Neg_2339,0.0929350830380691,0
Neg_1950,0.079356780985365,0
Neg_1521,0.1631752196792724,0
Neg_2328,0.2706090566588992,0
Neg_504,0.1172838769655195,0
Neg_1415,0.102915598510855,0
Neg_1244,0.0954586422484999,0
Neg_2317,0.1997383316593812,0
Neg_1759,0.1045825151148039,0
Neg_1105,0.0367097576762467,0
Neg_1599,0.2977466982072895,0
Neg_349,0.214414472624146,0
Neg_2091,0.096485969777887,0
Neg_2417,0.1916807158576875,0
Neg_100,0.2444233277775986,0
Neg_2420,0.1037551230177354,0
Neg_1970,0.0425242072397866,0
Neg_893,0.0873244989588304,0
Neg_2534,0.2793934685634103,0
Neg_481,0.0894434678335884,0
Neg_1894,0.0932151542714593,0
Neg_627,0.1838255759906563,0
Neg_2523,0.1004987189583393,0
Neg_1173,0.0479314472412639,0
Neg_2625,0.0586639013316334,0
Neg_2452,0.0407175329777005,0
Neg_754,0.1098721382196298,0
Neg_2294,0.3130615999693801,0
Neg_2466,0.1524957198759062,0
Neg_1017,0.0402770085998567,0
Neg_539,0.0962197618289582,0
Neg_2199,0.1185875580986002,0
Neg_1739,0.0752587642460606,0
Neg_1318,0.2797278613552493,0
Neg_2842,0.1381849621260872,0
Neg_1817,0.215688368654505,0
Neg_1427,0.1547873266151282,0
Neg_60,0.1887848402840186,0
Neg_1202,0.0207183462695668,0
Neg_1417,0.1926065146007277,0
Neg_1392,0.1199152377153115,0
Neg_1245,0.3945019243986307,0
Neg_1621,0.1163263307289348,0
Neg_2101,0.0424743709282129,0
Neg_1662,0.1872721468390311,0
Neg_967,0.1103732306610011,0
Neg_1576,0.1064033669039615,0
Neg_1044,0.1322050009752974,0
Neg_2674,0.1213416394881783,0
Neg_81,0.1442843046690231,0
Neg_1408,0.1716994352667987,0
Neg_1528,0.2079662055080954,0
Neg_2218,0.0204929474946648,0
Neg_913,0.1131230837364741,0
Neg_1553,0.2467497677315697,0
Neg_1203,0.4748755549641948,0
Neg_2776,0.1112775787411915,0
Neg_2133,0.1923263265742922,0
Neg_1961,0.087091305432859,0
Neg_1895,0.1539638735967079,0
Neg_2043,0.1299339752226177,0
Neg_334,0.069853929223582,0
Neg_2174,0.0699802286736929,0
Neg_1792,0.2774396196119636,0
Neg_1052,0.1732991381375792,0
Neg_1327,0.022419957116524,0
Neg_2663,0.1532524756058755,0
Neg_644,0.1311023487547192,0
Neg_2092,0.1248207355369096,0
Neg_559,0.1036721918836988,0
Neg_487,0.0795648863142966,0
Neg_2018,0.0701089379624535,0
Neg_1474,0.2369015912866332,0
Neg_1264,0.1065236469907568,0
Neg_884,0.2492226949520004,0
Neg_1191,0.143233771876128,0
Neg_1852,0.0745985993886536,0
Neg_786,0.0251092486341414,0
Neg_1686,0.0573732746453836,0
Neg_2755,0.0649730154035272,0
Neg_2143,0.0112985986777902,0
Neg_2619,0.370047894716311,0
Neg_1600,0.1106799290151805,0
Neg_725,0.1422987554247931,0
Neg_70,0.034830521262035,0
Neg_2340,0.1146737087286809,0
Neg_1366,0.1653642122846178,0
Neg_458,0.1136670444473034,0
Neg_744,0.0803410972190359,0
Neg_2839,0.0319499245578787,0
Neg_575,0.1330367111483784,0
Neg_1839,0.0872171408633828,0
Neg_2678,0.0607546485693414,0
Neg_1204,0.0667918040098321,0
Neg_2351,0.140362309694223,0
Neg_2899,0.121622125323314,0
Neg_2474,0.0950078330371769,0
Neg_1760,0.0622505604477871,0
Neg_369,0.1409836332489887,0
Neg_2710,0.2127027330889102,0
Neg_2852,0.056540968582346,0
Neg_1373,0.0910189105044144,0
Neg_2807,0.077563803818902,0
Neg_543,0.0704111537628519,0
Neg_1453,0.126792146946001,0
Neg_860,0.2230185203496221,0
Neg_223,0.1686540468100724,0
Neg_1842,0.1053366096316838,0
Neg_1769,0.0400348474368523,0
Neg_2295,0.1806525288155023,0
Neg_1598,0.101568361372782,0
Neg_642,0.0619365790528708,0
Neg_2592,0.1481121356416451,0
Neg_2426,0.0548167872460341,0
Neg_1004,0.1043895529313592,0
Neg_2066,0.2817501621081745,0
Neg_1482,0.0879309500626606,0
Neg_111,0.0392411381400459,0
Neg_2546,0.0859352509755139,0
Neg_2168,0.0896863840540919,0
Neg_1605,0.0195699737629984,0
Neg_2512,0.1758830136883763,0
Neg_93,0.1703900079079468,0
Neg_772,0.0574098340431808,0
Neg_206,0.1103600274401766,0
Neg_723,0.0482023025207943,0
Neg_1946,0.0757157373615799,0
Neg_2284,0.1807784815392649,0
Neg_2267,0.0851453818209555,0
Neg_778,0.1040132976866267,0
Neg_87,0.0868072069875424,0
Neg_2746,0.375867215877246,0
Neg_1171,0.1329270728359236,0
Neg_1671,0.0901938096083737,0
Neg_2416,0.2559579614818488,0
Neg_1935,0.136861333975391,0
Neg_2891,0.188344572841934,0
Neg_1354,0.0899860869568389,0
Neg_763,0.1756586340967388,0
Neg_1222,0.0717208121663402,0
Neg_371,0.0718932588927694,0
Neg_1955,0.0339792617524266,0
Neg_2848,0.1300944806218305,0
Neg_2766,0.0370248406958892,0
Neg_2233,0.2058286048528997,0
Neg_1833,0.056918633343957,0
Neg_1123,0.1148651664452694,0
Neg_2809,0.0132331648962793,0
Neg_2194,0.0493424917268452,0
Neg_2144,0.1856019652469252,0
Neg_27,0.0747665999719889,0
Neg_2559,0.2181151777494891,0
Neg_2373,0.2001661832577054,0
Neg_2161,0.0865034497728966,0
Neg_1954,0.090804955551898,0
Neg_23,0.1557432758563251,0
Neg_1075,0.1153123269593827,0
Neg_2385,0.1056075633227137,0
Neg_1821,0.0893314021395029,0
Neg_2256,0.0934112058879783,0
Neg_2171,0.1998208107972324,0
Neg_921,0.1786235806664223,0
Neg_832,0.0740178528118817,0
Neg_552,0.0925896236246515,0
Neg_1002,0.1496096879415499,0
Neg_123,0.0337303298442898,0
Neg_204,0.071072992255391,0
Neg_375,0.1994288427864451,0
Neg_372,0.0607022445885348,0
Neg_1287,0.0869774743203939,0
Neg_2125,0.1800526708456965,0
Neg_74,0.0766826120380024,0
Neg_871,0.0961357534366296,0
Neg_694,0.0861319507499881,0
Neg_824,0.0376336343463503,0
Neg_2063,0.0607828773768815,0
Neg_1031,0.0740713168931394,0
Neg_332,0.108427686693882,0
Neg_1165,0.1915304839538211,0
Neg_2186,0.2799123547391613,0
Neg_1986,0.0541669338497961,0
Neg_2394,0.1434923179765445,0
Neg_1379,0.0668053391949151,0
Neg_2522,0.3132926909341197,0
Neg_1899,0.1065111384803961,0
Neg_1322,0.040446728181047,0
Neg_2414,0.1547530519045151,0
Neg_26,0.2388534683656856,0
Neg_1284,0.0712107535380554,0
Neg_820,0.0744527266218261,0
Neg_863,0.0527968823162814,0
Neg_268,0.1407947046602159,0
Neg_2153,0.1518853632384075,0
Neg_63,0.1698380323977401,0
Neg_687,0.0075131328653597,0
Neg_1297,0.2383980006779884,0
Neg_1556,0.069613522616602,0
Neg_2455,0.0922006266025911,0
Neg_1016,0.1374594088734718,0
Neg_366,0.0276857955685049,0
Neg_641,0.3111101776654695,0
Neg_2874,0.0849867919844049,0
Neg_948,0.0552560388294031,0
Neg_2780,0.1035936296101576,0
Neg_760,0.0775553543862855,0
Neg_1782,0.1808876663670341,0
Neg_2735,0.168799287039703,0
Neg_705,0.0537471899090212,0
Neg_764,0.0793245301289069,0
Neg_1582,0.2960212345560261,0
Neg_1061,0.0938712116523729,0
Neg_2183,0.209728193278452,0
Neg_1543,0.2627752231773859,0
Neg_1964,0.0348053914042455,0
Neg_1330,0.2740869908298636,0
Neg_2411,0.0632123297728642,0
Neg_25,0.0937641058470506,0
Neg_1463,0.0840204245782944,0
Neg_1738,0.2914488102177371,0
Neg_2261,0.0684846283667337,0
Neg_1416,0.0841651762985214,0
Neg_2389,0.0215023435357421,0
Neg_2905,0.2658119789552104,0
Neg_1488,0.0881717614598754,0
Neg_180,0.061512251693108,0
Neg_557,0.035250342787237,0
Neg_1595,0.0945855676483659,0
Neg_1103,0.2837284953944838,0
Neg_510,0.1462604124820208,0
Neg_2472,0.0567142250299884,0
Neg_122,0.0595865470094497,0
Neg_2290,0.2541246811672614,0
Neg_2696,0.1433910651394497,0
Neg_1289,0.275174132079164,0
Neg_1936,0.091958921947601,0
Neg_2265,0.3399476945503226,0
Neg_2555,0.2370793201406351,0
Neg_1580,0.0748134021814619,0
Neg_2082,0.2428061669909823,0
Neg_1591,0.054856961179721,0
Neg_1470,0.1595306750327721,0
Neg_1509,0.047728515185865,0
Neg_77,0.2992171948179884,0
Neg_1247,0.0514017339656444,0
Neg_2122,0.0778792368736065,0
Neg_1953,0.1347293137770132,0
Neg_2894,0.0805458986630809,0
Neg_1260,0.0717841071181305,0
Neg_2719,0.1353282062663427,0
Neg_2111,0.1311211282208331,0
Neg_1531,0.1409996232459151,0
Neg_1519,0.137287640922235,0
Neg_2540,0.2532894066221604,0
Neg_2113,0.1397547613901487,0
Neg_1965,0.0887041486012099,0
Neg_48,0.0381452435802187,0
Neg_625,0.0385200669147295,0
Neg_2721,0.1614706072980581,0
Neg_2716,0.0998590988639068,0
Neg_1116,0.060554863463258,0
Neg_2714,0.1326340067049946,0
Neg_729,0.0841847563366164,0
Neg_770,0.231698704786303,0
Neg_1441,0.2083089590742159,0
Neg_1629,0.1721639395121604,0
Neg_65,0.1021416752174856,0
Neg_2121,0.0676947404478546,0
Neg_271,0.0868930139823448,0
Neg_2572,0.1151643028484221,0
Neg_2089,0.0666469081772372,0
Neg_655,0.0434687047388133,0
Neg_806,0.2302509791777179,0
Neg_1034,0.1309607420078952,0
Neg_2211,0.1995190628056376,0
Neg_393,0.1734510740786478,0
Neg_2684,0.0688768564039055,0
Neg_2028,0.0904637630973848,0
Neg_1695,0.0540437848535852,0
Neg_1024,0.4218026212836737,0
Neg_881,0.2501538364450423,0
Neg_2862,0.1411644295555194,0
Neg_632,0.3747629486813409,0
Neg_665,0.0124797400930601,0
Neg_1699,0.0468196689358162,0
Neg_1752,0.1511071100626408,0
Neg_1536,0.2176718836288163,0
Neg_1132,0.0922578934150936,0
Neg_692,0.0795276990580487,0
Neg_2046,0.084128153415049,0
Neg_866,0.1640523336178797,0
Neg_719,0.2438584952960613,0
Neg_2407,0.1831523620607716,0
Neg_668,0.0776387751693954,0
Neg_2488,0.0776152554124916,0
Neg_359,0.044141183819373,0
Neg_1168,0.0480391407663619,0
Neg_578,0.0464107708375527,0
Neg_2655,0.1218395939242316,0
Neg_1419,0.1752749088712322,0
Neg_426,0.0914878145866448,0
Neg_1644,0.2171926490109475,0
Neg_643,0.2330693857583103,0
Neg_1902,0.1548312529478417,0
Neg_385,0.1117746091196875,0
Neg_2361,0.1060511226250486,0
Neg_907,0.0812864749325714,0
Neg_399,0.132173661048278,0
Neg_1577,0.0567970292683224,0
Neg_2127,0.1896913248892136,0
Neg_73,0.0914394188535368,0
Neg_2598,0.0415237887455781,0
Neg_516,0.106198310742426,0
Neg_1466,0.1672095241945956,0
Neg_672,0.2207694507051682,0
Neg_630,0.1371049033512958,0
Neg_39,0.2089858795780395,0
Neg_2465,0.1839904755092394,0
Neg_2722,0.1062231534422001,0
Neg_2105,0.1135246513677791,0
Neg_1077,0.1413670064081115,0
Neg_2550,0.1395698797916691,0
Neg_1756,0.1863700125188132,0
Neg_172,0.2073866057845392,0
Neg_1428,0.1096136689529436,0
Neg_797,0.1231152518900334,0
Neg_2239,0.1208119732421467,0
Neg_1268,0.3002440585305962,0
Neg_112,0.1168244180319438,0
Neg_2432,0.1135931615749956,0
Neg_1624,0.2306424551280274,0
Neg_1571,0.3019396162038062,0
Neg_753,0.1184345715969079,0
Neg_1875,0.0265668775738957,0
Neg_2353,0.0864190232095369,0
Neg_1805,0.1068017432072328,0
Neg_1530,0.0212534055744263,0
Neg_357,0.1728622341875131,0
Neg_695,0.1237781967438586,0
Neg_551,0.1318470788974123,0
Neg_2897,0.1147982618240994,0
Neg_438,0.1309266139527408,0
Neg_858,0.0662402054825967,0
Neg_1072,0.2450070555924872,0
Neg_698,0.0432863583399313,0
Neg_2433,0.0828456006943375,0
Neg_186,0.0659100462989686,0
Neg_1915,0.1518710815936936,0
Neg_2470,0.2741601730961653,0
Neg_1547,0.1016372570162215,0
Neg_313,0.0475682589046378,0
Neg_1232,0.0255011659202516,0
Neg_2015,0.0657633361352398,0
Neg_1413,0.126648489119365,0
Neg_1495,0.1064491659273132,0
Neg_2297,0.2524598455346115,0
Neg_416,0.146246425713527,0
Neg_1252,0.1039513145757874,0
Neg_1013,0.0920719134589125,0
Neg_1631,0.3128890161423708,0
Neg_874,0.1339589147250786,0
Neg_1984,0.1779190843712703,0
Neg_1431,0.3641096006462483,0
Neg_505,0.3161252297097902,0
Neg_2401,0.0208669413102035,0
Neg_2119,0.0264560710617062,0
Neg_1685,0.0797973236480419,0
Neg_2727,0.1387331746230573,0
Neg_1640,0.1448994491702271,0
Neg_1134,0.1159437881169739,0
Neg_799,0.0507700536507711,0
Neg_790,0.0801158344626371,0
Neg_2135,0.0476361880263594,0
Neg_2208,0.1038188396199157,0
Neg_1475,0.0989870998331058,0
Neg_1085,0.1191893196245726,0
Neg_1713,0.0057756354778923,0
Neg_309,0.0718385463097201,0
Neg_1162,0.1583193336230513,0
Neg_2075,0.1601862340559973,0
Neg_1698,0.0574019688864866,0
Neg_518,0.3339464622233346,0
Neg_1163,0.2833444604680774,0
Neg_1359,0.2123749235947039,0
Neg_1119,0.1583488326278531,0
Neg_2643,0.024097911887267,0
Neg_277,0.0611754503080683,0
Neg_1587,0.0662450031910144,0
Neg_2585,0.1395487791492633,0
Neg_1060,0.0207691915012056,0
Neg_330,0.1432696498336719,0
Neg_1369,0.051973169675932,0
Neg_2785,0.0544943760589798,0
Neg_2535,0.189063115936523,0
Neg_1564,0.039005421948597,0
Neg_2036,0.1506925638353053,0
Neg_1200,0.0660197078598862,0
Neg_1709,0.0509553484348821,0
Neg_1329,0.043375605723665,0
Neg_32,0.0421545579011091,0
Neg_776,0.0905825872245884,0
Neg_437,0.0851122870109077,0
Neg_2653,0.1623948395727207,0
Neg_95,0.2746456122393035,0
Neg_1757,0.1361513155659681,0
Neg_780,0.0320707446484245,0
Neg_1804,0.033516946921523,0
Neg_1545,0.1080417527873886,0
Neg_2797,0.004211603931075,0
Neg_430,0.2424363232644005,0
Neg_1573,0.1745595292517771,0
Neg_1378,0.123627167018008,0
Neg_473,0.1812019570315923,0
Neg_649,0.1858940623300098,0
Neg_524,0.0770833394130567,0
Neg_1517,0.0598634465102105,0
Neg_880,0.1195118006685777,0
Neg_1693,0.0611909126749728,0
Neg_1092,0.1363997793338454,0
Neg_1226,0.0760167063976928,0
Neg_246,0.0238872404307169,0
Neg_442,0.0211030145599927,0
Neg_2422,0.0869423349773912,0
Neg_2661,0.0445551763967461,0
Neg_2189,0.0165042179562722,0
Neg_673,0.0489231412836532,0
Neg_2244,0.1302363783422626,0
Neg_613,0.1779990382037187,0
Neg_1133,0.104274097912733,0
Neg_1919,0.1761639315814088,0
Neg_1393,0.2021343958235633,0
Neg_1980,0.1005978106506703,0
Neg_195,0.1822665220869803,0
Neg_2354,0.1080619595850165,0
Neg_2388,0.145646855738086,0
Neg_1181,0.1441530157291937,0
Neg_1550,0.1321184422493116,0
Neg_2158,0.1809070914402942,0
Neg_2197,0.0597182944713818,0
Neg_2274,0.1136537580331633,0
Neg_2679,0.1013980507180864,0
Neg_1439,0.0885856021875253,0
Neg_2281,0.1559468804863415,0
Neg_2841,0.4347681411000275,0
Neg_2266,0.0967406832381268,0
Neg_571,0.1288658292428991,0
Neg_1009,0.0601078051952191,0
Neg_1655,0.150741202298491,0
Neg_1487,0.2358876927875681,0
Neg_28,0.0582214085273636,0
Neg_2509,0.0552056792402688,0
Neg_2175,0.127627109117858,0
Neg_2232,0.0128111470721939,0
Neg_201,0.2433907231600437,0
Neg_1333,0.0599599816263979,0
Neg_2778,0.2463628890663325,0
Neg_1704,0.0708584949580289,0
Neg_2156,0.1707336150370704,0
Neg_1706,0.2668810605694123,0
Neg_143,0.0829003349569882,0
Neg_2595,0.1330852783587386,0
Neg_166,0.2545209193221293,0
Neg_2209,0.2537198826157643,0
Neg_1608,0.0759925592539497,0
Neg_1581,0.0765949716872774,0
Neg_1609,0.0685208786108036,0
Neg_865,0.0410452744500456,0
Neg_666,0.0994219745685797,0
Neg_1267,0.3770577840362335,0
Neg_639,0.271622904894022,0
Neg_1590,0.0271531721298584,0
Neg_1701,0.2349082897592221,0
Neg_1093,0.1012980879671251,0
Neg_752,0.0339760869670762,0
Neg_1210,0.0748887028021995,0
Neg_2603,0.0481240345577508,0
Neg_463,0.07266429798901,0
Neg_972,0.1748295382974614,0
Neg_1224,0.2219529031347047,0
Neg_1027,0.0411379107475121,0
Neg_2430,0.0214436169656128,0
Neg_282,0.0746401440279856,0
Neg_421,0.0500908955644217,0
Neg_986,0.1466102919722615,0
Neg_1349,0.0908972222406397,0
Neg_495,0.0824616969582837,0
Neg_2223,0.1213784488036997,0
Neg_2245,0.2284115432342681,0
Neg_522,0.1676267690432064,0
Neg_490,0.071128952936775,0
Neg_153,0.0798850830227056,0
Neg_1916,0.1313207405323942,0
Neg_2569,0.1268261051547124,0
Neg_1724,0.0706822693747434,0
Neg_220,0.2863131480033616,0
Neg_573,0.3192428243981453,0
Neg_2008,0.1395448690494397,0
Neg_2076,0.1354440109325255,0
Neg_1440,0.1895618484772969,0
Neg_1258,0.064829467903001,0
Neg_2009,0.2411549133718873,0
Neg_486,0.1533646826414812,0
Neg_555,0.1675760623907983,0
Neg_232,0.327308124049605,0
Neg_1407,0.1778088620658191,0
Neg_637,0.217520245982806,0
Neg_2372,0.2603374733492026,0
Neg_338,0.1103104670006547,0
Neg_192,0.0782236158490136,0
Neg_1926,0.1097317375663376,0
Neg_1337,0.0799982596384447,0
Neg_2531,0.078991393340788,0
Neg_765,0.0719828760856035,0
Neg_98,0.1400738918591556,0
Neg_2026,0.0790416846668228,0
Neg_1650,0.0804132875265805,0
Neg_386,0.1326725133850407,0
Neg_14,0.2527582322996891,0
Neg_1660,0.0430593429584618,0
Neg_2005,0.0418583101340074,0
Neg_2292,0.1723796423010302,0
Neg_117,0.0989954732245269,0
Neg_424,0.1490725972789545,0
Neg_2444,0.0705755763758353,0
Neg_1668,0.0553428920063955,0
Neg_1025,0.2252162968370583,0
Neg_164,0.0317771112179361,0
Neg_2016,0.0724492769592468,0
Neg_2102,0.1449626926539167,0
Neg_247,0.1229490345307433,0
Neg_488,0.2145515955064851,0
Neg_679,0.0952898452087614,0
Neg_818,0.1178950964502856,0
Neg_2499,0.2964485199247379,0
Neg_1976,0.1151001692424841,0
Neg_2906,0.1210581394215338,0
Neg_1983,0.2020234077779789,0
Neg_2100,0.0979843041047724,0
Neg_2451,0.0470535013699289,0
Neg_888,0.14665332749673,0
Neg_402,0.1030294369375059,0
Neg_569,0.0370702125707328,0
Neg_1480,0.1031926061029237,0
Neg_2632,0.1183596453687567,0
Neg_1799,0.0364650850903449,0
Neg_1198,0.0887992611650867,0
Neg_105,0.4485443161097405,0
Neg_536,0.1555349027708276,0
Neg_382,0.2981085297311395,0
Neg_2073,0.0387195991142648,0
Neg_530,0.1050300339689769,0
Neg_1566,0.2461475338901504,0
Neg_1996,0.393395281316018,0
Neg_827,0.1724214061854919,0
Neg_800,0.1212013182345479,0
Neg_1849,0.1020221220031472,0
Neg_6,0.1936393653170371,0
Neg_174,0.1312881475994365,0
Neg_2072,0.3638889993544077,0
Neg_1934,0.0647409030204778,0
Neg_615,0.1525614009955667,0
Neg_425,0.0262978572759874,0
Neg_1646,0.1761108435646559,0
Neg_738,0.3611884224020184,0
Neg_1286,0.344411280759546,0
Neg_963,0.0439222593004108,0
Neg_2190,0.1352045067845594,0
Neg_212,0.2002098489409086,0
Neg_730,0.1247162845360902,0
Neg_319,0.0722135755826625,0
Neg_1401,0.0660710722737134,0
Neg_1035,0.0899782765973434,0
Neg_1190,0.0825064570246129,0
Neg_1508,0.0523585326459177,0
Neg_1653,0.0562986998364812,0
Neg_2304,0.0528917591034265,0
Neg_1355,0.4019351672506426,0
Neg_1434,0.117479959977639,0
Neg_2485,0.1326743666420609,0
Neg_367,0.2134331709671618,0
Neg_1625,0.1070295478229175,0
Neg_2700,0.2119908832504654,0
Neg_150,0.0743385244312822,0
Neg_30,0.1442408855290701,0
Neg_452,0.1082026598784468,0
Neg_905,0.1333410578855707,0
Neg_2519,0.304042305769888,0
Neg_1361,0.1336251637406109,0
Neg_2014,0.0014450876650676,0
Neg_2510,0.2023709760893846,0
Neg_2920,0.275548592164084,0
Neg_1963,0.3051496798393365,0
Neg_311,0.1216094111401081,0
Neg_134,0.0936122571933595,0
Neg_194,0.1903787118011561,0
Neg_947,0.0747538189264212,0
Neg_1215,0.203963705680221,0
Neg_882,0.1851699126613904,0
Neg_1465,0.301927909380443,0
Neg_1711,0.2521845306674558,0
Neg_956,0.2015702595017227,0
Neg_99,0.108577539173961,0
Neg_2313,0.0347646903729829,0
Neg_1819,0.1323021636504975,0
Neg_1891,0.1853027771072853,0
Neg_119,0.0690349583879553,0
Neg_2288,0.1548789473283171,0
Neg_2253,0.1870361715176179,0
Neg_2736,0.096444457378289,0
Neg_2730,0.041946029453401,0
Neg_2856,0.0758181323564942,0
Neg_1186,0.0345246881543959,0
Neg_850,0.0856946809121971,0
Neg_1774,0.0694579200167792,0
Neg_1923,0.2915597130568375,0
Neg_1266,0.1402568128727369,0
Neg_652,0.0727910696024662,0
Neg_1259,0.1170176727262614,0
Neg_2822,0.1038879302763801,0
Neg_804,0.1789668153740392,0
Neg_1565,0.1928423579154686,0
Neg_1331,0.3605019809101678,0
Neg_1375,0.1524223687717289,0
Neg_1537,0.1415307639392214,0
Neg_304,0.2181498000255969,0
Neg_1554,0.1641286620727926,0
Neg_466,0.1562941208012295,0
Neg_1562,0.1253033882027383,0
Neg_2565,0.06662523287193,0
Neg_394,0.1311176470632199,0
Neg_2558,0.2433833351158137,0
Neg_544,0.0443313423570833,0
Neg_179,0.2183358562762367,0
Neg_1057,0.1058341725353432,0
Neg_2837,0.2883226783261416,0
Neg_1053,0.1110633282548429,0
Neg_2283,0.0476145558985398,0
Neg_1612,0.1563069920354144,0
Neg_700,0.0373669815136583,0
Neg_2176,0.2264394992913148,0
Neg_1761,0.1165784260105142,0
Neg_2213,0.1116340232630895,0
Neg_1829,0.1555927869814525,0
Neg_1338,0.1916254887595552,0
Neg_1346,0.0347600029059271,0
Neg_441,0.1743943330251355,0
Neg_1743,0.0185422404866778,0
Neg_2367,0.0898155232062204,0
Neg_337,0.3361684674922288,0
Neg_1371,0.0946808161391726,0
Neg_2743,0.2838758069738878,0
Neg_500,0.1176203061014013,0
Neg_408,0.1352825990462473,0
Neg_2761,0.0710378192904092,0
Neg_2584,0.1203956758442855,0
Neg_142,0.1072169384524886,0
Neg_225,0.1452254190010275,0
Neg_1476,0.2028670752057559,0
Neg_1498,0.0793801815970926,0
Neg_1385,0.2692859086436764,0
Neg_2698,0.0557673123959127,0
Neg_295,0.0832348723123847,0
Neg_2362,0.1701651424177642,0
Neg_867,0.1511348754848034,0
Neg_1314,0.1657827296936567,0
Neg_1398,0.1468194873416623,0
Neg_817,0.1171267359170164,0
Neg_1403,0.0547166474921546,0
Neg_959,0.042281808460807,0
