,Length,y
Neg_153,93.0,0
Neg_1916,42.0,0
Neg_2569,95.0,0
Neg_1724,34.0,0
Neg_220,29.0,0
Neg_573,12.0,0
Neg_2008,91.0,0
Neg_2076,48.0,0
Neg_1440,59.0,0
Neg_1258,91.0,0
Neg_2009,42.0,0
Neg_486,37.0,0
Neg_555,86.0,0
Neg_232,12.0,0
Neg_1407,56.0,0
Neg_637,22.0,0
Neg_2372,21.0,0
Neg_338,94.0,0
Neg_192,74.0,0
Neg_1926,63.0,0
Neg_1337,63.0,0
Neg_2531,48.0,0
Neg_765,77.0,0
Neg_98,27.0,0
Neg_2026,90.0,0
Neg_1650,89.0,0
Neg_386,76.0,0
Neg_14,87.0,0
Neg_1660,55.0,0
Neg_2005,35.0,0
Neg_2292,51.0,0
Neg_117,56.0,0
Neg_424,45.0,0
Neg_2444,91.0,0
Neg_1668,71.0,0
Neg_1025,54.0,0
Neg_164,42.0,0
Neg_2016,96.0,0
Neg_2102,58.0,0
Neg_247,34.0,0
Neg_488,40.0,0
Neg_679,54.0,0
Neg_818,22.0,0
Neg_2499,43.0,0
Neg_1976,62.0,0
Neg_2906,46.0,0
Neg_1983,25.0,0
Neg_2100,96.0,0
Neg_2451,52.0,0
Neg_888,63.0,0
Neg_402,94.0,0
Neg_569,44.0,0
Neg_1480,50.0,0
Neg_2632,94.0,0
Neg_1799,95.0,0
Neg_1198,93.0,0
Neg_105,16.0,0
Neg_536,21.0,0
Neg_382,39.0,0
Neg_2073,37.0,0
Neg_530,58.0,0
Neg_1566,20.0,0
Neg_1996,32.0,0
Neg_827,23.0,0
Neg_800,84.0,0
Neg_1849,50.0,0
Neg_6,38.0,0
Neg_174,78.0,0
Neg_2072,27.0,0
Neg_1934,40.0,0
Neg_615,26.0,0
Neg_425,90.0,0
Neg_1646,55.0,0
Neg_738,14.0,0
Neg_1286,21.0,0
Neg_963,66.0,0
Neg_2190,39.0,0
Neg_212,80.0,0
Neg_730,66.0,0
Neg_319,69.0,0
Neg_1401,78.0,0
Neg_1035,62.0,0
Neg_1190,50.0,0
Neg_1508,82.0,0
Neg_1653,59.0,0
Neg_2304,29.0,0
Neg_1355,11.0,0
Neg_1434,46.0,0
Neg_2485,21.0,0
Neg_367,33.0,0
Neg_1625,63.0,0
Neg_2700,21.0,0
Neg_150,71.0,0
Neg_30,79.0,0
Neg_452,94.0,0
Neg_905,78.0,0
Neg_2519,76.0,0
Neg_1361,49.0,0
Neg_2014,72.0,0
Neg_2510,30.0,0
Neg_2920,25.0,0
Neg_1963,19.0,0
Neg_311,54.0,0
Neg_134,99.0,0
Neg_194,69.0,0
Neg_947,77.0,0
Neg_1215,49.0,0
Neg_882,32.0,0
Neg_1465,16.0,0
Neg_1711,62.0,0
Neg_956,98.0,0
Neg_99,92.0,0
Neg_2313,100.0,0
Neg_1819,45.0,0
Neg_1891,33.0,0
Neg_119,49.0,0
Neg_2288,74.0,0
Neg_2253,71.0,0
Neg_2736,60.0,0
Neg_2730,85.0,0
Neg_2856,92.0,0
Neg_1186,20.0,0
Neg_850,37.0,0
Neg_1774,25.0,0
Neg_1923,24.0,0
Neg_1266,71.0,0
Neg_652,80.0,0
Neg_1259,25.0,0
Neg_2822,27.0,0
Neg_804,66.0,0
Neg_1565,95.0,0
Neg_1331,17.0,0
Neg_1375,48.0,0
Neg_1537,20.0,0
Neg_304,69.0,0
Neg_1554,30.0,0
Neg_466,21.0,0
Neg_1562,20.0,0
Neg_2565,35.0,0
Neg_394,81.0,0
Neg_2558,99.0,0
Neg_544,52.0,0
Neg_179,40.0,0
Neg_1057,19.0,0
Neg_2837,96.0,0
Neg_1053,54.0,0
Neg_2283,26.0,0
Neg_1612,23.0,0
Neg_700,94.0,0
Neg_2176,29.0,0
Neg_1761,14.0,0
Neg_2213,68.0,0
Neg_1829,67.0,0
Neg_1338,61.0,0
Neg_1346,70.0,0
Neg_441,93.0,0
Neg_1743,96.0,0
Neg_2367,88.0,0
Neg_337,39.0,0
Neg_1371,66.0,0
Neg_2743,18.0,0
Neg_500,25.0,0
Neg_408,11.0,0
Neg_2761,56.0,0
Neg_2584,54.0,0
Neg_142,100.0,0
Neg_225,16.0,0
Neg_1476,93.0,0
Neg_1498,69.0,0
Neg_1385,62.0,0
Neg_2698,100.0,0
Neg_295,58.0,0
Neg_2362,75.0,0
Neg_867,64.0,0
Neg_1314,34.0,0
Neg_1398,46.0,0
Neg_817,42.0,0
Neg_1403,95.0,0
Neg_959,38.0,0
Neg_108,25.0,0
Neg_2110,25.0,0
Neg_2117,65.0,0
Neg_2310,48.0,0
Neg_1813,20.0,0
Neg_869,46.0,0
Neg_1682,59.0,0
Neg_902,67.0,0
Neg_1135,19.0,0
Neg_485,14.0,0
Neg_1645,93.0,0
Neg_221,96.0,0
Neg_838,38.0,0
Neg_2064,40.0,0
Neg_1339,50.0,0
Neg_2271,58.0,0
Neg_1951,88.0,0
Neg_1856,65.0,0
Neg_1003,82.0,0
Neg_1901,76.0,0
Neg_1563,77.0,0
Neg_2201,84.0,0
Neg_2575,86.0,0
Neg_1221,98.0,0
Neg_340,36.0,0
Neg_1074,17.0,0
Neg_1374,27.0,0
Neg_2571,70.0,0
Neg_1183,100.0,0
Neg_2870,69.0,0
Neg_1083,70.0,0
Neg_167,29.0,0
Neg_344,16.0,0
Neg_1326,27.0,0
Neg_1370,15.0,0
Neg_2695,83.0,0
Neg_1058,22.0,0
Neg_1678,20.0,0
Neg_610,41.0,0
Neg_897,79.0,0
Neg_132,51.0,0
Neg_677,31.0,0
Neg_813,84.0,0
Neg_1019,43.0,0
Neg_828,90.0,0
Neg_1816,70.0,0
Neg_253,83.0,0
Neg_1690,40.0,0
Neg_467,90.0,0
Neg_1677,48.0,0
Neg_1184,72.0,0
Neg_2363,94.0,0
Neg_2801,34.0,0
Neg_1607,59.0,0
Neg_2193,62.0,0
Neg_427,62.0,0
Neg_792,60.0,0
Neg_1150,46.0,0
Neg_1620,20.0,0
Neg_329,12.0,0
Neg_412,96.0,0
Neg_2107,91.0,0
Neg_1347,93.0,0
Neg_2649,17.0,0
Neg_1559,78.0,0
Neg_176,82.0,0
Neg_826,18.0,0
Neg_1461,20.0,0
Neg_281,11.0,0
Neg_2733,61.0,0
Neg_2492,93.0,0
Neg_623,80.0,0
Neg_2280,47.0,0
Neg_751,53.0,0
Neg_2711,93.0,0
Neg_844,25.0,0
Neg_2577,29.0,0
Neg_1087,97.0,0
Neg_388,51.0,0
Neg_670,53.0,0
Neg_1159,80.0,0
Neg_2772,98.0,0
Neg_1736,45.0,0
Neg_339,91.0,0
Neg_2366,88.0,0
Neg_331,49.0,0
Neg_1388,63.0,0
Neg_2112,72.0,0
Neg_1610,31.0,0
Neg_2146,100.0,0
Neg_525,96.0,0
Neg_2300,33.0,0
Neg_714,98.0,0
Neg_236,64.0,0
Neg_1515,33.0,0
Neg_985,70.0,0
Neg_198,55.0,0
Neg_2591,17.0,0
Neg_1102,67.0,0
Neg_1654,84.0,0
Neg_2167,91.0,0
Neg_1270,29.0,0
Neg_590,95.0,0
Neg_1115,54.0,0
Neg_2846,18.0,0
Neg_1838,92.0,0
Neg_548,38.0,0
Neg_2526,48.0,0
Neg_1922,78.0,0
Neg_2471,45.0,0
Neg_1459,59.0,0
Neg_2356,35.0,0
Neg_801,98.0,0
Neg_553,52.0,0
Neg_1811,64.0,0
Neg_1158,68.0,0
Neg_391,16.0,0
Neg_269,24.0,0
Neg_2109,98.0,0
Neg_1279,96.0,0
Neg_197,20.0,0
Neg_2312,66.0,0
Neg_1754,82.0,0
Neg_61,22.0,0
Neg_587,37.0,0
Neg_35,28.0,0
Neg_1452,26.0,0
Neg_341,28.0,0
Neg_709,36.0,0
Neg_1623,88.0,0
Neg_1835,38.0,0
Neg_1499,57.0,0
Neg_2701,41.0,0
Neg_185,69.0,0
Neg_532,26.0,0
Neg_1049,77.0,0
Neg_2203,42.0,0
Neg_351,98.0,0
Neg_1511,78.0,0
Neg_432,23.0,0
Neg_1708,50.0,0
Neg_1616,52.0,0
Neg_316,23.0,0
Neg_1845,16.0,0
Neg_1042,77.0,0
Neg_2467,53.0,0
Neg_76,84.0,0
Neg_383,19.0,0
Neg_1783,53.0,0
Neg_2387,47.0,0
Neg_161,77.0,0
Neg_297,32.0,0
Neg_1854,34.0,0
Neg_1749,46.0,0
Neg_1467,43.0,0
Neg_1234,15.0,0
Neg_969,34.0,0
Neg_2061,44.0,0
Neg_241,33.0,0
Neg_350,80.0,0
Neg_124,66.0,0
Neg_2482,92.0,0
Neg_1086,46.0,0
Neg_2791,36.0,0
Neg_1879,97.0,0
Neg_1827,58.0,0
Neg_622,29.0,0
Neg_658,34.0,0
Neg_791,42.0,0
Neg_1472,96.0,0
Neg_196,69.0,0
Neg_1282,39.0,0
Neg_944,75.0,0
Neg_2374,82.0,0
Neg_1523,88.0,0
Neg_883,100.0,0
Neg_498,96.0,0
Neg_547,78.0,0
Neg_1867,64.0,0
Neg_2901,51.0,0
Neg_1209,94.0,0
Neg_663,49.0,0
Neg_52,91.0,0
Neg_2436,34.0,0
Neg_942,16.0,0
Neg_2853,69.0,0
Neg_2596,60.0,0
Neg_2788,35.0,0
Neg_1613,42.0,0
Neg_376,89.0,0
Neg_1539,50.0,0
Neg_2129,64.0,0
Neg_1776,86.0,0
Neg_2748,21.0,0
Neg_2084,22.0,0
Neg_934,15.0,0
Neg_2877,70.0,0
Neg_1288,40.0,0
Neg_2819,81.0,0
Neg_1930,19.0,0
Neg_2505,38.0,0
Neg_1975,50.0,0
Neg_2331,11.0,0
Neg_1728,54.0,0
Neg_1310,50.0,0
Neg_852,95.0,0
Neg_2633,23.0,0
Neg_1747,71.0,0
Neg_812,80.0,0
Neg_2030,74.0,0
Neg_1551,27.0,0
Neg_1679,97.0,0
Neg_1249,72.0,0
Neg_243,22.0,0
Neg_2817,58.0,0
Neg_554,63.0,0
Neg_756,72.0,0
Neg_276,77.0,0
Neg_2656,36.0,0
Neg_480,15.0,0
Neg_1664,41.0,0
Neg_149,34.0,0
Neg_2104,29.0,0
Neg_657,33.0,0
Neg_946,58.0,0
Neg_2273,18.0,0
Neg_550,18.0,0
Neg_2142,55.0,0
Neg_987,51.0,0
Neg_207,72.0,0
Neg_1126,81.0,0
Neg_2865,89.0,0
Neg_2504,14.0,0
Neg_2,30.0,0
Neg_2607,68.0,0
Neg_137,29.0,0
Neg_1020,50.0,0
Neg_1755,94.0,0
Neg_1942,31.0,0
Neg_1684,13.0,0
Neg_1807,49.0,0
Neg_2548,100.0,0
Neg_1931,57.0,0
Neg_368,14.0,0
NP01383,78.0,1
NP06615,53.0,1
NP07289,11.0,1
NP10706,11.0,1
NP06413,18.0,1
NP07002,13.0,1
NP06013,13.0,1
NP07905,17.0,1
NP06037,13.0,1
NP06312,15.0,1
NP09289,18.0,1
NP01011,13.0,1
NP01453,18.0,1
NP06668,20.0,1
NP02209,25.0,1
NP01806,38.0,1
NP09844,12.0,1
NP02902,12.0,1
NP01105,11.0,1
NP06071,14.0,1
NP07560,30.0,1
NP00803,11.0,1
NP02175,30.0,1
NP11065,85.0,1
NP06911,39.0,1
NP04654,69.0,1
NP00357,39.0,1
NP05821,13.0,1
NP09379,65.0,1
NP01973,22.0,1
NP10650,15.0,1
NP09728,14.0,1
NP11120,39.0,1
NP08528,33.0,1
NP10951,11.0,1
NP03962,69.0,1
NP05936,43.0,1
NP08204,25.0,1
NP08996,40.0,1
NP07496,51.0,1
NP09370,19.0,1
NP07908,11.0,1
NP06403,29.0,1
NP06054,26.0,1
NP04810,23.0,1
NP11371,76.0,1
NP07837,11.0,1
NP09481,46.0,1
NP02239,20.0,1
NP07453,12.0,1
NP04764,21.0,1
NP04158,13.0,1
NP06987,32.0,1
NP01433,55.0,1
NP04534,19.0,1
NP07086,14.0,1
NP05516,78.0,1
NP05063,68.0,1
NP07269,29.0,1
NP02755,18.0,1
NP05160,52.0,1
NP06035,13.0,1
NP09486,15.0,1
NP11162,93.0,1
NP04918,30.0,1
NP02297,18.0,1
NP04799,37.0,1
NP06246,37.0,1
NP06774,19.0,1
NP05423,24.0,1
NP05932,11.0,1
NP06294,29.0,1
NP02530,21.0,1
NP10595,90.0,1
NP03760,29.0,1
NP09525,16.0,1
NP08660,14.0,1
NP07479,22.0,1
NP07037,11.0,1
NP07434,20.0,1
NP09477,16.0,1
NP06784,36.0,1
NP07355,20.0,1
NP06870,13.0,1
NP09352,19.0,1
NP07707,36.0,1
NP09784,19.0,1
NP01353,72.0,1
NP09887,37.0,1
NP04674,71.0,1
NP09161,80.0,1
NP05120,37.0,1
NP05410,19.0,1
NP09361,26.0,1
NP09284,17.0,1
NP08168,41.0,1
NP00761,11.0,1
NP02104,50.0,1
NP03207,12.0,1
NP11365,68.0,1
NP02019,40.0,1
NP02207,19.0,1
NP05328,52.0,1
NP04642,68.0,1
NP07101,31.0,1
NP07414,20.0,1
NP00909,17.0,1
NP08937,16.0,1
NP07140,12.0,1
NP07351,16.0,1
NP07928,37.0,1
NP09752,11.0,1
NP10729,15.0,1
NP10907,19.0,1
NP10303,63.0,1
NP03765,29.0,1
NP09802,43.0,1
NP03485,17.0,1
NP02446,34.0,1
NP07268,16.0,1
NP07668,19.0,1
NP04708,17.0,1
NP05887,13.0,1
NP09362,27.0,1
NP01350,72.0,1
NP02533,18.0,1
NP05110,29.0,1
NP04072,12.0,1
NP06286,19.0,1
NP05525,23.0,1
NP08523,15.0,1
NP09921,38.0,1
NP07040,11.0,1
NP01821,37.0,1
NP09789,11.0,1
NP00034,86.0,1
NP07665,20.0,1
NP06185,11.0,1
NP07813,29.0,1
NP01054,19.0,1
NP09908,46.0,1
NP05451,34.0,1
NP08483,11.0,1
NP00352,46.0,1
NP03774,29.0,1
NP06815,36.0,1
NP04705,17.0,1
NP03766,30.0,1
NP11075,14.0,1
NP04789,22.0,1
NP09791,11.0,1
NP06287,13.0,1
NP08651,12.0,1
NP06344,15.0,1
NP07954,21.0,1
NP10623,17.0,1
NP04197,39.0,1
NP08666,20.0,1
NP02281,33.0,1
NP02028,52.0,1
NP05644,60.0,1
NP02242,17.0,1
NP07290,12.0,1
NP04798,27.0,1
NP06231,12.0,1
NP07262,12.0,1
NP07626,20.0,1
NP08057,13.0,1
NP06826,17.0,1
NP07336,15.0,1
NP04359,35.0,1
NP05295,14.0,1
NP04666,67.0,1
NP06429,28.0,1
NP07720,47.0,1
NP01893,21.0,1
NP07432,22.0,1
NP08838,11.0,1
NP07048,11.0,1
NP07092,19.0,1
NP11347,70.0,1
NP03368,24.0,1
NP06836,25.0,1
NP09588,13.0,1
NP07359,19.0,1
NP05728,16.0,1
NP02023,47.0,1
NP03799,22.0,1
NP01356,79.0,1
NP08565,95.0,1
NP06625,22.0,1
NP05092,27.0,1
NP06869,15.0,1
NP00041,87.0,1
NP06243,38.0,1
NP11322,69.0,1
NP06806,93.0,1
NP06903,18.0,1
NP10783,15.0,1
NP02526,18.0,1
NP09356,30.0,1
NP02520,17.0,1
NP01819,37.0,1
NP06169,17.0,1
NP01411,24.0,1
NP01226,55.0,1
NP01741,11.0,1
NP07230,24.0,1
NP01768,84.0,1
NP10810,33.0,1
NP02079,44.0,1
NP02177,33.0,1
NP04276,29.0,1
NP08176,22.0,1
NP04628,62.0,1
NP04221,30.0,1
NP01529,29.0,1
NP09265,27.0,1
NP10292,29.0,1
NP02816,11.0,1
NP01352,78.0,1
NP08544,31.0,1
NP11369,95.0,1
NP06971,15.0,1
NP03791,60.0,1
NP07383,16.0,1
NP07439,19.0,1
NP01250,70.0,1
NP01533,27.0,1
NP05506,22.0,1
NP08518,13.0,1
NP07575,12.0,1
NP02125,27.0,1
NP09051,87.0,1
NP08487,13.0,1
NP01898,15.0,1
NP03523,11.0,1
NP07577,39.0,1
NP01295,20.0,1
NP02584,21.0,1
NP06557,11.0,1
NP08704,11.0,1
NP03762,26.0,1
NP01775,32.0,1
NP06703,41.0,1
NP08253,81.0,1
NP06706,33.0,1
NP09779,13.0,1
NP06981,29.0,1
NP04814,23.0,1
NP07571,36.0,1
NP06573,11.0,1
NP01420,18.0,1
NP08587,14.0,1
NP03846,11.0,1
NP09154,74.0,1
NP04206,69.0,1
NP05003,29.0,1
NP07241,21.0,1
NP07494,46.0,1
NP01247,78.0,1
NP07861,33.0,1
NP02789,11.0,1
NP06857,11.0,1
NP01386,75.0,1
NP06420,12.0,1
NP08245,73.0,1
NP06575,12.0,1
NP07273,15.0,1
NP06252,11.0,1
NP09210,17.0,1
NP07421,14.0,1
NP08446,11.0,1
NP06432,25.0,1
NP09755,11.0,1
NP04054,22.0,1
NP00885,11.0,1
NP03057,21.0,1
NP04287,33.0,1
NP07623,37.0,1
NP07387,16.0,1
NP01494,86.0,1
NP05413,51.0,1
NP04195,37.0,1
NP03592,22.0,1
NP09722,14.0,1
NP02008,25.0,1
NP02984,15.0,1
NP05732,21.0,1
NP08167,40.0,1
NP06962,11.0,1
NP01695,91.0,1
NP05218,27.0,1
NP04802,36.0,1
NP06862,13.0,1
NP03744,13.0,1
NP08202,34.0,1
NP05004,30.0,1
NP10833,13.0,1
NP05208,24.0,1
NP01752,11.0,1
NP02251,14.0,1
NP09152,78.0,1
NP01292,20.0,1
NP06275,12.0,1
NP09386,17.0,1
NP07274,16.0,1
NP07232,13.0,1
NP08056,14.0,1
NP02561,76.0,1
NP07940,13.0,1
NP02883,16.0,1
NP08546,33.0,1
NP05089,20.0,1
NP03759,29.0,1
NP06758,28.0,1
NP11314,70.0,1
NP03367,24.0,1
NP09774,13.0,1
NP01528,28.0,1
NP01731,11.0,1
NP01535,29.0,1
NP04211,69.0,1
NP05642,11.0,1
NP05184,24.0,1
NP04629,69.0,1
NP06902,24.0,1
NP06823,33.0,1
NP09803,43.0,1
NP01323,73.0,1
NP03420,16.0,1
NP03500,14.0,1
NP04372,45.0,1
NP00804,11.0,1
NP00052,47.0,1
NP04822,25.0,1
NP04668,59.0,1
NP04716,23.0,1
NP01901,15.0,1
NP06751,74.0,1
NP01483,24.0,1
NP01036,13.0,1
NP01104,13.0,1
NP06288,19.0,1
NP04658,59.0,1
NP07081,13.0,1
NP05991,15.0,1
NP01733,11.0,1
NP09655,16.0,1
NP08571,39.0,1
NP10815,16.0,1
NP06996,17.0,1
NP00805,11.0,1
NP06921,14.0,1
NP06419,24.0,1
NP02694,11.0,1
NP06307,12.0,1
NP06406,32.0,1
NP05169,20.0,1
NP05236,15.0,1
NP05768,23.0,1
NP06636,20.0,1
NP08573,17.0,1
NP08547,84.0,1
NP11283,73.0,1
NP08606,11.0,1
NP08081,29.0,1
NP04273,12.0,1
NP09580,27.0,1
NP01484,77.0,1
NP01249,71.0,1
NP09891,31.0,1
NP07407,16.0,1
NP04362,33.0,1
NP05197,35.0,1
NP06313,14.0,1
NP00714,21.0,1
NP07718,21.0,1
NP02640,12.0,1
NP08455,14.0,1
NP08580,15.0,1
NP09912,40.0,1
NP10736,14.0,1
NP08878,12.0,1
NP06311,15.0,1
NP07012,17.0,1
NP08430,16.0,1
NP10370,11.0,1
NP02602,14.0,1
NP02971,12.0,1
NP02108,42.0,1
NP06879,19.0,1
NP01248,73.0,1
NP11334,71.0,1
NP04384,42.0,1
NP05921,15.0,1
NP02026,54.0,1
NP04052,22.0,1
NP10757,11.0,1
NP00032,86.0,1
NP06350,15.0,1
NP04300,37.0,1
NP07879,32.0,1
NP07628,32.0,1
NP10725,18.0,1
NP04981,31.0,1
NP07459,15.0,1
NP04344,31.0,1
NP00953,15.0,1
NP06977,19.0,1
NP01426,18.0,1
NP04701,62.0,1
NP07826,11.0,1
NP06985,32.0,1
NP05220,24.0,1
NP08261,13.0,1
NP07074,16.0,1
NP02467,13.0,1
NP04788,21.0,1
NP06026,15.0,1
NP07663,36.0,1
NP05437,27.0,1
NP07412,21.0,1
NP11344,69.0,1
NP03637,18.0,1
NP04728,21.0,1
NP07812,21.0,1
NP05024,26.0,1
NP01709,11.0,1
NP11285,82.0,1
NP07339,12.0,1
NP11277,51.0,1
NP07899,14.0,1
NP07409,27.0,1
NP07545,30.0,1
NP06924,17.0,1
NP07075,12.0,1
NP02817,11.0,1
NP02939,13.0,1
NP01022,33.0,1
NP06306,25.0,1
NP06666,20.0,1
NP06871,13.0,1
NP08549,88.0,1
NP06244,28.0,1
NP01990,29.0,1
NP01191,13.0,1
NP01499,81.0,1
NP02442,32.0,1
NP05191,29.0,1
NP01742,11.0,1
NP06910,26.0,1
NP06710,35.0,1
NP04686,15.0,1
NP07666,20.0,1
NP10291,29.0,1
NP08767,11.0,1
NP07348,11.0,1
NP07474,18.0,1
NP06622,22.0,1
NP04635,66.0,1
NP10080,14.0,1
NP03078,13.0,1
NP02599,17.0,1
NP06785,37.0,1
NP01571,11.0,1
NP01568,11.0,1
NP05802,59.0,1
NP08617,13.0,1
NP04231,28.0,1
NP04884,21.0,1
NP02940,11.0,1
NP01777,32.0,1
NP05394,14.0,1
NP02547,39.0,1
NP07926,59.0,1
NP07909,34.0,1
NP09535,32.0,1
NP00792,16.0,1
NP01299,15.0,1
NP11401,74.0,1
NP06352,73.0,1
NP03786,59.0,1
NP06901,17.0,1
NP11047,11.0,1
NP09986,13.0,1
NP08988,41.0,1
NP09933,41.0,1
NP06304,15.0,1
NP07275,14.0,1
NP01865,11.0,1
NP06569,11.0,1
NP02884,12.0,1
NP00963,27.0,1
NP07179,12.0,1
NP09336,14.0,1
NP10752,11.0,1
NP04715,28.0,1
NP09439,18.0,1
NP01359,78.0,1
NP07224,28.0,1
NP07167,19.0,1
NP05478,19.0,1
NP04711,28.0,1
NP09658,17.0,1
NP02007,25.0,1
NP04352,33.0,1
NP05470,36.0,1
NP01290,16.0,1
NP02074,23.0,1
NP01735,11.0,1
NP11305,76.0,1
NP07495,47.0,1
NP10593,90.0,1
NP03840,27.0,1
NP00002,13.0,1
NP10305,37.0,1
NP10274,28.0,1
NP05164,50.0,1
NP07609,36.0,1
NP11303,97.0,1
NP09756,34.0,1
NP02692,11.0,1
NP02701,16.0,1
NP04768,20.0,1
NP09527,13.0,1
NP08706,11.0,1
NP08540,33.0,1
NP00936,16.0,1
NP05697,32.0,1
NP00648,11.0,1
NP11033,16.0,1
NP06167,18.0,1
NP08769,13.0,1
NP04403,48.0,1
NP06568,11.0,1
NP01734,14.0,1
NP10596,90.0,1
NP04653,97.0,1
NP05247,20.0,1
NP05117,25.0,1
NP00023,11.0,1
NP06906,13.0,1
NP03639,19.0,1
NP09868,46.0,1
NP01674,13.0,1
NP11020,26.0,1
NP02603,19.0,1
NP07633,16.0,1
NP08511,15.0,1
NP07054,24.0,1
NP07643,36.0,1
NP11179,93.0,1
NP01673,11.0,1
NP06966,15.0,1
NP07418,12.0,1
NP09936,11.0,1
NP04770,25.0,1
NP09132,15.0,1
NP08375,11.0,1
NP01754,11.0,1
NP08312,13.0,1
NP07670,62.0,1
NP01618,12.0,1
NP06591,32.0,1
NP02843,11.0,1
NP02646,18.0,1
NP06872,14.0,1
NP08429,11.0,1
NP04293,34.0,1
NP02027,49.0,1
NP07794,22.0,1
NP07491,38.0,1
NP06866,25.0,1
NP07941,12.0,1
NP10923,14.0,1
NP07443,17.0,1
NP07634,15.0,1
NP01455,18.0,1
NP10719,11.0,1
NP00927,11.0,1
NP10664,25.0,1
NP09364,24.0,1
NP06632,22.0,1
NP05107,32.0,1
NP05858,19.0,1
NP04088,13.0,1
NP07667,20.0,1
NP03469,15.0,1
NP05651,36.0,1
NP09797,88.0,1
NP03273,11.0,1
NP01808,46.0,1
NP07331,12.0,1
NP05131,34.0,1
NP01851,13.0,1
NP08997,39.0,1
NP09782,20.0,1
NP00713,12.0,1
NP08201,53.0,1
NP07511,13.0,1
NP07051,22.0,1
NP09843,13.0,1
NP01301,20.0,1
NP07261,15.0,1
NP01252,38.0,1
NP10814,20.0,1
NP05401,13.0,1
NP05188,24.0,1
NP10688,21.0,1
NP07238,14.0,1
NP03785,54.0,1
NP06943,15.0,1
NP05275,23.0,1
NP03782,59.0,1
NP05179,24.0,1
NP04067,24.0,1
NP07362,31.0,1
NP00912,25.0,1
NP03507,11.0,1
NP04632,73.0,1
NP01046,14.0,1
NP10089,88.0,1
NP09045,91.0,1
NP01170,11.0,1
NP02967,11.0,1
NP01397,18.0,1
NP00067,12.0,1
NP09396,12.0,1
NP06122,36.0,1
NP06750,76.0,1
NP04975,31.0,1
NP01480,85.0,1
NP03477,11.0,1
NP06968,14.0,1
NP06305,18.0,1
NP05151,86.0,1
NP06646,22.0,1
NP07592,16.0,1
NP10836,13.0,1
NP10655,12.0,1
NP10811,31.0,1
NP11290,74.0,1
NP08434,15.0,1
NP01225,18.0,1
NP09849,31.0,1
NP03521,11.0,1
NP04836,21.0,1
NP04757,25.0,1
NP05800,13.0,1
NP06140,12.0,1
NP00578,85.0,1
NP02794,11.0,1
NP01730,11.0,1
NP06089,12.0,1
NP08299,11.0,1
NP11313,70.0,1
NP02909,12.0,1
NP07951,46.0,1
NP08778,11.0,1
NP00899,17.0,1
NP11107,84.0,1
NP01298,18.0,1
NP03495,18.0,1
NP05812,12.0,1
NP01756,11.0,1
NP00790,17.0,1
NP11255,34.0,1
NP04412,38.0,1
NP03780,16.0,1
NP06372,62.0,1
NP03668,15.0,1
NP09711,18.0,1
NP10371,34.0,1
NP06093,13.0,1
NP06692,50.0,1
NP09506,16.0,1
NP07891,12.0,1
NP09358,18.0,1
NP05226,16.0,1
NP09346,12.0,1
NP01622,28.0,1
NP05957,14.0,1
NP05059,70.0,1
NP10652,11.0,1
NP11150,94.0,1
NP01293,17.0,1
NP02527,14.0,1
NP01519,15.0,1
NP07284,11.0,1
NP04459,28.0,1
NP04693,14.0,1
NP03479,11.0,1
NP02862,17.0,1
NP00755,12.0,1
NP07795,27.0,1
NP08588,17.0,1
NP09316,16.0,1
NP06331,11.0,1
NP06334,14.0,1
NP04241,29.0,1
NP05126,42.0,1
NP01257,33.0,1
NP05476,40.0,1
NP11325,99.0,1
NP05685,16.0,1
NP06421,11.0,1
NP10632,23.0,1
NP08234,11.0,1
NP00816,12.0,1
NP09425,18.0,1
NP04226,30.0,1
NP05118,36.0,1
NP06833,25.0,1
NP02512,31.0,1
NP07204,17.0,1
NP07097,15.0,1
NP03243,17.0,1
NP07647,36.0,1
NP02151,16.0,1
NP05505,22.0,1
NP09430,33.0,1
NP08550,84.0,1
NP05710,13.0,1
NP04627,62.0,1
NP05857,13.0,1
NP02798,18.0,1
NP01463,18.0,1
NP08440,14.0,1
NP05125,26.0,1
NP02516,31.0,1
NP08488,14.0,1
NP07435,18.0,1
NP05161,62.0,1
NP01753,11.0,1
NP07386,17.0,1
NP01780,32.0,1
NP02795,12.0,1
NP06822,33.0,1
NP03585,12.0,1
NP01787,37.0,1
NP09754,37.0,1
NP10353,26.0,1
NP06051,18.0,1
NP07544,31.0,1
NP02590,25.0,1
NP08653,14.0,1
NP07126,19.0,1
NP05953,12.0,1
NP09299,20.0,1
NP05755,11.0,1
NP04443,27.0,1
NP02567,21.0,1
NP01899,16.0,1
NP06697,32.0,1
NP02899,11.0,1
NP11102,86.0,1
NP08577,15.0,1
NP05163,55.0,1
NP07254,20.0,1
NP01737,11.0,1
NP06997,33.0,1
NP08773,11.0,1
NP04758,20.0,1
NP06993,16.0,1
NP00915,17.0,1
NP09273,16.0,1
NP02146,91.0,1
NP04386,42.0,1
NP01766,80.0,1
NP09159,76.0,1
NP09213,12.0,1
NP01354,16.0,1
NP07938,29.0,1
NP04053,21.0,1
NP01335,72.0,1
NP08478,16.0,1
NP06594,35.0,1
NP04031,71.0,1
NP02947,25.0,1
NP10278,28.0,1
NP01146,11.0,1
NP06417,20.0,1
NP01304,34.0,1
NP01346,72.0,1
NP06649,25.0,1
