,Calculate_mw,Calculate_charge,y
Neg_147,8388.460000000001,-0.008,0
Neg_1376,5276.09,1.795,0
Neg_2589,7055.92,2.864,0
Neg_2501,4904.400000000001,2.002,0
Neg_288,5237.96,1.097,0
Neg_982,11058.44,-2.932,0
Neg_511,6616.51,1.396,0
Neg_1308,5416.070000000001,-1.067,0
Neg_125,4256.990000000001,1.189,0
Neg_564,10965.17,21.226,0
Neg_2039,9562.06,4.827,0
Neg_1237,2525.98,2.027,0
Neg_749,6659.77,2.862,0
Neg_189,7424.570000000001,8.099,0
Neg_2815,2116.28,-2.07,0
Neg_2573,2831.31,4.03,0
Neg_911,6365.120000000001,10.998,0
Neg_2225,9601.87,0.691,0
Neg_591,3484.88,-0.901,0
Neg_428,7176.59,5.797,0
Neg_739,7864.080000000001,-1.938,0
Neg_449,1692.92,2.996,0
Neg_1358,10819.35,-7.93,0
Neg_707,5460.14,5.963,0
Neg_1196,9526.59,-7.688,0
Neg_1113,8191.77,0.86,0
Neg_1437,8918.050000000001,6.1,0
Neg_996,3376.82,3.927,0
Neg_2480,1882.16,2.929,0
Neg_2324,1562.82,0.996,0
Neg_2391,3660.05,-1.204,0
Neg_1084,9580.76,0.229,0
Neg_1194,6836.55,3.1,0
Neg_908,4885.570000000001,0.799,0
Neg_638,10780.47,-13.882,0
Neg_2741,3275.77,2.998,0
Neg_1368,8352.25,-2.834,0
Neg_1005,3771.34,-3.067,0
Neg_2790,2908.28,-0.903,0
Neg_1572,4650.02,1.193,0
Neg_1734,9737.94,-1.794,0
Neg_435,10600.86,-1.934,0
Neg_409,2016.05,-3.999,0
Neg_436,2756.26,0.029,0
Neg_1409,10380.7,-4.838,0
Neg_1603,2966.36,1.099,0
Neg_2900,2213.46,-0.998,0
Neg_469,6541.31,1.936,0
Neg_395,4585.14,3.989,0
Neg_2006,4930.400000000001,7.196,0
Neg_2138,8409.26,-5.607,0
Neg_1534,1569.73,2.094,0
Neg_726,5602.34,4.925,0
Neg_2658,6623.330000000001,-5.697,0
Neg_885,11126.72,5.198,0
Neg_1364,7812.52,-0.411,0
Neg_2867,7877.59,0.002,0
Neg_1869,9051.14,-4.767,0
Neg_429,4453.410000000001,-12.888,0
Neg_1518,4847.68,1.928,0
Neg_2431,8464.73,2.09,0
Neg_788,1760.98,0.096,0
Neg_2574,9821.53,10.993,0
Neg_1548,6563.4800000000005,-0.129,0
Neg_1959,8317.1,-3.893,0
Neg_1124,8317.54,2.033,0
Neg_1324,10881.85,3.792,0
Neg_1533,1648.89,0.029,0
Neg_2429,3691.32,1.098,0
Neg_2123,6023.93,2.862,0
Neg_384,2564.16,2.96,0
Neg_2551,5290.88,1.004,0
Neg_380,10271.9,3.396,0
Neg_1697,1894.3,2.928,0
Neg_2382,2778.07,-0.905,0
Neg_193,3648.02,-0.903,0
Neg_392,6489.13,-3.03,0
Neg_1136,8570.08,2.525,0
Neg_2371,3901.41,2.097,0
Neg_910,10976.65,11.156,0
Neg_656,8533.49,0.163,0
Neg_718,9589.43,21.195,0
Neg_400,7832.56,3.132,0
Neg_742,1352.59,0.997,0
Neg_1273,10623.87,-3.066,0
Neg_2830,3564.9,-2.973,0
Neg_567,10398.3,6.398,0
Neg_588,7494.72,2.029,0
Neg_183,10469.66,1.887,0
Neg_2770,10876.56,-15.58,0
Neg_864,1949.48,4.027,0
Neg_2883,2150.41,-0.904,0
Neg_2689,2949.32,2.991,0
Neg_1381,8640.93,1.002,0
Neg_829,2917.5,2.095,0
Neg_2495,3540.96,-0.073,0
Neg_1148,7321.88,2.994,0
Neg_819,1865.15,2.097,0
Neg_2683,2067.41,3.193,0
Neg_1304,7723.740000000001,0.895,0
Neg_932,7700.59,6.293,0
Neg_2003,10110.56,13.218,0
Neg_1512,6040.85,4.098,0
Neg_789,7826.59,7.059,0
Neg_1705,10593.07,1.33,0
Neg_360,8944.98,-0.605,0
Neg_2473,8717.09,9.097,0
Neg_1567,6888.650000000001,-3.966,0
Neg_2582,3297.65,0.196,0
Neg_980,3386.85,1.996,0
Neg_2740,7133.47,2.659,0
Neg_1041,4048.7,-2.172,0
Neg_2713,6252.530000000001,2.93,0
Neg_593,5508.3,-1.899,0
Neg_1882,5210.870000000001,-0.8,0
Neg_2760,7242.52,14.195,0
Neg_1296,3940.45,5.322,0
Neg_784,4431.96,1.03,0
Neg_2205,2759.24,1.999,0
Neg_981,3245.04,4.589,0
Neg_115,6616.47,0.2,0
Neg_499,7000.06,-0.137,0
Neg_877,9582.03,2.397,0
Neg_594,5375.71,-6.995,0
Neg_596,8412.720000000001,4.064,0
Neg_156,2967.45,0.097,0
Neg_1199,4898.610000000001,-2.037,0
Neg_1091,4310.030000000001,5.026,0
Neg_2380,6600.31,-0.865,0
Neg_1193,8954.140000000001,0.193,0
Neg_2038,10657.07,4.206,0
Neg_796,7278.360000000001,3.296,0
Neg_583,9930.19,1.202,0
Neg_1399,7568.64,5.964,0
Neg_773,3745.03,0.098,0
Neg_2320,5173.610000000001,2.101,0
Neg_2170,6994.2300000000005,1.961,0
Neg_1443,6291.14,3.933,0
Neg_1969,6483.35,-2.768,0
Neg_1220,8616.810000000001,5.959,0
Neg_1111,5412.18,-0.971,0
Neg_2065,10688.37,-24.966,0
Neg_1451,5819.68,-0.134,0
Neg_1328,5968.8,4.929,0
Neg_140,7618.650000000001,-0.703,0
Neg_258,4745.31,2.0,0
Neg_175,7671.98,8.13,0
Neg_2922,2464.92,2.864,0
Neg_577,8272.25,0.062,0
Neg_1641,4987.780000000001,6.194,0
Neg_758,5623.22,2.232,0
Neg_2195,8440.08,-16.777,0
Neg_157,4057.47,-1.07,0
Neg_2325,9957.82,0.12,0
Neg_181,10069.57,5.932,0
Neg_2641,8386.630000000001,0.064,0
Neg_1505,8845.310000000001,-12.795,0
Neg_2608,7007.13,4.294,0
Neg_2181,10367.99,7.231,0
Neg_2798,10084.96,-6.131,0
Neg_924,2746.23,4.997,0
Neg_1138,5641.150000000001,-6.133,0
Neg_2880,2051.32,0.861,0
Neg_2670,1698.8,-0.999,0
Neg_925,8256.32,-1.965,0
Neg_230,3726.24,-0.901,0
Neg_2071,2424.81,1.061,0
Neg_2650,2907.32,1.932,0
Neg_841,6089.9800000000005,0.2,0
Neg_2054,5295.09,0.935,0
Neg_146,8823.32,-18.02,0
Neg_162,8510.640000000001,9.202,0
Neg_990,7555.450000000001,-7.789,0
Neg_2024,4320.780000000001,-4.999,0
Neg_155,4926.910000000001,3.861,0
Neg_1412,8076.820000000001,-5.889,0
Neg_619,3710.22,3.294,0
Neg_154,11457.72,-2.663,0
Neg_264,7488.580000000001,4.827,0
Neg_457,7604.700000000001,4.998,0
Neg_1529,7300.48,8.095,0
Neg_1725,1938.97,-3.001,0
Neg_582,3600.41,3.96,0
Neg_2293,5694.27,2.1,0
Neg_2023,5706.26,-4.604,0
Neg_1192,5662.320000000001,1.428,0
Neg_1702,3264.67,-2.137,0
Neg_989,8825.78,-1.107,0
Neg_856,9024.24,7.091,0
Neg_2460,4798.55,1.864,0
Neg_1967,10753.21,-0.035,0
Neg_1584,3400.69,-0.899,0
Neg_909,4707.320000000001,1.098,0
Neg_517,10246.96,3.96,0
Neg_2302,8241.68,5.794,0
Neg_1633,2919.5,2.928,0
Neg_2563,1967.3,0.0,0
Neg_2911,9918.16,4.027,0
Neg_1261,1859.24,3.996,0
Neg_2493,5253.9400000000005,2.092,0
Neg_1707,5850.540000000001,-1.702,0
Neg_2035,8689.19,2.057,0
Neg_2507,7270.48,-0.108,0
Neg_2843,5866.47,-1.101,0
Neg_2279,9595.05,-4.995,0
Neg_633,4172.8,0.029,0
Neg_1442,2483.8,-1.003,0
Neg_1910,6135.870000000001,6.033,0
Neg_2307,8982.6,10.229,0
Neg_1627,6064.120000000001,4.059,0
Neg_1043,3856.37,-1.998,0
Neg_851,4840.370000000001,-0.706,0
Neg_1342,9683.94,3.2,0
Neg_507,3003.56,1.999,0
Neg_2892,11077.0,11.105,0
Neg_887,5659.990000000001,-2.796,0
Neg_2177,8592.77,6.006,0
Neg_2875,4567.75,0.304,0
Neg_187,8955.57,-0.137,0
Neg_731,5797.790000000001,-1.239,0
Neg_2878,6930.6900000000005,-4.796,0
Neg_1195,7652.530000000001,-3.959,0
Neg_2134,6424.63,2.862,0
Neg_209,10633.34,-3.702,0
Neg_2339,9334.93,0.359,0
Neg_1950,9428.01,-5.784,0
Neg_1521,4671.51,2.057,0
Neg_2328,3007.46,1.928,0
Neg_504,9391.73,0.207,0
Neg_1415,7458.42,1.896,0
Neg_1244,9005.32,2.928,0
Neg_2317,1347.44,-0.002,0
Neg_1759,4926.660000000001,-4.969,0
Neg_1105,4329.860000000001,-6.508,0
Neg_1599,6548.43,4.192,0
Neg_349,5989.780000000001,3.127,0
Neg_2091,2683.92,-0.772,0
Neg_2417,7199.34,5.219,0
Neg_100,3294.86,3.996,0
Neg_2420,2235.66,1.998,0
Neg_1970,6159.97,0.199,0
Neg_893,6731.280000000001,0.728,0
Neg_2534,4654.17,3.001,0
Neg_481,4710.7300000000005,2.795,0
Neg_1894,7328.05,4.032,0
Neg_627,10546.36,7.106,0
Neg_2523,9740.17,0.661,0
Neg_1173,2660.25,1.094,0
Neg_2625,4220.68,1.197,0
Neg_2452,6287.97,2.959,0
Neg_754,5579.21,2.197,0
Neg_2294,8671.970000000001,-5.191,0
Neg_2466,6251.26,-0.006,0
Neg_1017,8155.320000000001,5.201,0
Neg_539,7888.71,4.126,0
Neg_2199,8122.1,-1.237,0
Neg_1739,2016.27,-0.409,0
Neg_1318,5247.85,-0.902,0
Neg_2842,9476.74,-0.142,0
Neg_1817,8252.16,-2.898,0
Neg_1427,7814.73,-0.867,0
Neg_60,10321.69,-0.8,0
Neg_1202,9599.03,-2.101,0
Neg_1417,5413.13,3.932,0
Neg_1392,2363.53,-2.007,0
Neg_1245,2268.87,8.859,0
Neg_1621,1241.38,-0.004,0
Neg_2101,10981.39,1.065,0
Neg_1662,6818.31,-9.09,0
Neg_967,7413.290000000001,6.42,0
Neg_1576,8225.17,-0.863,0
Neg_1044,6463.570000000001,0.796,0
Neg_2674,7910.88,0.196,0
Neg_81,7191.01,-2.004,0
Neg_1408,11152.61,-1.762,0
Neg_1528,2812.08,0.098,0
Neg_2218,9994.72,6.29,0
Neg_913,7938.22,2.99,0
Neg_1553,7134.080000000001,3.201,0
Neg_1203,1659.98,1.997,0
Neg_2776,2893.36,2.226,0
Neg_2133,4866.580000000001,7.355,0
Neg_1961,4255.76,-2.101,0
Neg_1895,2031.35,1.027,0
Neg_2043,7839.84,0.968,0
Neg_334,10509.64,6.299,0
Neg_2174,5612.17,-0.797,0
Neg_1792,7074.740000000001,4.332,0
Neg_1052,5283.01,-1.005,0
Neg_1327,6297.990000000001,11.999,0
Neg_2663,4211.780000000001,-1.002,0
Neg_644,10209.7,-4.931,0
Neg_2092,6893.38,3.101,0
Neg_559,3652.0,-3.995,0
Neg_487,11740.82,23.022,0
Neg_2018,4441.150000000001,-1.072,0
Neg_1474,9375.11,12.864,0
Neg_1264,6513.35,-1.035,0
Neg_884,2284.63,3.996,0
Neg_1191,8002.18,0.731,0
Neg_1852,8622.7,1.069,0
Neg_786,8179.320000000001,0.134,0
Neg_1686,3778.33,1.999,0
Neg_2755,9345.03,3.224,0
Neg_2143,7570.8,5.867,0
Neg_2619,4392.09,7.195,0
Neg_1600,5131.040000000001,9.196,0
Neg_725,6378.280000000001,9.519,0
Neg_70,5785.56,-1.002,0
Neg_2340,4524.1900000000005,-4.992,0
Neg_1366,1940.13,2.0,0
Neg_458,6794.540000000001,-2.862,0
Neg_744,5954.81,-1.135,0
Neg_2839,7466.240000000001,1.101,0
Neg_575,2625.09,1.194,0
Neg_1839,3323.99,2.096,0
Neg_2678,11095.78,4.065,0
Neg_1204,9371.85,3.067,0
Neg_2351,3166.56,1.0,0
Neg_2899,3646.87,-7.894,0
Neg_2474,11355.04,-3.898,0
Neg_1760,6432.6900000000005,2.059,0
Neg_369,3244.57,-1.702,0
Neg_2710,8379.36,0.1,0
Neg_2852,9006.08,-3.765,0
Neg_1373,8900.6,12.991,0
Neg_2807,6567.18,-4.962,0
Neg_543,5049.0,4.185,0
Neg_1453,7480.35,0.131,0
Neg_860,1906.16,-0.0,0
Neg_223,4110.68,2.028,0
Neg_1842,6429.450000000001,2.098,0
Neg_1769,2320.81,3.193,0
Neg_2295,5964.88,7.199,0
Neg_1598,5836.530000000001,-3.999,0
Neg_642,8215.19,-2.868,0
Neg_2592,7062.320000000001,4.89,0
Neg_2426,9257.68,6.189,0
Neg_1004,8202.0,7.099,0
Neg_2066,1341.65,2.997,0
Neg_1482,3110.54,3.997,0
Neg_111,10633.44,2.932,0
Neg_2546,6497.25,0.097,0
Neg_2168,8858.7,-3.934,0
Neg_1605,4945.43,2.998,0
Neg_2512,5066.92,2.963,0
Neg_93,1446.51,-1.97,0
Neg_772,10118.48,-2.058,0
Neg_206,7765.0,-2.336,0
Neg_723,4118.43,-2.898,0
Neg_1946,4731.22,0.101,0
Neg_2284,2261.59,0.098,0
Neg_2267,7709.700000000001,-1.965,0
Neg_778,11391.18,15.121,0
Neg_87,8074.410000000001,8.158,0
Neg_2746,1596.92,1.996,0
Neg_1171,1993.47,2.927,0
Neg_1671,9972.37,-0.029,0
Neg_2416,2400.77,2.93,0
Neg_1935,7008.67,6.003,0
Neg_2891,10536.91,-3.032,0
Neg_1354,10836.18,6.313,0
Neg_763,3359.74,-0.902,0
Neg_1222,3427.11,1.998,0
Neg_371,7980.71,0.204,0
Neg_1955,1911.15,-0.002,0
Neg_2848,8370.95,6.824,0
Neg_2766,7977.070000000001,-3.097,0
Neg_2233,6982.110000000001,9.2,0
Neg_1833,7296.370000000001,1.967,0
Neg_1123,6000.77,-1.102,0
Neg_2809,5909.76,5.517,0
Neg_2194,7605.410000000001,7.933,0
Neg_2144,7281.200000000001,-2.773,0
Neg_27,11258.04,-0.169,0
Neg_2559,3757.39,6.094,0
Neg_2373,5496.780000000001,-5.4,0
Neg_2161,8624.84,4.029,0
Neg_1954,9694.25,7.595,0
Neg_23,9821.16,1.298,0
Neg_1075,8362.85,12.417,0
Neg_2385,7195.88,5.063,0
Neg_1821,8355.5,0.101,0
Neg_2256,5902.8,3.063,0
Neg_2171,5634.47,-2.902,0
Neg_921,5416.34,0.959,0
Neg_832,1117.31,0.996,0
Neg_552,10407.09,10.198,0
Neg_1002,5911.68,7.13,0
Neg_123,7070.27,2.799,0
Neg_204,8394.23,-5.863,0
Neg_375,4619.47,1.095,0
Neg_372,3952.62,-0.136,0
Neg_1287,6519.92,-15.051,0
Neg_2125,3286.51,-1.973,0
Neg_74,9610.9,-1.761,0
Neg_871,8297.58,0.896,0
Neg_694,10624.42,-9.06,0
Neg_824,11174.83,8.098,0
Neg_2063,3783.44,2.096,0
Neg_1031,4618.320000000001,-1.069,0
Neg_332,9903.72,-1.134,0
Neg_1165,3593.11,1.998,0
Neg_2186,2815.33,2.995,0
Neg_1986,7055.790000000001,-1.004,0
Neg_2394,4891.76,4.129,0
Neg_1379,4181.81,0.96,0
Neg_2522,9477.82,11.896,0
Neg_1899,3173.59,-0.001,0
Neg_1322,7370.820000000001,-12.132,0
Neg_2414,8249.630000000001,10.094,0
Neg_26,4245.05,3.324,0
Neg_1284,10557.12,-1.974,0
Neg_820,5466.1900000000005,0.727,0
Neg_863,9819.95,6.868,0
Neg_268,10076.3,4.923,0
Neg_2153,4462.870000000001,4.002,0
Neg_63,7815.830000000001,-3.132,0
Neg_687,5234.660000000001,-0.964,0
Neg_1297,10505.5,4.134,0
Neg_1556,7126.110000000001,-0.071,0
Neg_2455,9951.42,3.861,0
Neg_1016,8071.990000000001,-0.104,0
Neg_366,9757.1,0.035,0
Neg_641,2956.2,0.198,0
Neg_2874,5814.42,1.194,0
Neg_948,5267.96,-1.067,0
Neg_2780,6239.200000000001,3.059,0
Neg_760,8077.38,6.028,0
Neg_1782,6937.89,1.931,0
Neg_2735,8639.58,-3.787,0
Neg_705,10027.39,5.222,0
Neg_764,7416.330000000001,-1.1,0
Neg_1582,1571.7,0.997,0
Neg_1061,7616.52,0.589,0
Neg_2183,6588.39,-1.899,0
Neg_1543,2188.27,-4.065,0
Neg_1964,6445.330000000001,4.033,0
Neg_1330,2101.31,0.031,0
Neg_2411,9343.37,-1.0,0
Neg_25,6065.280000000001,2.993,0
Neg_1463,10337.31,-0.076,0
Neg_1738,1819.12,2.997,0
Neg_2261,6383.14,-0.065,0
Neg_1416,3072.62,1.0,0
Neg_2389,10255.49,-4.766,0
Neg_2905,1972.21,-2.0,0
Neg_1488,8918.87,-6.025,0
Neg_180,9880.49,1.17,0
Neg_557,10186.49,-1.958,0
Neg_1595,7806.73,2.199,0
Neg_1103,3414.2,5.928,0
Neg_510,8563.36,-2.662,0
Neg_2472,5163.97,-0.035,0
Neg_122,4221.96,0.996,0
Neg_2290,6879.790000000001,2.033,0
Neg_2696,9544.97,-1.059,0
Neg_1289,2201.45,0.997,0
Neg_1936,9719.98,2.233,0
Neg_2265,5403.120000000001,2.103,0
Neg_2555,6774.6900000000005,-3.892,0
Neg_1580,5136.990000000001,4.028,0
Neg_2082,2589.14,2.027,0
Neg_1591,6799.56,3.099,0
Neg_1470,7497.780000000001,0.831,0
Neg_1509,7486.89,3.159,0
Neg_77,2157.5,-0.001,0
Neg_1247,10592.84,-4.201,0
Neg_2122,6666.85,2.102,0
Neg_1953,10569.4,2.023,0
Neg_2894,10938.24,-0.934,0
Neg_1260,9106.44,2.129,0
Neg_2719,3120.44,-0.069,0
Neg_2111,8460.74,5.927,0
Neg_1531,5296.070000000001,2.0,0
Neg_1519,10148.5,8.397,0
Neg_2540,2217.62,1.026,0
Neg_2113,3493.11,-0.005,0
Neg_1965,7435.400000000001,0.968,0
Neg_48,10921.09,-0.992,0
Neg_625,8893.11,-4.764,0
Neg_2721,6140.910000000001,6.296,0
Neg_2716,6119.860000000001,3.003,0
Neg_1116,8098.610000000001,2.922,0
Neg_2714,7213.0,-1.066,0
Neg_729,6220.120000000001,-1.033,0
Neg_770,1174.38,1.027,0
Neg_1441,5539.370000000001,0.201,0
Neg_1629,8605.79,-1.029,0
Neg_65,3148.52,2.996,0
Neg_2121,2520.91,-0.068,0
Neg_271,6170.84,0.197,0
Neg_2572,9222.93,1.494,0
Neg_2089,5761.030000000001,-7.798,0
Neg_655,9623.26,1.99,0
Neg_806,2946.14,-6.995,0
Neg_1034,6119.09,5.525,0
Neg_2211,7703.39,-4.763,0
Neg_393,5663.4400000000005,3.927,0
Neg_2684,8961.08,-5.789,0
Neg_2028,4188.620000000001,-7.995,0
Neg_1695,6951.68,-3.797,0
Neg_1024,1860.08,1.228,0
Neg_881,5476.3,3.003,0
Neg_2862,7324.200000000001,1.998,0
Neg_632,2281.67,2.029,0
Neg_665,6514.22,0.959,0
Neg_1699,9406.71,-1.962,0
Neg_1752,7274.950000000001,4.06,0
Neg_1536,8564.58,1.935,0
Neg_1132,8505.66,-3.896,0
Neg_692,5929.740000000001,-1.967,0
Neg_2046,8875.060000000001,4.101,0
Neg_866,6736.330000000001,-2.098,0
Neg_719,4902.84,7.023,0
Neg_2407,3189.58,4.929,0
Neg_668,10186.73,-1.871,0
Neg_2488,6874.89,4.099,0
Neg_359,5501.7300000000005,4.125,0
Neg_1168,4310.26,0.029,0
Neg_578,10494.73,-0.067,0
Neg_2655,5700.27,-0.906,0
Neg_1419,2370.68,4.997,0
Neg_426,1744.74,-2.999,0
Neg_1644,2333.68,2.929,0
Neg_643,2668.85,-3.966,0
Neg_1902,5103.650000000001,-3.065,0
Neg_385,1609.94,0.096,0
Neg_2361,8095.360000000001,-0.966,0
Neg_907,11853.47,2.107,0
Neg_399,10345.8,1.066,0
Neg_1577,7796.860000000001,2.929,0
Neg_2127,9081.31,1.332,0
Neg_73,10350.68,0.998,0
Neg_2598,10323.77,1.132,0
Neg_516,4715.990000000001,-3.797,0
Neg_1466,3179.55,-0.003,0
Neg_672,6599.68,5.095,0
Neg_630,10188.75,-0.857,0
Neg_39,5039.6,0.094,0
Neg_2465,6739.72,1.963,0
Neg_2722,9433.29,-5.99,0
Neg_2105,2401.69,-0.901,0
Neg_1077,2225.38,-2.001,0
Neg_2550,10130.69,15.316,0
Neg_1756,2943.33,-0.071,0
Neg_172,3527.93,-0.0,0
Neg_1428,7283.160000000001,-3.839,0
Neg_797,6739.410000000001,-6.969,0
Neg_2239,6161.870000000001,-0.11,0
Neg_1268,4359.900000000001,3.031,0
Neg_112,8812.640000000001,-0.895,0
Neg_2432,4805.040000000001,0.999,0
Neg_1624,4240.900000000001,3.999,0
Neg_1571,2939.32,2.993,0
Neg_753,3221.51,2.099,0
Neg_1875,2505.81,-0.9,0
Neg_2353,1886.04,0.996,0
Neg_1805,6707.370000000001,-3.864,0
Neg_1530,10219.7,4.106,0
Neg_357,9301.37,-3.676,0
Neg_695,10176.69,3.002,0
Neg_551,5272.9800000000005,0.998,0
Neg_2897,4626.13,0.099,0
Neg_438,10640.69,0.959,0
Neg_858,7508.63,2.861,0
Neg_1072,6512.31,4.094,0
Neg_698,3968.08,-6.998,0
Neg_2433,3034.42,0.932,0
Neg_186,5303.1900000000005,2.059,0
Neg_1915,10989.67,10.828,0
Neg_2470,5058.88,1.097,0
Neg_1547,3351.68,0.127,0
Neg_313,10659.13,3.096,0
Neg_1232,7144.9800000000005,-4.131,0
Neg_2015,8145.89,-4.896,0
Neg_1413,8090.38,2.133,0
Neg_1495,5719.52,5.196,0
Neg_2297,2705.15,3.725,0
Neg_416,4056.38,1.99,0
Neg_1252,6344.950000000001,-11.988,0
Neg_1013,8373.390000000001,1.399,0
Neg_1631,1509.78,1.095,0
Neg_874,11144.37,6.219,0
Neg_1984,2819.14,-2.998,0
Neg_1431,4150.93,5.999,0
Neg_505,1447.69,3.996,0
Neg_2401,10628.76,-6.89,0
Neg_2119,9885.45,-0.865,0
Neg_1685,7158.240000000001,3.931,0
Neg_2727,9768.13,-3.028,0
Neg_1640,9067.53,3.029,0
Neg_1134,4804.35,-1.994,0
Neg_799,9765.18,-2.811,0
Neg_790,6016.76,1.0,0
Neg_2135,10987.44,6.936,0
Neg_2208,10587.19,0.892,0
Neg_1475,4782.38,-0.993,0
Neg_1085,9124.43,-1.138,0
Neg_1713,7743.860000000001,4.192,0
Neg_309,4641.05,-3.9,0
Neg_1162,3575.11,3.961,0
Neg_2075,3817.49,-0.071,0
Neg_1698,5503.72,6.859,0
Neg_518,1380.79,1.861,0
Neg_1163,9730.11,-1.097,0
Neg_1359,6460.450000000001,4.962,0
Neg_1119,7778.05,9.296,0
Neg_2643,8341.85,-1.872,0
Neg_277,9998.23,1.1,0
Neg_1587,7675.290000000001,1.493,0
Neg_2585,10907.41,-1.692,0
Neg_1060,1811.15,0.996,0
Neg_330,5264.790000000001,-2.07,0
Neg_1369,9557.93,-2.768,0
Neg_2785,4964.56,-3.037,0
Neg_2535,7634.580000000001,2.935,0
Neg_1564,8445.58,-5.773,0
Neg_2036,7709.570000000001,-1.341,0
Neg_1200,7467.68,3.228,0
Neg_1709,9217.11,8.401,0
Neg_1329,7640.370000000001,-6.898,0
Neg_32,7098.650000000001,3.204,0
Neg_776,4136.76,-1.135,0
Neg_437,5433.360000000001,-2.065,0
Neg_2653,8015.98,3.963,0
Neg_95,6852.75,1.198,0
Neg_1757,6626.160000000001,5.492,0
Neg_780,4750.59,3.025,0
Neg_1804,8343.17,-3.698,0
Neg_1545,5367.81,-0.774,0
Neg_2797,8819.630000000001,7.214,0
Neg_430,4283.120000000001,-0.136,0
Neg_1573,4468.870000000001,-0.9,0
Neg_1378,10649.3,-2.668,0
Neg_473,8421.84,10.194,0
Neg_649,8477.2,-2.999,0
Neg_524,9415.6,-2.136,0
Neg_1517,7381.14,2.399,0
Neg_880,4583.280000000001,3.962,0
Neg_1693,8598.82,4.927,0
Neg_1092,8403.73,-4.034,0
Neg_1226,10656.28,15.217,0
Neg_246,4644.06,-4.066,0
Neg_442,9239.9,3.823,0
Neg_2422,4052.52,-1.036,0
Neg_2661,10478.66,-0.606,0
Neg_2189,7070.05,-0.17,0
Neg_673,7373.19,-3.995,0
Neg_2244,9945.52,3.122,0
Neg_613,7978.330000000001,-7.988,0
Neg_1133,4232.76,3.126,0
Neg_1919,3636.05,-0.898,0
Neg_1393,2818.25,2.0,0
Neg_1980,4300.0,6.929,0
Neg_195,8115.05,4.112,0
Neg_2354,9653.77,-5.886,0
Neg_2388,5346.870000000001,-1.965,0
Neg_1181,2354.72,0.095,0
Neg_1550,3530.01,-2.202,0
Neg_2158,8651.1,4.221,0
Neg_2197,8564.61,2.16,0
Neg_2274,10095.4,0.332,0
Neg_2679,7784.59,6.3,0
Neg_1439,9645.51,5.125,0
Neg_2281,8949.550000000001,4.458,0
Neg_2841,2733.2,2.097,0
Neg_2266,6041.780000000001,-0.971,0
Neg_571,8456.12,2.039,0
Neg_1009,5934.780000000001,3.0,0
Neg_1655,5171.9800000000005,1.864,0
Neg_1487,2183.52,2.026,0
Neg_28,10851.64,-5.795,0
Neg_2509,7088.990000000001,1.041,0
Neg_2175,4280.0,6.356,0
Neg_2232,9863.22,-0.123,0
Neg_201,1425.69,3.193,0
Neg_1333,8957.220000000001,3.264,0
Neg_2778,3941.43,1.893,0
Neg_1704,6718.6900000000005,6.195,0
Neg_2156,4324.030000000001,1.128,0
Neg_1706,4267.84,0.964,0
Neg_143,8475.85,2.038,0
Neg_2595,4084.82,-2.204,0
Neg_166,7940.94,0.102,0
Neg_2209,3347.83,-0.134,0
Neg_1608,9051.75,6.826,0
Neg_1581,10012.38,9.032,0
Neg_1609,10306.65,-4.131,0
Neg_865,6764.89,0.058,0
Neg_666,9076.29,6.003,0
Neg_1267,3034.51,2.029,0
Neg_639,5754.56,2.028,0
Neg_1590,7169.56,4.126,0
Neg_1701,2337.47,-2.901,0
Neg_1093,5450.030000000001,4.099,0
Neg_752,6969.06,-0.037,0
Neg_1210,3405.77,1.094,0
Neg_2603,8664.68,-8.981,0
Neg_463,2493.85,3.929,0
Neg_972,7617.900000000001,4.159,0
Neg_1224,1285.63,1.996,0
Neg_1027,10318.63,9.113,0
Neg_2430,6414.13,0.993,0
Neg_282,10089.25,4.095,0
Neg_421,7551.56,0.134,0
Neg_986,9456.01,6.833,0
Neg_1349,9506.67,-5.463,0
Neg_495,2858.37,2.027,0
Neg_2223,2763.16,-0.003,0
Neg_2245,4096.080000000001,5.792,0
Neg_522,10326.44,-6.892,0
Neg_490,10735.21,13.063,0
Neg_153,10743.23,1.903,0
Neg_1916,4785.43,-2.068,0
Neg_2569,10452.53,2.102,0
Neg_1724,3865.49,0.999,0
Neg_220,3606.07,2.196,0
Neg_573,1101.18,-0.003,0
Neg_2008,10470.3,2.497,0
Neg_2076,5409.42,3.894,0
Neg_1440,6117.6900000000005,-1.702,0
Neg_1258,9929.56,-1.237,0
Neg_2009,4672.17,1.935,0
Neg_486,4236.8,0.032,0
Neg_555,9791.67,-2.928,0
Neg_232,1397.59,1.998,0
Neg_1407,6588.56,-1.698,0
Neg_637,2492.69,2.927,0
Neg_2372,2311.71,-1.902,0
Neg_338,11034.49,7.194,0
Neg_192,8211.210000000001,-0.937,0
Neg_1926,6246.830000000001,-4.062,0
Neg_1337,6786.6900000000005,-1.102,0
Neg_2531,5688.14,-4.9,0
Neg_765,8772.6,-3.268,0
Neg_98,3122.52,0.028,0
Neg_2026,10431.67,-1.01,0
Neg_1650,10380.47,-6.564,0
Neg_386,8472.800000000001,5.424,0
Neg_14,9442.91,2.099,0
Neg_1660,6301.780000000001,-14.963,0
Neg_2005,3868.26,-1.066,0
Neg_2292,6064.8,0.037,0
Neg_117,6279.370000000001,4.925,0
