,AAC_A,AAC_R,AAC_N,AAC_D,AAC_C,AAC_Q,AAC_E,AAC_G,AAC_H,AAC_I,AAC_L,AAC_K,AAC_M,AAC_F,AAC_P,AAC_S,AAC_T,AAC_W,AAC_Y,AAC_V,y
Neg_963,0.0757575757575757,0.0151515151515151,0.0303030303030303,0.0757575757575757,0.0303030303030303,0.0606060606060606,0.0757575757575757,0.106060606060606,0.0303030303030303,0.0303030303030303,0.0606060606060606,0.0454545454545454,0.0,0.0,0.0757575757575757,0.0909090909090909,0.0909090909090909,0.0,0.0151515151515151,0.0909090909090909,0
Neg_2190,0.1538461538461538,0.0,0.0256410256410256,0.0,0.0,0.0512820512820512,0.2051282051282051,0.0,0.0256410256410256,0.0,0.1025641025641025,0.2051282051282051,0.0,0.0769230769230769,0.0,0.0256410256410256,0.0256410256410256,0.0,0.0,0.1025641025641025,0
Neg_212,0.05,0.075,0.0375,0.0625,0.025,0.0375,0.075,0.0875,0.0,0.0625,0.15,0.0375,0.0,0.025,0.075,0.0625,0.05,0.025,0.0,0.0625,0
Neg_730,0.1212121212121212,0.0303030303030303,0.0303030303030303,0.0606060606060606,0.0,0.0454545454545454,0.106060606060606,0.0757575757575757,0.0303030303030303,0.0303030303030303,0.0909090909090909,0.0909090909090909,0.0,0.0757575757575757,0.0454545454545454,0.0454545454545454,0.0606060606060606,0.0,0.0,0.0606060606060606,0
Neg_319,0.0579710144927536,0.0579710144927536,0.0434782608695652,0.0434782608695652,0.0144927536231884,0.072463768115942,0.0144927536231884,0.144927536231884,0.0579710144927536,0.0434782608695652,0.0579710144927536,0.0,0.0434782608695652,0.072463768115942,0.0579710144927536,0.1014492753623188,0.0,0.0289855072463768,0.0289855072463768,0.0579710144927536,0
Neg_1401,0.0897435897435897,0.0641025641025641,0.0256410256410256,0.0,0.1025641025641025,0.0769230769230769,0.0512820512820512,0.0641025641025641,0.0641025641025641,0.0256410256410256,0.0512820512820512,0.0512820512820512,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.0897435897435897,0.0512820512820512,0.0,0.0128205128205128,0.1025641025641025,0
Neg_1035,0.032258064516129,0.0,0.0483870967741935,0.0161290322580645,0.0,0.0161290322580645,0.0483870967741935,0.0483870967741935,0.032258064516129,0.0483870967741935,0.1935483870967742,0.0483870967741935,0.032258064516129,0.0,0.0483870967741935,0.1290322580645161,0.1129032258064516,0.0161290322580645,0.032258064516129,0.0967741935483871,0
Neg_1190,0.06,0.04,0.02,0.04,0.0,0.02,0.06,0.12,0.04,0.06,0.04,0.1,0.04,0.02,0.06,0.04,0.06,0.0,0.04,0.14,0
Neg_1508,0.0609756097560975,0.048780487804878,0.0,0.0365853658536585,0.0365853658536585,0.0853658536585365,0.0365853658536585,0.1097560975609756,0.0609756097560975,0.024390243902439,0.1219512195121951,0.0121951219512195,0.0121951219512195,0.0121951219512195,0.0609756097560975,0.1219512195121951,0.0609756097560975,0.0121951219512195,0.0,0.0853658536585365,0
Neg_1653,0.1016949152542373,0.0169491525423728,0.0508474576271186,0.0,0.0,0.1186440677966101,0.0,0.0169491525423728,0.0508474576271186,0.0508474576271186,0.0169491525423728,0.0,0.0169491525423728,0.0,0.2033898305084746,0.0847457627118644,0.0677966101694915,0.0,0.135593220338983,0.0677966101694915,0
Neg_2304,0.0689655172413793,0.0344827586206896,0.1034482758620689,0.0344827586206896,0.0689655172413793,0.0,0.0344827586206896,0.1379310344827586,0.0,0.0689655172413793,0.0689655172413793,0.0344827586206896,0.0,0.0344827586206896,0.0344827586206896,0.1034482758620689,0.0344827586206896,0.0,0.0689655172413793,0.0689655172413793,0
Neg_1355,0.0,0.0,0.0,0.0909090909090909,0.0,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0
Neg_1434,0.108695652173913,0.1304347826086956,0.0652173913043478,0.0434782608695652,0.0,0.0434782608695652,0.0217391304347826,0.0652173913043478,0.0,0.0,0.0217391304347826,0.0217391304347826,0.0,0.0434782608695652,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0217391304347826,0.0869565217391304,0.0652173913043478,0
Neg_2485,0.0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0,0.0,0.0,0.0952380952380952,0.238095238095238,0.0476190476190476,0.1428571428571428,0.0,0.0952380952380952,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,0
Neg_367,0.0,0.1515151515151515,0.0,0.0909090909090909,0.0303030303030303,0.0303030303030303,0.0,0.0303030303030303,0.0909090909090909,0.0303030303030303,0.1212121212121212,0.0,0.0,0.0909090909090909,0.0303030303030303,0.1818181818181818,0.0303030303030303,0.0,0.0,0.0909090909090909,0
Neg_1625,0.1111111111111111,0.1111111111111111,0.0793650793650793,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0317460317460317,0.0,0.0952380952380952,0.0634920634920634,0.0634920634920634,0.0,0.0317460317460317,0.0317460317460317,0.0634920634920634,0.0317460317460317,0.0,0.0317460317460317,0.0634920634920634,0
Neg_2700,0.1904761904761904,0.0952380952380952,0.0,0.0476190476190476,0.0,0.0952380952380952,0.238095238095238,0.0476190476190476,0.0,0.0,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0
Neg_150,0.0422535211267605,0.0704225352112676,0.0422535211267605,0.0,0.028169014084507,0.028169014084507,0.1126760563380281,0.0985915492957746,0.0,0.0422535211267605,0.0704225352112676,0.0422535211267605,0.0422535211267605,0.0422535211267605,0.0845070422535211,0.056338028169014,0.1126760563380281,0.0140845070422535,0.0422535211267605,0.028169014084507,0
Neg_30,0.1139240506329113,0.0632911392405063,0.0379746835443038,0.050632911392405,0.0126582278481012,0.0379746835443038,0.050632911392405,0.0379746835443038,0.0379746835443038,0.0759493670886076,0.0886075949367088,0.0632911392405063,0.0253164556962025,0.0126582278481012,0.0379746835443038,0.1012658227848101,0.0632911392405063,0.0126582278481012,0.0126582278481012,0.0632911392405063,0
Neg_452,0.0212765957446808,0.0319148936170212,0.0851063829787234,0.0531914893617021,0.0212765957446808,0.0638297872340425,0.0425531914893617,0.0531914893617021,0.0106382978723404,0.0744680851063829,0.1170212765957446,0.1170212765957446,0.0106382978723404,0.0425531914893617,0.0531914893617021,0.0638297872340425,0.0319148936170212,0.0106382978723404,0.0212765957446808,0.0744680851063829,0
Neg_905,0.0897435897435897,0.0256410256410256,0.0128205128205128,0.0128205128205128,0.0128205128205128,0.0512820512820512,0.0384615384615384,0.1282051282051282,0.0,0.0128205128205128,0.0128205128205128,0.0,0.0769230769230769,0.0256410256410256,0.2435897435897435,0.0641025641025641,0.0,0.0,0.1282051282051282,0.0641025641025641,0
Neg_2519,0.1710526315789473,0.2105263157894736,0.0,0.0,0.0789473684210526,0.0263157894736842,0.0131578947368421,0.0394736842105263,0.0,0.0,0.0394736842105263,0.0,0.0131578947368421,0.0131578947368421,0.2236842105263158,0.0921052631578947,0.0394736842105263,0.0394736842105263,0.0,0.0,0
Neg_1361,0.0816326530612244,0.0816326530612244,0.0,0.0,0.0,0.0816326530612244,0.1428571428571428,0.0408163265306122,0.0408163265306122,0.0816326530612244,0.1428571428571428,0.0204081632653061,0.0204081632653061,0.0,0.0408163265306122,0.0816326530612244,0.0816326530612244,0.0,0.0,0.0612244897959183,0
Neg_2014,0.1666666666666666,0.0694444444444444,0.0,0.0138888888888888,0.0138888888888888,0.0138888888888888,0.0138888888888888,0.0138888888888888,0.0277777777777777,0.0833333333333333,0.1527777777777778,0.0138888888888888,0.0277777777777777,0.0416666666666666,0.0416666666666666,0.0833333333333333,0.0694444444444444,0.0,0.0555555555555555,0.0972222222222222,0
Neg_2510,0.1333333333333333,0.0333333333333333,0.1666666666666666,0.0333333333333333,0.0,0.0666666666666666,0.0,0.0333333333333333,0.0333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0333333333333333,0.0,0.1333333333333333,0.0333333333333333,0.0666666666666666,0.0,0.1666666666666666,0
Neg_2920,0.04,0.04,0.0,0.04,0.0,0.04,0.04,0.16,0.0,0.04,0.0,0.16,0.0,0.04,0.04,0.08,0.12,0.0,0.08,0.08,0
Neg_1963,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0,0.0,0.0526315789473684,0.0,0.0526315789473684,0.1578947368421052,0
Neg_311,0.074074074074074,0.0,0.0185185185185185,0.037037037037037,0.037037037037037,0.074074074074074,0.0,0.0185185185185185,0.0,0.0925925925925925,0.1111111111111111,0.037037037037037,0.074074074074074,0.0925925925925925,0.0185185185185185,0.0555555555555555,0.0925925925925925,0.0,0.037037037037037,0.1296296296296296,0
Neg_134,0.0909090909090909,0.0202020202020202,0.0707070707070707,0.0808080808080808,0.0303030303030303,0.0606060606060606,0.0404040404040404,0.101010101010101,0.0101010101010101,0.0505050505050505,0.0303030303030303,0.0606060606060606,0.0,0.0303030303030303,0.0303030303030303,0.0505050505050505,0.0808080808080808,0.0101010101010101,0.0202020202020202,0.1313131313131313,0
Neg_194,0.1884057971014492,0.1304347826086956,0.0,0.0289855072463768,0.0,0.0869565217391304,0.0434782608695652,0.0869565217391304,0.0144927536231884,0.0289855072463768,0.1014492753623188,0.0144927536231884,0.0144927536231884,0.0,0.0869565217391304,0.072463768115942,0.0289855072463768,0.0,0.0144927536231884,0.0579710144927536,0
Neg_947,0.0519480519480519,0.0519480519480519,0.0259740259740259,0.0129870129870129,0.0779220779220779,0.0259740259740259,0.0649350649350649,0.0649350649350649,0.0389610389610389,0.0389610389610389,0.0909090909090909,0.0389610389610389,0.0129870129870129,0.0649350649350649,0.0519480519480519,0.0909090909090909,0.0909090909090909,0.0129870129870129,0.0389610389610389,0.0519480519480519,0
Neg_1215,0.0816326530612244,0.0204081632653061,0.0816326530612244,0.0408163265306122,0.1020408163265306,0.0204081632653061,0.0408163265306122,0.1020408163265306,0.0204081632653061,0.0,0.0408163265306122,0.0204081632653061,0.0,0.0204081632653061,0.0612244897959183,0.1020408163265306,0.0612244897959183,0.0,0.0612244897959183,0.1224489795918367,0
Neg_882,0.09375,0.09375,0.03125,0.03125,0.0625,0.0,0.03125,0.0,0.0625,0.03125,0.125,0.0,0.0625,0.0625,0.0625,0.03125,0.03125,0.0,0.09375,0.09375,0
Neg_1465,0.0625,0.0,0.0,0.0625,0.125,0.0,0.0,0.1875,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.25,0
Neg_1711,0.0967741935483871,0.0483870967741935,0.0,0.0483870967741935,0.0483870967741935,0.0483870967741935,0.0806451612903225,0.064516129032258,0.032258064516129,0.0483870967741935,0.1774193548387097,0.0806451612903225,0.0161290322580645,0.0161290322580645,0.032258064516129,0.064516129032258,0.0483870967741935,0.0,0.032258064516129,0.0161290322580645,0
Neg_956,0.0510204081632653,0.1122448979591836,0.0612244897959183,0.0510204081632653,0.0612244897959183,0.0612244897959183,0.0816326530612244,0.0408163265306122,0.0204081632653061,0.0306122448979591,0.0714285714285714,0.1530612244897959,0.0204081632653061,0.010204081632653,0.010204081632653,0.0714285714285714,0.0408163265306122,0.0204081632653061,0.010204081632653,0.0204081632653061,0
Neg_99,0.0652173913043478,0.0543478260869565,0.0217391304347826,0.1195652173913043,0.0108695652173913,0.0434782608695652,0.0978260869565217,0.0543478260869565,0.0,0.0869565217391304,0.0978260869565217,0.0869565217391304,0.0326086956521739,0.0108695652173913,0.0108695652173913,0.0760869565217391,0.0543478260869565,0.0,0.0434782608695652,0.0326086956521739,0
Neg_2313,0.05,0.0,0.04,0.03,0.04,0.02,0.02,0.07,0.03,0.01,0.08,0.08,0.0,0.02,0.08,0.17,0.11,0.01,0.03,0.11,0
Neg_1819,0.0666666666666666,0.0888888888888888,0.0,0.0222222222222222,0.0222222222222222,0.0666666666666666,0.0888888888888888,0.0444444444444444,0.0,0.0666666666666666,0.0888888888888888,0.0444444444444444,0.0,0.0,0.0444444444444444,0.1333333333333333,0.0888888888888888,0.0444444444444444,0.0444444444444444,0.0444444444444444,0
Neg_1891,0.0303030303030303,0.2121212121212121,0.0909090909090909,0.0303030303030303,0.0,0.0303030303030303,0.0606060606060606,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0303030303030303,0.1212121212121212,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0303030303030303,0
Neg_119,0.0816326530612244,0.0204081632653061,0.0612244897959183,0.1020408163265306,0.0,0.0,0.0408163265306122,0.1020408163265306,0.0204081632653061,0.0408163265306122,0.0816326530612244,0.0204081632653061,0.0204081632653061,0.0408163265306122,0.0408163265306122,0.1428571428571428,0.0612244897959183,0.0,0.0204081632653061,0.1020408163265306,0
Neg_2288,0.0675675675675675,0.0675675675675675,0.027027027027027,0.0,0.0135135135135135,0.054054054054054,0.0675675675675675,0.1351351351351351,0.027027027027027,0.0945945945945946,0.054054054054054,0.054054054054054,0.0,0.0405405405405405,0.054054054054054,0.081081081081081,0.0675675675675675,0.0135135135135135,0.0135135135135135,0.0675675675675675,0
Neg_2253,0.0422535211267605,0.028169014084507,0.0140845070422535,0.0845070422535211,0.0422535211267605,0.0422535211267605,0.1408450704225352,0.028169014084507,0.0845070422535211,0.0985915492957746,0.056338028169014,0.056338028169014,0.0140845070422535,0.0422535211267605,0.056338028169014,0.0422535211267605,0.028169014084507,0.0140845070422535,0.0422535211267605,0.0422535211267605,0
Neg_2736,0.1,0.0333333333333333,0.05,0.0333333333333333,0.0,0.1333333333333333,0.05,0.0333333333333333,0.0166666666666666,0.0666666666666666,0.0333333333333333,0.1166666666666666,0.0,0.0166666666666666,0.0833333333333333,0.1166666666666666,0.1,0.0,0.0,0.0166666666666666,0
Neg_2730,0.1058823529411764,0.0705882352941176,0.0117647058823529,0.0117647058823529,0.0,0.0470588235294117,0.0823529411764705,0.0823529411764705,0.0470588235294117,0.0,0.1294117647058823,0.0941176470588235,0.0117647058823529,0.0470588235294117,0.0117647058823529,0.0235294117647058,0.0705882352941176,0.0,0.0352941176470588,0.1176470588235294,0
Neg_2856,0.0760869565217391,0.0978260869565217,0.0326086956521739,0.0543478260869565,0.0108695652173913,0.0543478260869565,0.0217391304347826,0.0869565217391304,0.0326086956521739,0.0217391304347826,0.1304347826086956,0.0,0.0108695652173913,0.0543478260869565,0.1195652173913043,0.0108695652173913,0.0543478260869565,0.0217391304347826,0.0217391304347826,0.0869565217391304,0
Neg_1186,0.0,0.15,0.05,0.05,0.05,0.1,0.1,0.05,0.0,0.1,0.05,0.05,0.0,0.0,0.1,0.0,0.1,0.0,0.05,0.0,0
Neg_850,0.2702702702702703,0.1081081081081081,0.0,0.027027027027027,0.027027027027027,0.081081081081081,0.081081081081081,0.081081081081081,0.0,0.027027027027027,0.054054054054054,0.0,0.0,0.027027027027027,0.027027027027027,0.081081081081081,0.0,0.0,0.0,0.1081081081081081,0
Neg_1774,0.04,0.24,0.08,0.16,0.0,0.04,0.0,0.0,0.0,0.04,0.2,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.12,0
Neg_1923,0.0416666666666666,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0,0.2083333333333333,0.0833333333333333,0.1666666666666666,0.0,0.0416666666666666,0.0,0.0833333333333333,0.0416666666666666,0.0,0.0416666666666666,0.0833333333333333,0
Neg_1266,0.1267605633802817,0.1690140845070422,0.028169014084507,0.028169014084507,0.0,0.028169014084507,0.0704225352112676,0.1830985915492957,0.0,0.0,0.056338028169014,0.028169014084507,0.0,0.0140845070422535,0.1971830985915492,0.056338028169014,0.0,0.0,0.0140845070422535,0.0,0
Neg_652,0.0375,0.0375,0.025,0.0625,0.0125,0.05,0.0875,0.0375,0.05,0.0125,0.125,0.0125,0.0,0.05,0.0625,0.15,0.075,0.0125,0.0625,0.0375,0
Neg_1259,0.12,0.28,0.04,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.08,0.0,0.0,0.04,0.08,0.12,0.0,0.0,0.0,0.04,0
Neg_2822,0.1111111111111111,0.037037037037037,0.037037037037037,0.037037037037037,0.074074074074074,0.0,0.0,0.037037037037037,0.0,0.037037037037037,0.2592592592592592,0.0,0.0,0.037037037037037,0.0,0.1851851851851851,0.037037037037037,0.037037037037037,0.037037037037037,0.037037037037037,0
Neg_804,0.0454545454545454,0.0454545454545454,0.0606060606060606,0.0757575757575757,0.0454545454545454,0.0454545454545454,0.0606060606060606,0.0757575757575757,0.0151515151515151,0.0454545454545454,0.0606060606060606,0.0303030303030303,0.0151515151515151,0.0454545454545454,0.0454545454545454,0.0606060606060606,0.0454545454545454,0.0303030303030303,0.0454545454545454,0.106060606060606,0
Neg_1565,0.0526315789473684,0.0421052631578947,0.0210526315789473,0.0210526315789473,0.0421052631578947,0.031578947368421,0.1368421052631579,0.0105263157894736,0.0,0.0421052631578947,0.1684210526315789,0.0842105263157894,0.0631578947368421,0.031578947368421,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0105263157894736,0.0210526315789473,0.0631578947368421,0
Neg_1331,0.1176470588235294,0.0,0.1176470588235294,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,0.1176470588235294,0.1176470588235294,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0588235294117647,0
Neg_1375,0.0416666666666666,0.125,0.0208333333333333,0.0,0.0208333333333333,0.0208333333333333,0.0833333333333333,0.0208333333333333,0.0416666666666666,0.0416666666666666,0.0625,0.0,0.0,0.0208333333333333,0.1041666666666666,0.1875,0.125,0.0,0.0208333333333333,0.0625,0
Neg_1537,0.2,0.0,0.05,0.1,0.0,0.05,0.2,0.0,0.0,0.1,0.0,0.1,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0
Neg_304,0.072463768115942,0.0579710144927536,0.0144927536231884,0.072463768115942,0.0144927536231884,0.0434782608695652,0.0289855072463768,0.072463768115942,0.0579710144927536,0.0869565217391304,0.1159420289855072,0.0434782608695652,0.0289855072463768,0.0289855072463768,0.072463768115942,0.0289855072463768,0.0579710144927536,0.0144927536231884,0.0289855072463768,0.0579710144927536,0
Neg_1554,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.1,0.0,0.0666666666666666,0.0333333333333333,0.0,0.0333333333333333,0.1,0.1,0.0,0.0333333333333333,0.0666666666666666,0.0666666666666666,0.0333333333333333,0.0666666666666666,0.0333333333333333,0.0,0.0666666666666666,0
Neg_466,0.0476190476190476,0.0476190476190476,0.0,0.0952380952380952,0.0476190476190476,0.0,0.1904761904761904,0.0952380952380952,0.0,0.1428571428571428,0.0476190476190476,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0,0.1428571428571428,0
Neg_1562,0.05,0.25,0.05,0.05,0.0,0.05,0.1,0.05,0.0,0.0,0.05,0.0,0.0,0.1,0.0,0.1,0.05,0.0,0.0,0.1,0
Neg_2565,0.0285714285714285,0.0571428571428571,0.0571428571428571,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.0857142857142857,0.0571428571428571,0.0,0.1142857142857142,0.1142857142857142,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.0285714285714285,0.1142857142857142,0.0571428571428571,0.0857142857142857,0.0,0
Neg_394,0.0864197530864197,0.037037037037037,0.0493827160493827,0.0123456790123456,0.0,0.037037037037037,0.0123456790123456,0.1604938271604938,0.0,0.0123456790123456,0.0493827160493827,0.0987654320987654,0.0,0.0246913580246913,0.1111111111111111,0.1851851851851851,0.0617283950617283,0.0,0.0,0.0617283950617283,0
Neg_2558,0.0707070707070707,0.0707070707070707,0.0202020202020202,0.0505050505050505,0.0202020202020202,0.101010101010101,0.1212121212121212,0.0606060606060606,0.0101010101010101,0.0404040404040404,0.1111111111111111,0.0606060606060606,0.0202020202020202,0.0303030303030303,0.0404040404040404,0.0707070707070707,0.0202020202020202,0.0101010101010101,0.0101010101010101,0.0606060606060606,0
Neg_544,0.0192307692307692,0.0384615384615384,0.0384615384615384,0.0576923076923076,0.0192307692307692,0.0384615384615384,0.0192307692307692,0.0192307692307692,0.0769230769230769,0.0769230769230769,0.1153846153846153,0.0192307692307692,0.0576923076923076,0.0576923076923076,0.1153846153846153,0.0961538461538461,0.0384615384615384,0.0,0.0192307692307692,0.0769230769230769,0
Neg_179,0.075,0.075,0.0,0.075,0.05,0.05,0.075,0.1,0.025,0.0,0.075,0.025,0.0,0.025,0.1,0.125,0.075,0.0,0.0,0.05,0
Neg_1057,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.0,0.0,0.0526315789473684,0.0,0.1052631578947368,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.0,0.0526315789473684,0.0,0.0,0.1052631578947368,0.0,0.0526315789473684,0.0,0
Neg_2837,0.03125,0.09375,0.1041666666666666,0.0625,0.0104166666666666,0.03125,0.15625,0.03125,0.0,0.0625,0.0833333333333333,0.0833333333333333,0.03125,0.0729166666666666,0.0520833333333333,0.0,0.0208333333333333,0.0,0.0,0.0729166666666666,0
Neg_1053,0.037037037037037,0.0185185185185185,0.037037037037037,0.0185185185185185,0.0,0.0185185185185185,0.037037037037037,0.037037037037037,0.037037037037037,0.037037037037037,0.1481481481481481,0.0,0.0925925925925925,0.1296296296296296,0.0185185185185185,0.1111111111111111,0.0555555555555555,0.0,0.037037037037037,0.1296296296296296,0
Neg_2283,0.1538461538461538,0.0384615384615384,0.0,0.0,0.0,0.0384615384615384,0.0,0.0769230769230769,0.0,0.1538461538461538,0.1923076923076923,0.0,0.0384615384615384,0.0,0.0384615384615384,0.0769230769230769,0.1153846153846153,0.0,0.0384615384615384,0.0384615384615384,0
Neg_1612,0.0869565217391304,0.0,0.0,0.0,0.1304347826086956,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0434782608695652,0.0,0.1304347826086956,0.1304347826086956,0.0434782608695652,0.0,0.0434782608695652,0
Neg_700,0.0638297872340425,0.0319148936170212,0.0531914893617021,0.0212765957446808,0.0531914893617021,0.0212765957446808,0.0212765957446808,0.0531914893617021,0.0106382978723404,0.1276595744680851,0.1063829787234042,0.0638297872340425,0.0319148936170212,0.0638297872340425,0.0638297872340425,0.0425531914893617,0.0638297872340425,0.0,0.0425531914893617,0.0638297872340425,0
Neg_2176,0.1034482758620689,0.0344827586206896,0.0,0.0344827586206896,0.0689655172413793,0.0344827586206896,0.0,0.0,0.0,0.0,0.2758620689655172,0.0344827586206896,0.0,0.0344827586206896,0.1379310344827586,0.1034482758620689,0.1034482758620689,0.0,0.0344827586206896,0.0,0
Neg_1761,0.0714285714285714,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.2142857142857142,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0714285714285714,0
Neg_2213,0.0441176470588235,0.0147058823529411,0.0147058823529411,0.0588235294117647,0.0294117647058823,0.0,0.0588235294117647,0.088235294117647,0.0147058823529411,0.088235294117647,0.1176470588235294,0.1029411764705882,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0588235294117647,0.088235294117647,0.0441176470588235,0.0294117647058823,0.0588235294117647,0
Neg_1829,0.0597014925373134,0.0149253731343283,0.0746268656716417,0.0597014925373134,0.0,0.1194029850746268,0.0,0.0149253731343283,0.0,0.044776119402985,0.1044776119402985,0.0746268656716417,0.0298507462686567,0.0597014925373134,0.0597014925373134,0.0298507462686567,0.044776119402985,0.0149253731343283,0.0895522388059701,0.1044776119402985,0
Neg_1338,0.0327868852459016,0.0327868852459016,0.0491803278688524,0.1147540983606557,0.0,0.0655737704918032,0.0163934426229508,0.0655737704918032,0.0327868852459016,0.081967213114754,0.1147540983606557,0.0983606557377049,0.0163934426229508,0.0655737704918032,0.0327868852459016,0.1147540983606557,0.0163934426229508,0.0,0.0,0.0491803278688524,0
Neg_1346,0.0857142857142857,0.0571428571428571,0.0428571428571428,0.0428571428571428,0.0,0.0285714285714285,0.0857142857142857,0.0571428571428571,0.0285714285714285,0.0857142857142857,0.0,0.1,0.0,0.0428571428571428,0.1,0.1,0.0285714285714285,0.0142857142857142,0.0142857142857142,0.0857142857142857,0
Neg_441,0.064516129032258,0.075268817204301,0.032258064516129,0.021505376344086,0.0,0.1505376344086021,0.1827956989247312,0.021505376344086,0.021505376344086,0.021505376344086,0.1397849462365591,0.053763440860215,0.021505376344086,0.0,0.043010752688172,0.075268817204301,0.010752688172043,0.0,0.0,0.064516129032258,0
Neg_1743,0.0208333333333333,0.0208333333333333,0.03125,0.0416666666666666,0.0104166666666666,0.0520833333333333,0.1354166666666666,0.09375,0.03125,0.0833333333333333,0.1041666666666666,0.0833333333333333,0.0208333333333333,0.0520833333333333,0.0208333333333333,0.0416666666666666,0.0625,0.0104166666666666,0.0416666666666666,0.0416666666666666,0
Neg_2367,0.034090909090909,0.0227272727272727,0.0227272727272727,0.1022727272727272,0.034090909090909,0.0113636363636363,0.125,0.125,0.0113636363636363,0.0227272727272727,0.0454545454545454,0.034090909090909,0.0113636363636363,0.0454545454545454,0.0454545454545454,0.0568181818181818,0.0568181818181818,0.0113636363636363,0.0795454545454545,0.1022727272727272,0
Neg_337,0.0,0.0512820512820512,0.1025641025641025,0.0,0.0512820512820512,0.0,0.0512820512820512,0.0,0.0256410256410256,0.0512820512820512,0.1025641025641025,0.1538461538461538,0.0,0.0769230769230769,0.0512820512820512,0.1282051282051282,0.0769230769230769,0.0,0.0256410256410256,0.0512820512820512,0
Neg_1371,0.0606060606060606,0.106060606060606,0.0151515151515151,0.0303030303030303,0.0151515151515151,0.0151515151515151,0.0606060606060606,0.0606060606060606,0.0303030303030303,0.0151515151515151,0.0909090909090909,0.0757575757575757,0.0303030303030303,0.0303030303030303,0.106060606060606,0.1363636363636363,0.0606060606060606,0.0,0.0,0.0606060606060606,0
Neg_2743,0.1111111111111111,0.2777777777777778,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0555555555555555,0.1666666666666666,0.0,0.0,0.0,0.0,0
Neg_500,0.16,0.0,0.0,0.0,0.0,0.04,0.0,0.2,0.0,0.04,0.16,0.0,0.0,0.04,0.12,0.04,0.0,0.04,0.08,0.08,0
Neg_408,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0,0.0,0.0909090909090909,0.3636363636363636,0.0,0.0,0.0,0.0909090909090909,0
Neg_2761,0.0178571428571428,0.0178571428571428,0.1071428571428571,0.0357142857142857,0.0178571428571428,0.0178571428571428,0.0178571428571428,0.0535714285714285,0.0535714285714285,0.0535714285714285,0.1428571428571428,0.0892857142857142,0.0178571428571428,0.0357142857142857,0.0178571428571428,0.0892857142857142,0.0535714285714285,0.0178571428571428,0.0357142857142857,0.1071428571428571,0
Neg_2584,0.0925925925925925,0.0185185185185185,0.0,0.0,0.0,0.0555555555555555,0.0,0.037037037037037,0.0,0.0925925925925925,0.2037037037037037,0.074074074074074,0.0185185185185185,0.074074074074074,0.0555555555555555,0.074074074074074,0.074074074074074,0.0185185185185185,0.074074074074074,0.037037037037037,0
Neg_142,0.04,0.04,0.02,0.05,0.03,0.04,0.04,0.07,0.01,0.05,0.09,0.05,0.04,0.07,0.12,0.08,0.07,0.0,0.02,0.07,0
